,Special Ella,Big Time Yonkers,Homebush Red,Homebush Allison,Goldstar Jericho,Wild Thyme,Homebush Ari,Know Vibes
09-01-2023 11:41:50.495338,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:51.777921,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:52.949356,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:54.135619,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:55.147817,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:56.156847,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:57.219154,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:58.393617,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:41:59.579309,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:00.801188,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:01.981557,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.92307692307693)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:03.157106,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.07692307692308)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:04.399708,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 31.67272727272728)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:05.574783,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 31.67272727272728)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:06.778906,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:08.006599,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:09.211316,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:10.437252,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:11.662589,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:12.873860,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:14.141679,"(1.45, 2.32, 2.16425)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:15.323401,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:16.549726,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:17.779424,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:18.969814,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:20.213284,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:21.396189,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:22.469516,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:23.609810,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:24.647713,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:25.659961,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:26.768595,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:27.923173,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:29.305337,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:30.652663,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:31.921190,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:33.265008,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:34.533524,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:35.788797,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:37.017539,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:38.222347,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:39.447017,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:40.680180,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:41.869224,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.95454545454545)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.03636363636364)"
09-01-2023 11:42:43.105928,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.04615384615384)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:44.214164,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:45.358325,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:46.445096,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:47.503551,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:48.518132,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:49.626257,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:50.747575,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:51.882766,"(1.45, 2.32, 2.239733333333333)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.49090909090909)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.7)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:53.062415,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 40.599999999999994)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:54.231366,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:55.424670,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:56.603310,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:57.705786,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:58.810744,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:42:59.925852,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:01.147234,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:02.275329,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:03.496293,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:04.673352,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:05.909488,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:07.162594,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.892307692307696)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:08.392600,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:09.695253,"(1.45, 2.32, 2.1591891891891892)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:10.892188,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:12.171193,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:13.401001,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:14.645357,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:15.800052,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:16.845352,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:17.895342,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:18.942002,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:43:20.222156,"(1.45, 2.32, 2.1714634146341463)","(10.0, 34.0, 32.06153846153846)","(10.0, 36.0, 33.907692307692315)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.914285714285715)","(12.0, 44.0, 42.38095238095238)","(19.0, 180.0, 99.0)","(9.0, 19.0, 18.200000000000003)"
