,Jezzali,Footluce Dreamer,Woodside Devil,Miss Free Reign,Emerley Wiggum,Bassos Girl,Yasmin Belle,Mrs Butterbean
40,"[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 27, 527285), 21.0, 180.0]"
41,"[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 678597), 21.0, 180.0]"
42,"[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 834694), 21.0, 180.0]"
43,"[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 989444), 21.0, 180.0]"
44,"[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 162322), 21.0, 180.0]"
45,"[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 322201), 21.0, 180.0]"
46,"[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 34, 491504), 21.0, 180.0]"
47,"[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 697012), 21.0, 180.0]"
48,"[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 905902), 21.0, 180.0]"
49,"[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 166522), 21.0, 180.0]"
50,"[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 349622), 21.0, 180.0]"
51,"[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 40, 536920), 21.0, 180.0]"
52,"[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 702645), 21.0, 180.0]"
53,"[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 897130), 21.0, 180.0]"
54,"[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 62689), 21.0, 180.0]"
55,"[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 45, 231365), 21.0, 180.0]"
56,"[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 46, 397382), 21.0, 180.0]"
57,"[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 47, 571619), 21.0, 180.0]"
58,"[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 48, 746035), 21.0, 180.0]"
59,"[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 49, 904364), 21.0, 180.0]"
60,"[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 51, 82166), 21.0, 180.0]"
61,"[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 52, 273863), 21.0, 180.0]"
62,"[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 53, 599148), 21.0, 180.0]"
63,"[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 54, 765227), 21.0, 180.0]"
64,"[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 55, 946040), 21.0, 180.0]"
65,"[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 57, 149088), 21.0, 180.0]"
66,"[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 58, 346466), 21.0, 180.0]"
67,"[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 15, 59, 546334), 21.0, 180.0]"
68,"[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 0, 736230), 21.0, 180.0]"
69,"[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 1, 924833), 21.0, 180.0]"
70,"[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 3, 98325), 21.0, 180.0]"
71,"[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 4, 306839), 21.0, 180.0]"
72,"[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 5, 498711), 21.0, 180.0]"
73,"[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 6, 730914), 21.0, 180.0]"
74,"[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 7, 949848), 21.0, 180.0]"
75,"[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 9, 140860), 21.0, 180.0]"
76,"[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 10, 333875), 21.0, 180.0]"
77,"[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 11, 496947), 21.0, 180.0]"
78,"[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 12, 700209), 21.0, 180.0]"
79,"[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 61.0, 360.0]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 16, 13, 957801), 21.0, 180.0]"
