,Headbanger,Sonnys Amazing,Holzhauer,Our Holla Star,Allthewaytoroyalty,Cc Jones Nz
10-01-2023 19:08:50.305213,"(4.4, 5.2, 5.115384615384615)","(5.5, 7.4, 7.17948717948718)","(2.05, 2.36, 2.338461538461538)","(13.0, 16.5, 16.22222222222222)","(6.5, 9.2, 9.044444444444444)","(10.0, 99999, 99990)"
10-01-2023 19:08:51.243009,"(4.4, 5.2, 5.115384615384615)","(5.5, 7.4, 7.17948717948718)","(2.05, 2.36, 2.338461538461538)","(13.0, 16.5, 16.22222222222222)","(6.5, 9.2, 9.044444444444444)","(10.0, 99999, 99990)"
10-01-2023 19:08:52.435739,"(4.4, 5.2, 5.12)","(5.5, 7.4, 7.167901234567902)","(2.05, 2.36, 2.3375)","(13.0, 16.5, 16.22222222222222)","(6.5, 9.2, 9.123809523809523)","(10.0, 99999, 99990)"
10-01-2023 19:08:53.362120,"(4.4, 5.3, 5.107407407407407)","(5.5, 7.4, 7.176623376623377)","(2.05, 2.36, 2.328148148148148)","(13.0, 16.5, 16.22222222222222)","(6.5, 9.2, 9.123809523809523)","(10.0, 99999, 99990)"
10-01-2023 19:08:54.301267,"(4.4, 5.3, 5.118181818181818)","(5.5, 7.4, 7.1706666666666665)","(2.05, 2.36, 2.3264)","(13.0, 16.5, 16.1875)","(6.5, 9.2, 9.117948717948718)","(10.0, 99999, 99990)"
10-01-2023 19:08:55.262171,"(4.4, 5.4, 5.383333333333334)","(5.5, 7.4, 7.1706666666666665)","(2.05, 2.38, 2.379)","(13.0, 15.5, 15.186046511627907)","(6.5, 9.2, 9.117948717948718)","(10.0, 99999, 99990)"
10-01-2023 19:08:56.178819,"(4.4, 5.5, 5.468571428571429)","(5.5, 7.4, 7.155844155844156)","(2.05, 2.38, 2.354285714285714)","(13.0, 15.0, 14.275862068965518)","(6.5, 9.2, 9.11578947368421)","(10.0, 99999, 99990)"
10-01-2023 19:08:57.127352,"(4.4, 5.6, 5.5285714285714285)","(5.5, 7.2, 7.048780487804878)","(2.05, 2.38, 2.348888888888889)","(13.0, 14.5, 14.416666666666666)","(6.5, 9.2, 9.017391304347827)","(10.0, 99999, 99990)"
10-01-2023 19:08:58.157257,"(4.4, 5.7, 5.65)","(5.5, 7.2, 7.0256410256410255)","(2.05, 2.36, 2.3433333333333333)","(13.0, 14.5, 15.045454545454545)","(6.5, 9.2, 9.013333333333334)","(10.0, 99999, 99990)"
10-01-2023 19:08:59.073942,"(4.4, 5.7, 5.6466666666666665)","(5.5, 7.0, 6.986046511627907)","(2.05, 2.36, 2.3266666666666667)","(13.0, 17.5, 15.045454545454545)","(6.5, 9.2, 8.954545454545455)","(10.0, 99999, 99990)"
10-01-2023 19:09:00.152836,"(4.4, 5.7, 5.640740740740741)","(5.5, 7.2, 7.064705882352941)","(2.05, 2.36, 2.34)","(13.0, 17.0, 15.5)","(6.5, 9.0, 8.933333333333334)","(10.0, 99999, 99990)"
10-01-2023 19:09:01.339334,"(4.4, 5.8, 5.7125)","(5.5, 7.2, 7.097777777777778)","(2.05, 2.36, 2.34)","(13.0, 17.0, 15.25)","(6.5, 9.0, 8.99090909090909)","(10.0, 99999, 99990)"
10-01-2023 19:09:02.441170,"(4.4, 5.7, 5.608695652173913)","(5.5, 7.2, 7.0814814814814815)","(2.05, 2.42, 2.38)","(13.0, 17.0, 15.25)","(6.5, 9.0, 9.131578947368421)","(10.0, 99999, 99990)"
10-01-2023 19:09:03.355111,"(4.4, 5.7, 5.602325581395349)","(5.5, 7.0, 6.997916666666667)","(2.05, 2.42, 2.3985714285714286)","(13.0, 17.0, 15.222222222222221)","(6.5, 9.4, 9.131578947368421)","(10.0, 99999, 99990)"
10-01-2023 19:09:04.303625,"(4.4, 5.7, 5.623636363636364)","(5.5, 7.0, 6.997916666666667)","(2.05, 2.42, 2.403544303797468)","(13.0, 17.0, 15.25)","(6.5, 9.4, 9.045454545454545)","(10.0, 99999, 99990)"
10-01-2023 19:09:05.312787,"(4.4, 5.7, 5.6125)","(5.5, 7.0, 6.972727272727273)","(2.05, 2.42, 2.3852173913043475)","(13.0, 17.0, 15.25)","(6.5, 9.2, 8.876190476190477)","(10.0, 99999, 99990)"
10-01-2023 19:09:06.223263,"(4.4, 5.7, 5.6)","(5.5, 7.0, 6.982178217821782)","(2.05, 2.42, 2.4)","(13.0, 17.0, 15.533333333333333)","(6.5, 9.2, 8.876190476190477)","(10.0, 99999, 99990)"
10-01-2023 19:09:07.079778,"(4.4, 5.7, 5.6)","(5.5, 7.0, 6.982178217821782)","(2.05, 2.46, 2.42)","(13.0, 17.0, 15.952380952380953)","(6.5, 9.2, 9.03)","(10.0, 99999, 99990)"
10-01-2023 19:09:08.039725,"(4.4, 5.5, 5.488888888888889)","(5.5, 7.0, 6.982178217821782)","(2.05, 2.46, 2.433333333333333)","(13.0, 16.5, 16.071428571428573)","(6.5, 8.8, 8.63529411764706)","(10.0, 99999, 99990)"
10-01-2023 19:09:09.082590,"(4.4, 5.5, 5.48)","(5.5, 7.0, 6.982178217821782)","(2.05, 2.46, 2.436)","(13.0, 16.5, 16.0)","(6.5, 8.8, 8.827272727272728)","(10.0, 99999, 99990)"
10-01-2023 19:09:10.117631,"(4.4, 5.7, 5.55)","(5.5, 7.2, 7.085714285714285)","(2.05, 2.38, 2.36046875)","(13.0, 16.5, 16.0)","(6.5, 9.0, 8.827272727272728)","(10.0, 99999, 99990)"
10-01-2023 19:09:11.038183,"(4.4, 5.7, 5.6571428571428575)","(5.5, 7.2, 7.113043478260869)","(2.05, 2.36, 2.3594893617021278)","(13.0, 16.5, 16.071428571428573)","(6.5, 9.0, 8.81)","(10.0, 99999, 99990)"
10-01-2023 19:09:11.974955,"(4.4, 5.7, 5.5875)","(6.0, 7.2, 7.122222222222223)","(2.05, 2.36, 2.3594893617021278)","(13.0, 16.5, 16.071428571428573)","(7.0, 8.8, 8.771428571428572)","(9.0, 99999, 99990)"
10-01-2023 19:09:12.929258,"(4.4, 5.7, 5.341379310344827)","(6.0, 7.2, 7.183333333333334)","(2.05, 2.36, 2.3569721115537847)","(13.0, 17.0, 16.5)","(7.0, 9.0, 8.73846153846154)","(9.0, 99999, 99990)"
10-01-2023 19:09:13.922712,"(4.4, 5.6, 5.4243902439024385)","(6.0, 7.4, 7.165333333333334)","(2.05, 2.36, 2.3571535580524343)","(13.0, 17.0, 16.58823529411765)","(7.0, 8.8, 8.82)","(9.0, 99999, 99990)"
10-01-2023 19:09:14.847411,"(4.4, 5.6, 5.44)","(6.0, 7.4, 7.218556701030928)","(2.05, 2.36, 2.35515923566879)","(13.0, 17.0, 16.575757575757574)","(7.0, 9.0, 8.82)","(9.0, 99999, 99990)"
10-01-2023 19:09:15.824771,"(4.4, 5.6, 5.424)","(6.0, 7.4, 7.218556701030928)","(2.05, 2.36, 2.35515923566879)","(13.0, 17.0, 16.5)","(7.0, 9.0, 8.64)","(9.0, 99999, 99990)"
10-01-2023 19:09:16.871508,"(4.4, 5.6, 5.388235294117647)","(6.0, 7.4, 7.218556701030928)","(2.05, 2.38, 2.377103448275862)","(13.0, 17.0, 16.5)","(7.0, 9.0, 8.64)","(9.0, 99999, 99990)"
10-01-2023 19:09:17.889419,"(4.4, 5.3, 5.252631578947368)","(6.0, 7.4, 7.297297297297297)","(2.05, 2.38, 2.3773248407643313)","(13.0, 17.0, 16.5)","(7.0, 9.0, 8.815384615384616)","(9.0, 99999, 99990)"
10-01-2023 19:09:18.849948,"(4.4, 5.6, 5.306666666666667)","(6.0, 8.0, 7.876923076923077)","(2.05, 2.3, 2.293333333333333)","(13.0, 16.5, 16.333333333333332)","(7.0, 9.0, 8.815384615384616)","(9.0, 99999, 99990)"
10-01-2023 19:09:19.784314,"(4.4, 5.5, 5.42)","(6.0, 8.0, 7.857142857142857)","(2.05, 2.32, 2.294285714285714)","(13.0, 16.5, 16.357142857142858)","(7.0, 9.0, 8.866666666666667)","(9.0, 99999, 99990)"
10-01-2023 19:09:20.778217,"(4.4, 5.4, 5.35)","(6.0, 8.0, 7.857142857142857)","(2.05, 2.32, 2.2946341463414632)","(13.0, 16.5, 16.4)","(7.0, 9.0, 8.866666666666667)","(9.0, 99999, 99990)"
10-01-2023 19:09:21.801932,"(4.4, 5.4, 5.35)","(6.0, 7.8, 7.685714285714285)","(2.05, 2.3, 2.288108108108108)","(13.0, 16.5, 16.4)","(7.0, 9.0, 8.866666666666667)","(9.0, 99999, 99990)"
10-01-2023 19:09:22.680825,"(4.4, 5.4, 5.317241379310345)","(6.0, 7.8, 7.733333333333333)","(2.05, 2.3, 2.2824)","(13.0, 16.5, 16.26086956521739)","(7.0, 9.4, 9.236363636363636)","(9.0, 99999, 99990)"
10-01-2023 19:09:23.616562,"(4.4, 5.4, 5.300000000000001)","(6.0, 8.2, 7.877419354838709)","(2.05, 2.3, 2.2824)","(13.0, 16.5, 16.26086956521739)","(7.0, 9.4, 9.094117647058823)","(9.0, 99999, 99990)"
10-01-2023 19:09:24.599897,"(4.4, 5.3, 5.2027777777777775)","(6.0, 8.2, 7.815384615384615)","(2.05, 2.3, 2.297333333333333)","(13.0, 16.5, 16.225)","(7.0, 9.4, 9.133333333333335)","(9.0, 99999, 99990)"
10-01-2023 19:09:25.574428,"(4.4, 5.2, 5.1)","(6.0, 8.2, 7.893877551020408)","(2.05, 2.38, 2.3797597597597595)","(13.0, 16.5, 16.225)","(7.0, 9.4, 9.295652173913044)","(9.0, 99999, 99990)"
10-01-2023 19:09:26.557197,"(4.4, 5.2, 5.112903225806452)","(6.0, 8.2, 7.877419354838709)","(2.05, 2.38, 2.3797597597597595)","(13.0, 15.0, 14.909090909090908)","(7.0, 9.4, 9.295652173913044)","(9.0, 99999, 99990)"
10-01-2023 19:09:27.498761,"(4.4, 5.2, 5.08)","(6.0, 8.2, 7.893877551020408)","(2.05, 2.38, 2.3797597597597595)","(13.0, 15.0, 14.947368421052632)","(7.0, 9.2, 9.04516129032258)","(9.0, 99999, 99990)"
10-01-2023 19:09:28.476552,"(4.4, 5.2, 5.08)","(6.0, 8.2, 7.893877551020408)","(2.05, 2.38, 2.3797597597597595)","(13.0, 15.0, 14.947368421052632)","(7.0, 9.2, 9.16)","(9.0, 99999, 99990)"
10-01-2023 19:09:29.451923,"(4.4, 5.1, 5.0375)","(6.0, 8.2, 7.877419354838709)","(2.05, 2.38, 2.3797597597597595)","(13.0, 15.0, 14.909090909090908)","(7.0, 9.4, 9.24)","(9.0, 99999, 99990)"
10-01-2023 19:09:30.373002,"(4.4, 5.1, 5.0375)","(6.0, 8.2, 7.95609756097561)","(2.05, 2.38, 2.3797597597597595)","(13.0, 15.0, 14.909090909090908)","(7.0, 9.4, 9.236363636363636)","(9.0, 99999, 99990)"
10-01-2023 19:09:31.235231,"(4.4, 5.1, 5.0285714285714285)","(6.0, 8.2, 7.985365853658537)","(2.05, 2.38, 2.3797597597597595)","(13.0, 15.0, 14.909090909090908)","(7.0, 9.2, 9.104)","(9.0, 99999, 99990)"
10-01-2023 19:09:32.195147,"(4.4, 5.1, 4.99)","(6.0, 8.2, 7.906666666666666)","(2.05, 2.42, 2.4010526315789473)","(13.0, 15.0, 14.909090909090908)","(7.0, 9.2, 9.08)","(9.0, 99999, 99990)"
10-01-2023 19:09:33.210398,"(4.4, 5.1, 4.974285714285714)","(6.0, 8.0, 7.88)","(2.05, 2.42, 2.4053061224489793)","(13.0, 15.0, 14.947368421052632)","(7.0, 9.2, 9.311111111111112)","(9.0, 99999, 99990)"
10-01-2023 19:09:34.225269,"(4.4, 5.0, 4.973333333333334)","(6.0, 8.0, 7.927272727272727)","(2.05, 2.42, 2.4053061224489793)","(13.0, 15.0, 14.96)","(7.0, 9.4, 9.3)","(9.0, 99999, 99990)"
10-01-2023 19:09:35.215781,"(4.4, 5.0, 4.947826086956522)","(6.0, 8.0, 7.858823529411764)","(2.05, 2.46, 2.433134328358209)","(13.0, 15.0, 14.818181818181818)","(7.0, 9.2, 9.35625)","(9.0, 99999, 99990)"
10-01-2023 19:09:36.158518,"(4.4, 5.0, 4.947826086956522)","(6.0, 8.0, 7.858823529411764)","(2.05, 2.46, 2.433134328358209)","(13.0, 15.0, 14.818181818181818)","(7.0, 9.6, 9.507692307692308)","(9.0, 99999, 99990)"
10-01-2023 19:09:37.122520,"(4.4, 5.0, 4.984615384615385)","(6.0, 8.0, 7.925)","(2.05, 2.46, 2.425128205128205)","(13.0, 15.0, 14.818181818181818)","(7.0, 9.6, 9.257142857142856)","(9.0, 99999, 99990)"
10-01-2023 19:09:38.067862,"(4.4, 5.0, 4.975)","(6.0, 8.0, 7.866666666666666)","(2.05, 2.48, 2.4323809523809525)","(13.0, 15.0, 14.8)","(7.0, 9.6, 9.257142857142856)","(9.0, 99999, 99990)"
10-01-2023 19:09:38.932628,"(4.4, 5.0, 4.975)","(6.0, 7.8, 7.733333333333333)","(2.05, 2.48, 2.4323809523809525)","(13.0, 15.0, 14.8)","(7.0, 9.6, 9.257142857142856)","(9.0, 99999, 99990)"
10-01-2023 19:09:39.873511,"(4.4, 5.0, 4.936842105263158)","(6.0, 7.6, 7.5587301587301585)","(2.05, 2.46, 2.403157894736842)","(13.0, 15.0, 14.857142857142858)","(7.0, 9.6, 9.272727272727273)","(9.0, 99999, 99990)"
10-01-2023 19:09:40.831321,"(4.4, 5.0, 4.973913043478261)","(6.0, 7.8, 7.771428571428571)","(2.05, 2.46, 2.413548387096774)","(13.0, 15.5, 14.704081632653061)","(7.0, 9.6, 9.272727272727273)","(9.0, 99999, 99990)"
10-01-2023 19:09:41.755374,"(4.4, 5.0, 4.973913043478261)","(6.0, 7.8, 7.76)","(2.05, 2.46, 2.413548387096774)","(13.0, 15.5, 14.704081632653061)","(7.0, 9.6, 8.975)","(9.0, 99999, 99990)"
10-01-2023 19:09:42.715651,"(4.4, 5.0, 4.933333333333334)","(6.0, 7.8, 7.68)","(2.05, 2.5, 2.4609302325581397)","(13.0, 15.5, 14.704081632653061)","(7.0, 9.0, 9.3)","(9.0, 99999, 99990)"
10-01-2023 19:09:43.718104,"(4.4, 4.9, 4.891666666666667)","(6.0, 7.8, 7.68)","(2.05, 2.5, 2.4517241379310346)","(13.0, 15.5, 14.704081632653061)","(7.0, 9.6, 8.651162790697674)","(9.0, 99999, 99990)"
10-01-2023 19:09:44.714303,"(4.4, 5.1, 4.926923076923076)","(6.0, 7.8, 7.68)","(2.05, 2.5, 2.4346938775510205)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.8, 8.571428571428571)","(9.0, 99999, 99990)"
10-01-2023 19:09:45.765494,"(4.4, 5.1, 4.969565217391304)","(6.0, 7.8, 7.776)","(2.05, 2.5, 2.460816326530612)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.6, 8.447058823529412)","(9.0, 99999, 99990)"
10-01-2023 19:09:46.663482,"(4.4, 5.1, 4.996551724137931)","(6.0, 8.0, 7.832258064516129)","(2.05, 2.5, 2.4648780487804878)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.8, 8.447058823529412)","(9.0, 99999, 99990)"
10-01-2023 19:09:47.571007,"(4.4, 5.1, 4.975675675675676)","(6.0, 8.4, 8.341176470588236)","(2.05, 2.5, 2.455)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.8, 8.243373493975904)","(9.0, 99999, 99990)"
10-01-2023 19:09:48.521178,"(4.4, 5.1, 4.95925925925926)","(6.0, 8.4, 7.984615384615385)","(2.05, 2.5, 2.463076923076923)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.2, 7.92)","(9.0, 99999, 99990)"
10-01-2023 19:09:49.451973,"(4.4, 5.1, 5.05064935064935)","(6.0, 8.4, 8.04)","(2.05, 2.5, 2.463076923076923)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.2, 7.882474226804123)","(9.0, 99999, 99990)"
10-01-2023 19:09:50.383046,"(4.4, 5.1, 5.047945205479452)","(6.0, 8.4, 8.142857142857142)","(2.05, 2.5, 2.463076923076923)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.0, 7.796078431372549)","(9.0, 99999, 99990)"
10-01-2023 19:09:51.301267,"(4.4, 5.1, 5.047945205479452)","(6.0, 8.4, 8.142857142857142)","(2.05, 2.5, 2.491578947368421)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.0, 7.857534246575343)","(9.0, 99999, 99990)"
10-01-2023 19:09:52.390350,"(4.4, 5.1, 5.047945205479452)","(6.0, 8.4, 8.142857142857142)","(2.05, 2.5, 2.4912727272727273)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.2, 7.692307692307692)","(9.0, 99999, 99990)"
10-01-2023 19:09:53.325238,"(4.4, 5.1, 5.047945205479452)","(6.0, 8.4, 8.142857142857142)","(2.05, 2.52, 2.4958974358974357)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.2, 7.692307692307692)","(9.0, 99999, 99990)"
10-01-2023 19:09:54.182694,"(4.4, 5.1, 5.047945205479452)","(6.0, 8.4, 8.142857142857142)","(2.05, 2.5, 2.4963157894736843)","(13.0, 15.5, 14.716666666666667)","(7.0, 8.2, 7.778947368421052)","(9.0, 99999, 99990)"
10-01-2023 19:09:55.175124,"(4.4, 5.1, 5.061194029850746)","(6.0, 8.4, 8.08235294117647)","(2.05, 2.54, 2.5563636363636366)","(13.0, 15.5, 14.593023255813954)","(7.0, 8.0, 7.714285714285714)","(9.0, 99999, 99990)"
10-01-2023 19:09:56.146800,"(4.4, 5.1, 5.0587301587301585)","(6.0, 8.4, 8.302702702702703)","(2.05, 2.56, 2.5563636363636366)","(13.0, 15.5, 14.593023255813954)","(7.0, 8.0, 7.666666666666667)","(9.0, 99999, 99990)"
10-01-2023 19:09:57.084672,"(4.4, 5.1, 5.055932203389831)","(6.0, 8.2, 7.96)","(2.05, 2.56, 2.5533333333333332)","(13.0, 15.5, 14.593023255813954)","(7.0, 7.8, 7.666666666666667)","(9.0, 99999, 99990)"
10-01-2023 19:09:58.061160,"(4.4, 5.0, 4.982142857142858)","(6.0, 8.2, 7.928)","(2.05, 2.56, 2.4934426229508198)","(13.0, 15.5, 14.863636363636363)","(7.0, 7.8, 7.622222222222223)","(9.0, 99999, 99990)"
10-01-2023 19:09:59.025257,"(4.4, 5.2, 5.05)","(6.0, 8.2, 8.149999999999999)","(2.05, 2.46, 2.4428282828282826)","(13.0, 15.0, 14.863636363636363)","(7.0, 8.0, 7.869230769230769)","(9.0, 99999, 99990)"
10-01-2023 19:10:00.061968,"(4.4, 5.2, 5.086666666666667)","(6.0, 8.2, 8.177777777777777)","(2.05, 2.46, 2.445191489361702)","(13.0, 15.0, 14.863636363636363)","(7.0, 8.0, 7.8)","(9.0, 99999, 99990)"
10-01-2023 19:10:01.028641,"(4.4, 5.2, 5.091489361702128)","(6.0, 8.2, 8.177777777777777)","(2.05, 2.46, 2.4461224489795916)","(13.0, 15.0, 14.863636363636363)","(7.0, 7.8, 7.672727272727273)","(9.0, 99999, 99990)"
10-01-2023 19:10:01.942955,"(4.4, 5.2, 5.08)","(6.0, 8.4, 8.243478260869566)","(2.05, 2.46, 2.42650406504065)","(13.0, 15.0, 14.666666666666666)","(7.0, 8.0, 8.393814432989691)","(9.0, 99999, 99990)"
10-01-2023 19:10:02.899297,"(4.4, 5.2, 5.089473684210526)","(6.0, 8.2, 8.1)","(2.05, 2.46, 2.42650406504065)","(13.0, 15.0, 14.833333333333334)","(7.0, 8.4, 8.47)","(9.0, 99999, 99990)"
10-01-2023 19:10:03.885559,"(4.4, 5.1, 5.045833333333333)","(6.0, 8.0, 7.981395348837209)","(2.05, 2.44, 2.437777777777778)","(13.0, 16.0, 15.88888888888889)","(7.0, 8.6, 8.543181818181818)","(9.0, 99999, 99990)"
10-01-2023 19:10:04.846133,"(4.4, 5.1, 5.06)","(6.0, 8.0, 7.863157894736842)","(2.05, 2.44, 2.437777777777778)","(13.0, 16.0, 15.875)","(7.0, 8.6, 8.455555555555556)","(9.0, 99999, 99990)"
10-01-2023 19:10:05.838229,"(4.4, 5.1, 5.06)","(6.0, 8.0, 7.863157894736842)","(2.05, 2.44, 2.437777777777778)","(13.0, 16.0, 15.875)","(7.0, 8.6, 8.455555555555556)","(9.0, 99999, 99990)"
10-01-2023 19:10:06.746922,"(4.4, 5.1, 5.06)","(6.0, 8.0, 7.863157894736842)","(2.05, 2.44, 2.437777777777778)","(13.0, 16.0, 15.875)","(7.0, 8.6, 8.455555555555556)","(9.0, 99999, 99990)"
10-01-2023 19:10:07.691188,"(4.4, 5.0, 4.940476190476191)","(6.0, 8.0, 7.826666666666666)","(2.05, 2.44, 2.4399442119944212)","(13.0, 16.5, 16.083333333333332)","(6.5, 8.6, 8.567701863354037)","(9.0, 99999, 99990)"
10-01-2023 19:10:08.669766,"(4.4, 5.0, 4.916666666666667)","(6.0, 8.0, 7.814285714285714)","(2.05, 2.42, 2.4164032073310424)","(13.0, 16.5, 16.625)","(6.5, 8.6, 8.567701863354037)","(9.0, 99999, 99990)"
10-01-2023 19:10:09.608255,"(4.4, 5.0, 4.916666666666667)","(6.0, 8.0, 7.814285714285714)","(2.05, 2.42, 2.4164032073310424)","(13.0, 17.0, 16.625)","(6.5, 8.6, 8.56030534351145)","(9.0, 99999, 99990)"
10-01-2023 19:10:10.499678,"(4.4, 4.9, 4.892156862745098)","(6.0, 8.0, 7.814285714285714)","(2.05, 2.42, 2.4163844393592675)","(13.0, 17.0, 16.44736842105263)","(6.5, 8.6, 8.5900826446281)","(9.0, 99999, 99990)"
10-01-2023 19:10:11.422328,"(4.4, 7.2, 6.25)","(6.0, 9.8, 7.45)","(2.05, 2.84, 2.8060377358490562)","(13.0, 21.0, 18.0)","(6.5, 13.0, 10.45)","(9.0, 99999, 99990)"
10-01-2023 19:10:12.326367,"(4.4, 7.2, 6.25)","(6.0, 9.8, 8.3)","(2.05, 2.84, 2.8060377358490562)","(13.0, 21.0, 18.0)","(6.5, 13.0, 10.45)","(9.0, 99999, 99990)"
10-01-2023 19:10:13.249718,"(4.4, 4.7, 4.498387096774193)","(6.0, 9.8, 7.45)","(2.05, 2.84, 2.8060377358490562)","(13.0, 21.0, 18.0)","(6.5, 13.0, 10.45)","(9.0, 99999, 99990)"
10-01-2023 19:10:14.186032,"(4.4, 4.7, 4.498387096774193)","(6.0, 9.8, 8.39)","(2.05, 2.42, 2.335744680851064)","(13.0, 21.0, 18.0)","(6.5, 13.0, 10.45)","(9.0, 99999, 99990)"
10-01-2023 19:10:15.119510,"(4.4, 4.6, 4.48103448275862)","(6.0, 9.8, 7.040000000000001)","(2.05, 2.42, 2.335744680851064)","(13.0, 21.0, 18.0)","(6.5, 13.0, 10.45)","(9.0, 99999, 99990)"
10-01-2023 19:10:16.106913,"(4.4, 4.6, 4.484999999999999)","(6.0, 9.8, 7.040000000000001)","(2.05, 2.42, 2.2786046511627904)","(13.0, 21.0, 18.0)","(6.5, 13.0, 10.733333333333334)","(9.0, 99999, 99990)"
10-01-2023 19:10:17.041433,"(4.4, 4.6, 3.82)","(6.0, 9.8, 7.040000000000001)","(2.05, 2.42, 2.2848888888888887)","(13.0, 21.0, 15.666666666666666)","(6.5, 13.0, 8.05)","(9.0, 99999, 99990)"
10-01-2023 19:10:17.902901,"(4.4, 4.6, 4.341666666666667)","(6.0, 9.8, 9.68)","(2.05, 2.82, 2.445)","(13.0, 23.0, 15.666666666666666)","(6.5, 13.0, 8.05)","(9.0, 99999, 99990)"
10-01-2023 19:10:18.849090,"(4.4, 4.3, 4.091666666666667)","(6.0, 9.8, 9.68)","(2.05, 2.82, 2.445)","(13.0, 22.0, 17.5)","(6.5, 13.0, 8.05)","(9.0, 99999, 99990)"
10-01-2023 19:10:19.846229,"(4.4, 4.3, 4.091666666666667)","(6.0, 9.8, 9.68)","(2.05, 2.8, 2.44)","(13.0, 22.0, 17.5)","(6.5, 13.0, 8.05)","(9.0, 99999, 99990)"
10-01-2023 19:10:20.798921,"(4.4, 4.4, 3.728)","(6.0, 9.8, 9.757894736842106)","(2.05, 6.8, 6.691666666666666)","(13.0, 23.0, 18.0)","(6.5, 13.0, 9.8)","(9.0, 99999, 99990)"
10-01-2023 19:10:21.746571,"(4.4, 4.2, 3.49)","(6.0, 9.8, 9.333333333333334)","(2.05, 5.6, 5.57378640776699)","(13.0, 23.0, 18.25)","(6.5, 13.0, 9.8)","(9.0, 99999, 99990)"
10-01-2023 19:10:22.716763,"(4.4, 4.2, 3.49)","(6.0, 16.0, 15.977272727272727)","(2.05, 4.3, 3.864444444444444)","(13.0, 23.0, 18.25)","(6.5, 13.0, 9.9)","(9.0, 99999, 99990)"
10-01-2023 19:10:23.705354,"(4.4, 3.95, 3.365)","(6.0, 16.0, 15.99074074074074)","(2.05, 4.2, 3.688)","(13.0, 23.0, 14.75)","(6.5, 13.0, 7.12)","(9.0, 99999, 99990)"
10-01-2023 19:10:24.700223,"(4.4, 2.84, 2.8)","(6.0, 17.0, 16.93617021276596)","(2.05, 4.5, 4.494805194805195)","(13.0, 16.0, 18.25)","(6.5, 7.2, 10.933333333333334)","(9.0, 99999, 99990)"
10-01-2023 19:10:25.659475,"(4.4, 4.3, 3.6485714285714286)","(6.0, 17.0, 16.963414634146343)","(2.05, 6.2, 4.5600000000000005)","(13.0, 23.0, 17.5)","(6.5, 13.0, 9.75)","(9.0, 99999, 99990)"
10-01-2023 19:10:26.595447,"(4.4, 2.7, 2.2600000000000002)","(6.0, 17.0, 16.5)","(2.05, 6.2, 6.153424657534247)","(13.0, 22.0, 15.666666666666666)","(6.5, 12.5, 8.15)","(9.0, 99999, 99990)"
10-01-2023 19:10:27.508448,"(4.4, 2.36, 2.34)","(6.0, 17.0, 16.954545454545453)","(2.05, 10.5, 10.033333333333333)","(13.0, 22.0, 15.333333333333334)","(6.5, 8.8, 8.15)","(9.0, 99999, 99990)"
10-01-2023 19:10:28.425513,"(4.4, 3.55, 3.315)","(6.0, 17.0, 14.2)","(2.05, 14.5, 13.215555555555556)","(13.0, 22.0, 15.333333333333334)","(6.5, 12.5, 10.7)","(9.0, 99999, 99990)"
10-01-2023 19:10:29.357916,"(4.4, 2.2, 2.194545454545455)","(6.0, 10.5, 8.0)","(2.05, 23.0, 19.727272727272727)","(13.0, 21.0, 15.0)","(6.5, 12.5, 10.7)","(9.0, 99999, 99990)"
10-01-2023 19:10:30.245065,"(4.4, 2.7, 2.6490909090909094)","(6.0, 17.0, 13.166666666666668)","(2.05, 16.5, 14.6)","(13.0, 21.0, 15.0)","(6.5, 12.5, 10.7)","(9.0, 99999, 99990)"
10-01-2023 19:10:31.188523,"(4.4, 2.74, 2.4733333333333336)","(6.0, 17.0, 14.95)","(2.05, 16.0, 14.2)","(13.0, 20.0, 14.666666666666666)","(6.5, 12.0, 10.342857142857142)","(9.0, 99999, 99990)"
10-01-2023 19:10:32.235613,"(4.4, 2.74, 2.6854545454545455)","(6.0, 15.5, 12.2)","(2.05, 23.0, 13.4)","(13.0, 23.0, 19.333333333333332)","(6.5, 13.0, 6.5)","(9.0, 99999, 99990)"
10-01-2023 19:10:33.195525,"(4.4, 2.68, 2.630909090909091)","(6.0, 15.5, 13.025)","(2.05, 23.0, 13.4)","(13.0, 23.0, 19.333333333333332)","(6.5, 6.8, 6.5)","(9.0, 99999, 99990)"
10-01-2023 19:10:34.101634,"(4.4, 2.78, 2.632307692307692)","(6.0, 15.5, 13.025)","(2.05, 22.0, 14.600000000000001)","(13.0, 23.0, 19.333333333333332)","(6.5, 6.8, 6.5)","(9.0, 99999, 99990)"
10-01-2023 19:10:35.027646,"(4.4, 2.76, 2.6169230769230767)","(6.0, 15.5, 13.540000000000001)","(2.05, 17.5, 7.368852459016393)","(13.0, 23.0, 19.333333333333332)","(6.5, 6.8, 6.5)","(9.0, 99999, 99990)"
