,Tuta Yankee,Alvey,Terrys Toil,Roulette,Specified,Fogelberg,Chase A Lot,Ringbark Road
40,"[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 44, 727783), 1.6, 2.16]"
41,"[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 45, 855139), 1.6, 2.16]"
42,"[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 46, 985516), 1.6, 2.16]"
43,"[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 48, 111697), 1.6, 2.16]"
44,"[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 49, 240881), 1.6, 2.16]"
45,"[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 50, 361614), 1.6, 2.16]"
46,"[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 51, 500303), 1.6, 2.16]"
47,"[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 52, 623932), 1.6, 2.14]"
48,"[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 53, 761345), 1.6, 2.14]"
49,"[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 54, 886050), 1.6, 2.14]"
50,"[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 56, 18597), 1.6, 2.12]"
51,"[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 57, 148120), 1.6, 2.12]"
52,"[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 58, 276401), 1.6, 2.12]"
53,"[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 36, 59, 407874), 1.6, 2.12]"
54,"[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 0, 538593), 1.6, 2.12]"
55,"[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 1, 666423), 1.6, 2.12]"
56,"[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 2, 793029), 1.6, 2.12]"
57,"[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 3, 921228), 1.6, 2.12]"
58,"[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 5, 48311), 1.6, 2.12]"
59,"[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 6, 200208), 1.6, 2.12]"
60,"[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 7, 387278), 1.6, 2.12]"
61,"[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 8, 541491), 1.6, 2.12]"
62,"[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 9, 679439), 1.6, 2.12]"
63,"[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 10, 804151), 1.6, 2.12]"
64,"[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 11, 931786), 1.6, 2.12]"
65,"[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 13, 55995), 1.6, 2.12]"
66,"[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 14, 189652), 1.6, 2.12]"
67,"[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 15, 313201), 1.6, 2.12]"
68,"[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 16, 451940), 1.6, 2.12]"
69,"[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 17, 578471), 1.6, 2.12]"
70,"[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 18, 707212), 1.6, 2.12]"
71,"[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 19, 831624), 1.6, 2.12]"
72,"[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 20, 960888), 1.6, 2.12]"
73,"[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 22, 90000), 1.6, 2.12]"
74,"[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 23, 213881), 1.6, 2.12]"
75,"[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 24, 347208), 1.6, 2.12]"
76,"[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 25, 474860), 1.6, 2.12]"
77,"[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 26, 609177), 1.6, 2.28]"
78,"[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 27, 733808), 1.6, 2.28]"
79,"[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 28, 873139), 1.6, 2.28]"
80,"[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 15.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 12, 37, 29, 998446), 1.6, 2.26]"
