,Aston Autumn,Aussie Bullseye,Fly Slip,Twister Giblet,Creditor,Jamilla Bale,Ranger Ricksen,Why Not Emily
10-01-2023 13:42:12.282532,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 54.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:13.402627,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 68.4)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:14.398764,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 68.4)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:15.446685,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 68.4)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:16.476395,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 70.85714285714286)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:17.550330,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 70.85714285714286)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:18.606071,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 70.85714285714286)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:19.742785,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 70.85714285714286)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:20.864506,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 70.85714285714286)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:21.996956,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 70.85714285714286)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:23.188877,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:24.265608,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:25.333110,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:26.422631,"(2.7, 3.8, 2.858461538461538)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:27.514902,"(2.7, 3.7, 2.8507692307692305)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.914285714285715)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:28.620789,"(2.7, 3.4, 2.8833333333333333)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.4, 6.25)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:29.742906,"(2.7, 3.75, 2.9739999999999998)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.171428571428571)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.833333333333334)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:30.853373,"(2.7, 3.9, 2.8161290322580643)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.228571428571429)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.75)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:31.942154,"(2.7, 3.9, 2.8161290322580643)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.228571428571429)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.961538461538462)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:32.990917,"(2.7, 3.9, 2.8161290322580643)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.057142857142857)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.961538461538462)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:34.118430,"(2.7, 3.9, 2.8161290322580643)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.9)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.555555555555555)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:35.193420,"(2.7, 3.95, 3.192941176470588)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.555555555555555)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:36.247814,"(2.7, 3.95, 3.192941176470588)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 52.5)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.6)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:37.399178,"(2.7, 3.95, 3.192941176470588)","(14.0, 32.0, 17.416666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.8, 6.6)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:38.449507,"(2.7, 4.0, 3.2105882352941175)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.8, 6.866666666666666)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:39.542295,"(2.7, 3.95, 3.6575)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.6, 5.8)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:40.550914,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.2, 6.466666666666667)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:41.616349,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.8, 7.133333333333334)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:42.642058,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 8.0, 6.838461538461538)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:43.657430,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.8, 6.838461538461538)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:44.680655,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.8, 6.838461538461538)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:45.683863,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.8, 6.838461538461538)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:46.668774,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 48.0)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 48.0)","(4.8, 7.8, 6.715384615384615)","(41.0, 300.0, 156.0)"
10-01-2023 13:42:47.717356,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 31.11111111111111)","(4.8, 7.6, 6.715384615384615)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:48.709687,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 4.050000000000001)","(26.0, 80.0, 31.11111111111111)","(4.8, 7.6, 6.715384615384615)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:49.731071,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.933333333333334)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 7.6, 5.766666666666667)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:50.782620,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 5.5200000000000005)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 7.6, 5.766666666666667)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:51.823661,"(2.7, 3.95, 3.192941176470588)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 5.5200000000000005)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 7.6, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:52.913707,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 5.5200000000000005)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:53.962066,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 5.5200000000000005)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:54.988434,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 5.933333333333334)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:56.034944,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.285714285714286)","(31.0, 120.0, 38.76923076923077)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:57.108123,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.285714285714286)","(31.0, 120.0, 64.42105263157895)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:58.303691,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.5)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:42:59.500662,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 6.5)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:00.715391,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:01.849154,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:02.989034,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:04.210274,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:05.294206,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 5.573333333333333)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:06.355257,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 6.281818181818181)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:07.506573,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 6.281818181818181)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:08.658503,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 8.0, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:09.862474,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:11.107403,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:12.355275,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:13.492761,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:14.755597,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:15.874983,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:17.033781,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:18.254178,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:19.452052,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:20.597418,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:21.706171,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:22.856455,"(2.7, 3.65, 3.4325)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:24.044224,"(2.7, 3.65, 3.4325)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:25.179073,"(2.7, 3.65, 3.4325)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:26.292295,"(2.7, 3.65, 3.4325)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:27.490007,"(2.7, 3.65, 3.4325)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.790625)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:28.625292,"(2.7, 3.65, 3.4325)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.4, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:29.790078,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:30.939385,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:32.346489,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:33.505059,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:34.676654,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:35.874416,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:37.088094,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 19.666666666666668)","(4.8, 8.0, 7.2)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:38.475329,"(2.7, 3.7, 3.2046153846153844)","(14.0, 30.0, 22.25)","(4.8, 8.0, 6.71111111111111)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.2625)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:39.802592,"(2.7, 3.65, 3.555142857142857)","(14.0, 30.0, 19.0)","(4.8, 8.0, 5.76)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.25)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:41.088791,"(2.7, 3.65, 3.5570588235294114)","(14.0, 30.0, 21.75)","(4.8, 8.0, 5.76)","(31.0, 120.0, 40.61538461538461)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.1000000000000005)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:42.326264,"(2.7, 3.65, 3.5617647058823527)","(14.0, 30.0, 21.75)","(4.8, 8.0, 5.76)","(31.0, 120.0, 65.68421052631578)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
10-01-2023 13:43:43.478300,"(2.7, 3.65, 3.3049999999999997)","(14.0, 30.0, 21.75)","(4.8, 8.0, 5.76)","(31.0, 120.0, 65.68421052631578)","(2.6, 4.2, 3.778125)","(26.0, 80.0, 31.11111111111111)","(4.8, 6.4, 6.277777777777779)","(41.0, 300.0, 58.15384615384615)"
