,Bettys Star,Yarramundi Garth,Finniss Spice,Blaze Victorem,Silk Sonic
11-01-2023 13:20:32.541593,"(1.9, 2.48, 2.04)","(12.0, 28.0, 22.333333333333332)","(4.8, 8.8, 7.630769230769231)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 3.255294117647059)"
11-01-2023 13:20:33.361045,"(1.9, 2.62, 2.2933333333333334)","(12.0, 27.0, 17.0)","(4.8, 8.8, 6.685714285714286)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 3.2273684210526317)"
11-01-2023 13:20:34.260604,"(1.9, 2.6, 2.318048780487805)","(12.0, 26.0, 16.625)","(4.8, 8.8, 6.800000000000001)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.88)"
11-01-2023 13:20:35.083773,"(1.9, 2.58, 2.0744444444444445)","(12.0, 26.0, 16.625)","(4.8, 8.8, 6.628571428571429)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.982666666666667)"
11-01-2023 13:20:35.909824,"(1.9, 2.58, 2.0744444444444445)","(12.0, 26.0, 16.625)","(4.8, 8.8, 7.882352941176471)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.9114285714285715)"
11-01-2023 13:20:36.839467,"(1.9, 2.58, 2.0744444444444445)","(12.0, 25.0, 21.5)","(4.8, 8.2, 7.9642857142857135)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:37.734635,"(1.9, 2.58, 2.0744444444444445)","(12.0, 25.0, 21.5)","(4.8, 8.2, 7.9642857142857135)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:38.600607,"(1.9, 2.58, 2.0744444444444445)","(12.0, 25.0, 21.5)","(4.8, 8.2, 7.449999999999999)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:39.386557,"(1.9, 2.58, 2.0744444444444445)","(12.0, 25.0, 21.5)","(4.8, 8.2, 7.449999999999999)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.63)"
11-01-2023 13:20:40.259594,"(1.9, 2.58, 2.0744444444444445)","(12.0, 25.0, 21.5)","(4.8, 8.2, 7.424999999999999)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.716)"
11-01-2023 13:20:41.166959,"(1.9, 2.58, 2.0744444444444445)","(12.0, 25.0, 21.5)","(4.8, 8.2, 7.9642857142857135)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.645)"
11-01-2023 13:20:41.998190,"(1.9, 2.58, 2.0744444444444445)","(12.0, 25.0, 21.5)","(4.8, 8.2, 7.9642857142857135)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.65)"
11-01-2023 13:20:42.875501,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 7.663157894736843)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.65)"
11-01-2023 13:20:43.765009,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 7.575)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.63)"
11-01-2023 13:20:44.621705,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 7.575)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.63)"
11-01-2023 13:20:45.563049,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 6.514285714285714)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:46.452377,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 7.353846153846154)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:47.285922,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 7.08)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:48.241671,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 6.571428571428571)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:49.170475,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 6.571428571428571)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.64)"
11-01-2023 13:20:50.029185,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 6.685714285714286)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.7039999999999997)"
11-01-2023 13:20:50.867019,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 6.4)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.645)"
11-01-2023 13:20:51.740158,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 6.4)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.65)"
11-01-2023 13:20:52.789362,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 8.4, 7.488888888888889)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.65)"
11-01-2023 13:20:53.819993,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 9.0, 7.0600000000000005)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.63)"
11-01-2023 13:20:54.626597,"(1.9, 2.6, 2.0576190476190477)","(12.0, 25.0, 21.5)","(4.8, 10.0, 7.0600000000000005)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.63)"
11-01-2023 13:20:55.463749,"(1.9, 2.58, 2.255)","(12.0, 25.0, 21.5)","(4.8, 10.0, 8.378947368421052)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:20:56.367720,"(1.9, 2.58, 2.255)","(12.0, 25.0, 21.5)","(4.8, 10.0, 8.378947368421052)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.124)"
11-01-2023 13:20:57.284653,"(1.9, 2.58, 2.255)","(12.0, 25.0, 21.5)","(4.8, 10.0, 8.378947368421052)","(26.0, 200.0, 96.8)","(2.6, 4.0, 2.8054545454545456)"
11-01-2023 13:20:58.218676,"(1.9, 2.58, 2.255)","(12.0, 25.0, 21.5)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 2.765714285714286)"
11-01-2023 13:20:59.168874,"(1.9, 2.58, 2.4066666666666667)","(12.0, 25.0, 21.5)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 2.765714285714286)"
11-01-2023 13:20:59.971732,"(1.9, 2.58, 2.255)","(12.0, 23.0, 20.7)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 2.765714285714286)"
11-01-2023 13:21:00.848107,"(1.9, 2.58, 2.255)","(12.0, 23.0, 20.7)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 2.7314285714285713)"
11-01-2023 13:21:01.814615,"(1.9, 2.58, 2.255)","(12.0, 23.0, 20.7)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 2.8054545454545456)"
11-01-2023 13:21:02.721001,"(1.9, 2.58, 2.255)","(12.0, 23.0, 20.25)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:03.585857,"(1.9, 2.58, 2.255)","(12.0, 23.0, 21.625)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:04.495311,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:05.327177,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:06.204025,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:07.090057,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:07.980691,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:08.851832,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:09.708191,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:10.649907,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:11.634293,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:12.582379,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.148)"
11-01-2023 13:21:13.468226,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.148)"
11-01-2023 13:21:14.342408,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:15.165172,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:16.081456,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:16.984635,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:17.799328,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:18.600497,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:19.385021,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:20.218973,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:21.389598,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 150.0, 96.8)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:22.199591,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 200.0, 96.8)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:23.129267,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:24.045508,"(1.9, 2.58, 2.255)","(12.0, 24.0, 18.46153846153846)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:24.915832,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:25.904466,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:26.726243,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:27.558362,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:28.443234,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.112)"
11-01-2023 13:21:29.359656,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:30.247943,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:31.077549,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:31.891774,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:32.765956,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:33.570921,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:34.398269,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:35.297861,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:36.127628,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.6, 7.199999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:36.966685,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:37.879768,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:38.792208,"(1.9, 2.58, 2.255)","(12.0, 23.0, 17.923076923076923)","(4.8, 9.4, 7.12)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:39.664938,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 6.477777777777778)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:40.542344,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 6.477777777777778)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:21:41.608730,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 6.477777777777778)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 2.935)"
11-01-2023 13:21:42.484698,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 6.477777777777778)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 2.935)"
11-01-2023 13:21:43.323629,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 7.449999999999999)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 2.935)"
11-01-2023 13:21:44.290614,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 6.633333333333334)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 2.935)"
11-01-2023 13:21:45.319439,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 6.633333333333334)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 2.935)"
11-01-2023 13:21:46.304802,"(1.9, 2.58, 2.255)","(12.0, 23.0, 14.0)","(4.8, 9.2, 6.633333333333334)","(26.0, 150.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:47.304696,"(1.9, 2.58, 2.255)","(12.0, 22.0, 15.666666666666666)","(4.8, 9.2, 6.477777777777778)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:48.311130,"(1.9, 2.58, 2.255)","(12.0, 22.0, 15.666666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:49.108143,"(1.9, 2.58, 2.255)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:49.992109,"(1.9, 2.58, 2.255)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:50.917859,"(1.9, 2.58, 2.255)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:51.790272,"(1.9, 2.54, 2.040909090909091)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:52.632926,"(1.9, 2.54, 2.040909090909091)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:53.517314,"(1.9, 2.54, 2.040909090909091)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:54.403531,"(1.9, 2.54, 2.040909090909091)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:55.260301,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:56.154050,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:21:57.201332,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:21:58.126474,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:58.952557,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.124)"
11-01-2023 13:21:59.862735,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.124)"
11-01-2023 13:22:00.765191,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:01.684113,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:02.591884,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:03.415996,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:04.343276,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:05.239246,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.75)"
11-01-2023 13:22:06.187764,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:22:07.093628,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:22:07.901280,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:22:08.764712,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:09.702128,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 150.0, 136.44444444444446)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:10.569347,"(1.9, 2.52, 2.225)","(12.0, 27.0, 14.916666666666666)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:11.452908,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:12.432644,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:13.381969,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:14.315949,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.124)"
11-01-2023 13:22:15.197889,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.124)"
11-01-2023 13:22:16.067945,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:17.025338,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:17.935458,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:18.828787,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.124)"
11-01-2023 13:22:19.721511,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:20.552180,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 9.2, 6.555555555555555)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.04)"
11-01-2023 13:22:21.458320,"(1.9, 2.52, 2.225)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:22.443394,"(1.9, 2.48, 2.03)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.148)"
11-01-2023 13:22:23.345324,"(1.9, 2.48, 2.03)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:22:24.220196,"(1.9, 2.48, 2.03)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:22:25.045696,"(1.9, 2.48, 2.03)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.066666666666667)"
11-01-2023 13:22:26.027867,"(1.9, 2.48, 2.03)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.013333333333333)"
11-01-2023 13:22:26.978831,"(1.9, 2.48, 2.03)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.124)"
11-01-2023 13:22:27.851147,"(1.9, 2.48, 2.03)","(12.0, 26.0, 14.75)","(4.8, 8.8, 6.8)","(26.0, 190.0, 172.0)","(2.6, 4.0, 3.124)"
