,Hot Asia,Kouta Marjen,Soda Helen,Cintas Gift,Alberts Magic,Reality Road,Soda Felix,Magnetic Man
1022,"[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 12, 379109), 41.0, 280.0]"
1023,"[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 13, 505322), 41.0, 280.0]"
1024,"[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 14, 640614), 41.0, 280.0]"
1025,"[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 15, 799103), 41.0, 280.0]"
1026,"[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 16, 930835), 41.0, 280.0]"
1027,"[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 18, 86268), 41.0, 280.0]"
1028,"[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 19, 227257), 41.0, 280.0]"
1029,"[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 20, 374221), 41.0, 280.0]"
1030,"[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 21, 513864), 41.0, 280.0]"
1031,"[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 22, 652432), 41.0, 280.0]"
1032,"[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 23, 785115), 41.0, 280.0]"
1033,"[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 24, 930106), 41.0, 280.0]"
1034,"[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 26, 67212), 41.0, 280.0]"
1035,"[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 27, 204131), 41.0, 280.0]"
1036,"[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 28, 352727), 41.0, 280.0]"
1037,"[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 29, 491265), 41.0, 280.0]"
1038,"[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 30, 642469), 41.0, 280.0]"
1039,"[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 31, 781953), 41.0, 280.0]"
1040,"[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 32, 920922), 41.0, 280.0]"
1041,"[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 34, 59918), 41.0, 280.0]"
1042,"[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 18, 35, 203667), 41.0, 280.0]"
1043,"[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 36, 355524), 41.0, 280.0]"
1044,"[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 2.45, 3.0]","[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 37, 524025), 51.0, 280.0]"
1045,"[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 38, 696855), 51.0, 280.0]"
1046,"[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 39, 845510), 51.0, 280.0]"
1047,"[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 40, 996122), 51.0, 280.0]"
1048,"[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 42, 143208), 51.0, 280.0]"
1049,"[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 43, 325650), 51.0, 280.0]"
1050,"[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 44, 454235), 51.0, 280.0]"
1051,"[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 45, 603872), 51.0, 280.0]"
1052,"[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 41.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 18, 46, 751868), 51.0, 280.0]"
1053,"[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 47, 918935), 51.0, 270.0]"
1054,"[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 49, 86532), 51.0, 270.0]"
1055,"[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 50, 232915), 51.0, 270.0]"
1056,"[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 51, 380547), 51.0, 260.0]"
1057,"[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 52, 516786), 51.0, 260.0]"
1058,"[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 53, 654608), 51.0, 250.0]"
1059,"[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 54, 787346), 51.0, 250.0]"
1060,"[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 55, 956852), 51.0, 250.0]"
1061,"[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 2.45, 3.05]","[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 18, 57, 93632), 51.0, 240.0]"
