,Balts Obsession,Free At Night,Aston Rupiah,Flash Fever,Midnight Image,Cry Wolf,Paw Baby,Ruthless Runner
10-01-2023 21:14:03.687576,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:04.692443,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:05.687831,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:06.667050,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:08.081254,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:09.117510,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:10.756516,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:11.811418,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:12.889145,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:14.097296,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:15.275238,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:16.448043,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:17.562134,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:18.638356,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:19.746173,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:20.843471,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:21.888837,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:22.906694,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:23.994203,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:25.045322,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:26.093868,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:27.122897,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:28.162786,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:29.200090,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:30.238186,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:31.271999,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:32.293975,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:33.305879,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:34.331690,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:35.647009,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:36.791776,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:37.994867,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:39.117173,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:40.580965,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:41.880421,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:43.089869,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:44.267296,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 13.933333333333334)","(6.0, 11.0, 8.814285714285715)"
10-01-2023 21:14:45.409674,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:46.508079,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:47.512581,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:48.560720,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:49.599659,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:50.641429,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:51.682105,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:52.697596,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:53.788451,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:54.893351,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:55.948815,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:57.077220,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:58.345115,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:14:59.454159,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:00.695228,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:01.826265,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:02.992702,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:04.183363,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:05.321217,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:06.419237,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:07.488308,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:08.617940,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:09.689079,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:10.713643,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:11.745088,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:12.854753,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:13.913487,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:15.012991,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:16.154472,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:17.384011,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:18.550990,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:19.746964,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:20.922774,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:22.156489,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:23.436476,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:24.885933,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:26.156197,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:27.448004,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:28.746541,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:29.951646,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:31.208538,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:32.431436,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:33.775663,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:35.007180,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:36.229754,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:37.520024,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:39.041353,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:40.244645,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:41.518195,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
10-01-2023 21:15:42.855205,"(5.0, 10.0, 6.7)","(9.0, 22.0, 15.4)","(17.0, 55.0, 30.9375)","(11.0, 22.0, 19.7)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.3, 1.9608333333333332)","(7.5, 17.0, 11.0)","(6.0, 11.0, 7.25)"
