,Jewel Bee,Alpha Humbug,Buckeye Bullet,Hello Warren,Got No Torque,Replication,High Sun
46,"[datetime.datetime(2022, 11, 28, 19, 23, 42, 242814), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 242814), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 242814), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 242814), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 242814), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 242814), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 42, 242814), 19.0, 55.0]"
47,"[datetime.datetime(2022, 11, 28, 19, 23, 43, 353589), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 353589), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 353589), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 353589), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 353589), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 353589), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 43, 353589), 19.0, 55.0]"
48,"[datetime.datetime(2022, 11, 28, 19, 23, 44, 469959), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 469959), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 469959), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 469959), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 469959), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 469959), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 44, 469959), 19.0, 55.0]"
49,"[datetime.datetime(2022, 11, 28, 19, 23, 45, 580212), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 580212), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 580212), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 580212), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 580212), 8.5, 20.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 580212), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 45, 580212), 19.0, 55.0]"
50,"[datetime.datetime(2022, 11, 28, 19, 23, 46, 704278), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 46, 704278), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 46, 704278), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 46, 704278), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 46, 704278), 8.5, 20.0]","[datetime.datetime(2022, 11, 28, 19, 23, 46, 704278), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 46, 704278), 19.0, 55.0]"
51,"[datetime.datetime(2022, 11, 28, 19, 23, 47, 824729), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 824729), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 824729), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 824729), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 824729), 8.5, 20.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 824729), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 47, 824729), 19.0, 55.0]"
52,"[datetime.datetime(2022, 11, 28, 19, 23, 48, 941466), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 941466), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 941466), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 941466), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 941466), 8.5, 20.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 941466), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 48, 941466), 19.0, 55.0]"
53,"[datetime.datetime(2022, 11, 28, 19, 23, 50, 59664), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 59664), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 59664), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 59664), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 59664), 8.5, 20.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 59664), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 23, 50, 59664), 19.0, 55.0]"
54,"[datetime.datetime(2022, 11, 28, 19, 23, 51, 172398), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 172398), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 172398), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 172398), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 172398), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 172398), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 51, 172398), 19.0, 55.0]"
55,"[datetime.datetime(2022, 11, 28, 19, 23, 52, 292169), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 292169), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 292169), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 292169), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 292169), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 292169), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 52, 292169), 19.0, 48.0]"
56,"[datetime.datetime(2022, 11, 28, 19, 23, 53, 413285), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 413285), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 413285), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 413285), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 413285), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 413285), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 53, 413285), 19.0, 48.0]"
57,"[datetime.datetime(2022, 11, 28, 19, 23, 54, 535922), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 535922), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 535922), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 535922), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 535922), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 535922), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 54, 535922), 19.0, 48.0]"
58,"[datetime.datetime(2022, 11, 28, 19, 23, 55, 657223), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 55, 657223), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 55, 657223), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 55, 657223), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 55, 657223), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 55, 657223), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 55, 657223), 19.0, 48.0]"
59,"[datetime.datetime(2022, 11, 28, 19, 23, 56, 785610), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 785610), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 785610), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 785610), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 785610), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 785610), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 56, 785610), 19.0, 48.0]"
60,"[datetime.datetime(2022, 11, 28, 19, 23, 57, 900357), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 900357), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 900357), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 900357), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 900357), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 900357), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 57, 900357), 19.0, 48.0]"
61,"[datetime.datetime(2022, 11, 28, 19, 23, 59, 34937), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 23, 59, 34937), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 23, 59, 34937), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 23, 59, 34937), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 23, 59, 34937), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 23, 59, 34937), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 23, 59, 34937), 19.0, 48.0]"
62,"[datetime.datetime(2022, 11, 28, 19, 24, 0, 172069), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 0, 172069), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 0, 172069), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 0, 172069), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 0, 172069), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 0, 172069), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 0, 172069), 19.0, 48.0]"
63,"[datetime.datetime(2022, 11, 28, 19, 24, 1, 304168), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 1, 304168), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 1, 304168), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 1, 304168), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 1, 304168), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 1, 304168), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 1, 304168), 19.0, 48.0]"
64,"[datetime.datetime(2022, 11, 28, 19, 24, 2, 418032), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 2, 418032), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 2, 418032), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 2, 418032), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 2, 418032), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 2, 418032), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 2, 418032), 19.0, 48.0]"
65,"[datetime.datetime(2022, 11, 28, 19, 24, 3, 567989), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 3, 567989), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 3, 567989), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 3, 567989), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 3, 567989), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 3, 567989), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 3, 567989), 19.0, 50.0]"
66,"[datetime.datetime(2022, 11, 28, 19, 24, 4, 683930), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 4, 683930), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 4, 683930), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 4, 683930), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 4, 683930), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 4, 683930), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 4, 683930), 19.0, 50.0]"
67,"[datetime.datetime(2022, 11, 28, 19, 24, 5, 807432), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 5, 807432), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 5, 807432), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 5, 807432), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 5, 807432), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 5, 807432), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 5, 807432), 19.0, 50.0]"
68,"[datetime.datetime(2022, 11, 28, 19, 24, 6, 923858), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 6, 923858), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 6, 923858), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 6, 923858), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 6, 923858), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 6, 923858), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 6, 923858), 19.0, 50.0]"
69,"[datetime.datetime(2022, 11, 28, 19, 24, 8, 43679), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 8, 43679), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 8, 43679), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 8, 43679), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 8, 43679), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 8, 43679), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 8, 43679), 19.0, 50.0]"
70,"[datetime.datetime(2022, 11, 28, 19, 24, 9, 157445), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 9, 157445), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 9, 157445), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 9, 157445), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 9, 157445), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 9, 157445), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 9, 157445), 19.0, 50.0]"
71,"[datetime.datetime(2022, 11, 28, 19, 24, 10, 277514), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 10, 277514), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 10, 277514), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 10, 277514), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 10, 277514), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 10, 277514), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 10, 277514), 19.0, 50.0]"
72,"[datetime.datetime(2022, 11, 28, 19, 24, 11, 387100), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 11, 387100), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 11, 387100), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 11, 387100), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 11, 387100), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 11, 387100), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 11, 387100), 19.0, 50.0]"
73,"[datetime.datetime(2022, 11, 28, 19, 24, 12, 516385), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 12, 516385), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 12, 516385), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 12, 516385), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 12, 516385), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 12, 516385), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 12, 516385), 19.0, 50.0]"
74,"[datetime.datetime(2022, 11, 28, 19, 24, 13, 641221), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 13, 641221), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 13, 641221), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 13, 641221), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 13, 641221), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 13, 641221), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 24, 13, 641221), 19.0, 50.0]"
75,"[datetime.datetime(2022, 11, 28, 19, 24, 14, 773177), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 14, 773177), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 14, 773177), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 14, 773177), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 14, 773177), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 14, 773177), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 24, 14, 773177), 19.0, 50.0]"
76,"[datetime.datetime(2022, 11, 28, 19, 24, 15, 895763), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 15, 895763), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 15, 895763), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 15, 895763), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 15, 895763), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 15, 895763), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 24, 15, 895763), 19.0, 50.0]"
77,"[datetime.datetime(2022, 11, 28, 19, 24, 17, 25073), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 17, 25073), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 17, 25073), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 17, 25073), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 17, 25073), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 17, 25073), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 24, 17, 25073), 19.0, 50.0]"
78,"[datetime.datetime(2022, 11, 28, 19, 24, 18, 150048), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 18, 150048), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 18, 150048), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 18, 150048), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 18, 150048), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 18, 150048), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 24, 18, 150048), 19.0, 50.0]"
79,"[datetime.datetime(2022, 11, 28, 19, 24, 19, 273080), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 19, 273080), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 19, 273080), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 19, 273080), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 19, 273080), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 19, 273080), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 24, 19, 273080), 19.0, 50.0]"
80,"[datetime.datetime(2022, 11, 28, 19, 24, 20, 389243), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 20, 389243), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 20, 389243), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 20, 389243), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 20, 389243), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 20, 389243), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 24, 20, 389243), 19.0, 50.0]"
81,"[datetime.datetime(2022, 11, 28, 19, 24, 21, 508487), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 21, 508487), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 21, 508487), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 21, 508487), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 21, 508487), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 21, 508487), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 24, 21, 508487), 19.0, 50.0]"
82,"[datetime.datetime(2022, 11, 28, 19, 24, 22, 634832), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 22, 634832), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 22, 634832), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 22, 634832), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 22, 634832), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 22, 634832), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 22, 634832), 19.0, 48.0]"
83,"[datetime.datetime(2022, 11, 28, 19, 24, 23, 747804), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 23, 747804), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 23, 747804), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 23, 747804), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 23, 747804), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 23, 747804), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 23, 747804), 19.0, 48.0]"
84,"[datetime.datetime(2022, 11, 28, 19, 24, 24, 881108), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 24, 881108), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 24, 881108), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 24, 881108), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 24, 881108), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 24, 881108), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 24, 881108), 19.0, 48.0]"
85,"[datetime.datetime(2022, 11, 28, 19, 24, 26, 10986), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 26, 10986), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 26, 10986), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 26, 10986), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 26, 10986), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 26, 10986), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 26, 10986), 19.0, 48.0]"
86,"[datetime.datetime(2022, 11, 28, 19, 24, 27, 156640), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 27, 156640), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 27, 156640), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 27, 156640), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 27, 156640), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 27, 156640), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 27, 156640), 19.0, 48.0]"
87,"[datetime.datetime(2022, 11, 28, 19, 24, 28, 282423), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 28, 282423), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 28, 282423), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 28, 282423), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 28, 282423), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 28, 282423), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 28, 282423), 19.0, 48.0]"
88,"[datetime.datetime(2022, 11, 28, 19, 24, 29, 403992), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 29, 403992), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 29, 403992), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 29, 403992), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 29, 403992), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 29, 403992), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 29, 403992), 19.0, 48.0]"
89,"[datetime.datetime(2022, 11, 28, 19, 24, 30, 527500), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 30, 527500), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 30, 527500), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 30, 527500), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 30, 527500), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 30, 527500), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 30, 527500), 19.0, 48.0]"
90,"[datetime.datetime(2022, 11, 28, 19, 24, 31, 651568), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 31, 651568), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 31, 651568), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 31, 651568), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 31, 651568), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 31, 651568), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 31, 651568), 19.0, 48.0]"
91,"[datetime.datetime(2022, 11, 28, 19, 24, 32, 765052), 4.6, 8.4]","[datetime.datetime(2022, 11, 28, 19, 24, 32, 765052), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 24, 32, 765052), 1.65, 2.02]","[datetime.datetime(2022, 11, 28, 19, 24, 32, 765052), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 24, 32, 765052), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 19, 24, 32, 765052), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 24, 32, 765052), 19.0, 48.0]"
