,Autumn Leaf,Canada Bay,Clovelly,Fearless Thinking,Impacting,Matronymic,Prior Thoughts,So Rosie,Amberina,Fooled Again,Cashmere Inn
08-01-2023 16:17:08.151762,"(61.0, 80.0, 77.54716981132076)","(4.2, 5.7, 5.591752577319588)","(2.2, 2.38, 2.374123628579074)","(21.0, 28.0, 26.285714285714285)","(81.0, 120.0, 117.85714285714286)","(12.0, 14.0, 13.814814814814815)","(21.0, 28.0, 27.77777777777778)","(15.0, 18.0, 17.96527777777778)","(4.8, 6.4, 6.389247311827957)","(61.0, 90.0, 89.71428571428571)","(101.0, 190.0, 188.77551020408163)"
08-01-2023 16:17:09.603867,"(61.0, 80.0, 77.67857142857143)","(4.2, 5.7, 5.595000000000001)","(2.2, 2.38, 2.361358234295416)","(21.0, 28.0, 26.285714285714285)","(81.0, 120.0, 117.09677419354838)","(12.0, 14.0, 13.814814814814815)","(21.0, 28.0, 27.77777777777778)","(15.0, 18.0, 17.96527777777778)","(4.8, 6.4, 6.319626168224299)","(61.0, 90.0, 89.66666666666667)","(101.0, 190.0, 188.72340425531914)"
08-01-2023 16:17:11.062715,"(61.0, 75.0, 74.3103448275862)","(4.2, 5.7, 5.5995215311004785)","(2.2, 2.38, 2.3585304169514694)","(21.0, 28.0, 27.076923076923077)","(81.0, 120.0, 117.09677419354838)","(12.0, 14.0, 13.859154929577464)","(21.0, 28.0, 27.77777777777778)","(15.0, 18.0, 17.946666666666665)","(4.8, 6.6, 6.319626168224299)","(61.0, 90.0, 89.66666666666667)","(101.0, 190.0, 188.72340425531914)"
08-01-2023 16:17:12.497239,"(61.0, 75.0, 74.3103448275862)","(4.2, 5.7, 5.636931818181818)","(2.2, 2.36, 2.3713954834973943)","(21.0, 28.0, 27.47826086956522)","(81.0, 120.0, 117.09677419354838)","(12.0, 14.0, 14.753554502369669)","(21.0, 28.0, 27.866666666666667)","(15.0, 18.0, 17.946666666666665)","(4.8, 6.6, 6.3)","(61.0, 90.0, 89.66666666666667)","(101.0, 190.0, 188.72340425531914)"
08-01-2023 16:17:13.847517,"(61.0, 75.0, 74.3103448275862)","(4.2, 5.7, 5.5864406779661016)","(2.2, 2.38, 2.3714671260407694)","(21.0, 28.0, 27.555555555555557)","(81.0, 120.0, 117.09677419354838)","(12.0, 15.0, 14.701754385964913)","(21.0, 28.0, 27.866666666666667)","(15.0, 18.0, 17.946666666666665)","(4.8, 6.6, 6.3)","(61.0, 90.0, 89.66666666666667)","(101.0, 190.0, 188.72340425531914)"
08-01-2023 16:17:15.259771,"(61.0, 75.0, 74.29824561403508)","(4.2, 5.6, 5.5864406779661016)","(2.2, 2.38, 2.3714671260407694)","(21.0, 28.0, 27.555555555555557)","(81.0, 120.0, 117.09677419354838)","(12.0, 15.0, 14.701754385964913)","(21.0, 28.0, 27.866666666666667)","(15.0, 18.0, 17.946666666666665)","(4.8, 6.6, 6.392307692307693)","(61.0, 90.0, 89.66666666666667)","(101.0, 190.0, 188.72340425531914)"
08-01-2023 16:17:16.651076,"(61.0, 75.0, 74.29824561403508)","(4.2, 5.6, 5.336)","(2.2, 2.38, 2.3627758007117436)","(21.0, 28.0, 27.5)","(81.0, 120.0, 117.1875)","(12.0, 15.0, 14.495283018867925)","(21.0, 28.0, 27.923076923076923)","(15.0, 18.0, 17.98170731707317)","(4.8, 6.4, 6.3956989247311835)","(61.0, 90.0, 89.6774193548387)","(101.0, 190.0, 188.72340425531914)"
08-01-2023 16:17:18.084295,"(61.0, 75.0, 74.3103448275862)","(4.2, 5.4, 5.319354838709677)","(2.2, 2.38, 2.376109589041096)","(21.0, 28.0, 28.636363636363637)","(81.0, 120.0, 117.41935483870968)","(12.0, 14.5, 13.943548387096774)","(21.0, 28.0, 27.923076923076923)","(15.0, 18.0, 17.98051948051948)","(4.8, 6.4, 6.395348837209303)","(61.0, 90.0, 89.6774193548387)","(101.0, 190.0, 185.71428571428572)"
08-01-2023 16:17:19.480107,"(61.0, 75.0, 74.3103448275862)","(4.2, 5.4, 5.320744680851064)","(2.2, 2.38, 2.383483870967742)","(21.0, 29.0, 28.846153846153847)","(81.0, 120.0, 117.5)","(12.0, 14.0, 13.94927536231884)","(21.0, 28.0, 27.93103448275862)","(15.0, 18.0, 17.98170731707317)","(4.8, 6.4, 6.396039603960396)","(61.0, 90.0, 87.5)","(101.0, 190.0, 185.71428571428572)"
08-01-2023 16:17:20.877856,"(61.0, 75.0, 74.33333333333333)","(4.2, 5.4, 5.320744680851064)","(2.2, 2.4, 2.373093525179856)","(21.0, 29.0, 28.846153846153847)","(81.0, 120.0, 117.27272727272728)","(12.0, 14.0, 14.074074074074074)","(21.0, 28.0, 27.875)","(15.0, 18.0, 17.979166666666668)","(4.8, 6.4, 6.396039603960396)","(61.0, 90.0, 87.5)","(101.0, 190.0, 185.71428571428572)"
08-01-2023 16:17:22.287007,"(61.0, 75.0, 74.375)","(4.2, 5.4, 5.241044776119403)","(2.2, 2.4, 2.38359649122807)","(21.0, 29.0, 28.875)","(81.0, 120.0, 117.42857142857143)","(12.0, 14.5, 14.178947368421053)","(21.0, 28.0, 27.93103448275862)","(15.0, 18.0, 17.979166666666668)","(4.8, 6.4, 6.386666666666667)","(61.0, 90.0, 87.5)","(101.0, 190.0, 186.66666666666666)"
08-01-2023 16:17:23.704401,"(61.0, 75.0, 74.72222222222223)","(4.2, 5.3, 5.241044776119403)","(2.2, 2.4, 2.38593984962406)","(21.0, 29.0, 29.6)","(81.0, 120.0, 117.42857142857143)","(12.0, 15.0, 14.381818181818181)","(21.0, 28.0, 27.93103448275862)","(15.0, 18.0, 17.979166666666668)","(4.8, 6.4, 6.36)","(61.0, 90.0, 87.5)","(101.0, 190.0, 186.66666666666666)"
08-01-2023 16:17:25.369305,"(61.0, 75.0, 74.72222222222223)","(4.2, 5.3, 5.241044776119403)","(2.2, 2.4, 2.387857142857143)","(21.0, 30.0, 29.6)","(81.0, 120.0, 117.42857142857143)","(12.0, 15.0, 13.981818181818182)","(21.0, 28.0, 27.93103448275862)","(15.0, 18.0, 17.979166666666668)","(4.8, 6.4, 6.36)","(61.0, 90.0, 86.66666666666667)","(101.0, 190.0, 188.88888888888889)"
08-01-2023 16:17:27.118683,"(61.0, 75.0, 74.67391304347827)","(4.2, 5.3, 5.305555555555556)","(2.2, 2.4, 2.3703846153846153)","(21.0, 30.0, 29.684210526315788)","(81.0, 120.0, 117.5)","(12.0, 14.5, 13.986486486486486)","(21.0, 28.0, 27.928571428571427)","(15.0, 18.0, 18.28787878787879)","(4.8, 6.6, 6.401315789473685)","(61.0, 95.0, 86.66666666666667)","(101.0, 190.0, 189.0)"
08-01-2023 16:17:28.747156,"(61.0, 75.0, 74.67391304347827)","(4.2, 5.4, 5.355555555555556)","(2.2, 2.38, 2.369767441860465)","(21.0, 30.0, 29.25)","(81.0, 120.0, 117.56756756756756)","(12.0, 14.5, 14.0)","(21.0, 28.0, 27.9)","(15.0, 18.5, 18.31578947368421)","(4.8, 6.6, 6.277486910994765)","(61.0, 95.0, 86.66666666666667)","(101.0, 190.0, 189.0)"
08-01-2023 16:17:30.481408,"(61.0, 75.0, 74.62264150943396)","(4.2, 5.4, 5.342857142857143)","(2.2, 2.38, 2.3683289124668434)","(21.0, 30.0, 29.25)","(81.0, 120.0, 117.56756756756756)","(12.0, 14.5, 14.0)","(21.0, 28.0, 27.923076923076923)","(15.0, 18.5, 18.27777777777778)","(4.8, 6.6, 6.2615384615384615)","(61.0, 95.0, 86.66666666666667)","(101.0, 190.0, 189.0)"
08-01-2023 16:17:32.013655,"(61.0, 75.0, 74.62264150943396)","(4.2, 5.4, 5.342857142857143)","(2.2, 2.38, 2.3695486935866983)","(21.0, 30.0, 29.2)","(81.0, 120.0, 117.77777777777777)","(12.0, 14.5, 14.0)","(21.0, 28.0, 27.9)","(15.0, 18.5, 18.318181818181817)","(4.8, 6.6, 6.317391304347827)","(61.0, 95.0, 86.66666666666667)","(101.0, 190.0, 189.0)"
08-01-2023 16:17:33.429461,"(61.0, 75.0, 74.62264150943396)","(4.2, 5.4, 5.3578947368421055)","(2.2, 2.38, 2.375485893416928)","(21.0, 30.0, 29.555555555555557)","(81.0, 120.0, 117.56756756756756)","(12.0, 14.5, 14.016949152542374)","(21.0, 28.0, 28.761904761904763)","(15.0, 18.5, 18.32857142857143)","(4.8, 6.4, 6.342424242424243)","(61.0, 95.0, 90.83333333333333)","(101.0, 190.0, 189.0)"
08-01-2023 16:17:34.818029,"(61.0, 75.0, 74.62264150943396)","(4.2, 5.4, 5.3578947368421055)","(2.15, 2.38, 2.4459999999999997)","(21.0, 30.0, 29.555555555555557)","(81.0, 120.0, 117.3529411764706)","(12.0, 14.5, 14.02892561983471)","(21.0, 29.0, 28.761904761904763)","(15.0, 18.5, 18.33653846153846)","(4.8, 6.4, 6.33448275862069)","(61.0, 95.0, 85.83333333333333)","(101.0, 190.0, 188.88888888888889)"
08-01-2023 16:17:36.210519,"(61.0, 75.0, 74.64285714285714)","(4.2, 5.4, 5.3578947368421055)","(2.15, 2.5, 2.38020618556701)","(21.0, 30.0, 29.428571428571427)","(81.0, 120.0, 117.3529411764706)","(12.0, 14.5, 14.02892561983471)","(21.0, 29.0, 28.696969696969695)","(15.0, 18.5, 18.362903225806452)","(4.8, 6.4, 6.306849315068494)","(61.0, 90.0, 85.83333333333333)","(101.0, 190.0, 188.88888888888889)"
08-01-2023 16:17:37.631672,"(61.0, 75.0, 74.64285714285714)","(4.2, 5.4, 5.3578947368421055)","(2.15, 2.5, 2.415135135135135)","(21.0, 30.0, 29.428571428571427)","(81.0, 120.0, 117.3529411764706)","(12.0, 14.5, 14.02892561983471)","(21.0, 29.0, 28.696969696969695)","(15.0, 18.5, 18.362903225806452)","(4.8, 6.4, 6.333333333333334)","(61.0, 90.0, 85.83333333333333)","(101.0, 190.0, 188.88888888888889)"
08-01-2023 16:17:39.078104,"(61.0, 75.0, 74.68085106382979)","(4.2, 5.4, 5.364705882352942)","(2.15, 2.48, 2.3923809523809525)","(21.0, 30.0, 29.764705882352942)","(81.0, 120.0, 117.8048780487805)","(12.0, 14.5, 14.098591549295774)","(21.0, 29.0, 28.81132075471698)","(15.0, 18.5, 18.43103448275862)","(4.8, 6.4, 6.3707317073170735)","(61.0, 90.0, 85.83333333333333)","(101.0, 210.0, 195.0)"
08-01-2023 16:17:40.494334,"(61.0, 75.0, 74.68085106382979)","(4.2, 5.4, 5.372368421052632)","(2.15, 2.4, 2.386206896551724)","(21.0, 30.0, 29.764705882352942)","(81.0, 120.0, 117.8048780487805)","(12.0, 14.5, 14.098591549295774)","(21.0, 29.0, 28.81132075471698)","(15.0, 18.5, 18.482456140350877)","(4.8, 6.4, 6.004651162790698)","(61.0, 90.0, 85.83333333333333)","(101.0, 210.0, 195.0)"
08-01-2023 16:17:42.006826,"(61.0, 75.0, 74.6875)","(4.6, 5.4, 5.348148148148148)","(2.15, 2.4, 2.3821004566210044)","(21.0, 30.0, 29.8)","(91.0, 120.0, 117.85714285714286)","(12.0, 14.5, 14.11744966442953)","(21.0, 29.0, 28.821428571428573)","(15.0, 18.5, 18.483870967741936)","(5.0, 6.4, 6.173333333333334)","(61.0, 90.0, 85.83333333333333)","(101.0, 210.0, 195.0)"
08-01-2023 16:17:43.576953,"(61.0, 75.0, 74.6875)","(4.6, 5.4, 5.171428571428572)","(2.15, 2.4, 2.371798561151079)","(21.0, 30.0, 29.833333333333332)","(91.0, 120.0, 117.90697674418604)","(12.0, 14.5, 14.16470588235294)","(21.0, 29.0, 28.833333333333332)","(15.0, 18.5, 18.592105263157894)","(5.0, 6.4, 6.098461538461539)","(61.0, 90.0, 85.83333333333333)","(101.0, 210.0, 198.88888888888889)"
08-01-2023 16:17:45.040453,"(61.0, 75.0, 74.67391304347827)","(4.4, 5.3, 5.251612903225806)","(2.2, 2.4, 2.3867567567567565)","(21.0, 30.0, 29.85185185185185)","(81.0, 120.0, 117.95454545454545)","(12.0, 14.5, 14.186170212765957)","(21.0, 29.0, 28.157894736842106)","(15.0, 19.0, 18.515625)","(5.0, 6.4, 6.467169811320755)","(61.0, 90.0, 86.42857142857143)","(101.0, 210.0, 199.28571428571428)"
08-01-2023 16:17:46.472790,"(61.0, 75.0, 74.67391304347827)","(4.4, 5.3, 5.20625)","(2.2, 2.4, 2.3867567567567565)","(21.0, 30.0, 29.85185185185185)","(81.0, 120.0, 117.95454545454545)","(12.0, 14.5, 14.091463414634147)","(21.0, 29.0, 28.157894736842106)","(15.0, 19.0, 18.677083333333332)","(5.0, 6.6, 6.46953125)","(61.0, 90.0, 86.42857142857143)","(101.0, 210.0, 199.28571428571428)"
08-01-2023 16:17:47.909023,"(61.0, 75.0, 74.67391304347827)","(4.6, 5.3, 5.259259259259259)","(2.15, 2.4, 2.391297709923664)","(21.0, 30.0, 29.85185185185185)","(91.0, 120.0, 117.95454545454545)","(13.0, 14.5, 14.092814371257486)","(21.0, 29.0, 28.157894736842106)","(16.0, 19.0, 18.677083333333332)","(5.0, 6.6, 6.46953125)","(61.0, 90.0, 86.42857142857143)","(101.0, 210.0, 199.28571428571428)"
08-01-2023 16:17:49.333283,"(61.0, 75.0, 74.67391304347827)","(4.6, 5.3, 5.275862068965517)","(2.15, 2.4, 2.3916176470588235)","(21.0, 30.0, 29.85185185185185)","(91.0, 120.0, 117.90697674418604)","(13.0, 14.5, 14.092814371257486)","(21.0, 29.0, 28.157894736842106)","(16.0, 19.0, 18.677083333333332)","(5.0, 6.6, 6.466165413533835)","(61.0, 90.0, 86.42857142857143)","(101.0, 210.0, 199.28571428571428)"
08-01-2023 16:17:50.783355,"(61.0, 75.0, 74.67391304347827)","(4.6, 5.3, 5.35068493150685)","(2.2, 2.4, 2.393048780487805)","(21.0, 30.0, 29.85185185185185)","(81.0, 120.0, 117.90697674418604)","(12.0, 14.5, 14.092814371257486)","(21.0, 29.0, 28.157894736842106)","(15.0, 19.0, 18.677083333333332)","(4.8, 6.6, 6.454693877551021)","(61.0, 90.0, 87.72727272727273)","(101.0, 210.0, 199.28571428571428)"
08-01-2023 16:17:52.223610,"(61.0, 75.0, 74.68085106382979)","(4.6, 5.4, 5.189855072463768)","(2.2, 2.4, 2.3963855421686744)","(21.0, 30.0, 29.866666666666667)","(81.0, 120.0, 117.95454545454545)","(12.0, 14.5, 14.111428571428572)","(21.0, 29.0, 28.272727272727273)","(15.0, 19.0, 18.69607843137255)","(4.8, 6.6, 6.287058823529412)","(61.0, 90.0, 85.83333333333333)","(101.0, 210.0, 199.28571428571428)"
08-01-2023 16:17:53.636603,"(61.0, 75.0, 74.6875)","(4.4, 5.2, 5.190277777777778)","(2.15, 2.42, 2.3731632653061223)","(21.0, 30.0, 29.902439024390244)","(91.0, 120.0, 117.95454545454545)","(13.0, 14.5, 14.121468926553673)","(21.0, 29.0, 28.555555555555557)","(16.0, 19.0, 18.683673469387756)","(5.0, 6.6, 6.139130434782609)","(61.0, 90.0, 85.83333333333333)","(101.0, 210.0, 199.6551724137931)"
08-01-2023 16:17:55.064522,"(61.0, 75.0, 74.6875)","(4.4, 5.2, 5.123076923076923)","(2.15, 2.42, 2.388659793814433)","(21.0, 30.0, 29.91111111111111)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.014492753623188)","(21.0, 29.0, 28.428571428571427)","(16.0, 19.0, 18.66304347826087)","(5.0, 6.2, 6.163157894736842)","(61.0, 90.0, 87.91666666666667)","(101.0, 210.0, 199.6551724137931)"
08-01-2023 16:17:56.562714,"(61.0, 75.0, 74.6875)","(4.4, 5.4, 5.2046511627906975)","(2.15, 2.42, 2.388659793814433)","(21.0, 30.0, 30.382022471910112)","(91.0, 120.0, 118.0)","(13.0, 14.5, 14.014492753623188)","(21.0, 29.0, 27.79310344827586)","(16.0, 19.0, 18.66304347826087)","(5.0, 6.2, 6.163157894736842)","(61.0, 90.0, 87.91666666666667)","(101.0, 210.0, 199.6551724137931)"
08-01-2023 16:17:58.079663,"(61.0, 75.0, 74.62962962962963)","(4.4, 5.4, 5.2046511627906975)","(2.15, 2.42, 2.3895238095238094)","(21.0, 32.0, 30.325581395348838)","(91.0, 120.0, 117.6923076923077)","(13.0, 14.5, 14.126582278481013)","(21.0, 28.0, 26.37037037037037)","(16.0, 19.0, 18.621951219512194)","(5.0, 6.2, 6.136363636363637)","(61.0, 90.0, 85.83333333333333)","(101.0, 210.0, 198.0)"
08-01-2023 16:17:59.556412,"(61.0, 75.0, 74.62962962962963)","(4.4, 5.4, 5.2046511627906975)","(2.15, 2.4, 2.3899390243902436)","(21.0, 32.0, 30.325581395348838)","(91.0, 120.0, 117.6923076923077)","(13.0, 14.5, 14.126582278481013)","(21.0, 27.0, 26.90909090909091)","(16.0, 19.0, 18.621951219512194)","(5.0, 6.2, 6.136363636363637)","(61.0, 90.0, 85.45454545454545)","(101.0, 210.0, 198.0)"
08-01-2023 16:18:00.946780,"(61.0, 75.0, 74.62962962962963)","(4.4, 5.4, 5.2046511627906975)","(2.15, 2.4, 2.3733540372670805)","(21.0, 32.0, 30.545454545454547)","(91.0, 120.0, 117.90697674418604)","(13.0, 14.5, 14.22429906542056)","(21.0, 28.0, 27.333333333333332)","(16.0, 19.0, 18.7578125)","(5.0, 6.2, 6.184782608695652)","(61.0, 90.0, 86.875)","(101.0, 210.0, 191.8181818181818)"
08-01-2023 16:18:02.333535,"(61.0, 75.0, 74.70588235294117)","(4.4, 5.4, 5.33225806451613)","(2.15, 2.4, 2.3822360248447203)","(21.0, 32.0, 30.545454545454547)","(91.0, 120.0, 117.90697674418604)","(13.0, 14.5, 14.22429906542056)","(21.0, 28.0, 27.333333333333332)","(16.0, 19.0, 18.7578125)","(5.0, 6.2, 6.182795698924731)","(61.0, 90.0, 87.05882352941177)","(101.0, 210.0, 191.8181818181818)"
08-01-2023 16:18:03.730142,"(61.0, 75.0, 74.70588235294117)","(4.4, 5.4, 5.315942028985508)","(2.15, 2.4, 2.3785849056603774)","(21.0, 32.0, 30.42622950819672)","(91.0, 120.0, 117.95454545454545)","(13.0, 14.5, 14.205)","(21.0, 28.0, 27.365853658536587)","(16.0, 19.0, 18.677083333333332)","(5.0, 6.2, 6.186206896551724)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 191.8181818181818)"
08-01-2023 16:18:05.110488,"(61.0, 75.0, 74.71428571428571)","(4.4, 5.4, 5.32108843537415)","(2.15, 2.38, 2.3773033707865165)","(21.0, 32.0, 30.42622950819672)","(91.0, 120.0, 117.95454545454545)","(13.0, 14.5, 14.222826086956522)","(21.0, 28.0, 27.365853658536587)","(16.0, 19.0, 18.677083333333332)","(5.0, 6.2, 6.186206896551724)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 191.8181818181818)"
08-01-2023 16:18:06.534944,"(61.0, 75.0, 74.71428571428571)","(4.4, 5.4, 5.325641025641026)","(2.15, 2.38, 2.377903930131004)","(21.0, 32.0, 30.451612903225808)","(91.0, 120.0, 118.13953488372093)","(13.0, 14.5, 14.431372549019608)","(21.0, 28.0, 27.38095238095238)","(16.0, 19.0, 18.712962962962962)","(5.0, 6.2, 6.187096774193549)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:07.944157,"(61.0, 75.0, 74.72972972972973)","(4.4, 5.4, 5.361643835616439)","(2.15, 2.38, 2.368390804597701)","(21.0, 32.0, 30.476190476190474)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.446969696969697)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.0, 18.776190476190475)","(5.0, 6.2, 6.219047619047619)","(61.0, 90.0, 87.36842105263158)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:09.401851,"(61.0, 75.0, 74.72972972972973)","(4.4, 5.4, 5.361643835616439)","(2.15, 2.38, 2.3791150442477873)","(26.0, 32.0, 30.285714285714285)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.446969696969697)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.5, 18.776190476190475)","(5.0, 6.4, 6.232352941176471)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:10.842217,"(61.0, 75.0, 74.72972972972973)","(4.4, 5.4, 5.361643835616439)","(2.15, 2.4, 2.438222222222222)","(26.0, 32.0, 30.285714285714285)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.446969696969697)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.5, 18.776190476190475)","(5.0, 6.4, 6.243835616438356)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:12.528817,"(61.0, 75.0, 74.72222222222223)","(4.4, 5.4, 5.288489208633093)","(2.15, 2.44, 2.4538983050847456)","(26.0, 32.0, 30.285714285714285)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.446969696969697)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.5, 18.776190476190475)","(5.0, 6.4, 6.243835616438356)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:14.131572,"(61.0, 75.0, 73.95348837209302)","(4.4, 5.3, 5.289261744966443)","(2.15, 2.46, 2.4531428571428573)","(26.0, 32.0, 30.285714285714285)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.446969696969697)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.5, 18.776190476190475)","(5.0, 6.4, 6.234920634920635)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:16.004255,"(61.0, 75.0, 73.95348837209302)","(4.4, 5.3, 5.289261744966443)","(2.15, 2.46, 2.452)","(26.0, 32.0, 30.21917808219178)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.43)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.5, 18.776190476190475)","(5.0, 6.4, 6.217543859649123)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:17.721009,"(61.0, 75.0, 73.95348837209302)","(4.4, 5.3, 5.289189189189189)","(2.15, 2.5, 2.4488524590163934)","(26.0, 32.0, 30.21917808219178)","(91.0, 120.0, 118.18181818181819)","(13.0, 14.5, 14.428571428571429)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.5, 18.75)","(5.0, 6.4, 6.2783625730994155)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:19.258265,"(61.0, 75.0, 73.97727272727273)","(4.4, 5.3, 5.2930379746835445)","(2.15, 2.5, 2.4325925925925924)","(26.0, 32.0, 30.289473684210527)","(91.0, 120.0, 118.22222222222223)","(13.0, 14.5, 14.428571428571429)","(21.0, 28.0, 27.434782608695652)","(16.0, 19.5, 18.647058823529413)","(5.0, 6.4, 6.2783625730994155)","(61.0, 90.0, 87.22222222222223)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:20.745815,"(61.0, 75.0, 73.97727272727273)","(4.4, 5.3, 5.134545454545455)","(2.15, 2.5, 2.4325925925925924)","(21.0, 32.0, 30.289473684210527)","(81.0, 120.0, 118.22222222222223)","(13.0, 14.5, 14.436363636363636)","(21.0, 28.0, 27.48)","(16.0, 19.5, 18.976190476190474)","(4.8, 6.4, 6.162130177514793)","(61.0, 90.0, 87.36842105263158)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:22.108531,"(61.0, 75.0, 73.97727272727273)","(4.4, 5.2, 5.128712871287129)","(2.15, 2.5, 2.4242105263157896)","(21.0, 32.0, 30.470588235294116)","(81.0, 120.0, 118.22222222222223)","(13.0, 14.5, 14.422222222222222)","(21.0, 28.0, 27.48)","(16.0, 19.0, 18.976190476190474)","(4.8, 6.2, 6.162130177514793)","(61.0, 90.0, 87.36842105263158)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 16:18:23.436524,"(61.0, 75.0, 73.97727272727273)","(4.4, 5.2, 5.126530612244898)","(2.15, 2.5, 2.46)","(21.0, 32.0, 30.488372093023255)","(81.0, 120.0, 118.29787234042553)","(13.0, 14.5, 14.427083333333334)","(21.0, 28.0, 27.471698113207548)","(16.0, 19.0, 18.979166666666668)","(4.8, 6.2, 6.163636363636364)","(61.0, 90.0, 87.72727272727273)","(101.0, 210.0, 196.66666666666666)"
08-01-2023 16:18:24.839627,"(61.0, 75.0, 74.02173913043478)","(4.4, 5.2, 5.126530612244898)","(2.15, 2.5, 2.4257142857142857)","(26.0, 32.0, 30.488372093023255)","(91.0, 120.0, 118.29787234042553)","(13.0, 14.5, 14.195652173913043)","(21.0, 28.0, 27.902439024390244)","(16.0, 19.0, 18.979166666666668)","(5.0, 6.2, 6.164571428571429)","(61.0, 90.0, 87.72727272727273)","(101.0, 210.0, 196.66666666666666)"
08-01-2023 16:18:26.224797,"(61.0, 75.0, 74.0625)","(4.4, 5.2, 5.126530612244898)","(2.15, 2.5, 2.4257142857142857)","(26.0, 32.0, 30.488372093023255)","(91.0, 120.0, 118.29787234042553)","(13.0, 14.5, 14.214285714285714)","(21.0, 28.0, 27.902439024390244)","(16.0, 19.0, 18.75)","(5.0, 6.2, 6.164571428571429)","(61.0, 90.0, 87.72727272727273)","(101.0, 210.0, 196.66666666666666)"
08-01-2023 16:18:27.684564,"(61.0, 75.0, 74.0625)","(4.4, 5.2, 5.121428571428571)","(2.15, 2.5, 2.441573033707865)","(26.0, 32.0, 30.522727272727273)","(91.0, 120.0, 118.33333333333333)","(13.0, 14.5, 14.192307692307692)","(21.0, 28.0, 27.902439024390244)","(16.0, 19.0, 18.75)","(5.0, 6.2, 6.164571428571429)","(61.0, 90.0, 87.72727272727273)","(101.0, 210.0, 196.66666666666666)"
08-01-2023 16:18:29.158922,"(61.0, 75.0, 74.0625)","(4.4, 5.2, 5.112871287128713)","(2.15, 2.5, 2.441573033707865)","(26.0, 32.0, 30.522727272727273)","(91.0, 120.0, 118.33333333333333)","(13.0, 14.5, 14.188311688311689)","(21.0, 28.0, 27.902439024390244)","(16.0, 19.0, 18.75)","(5.0, 6.2, 6.164571428571429)","(61.0, 90.0, 87.72727272727273)","(101.0, 210.0, 196.66666666666666)"
08-01-2023 16:18:30.562590,"(61.0, 75.0, 74.19642857142857)","(4.4, 5.2, 5.127868852459017)","(2.15, 2.5, 2.4243636363636365)","(26.0, 32.0, 30.7)","(91.0, 120.0, 118.51851851851852)","(13.0, 14.5, 14.207317073170731)","(21.0, 28.0, 27.91111111111111)","(16.0, 19.0, 18.75)","(5.0, 6.2, 6.163953488372093)","(61.0, 90.0, 88.14814814814815)","(101.0, 210.0, 199.4736842105263)"
08-01-2023 16:18:31.849171,"(61.0, 75.0, 74.19642857142857)","(4.4, 5.2, 5.127868852459017)","(2.15, 2.5, 2.4566666666666666)","(26.0, 32.0, 30.571428571428573)","(91.0, 120.0, 118.51851851851852)","(13.0, 14.5, 14.236263736263735)","(21.0, 28.0, 27.91111111111111)","(16.0, 19.0, 18.75)","(5.0, 6.2, 6.165555555555556)","(61.0, 90.0, 88.14814814814815)","(101.0, 210.0, 199.4736842105263)"
