,Know Knuckles,Ohoka Coco,Homebush Lauren,Homebush Gracen,Champagne,Homebush Reta,Opawa Cody,Rowdys Message
925,"[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 1.01, 5.8]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 36, 58, 149835), 5.0, 16.5]"
926,"[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 1.01, 5.9]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 36, 59, 277215), 5.0, 19.0]"
927,"[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 0, 406160), 5.0, 19.0]"
928,"[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 1, 531141), 5.0, 19.0]"
929,"[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 2, 656919), 5.0, 19.0]"
930,"[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 3, 782011), 5.0, 19.0]"
931,"[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 4, 956696), 5.0, 19.0]"
932,"[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 6, 89018), 5.0, 19.0]"
933,"[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 7, 209213), 5.0, 19.0]"
934,"[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 8, 340779), 5.0, 19.0]"
935,"[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 9, 471736), 5.0, 19.0]"
936,"[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 1.9, 3.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 10, 593086), 5.0, 19.0]"
937,"[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 11, 722361), 5.0, 19.0]"
938,"[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 12, 848050), 5.0, 19.0]"
939,"[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 13, 977723), 5.0, 19.0]"
940,"[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 15, 97274), 5.0, 19.0]"
941,"[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 16, 226360), 5.0, 19.0]"
942,"[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 17, 348591), 5.0, 19.0]"
943,"[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 18, 474282), 5.0, 19.0]"
944,"[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 19, 595674), 5.0, 19.0]"
945,"[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 20, 720539), 5.0, 19.0]"
946,"[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 21, 844577), 5.0, 19.0]"
947,"[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 22, 966828), 5.0, 19.0]"
948,"[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 24, 87342), 5.0, 19.0]"
949,"[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 25, 205772), 5.0, 19.0]"
950,"[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 26, 330124), 5.0, 19.0]"
951,"[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 27, 455437), 5.0, 19.0]"
952,"[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 28, 583423), 5.0, 19.0]"
953,"[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 29, 705229), 5.0, 19.0]"
954,"[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 30, 832330), 5.0, 19.0]"
955,"[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 31, 952378), 5.0, 19.0]"
956,"[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 33, 75170), 5.0, 19.0]"
957,"[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 34, 197776), 5.0, 19.0]"
958,"[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 35, 322683), 5.0, 19.0]"
959,"[datetime.datetime(2022, 11, 28, 11, 37, 36, 442737), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 443737), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 443737), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 443737), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 443737), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 443737), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 443737), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 36, 443737), 5.0, 19.0]"
960,"[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 1.01, 6.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 1.9, 3.05]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 10.0, 44.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 3.7, 11.0]","[datetime.datetime(2022, 11, 28, 11, 37, 37, 571459), 5.0, 19.0]"
961,"[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 1.01, 99999]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 11.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 15.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 21.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 1.9, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 10.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 3.7, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 38, 676690), 5.0, 99998]"
962,"[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 1.01, 99999]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 11.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 15.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 21.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 1.9, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 10.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 3.7, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 39, 786921), 5.0, 99998]"
963,"[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 1.01, 99999]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 11.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 15.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 21.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 1.9, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 10.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 3.7, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 40, 892186), 5.0, 99998]"
964,"[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 1.01, 99999]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 11.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 15.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 21.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 1.9, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 10.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 3.7, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 42, 5143), 5.0, 99998]"
965,"[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 1.01, 99999]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 11.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 15.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 21.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 1.9, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 10.0, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 3.7, 99998]","[datetime.datetime(2022, 11, 28, 11, 37, 43, 114342), 5.0, 99998]"
