,Brutal Viking,Can She Hurdle,Sweet City Angel,Almost Famous,Cartel Master,Ultimate Hit
09-01-2023 14:17:35.873765,"(13.0, 42.0, 36.0)","(7.0, 13.5, 11.607692307692307)","(1.55, 1.58, 1.5776296296296297)","(8.5, 29.0, 23.5)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:36.867039,"(13.0, 42.0, 36.0)","(7.0, 13.5, 11.607692307692307)","(1.55, 1.58, 1.5776296296296297)","(8.5, 29.0, 25.549999999999997)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:37.956280,"(13.0, 42.0, 36.0)","(7.0, 13.5, 11.607692307692307)","(1.55, 1.58, 1.5776296296296297)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:39.279088,"(13.0, 42.0, 38.57142857142857)","(7.0, 13.5, 11.607692307692307)","(1.55, 1.58, 1.5776296296296297)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:40.564188,"(13.0, 42.0, 36.0)","(7.0, 13.5, 11.607692307692307)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:41.746616,"(13.0, 42.0, 36.0)","(7.0, 13.5, 11.607692307692307)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:42.777395,"(13.0, 42.0, 36.0)","(7.0, 13.5, 11.607692307692307)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:43.868152,"(13.0, 42.0, 37.166666666666664)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:45.112581,"(13.0, 42.0, 38.4375)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:46.361161,"(13.0, 42.0, 36.3)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:47.480238,"(13.0, 42.0, 36.3)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:48.518194,"(13.0, 42.0, 36.3)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:49.493311,"(13.0, 42.0, 36.3)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:50.514764,"(13.0, 42.0, 36.3)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:51.628350,"(13.0, 42.0, 36.3)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:52.672020,"(13.0, 42.0, 36.3)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:53.719077,"(13.0, 42.0, 36.4)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:54.789933,"(13.0, 42.0, 36.4)","(7.0, 13.5, 12.588888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:55.795475,"(13.0, 42.0, 36.4)","(7.0, 13.5, 12.85)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:56.820144,"(13.0, 42.0, 36.4)","(7.0, 13.5, 13.0125)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:57.870042,"(13.0, 42.0, 36.4)","(7.0, 13.5, 13.0125)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:17:58.940926,"(13.0, 42.0, 36.4)","(7.0, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:00.010983,"(13.0, 42.0, 36.4)","(7.0, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:01.081529,"(13.0, 42.0, 36.4)","(7.0, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:02.072474,"(13.0, 42.0, 36.4)","(7.0, 13.5, 11.94)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:03.030714,"(13.0, 42.0, 36.4)","(7.0, 13.5, 11.94)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:04.018468,"(13.0, 42.0, 36.4)","(7.0, 13.5, 11.94)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:05.012997,"(13.0, 42.0, 36.4)","(7.0, 13.5, 11.94)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:06.085314,"(13.0, 42.0, 36.4)","(7.0, 13.5, 11.94)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.65)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:07.137628,"(13.0, 42.0, 38.5625)","(7.0, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:08.134441,"(13.0, 42.0, 38.5625)","(7.0, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:09.090454,"(13.0, 42.0, 38.5625)","(7.0, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(9.0, 16.0, 14.0)"
09-01-2023 14:18:10.019169,"(13.0, 42.0, 38.5625)","(7.0, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.5, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:11.087984,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:12.164544,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:13.177679,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.0)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:14.130431,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:15.033423,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:16.104477,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.633333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:17.208574,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.677777777777777)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:18.202778,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.677777777777777)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:19.184114,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.8)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:20.238476,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.961538461538462)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:21.156224,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.0)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:22.100266,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:23.163283,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.944444444444445)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:24.211612,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.944444444444445)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:25.274857,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:26.285485,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:27.224017,"(12.0, 42.0, 29.307692307692307)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:28.260560,"(12.0, 42.0, 25.8)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 23.214285714285715)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:29.354816,"(12.0, 42.0, 25.8)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:30.425926,"(12.0, 42.0, 25.8)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:31.505483,"(12.0, 42.0, 25.8)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:32.533532,"(12.0, 42.0, 25.8)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:33.572910,"(12.0, 42.0, 29.53846153846154)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 22.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:34.645739,"(12.0, 42.0, 29.53846153846154)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:35.744968,"(12.0, 42.0, 29.53846153846154)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:36.855085,"(12.0, 42.0, 29.53846153846154)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:38.017004,"(12.0, 42.0, 29.53846153846154)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:39.332642,"(12.0, 42.0, 26.18181818181818)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:40.347664,"(12.0, 42.0, 24.9)","(6.5, 13.5, 12.5)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 24.5)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:41.532078,"(12.0, 42.0, 24.9)","(6.5, 13.5, 12.944444444444445)","(1.55, 1.58, 1.578796992481203)","(8.5, 29.0, 25.375)","(6.0, 11.5, 10.272727272727273)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:42.711916,"(12.0, 42.0, 36.3)","(6.5, 13.5, 11.642857142857142)","(1.55, 1.58, 1.578796992481203)","(8.5, 27.0, 27.75)","(6.0, 11.5, 9.0)","(8.5, 16.0, 14.0)"
09-01-2023 14:18:43.809047,"(12.0, 44.0, 38.0)","(6.5, 13.5, 10.88888888888889)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 16.0, 11.678571428571429)"
09-01-2023 14:18:44.903640,"(12.0, 42.0, 36.3)","(6.5, 14.0, 10.114285714285714)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 16.5, 13.25)"
09-01-2023 14:18:45.981027,"(12.0, 42.0, 28.0)","(6.5, 14.0, 11.066666666666666)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.5, 14.0)"
09-01-2023 14:18:46.938582,"(12.0, 42.0, 36.4)","(6.5, 14.0, 11.8)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:47.941556,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.280000000000001)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:49.125042,"(12.0, 42.0, 36.4)","(6.5, 13.5, 11.533333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:50.217985,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:51.267990,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 29.714285714285715)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:52.297718,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:53.391570,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:54.470872,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:55.531848,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:56.590492,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:57.640078,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:58.650042,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:18:59.715079,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:00.700073,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.188888888888888)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:01.728265,"(12.0, 42.0, 36.4)","(6.5, 13.5, 12.623076923076923)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 26.6875)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:02.819793,"(12.0, 42.0, 38.5625)","(6.5, 13.5, 11.6)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 27.666666666666668)","(6.0, 12.0, 9.352941176470589)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:03.918673,"(12.0, 42.0, 35.25)","(6.5, 13.5, 11.733333333333333)","(1.55, 1.58, 1.578796992481203)","(8.5, 34.0, 27.666666666666668)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:04.989626,"(12.0, 42.0, 35.25)","(6.5, 13.5, 12.042857142857143)","(1.55, 1.58, 1.57875)","(8.5, 34.0, 29.615384615384613)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:05.963554,"(12.0, 40.0, 33.75)","(6.5, 13.5, 12.572727272727274)","(1.55, 1.58, 1.57875)","(8.5, 34.0, 29.615384615384613)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:06.953665,"(12.0, 40.0, 33.75)","(6.5, 13.5, 12.572727272727274)","(1.55, 1.58, 1.57875)","(8.5, 34.0, 29.615384615384613)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:07.908036,"(12.0, 40.0, 33.75)","(6.5, 13.5, 12.572727272727274)","(1.55, 1.58, 1.57875)","(8.5, 34.0, 29.615384615384613)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:09.026607,"(12.0, 40.0, 33.75)","(6.5, 13.5, 11.866666666666667)","(1.55, 1.58, 1.57875)","(8.5, 34.0, 29.615384615384613)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:10.091340,"(12.0, 40.0, 33.75)","(6.5, 13.5, 11.7)","(1.55, 1.58, 1.57875)","(8.5, 34.0, 29.615384615384613)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:11.218744,"(12.0, 40.0, 33.75)","(6.5, 13.5, 11.7)","(1.55, 1.58, 1.57875)","(8.5, 34.0, 26.07142857142857)","(6.0, 12.0, 9.0)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:12.336559,"(12.0, 40.0, 33.75)","(6.5, 13.5, 11.25)","(1.55, 1.58, 1.5761111111111112)","(8.5, 34.0, 23.5)","(6.0, 12.0, 8.933333333333334)","(8.5, 17.0, 13.657142857142857)"
09-01-2023 14:19:13.382889,"(12.0, 40.0, 33.75)","(6.5, 13.5, 11.25)","(1.55, 1.58, 1.5761111111111112)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.485714285714286)","(8.5, 17.0, 15.125)"
09-01-2023 14:19:14.281183,"(12.0, 40.0, 33.75)","(6.5, 13.5, 9.964285714285715)","(1.55, 1.58, 1.575625)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.485714285714286)","(8.5, 16.5, 15.125)"
09-01-2023 14:19:15.286184,"(12.0, 40.0, 33.75)","(6.5, 13.0, 11.2)","(1.55, 1.58, 1.575625)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.035294117647059)","(8.5, 16.5, 15.125)"
09-01-2023 14:19:16.351184,"(12.0, 40.0, 33.75)","(6.5, 13.5, 9.96)","(1.55, 1.56, 1.53)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.035294117647059)","(8.5, 17.0, 15.0)"
09-01-2023 14:19:17.468854,"(12.0, 40.0, 33.75)","(6.5, 13.5, 9.566666666666666)","(1.55, 1.56, 1.5315189873417723)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.035294117647059)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:18.527531,"(12.0, 40.0, 33.75)","(6.5, 13.5, 9.566666666666666)","(1.55, 1.56, 1.52875)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.035294117647059)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:19.508992,"(12.0, 40.0, 33.75)","(6.5, 13.5, 9.566666666666666)","(1.55, 1.56, 1.52875)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.3)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:20.556809,"(12.0, 40.0, 33.75)","(6.5, 13.5, 9.566666666666666)","(1.55, 1.55, 1.5427272727272727)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.3)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:21.500117,"(12.0, 40.0, 33.75)","(6.5, 13.5, 9.225)","(1.55, 1.55, 1.5427272727272727)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.3)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:22.544878,"(12.0, 40.0, 33.75)","(6.5, 13.5, 10.014285714285714)","(1.55, 1.55, 1.5427272727272727)","(8.5, 34.0, 23.5)","(6.0, 12.0, 9.3)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:23.639387,"(12.0, 40.0, 33.75)","(6.5, 13.5, 10.014285714285714)","(1.55, 1.55, 1.5427272727272727)","(8.5, 34.0, 20.357142857142858)","(6.0, 12.0, 9.3)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:24.662741,"(12.0, 40.0, 36.9375)","(6.5, 13.5, 10.014285714285714)","(1.55, 1.55, 1.5427272727272727)","(8.5, 30.0, 29.5)","(6.0, 12.0, 9.3)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:25.709229,"(12.0, 40.0, 36.57142857142857)","(6.5, 13.5, 10.014285714285714)","(1.55, 1.55, 1.5379310344827586)","(8.5, 36.0, 29.5)","(6.0, 12.0, 9.3)","(8.5, 17.0, 13.485714285714286)"
09-01-2023 14:19:26.780581,"(12.0, 40.0, 36.57142857142857)","(6.5, 13.5, 9.075)","(1.55, 1.54, 1.5379310344827586)","(8.5, 36.0, 33.5625)","(6.0, 12.0, 9.23076923076923)","(8.5, 17.0, 14.0)"
09-01-2023 14:19:27.748430,"(12.0, 40.0, 34.125)","(6.5, 13.5, 9.96)","(1.55, 1.54, 1.5379310344827586)","(8.5, 36.0, 33.5625)","(6.0, 12.0, 9.23076923076923)","(8.5, 17.0, 13.657142857142857)"
09-01-2023 14:19:28.758797,"(12.0, 40.0, 32.333333333333336)","(6.5, 13.5, 10.242857142857144)","(1.55, 1.54, 1.5379310344827586)","(8.5, 36.0, 33.5625)","(6.0, 12.0, 9.0)","(8.5, 17.0, 13.657142857142857)"
09-01-2023 14:19:29.818539,"(12.0, 40.0, 32.333333333333336)","(6.5, 13.5, 10.242857142857144)","(1.55, 1.54, 1.5379310344827586)","(8.5, 36.0, 33.5625)","(6.0, 12.0, 9.23076923076923)","(8.5, 17.0, 10.850000000000001)"
