,Cosmic Bruce,Head Bin,Sugar Your Sweet,Moraine Chloe,Umbilical Man,Tiggys Em,Inga Sally,Rebels Spark
09-01-2023 14:17:23.344084,"(2.8, 4.0, 3.017777777777778)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 63.55555555555556)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.0)","(12.0, 24.0, 15.25)","(8.5, 15.0, 10.166666666666666)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:24.613614,"(2.8, 3.85, 3.1975)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 65.33333333333333)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.0)","(12.0, 24.0, 15.25)","(8.5, 15.0, 10.166666666666666)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:26.103037,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 65.33333333333333)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.0)","(12.0, 24.0, 15.25)","(8.5, 15.0, 12.76923076923077)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:27.452393,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.0)","(12.0, 24.0, 15.2)","(8.5, 15.0, 12.454545454545455)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:28.943727,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.0)","(12.0, 22.0, 15.2)","(8.5, 15.0, 10.5)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:30.171388,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.0)","(12.0, 22.0, 15.2)","(8.5, 15.0, 10.5)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:31.513031,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.0)","(12.0, 22.0, 15.2)","(8.5, 15.0, 11.75)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:32.792862,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 44.166666666666664)","(12.0, 22.0, 15.2)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:34.022818,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 44.166666666666664)","(12.0, 22.0, 15.2)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:35.282626,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:36.480998,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:37.778700,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:39.159089,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 32.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:40.694186,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 67.11111111111111)","(2.9, 4.1, 3.0866666666666664)","(12.0, 46.0, 44.83333333333333)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.222727272727273)"
09-01-2023 14:17:42.103138,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 73.33333333333333)","(2.9, 4.1, 3.0866666666666664)","(13.0, 48.0, 34.0)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.916666666666668)","(3.8, 4.7, 4.325)"
09-01-2023 14:17:43.510545,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 73.33333333333333)","(2.9, 4.1, 3.572941176470588)","(13.0, 48.0, 42.230769230769226)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.337931034482759)"
09-01-2023 14:17:44.915462,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 73.33333333333333)","(2.9, 4.1, 3.673333333333333)","(13.0, 44.0, 39.0)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.337931034482759)"
09-01-2023 14:17:46.300615,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 73.33333333333333)","(2.9, 4.1, 3.54)","(13.0, 42.0, 27.0)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:47.587237,"(2.8, 3.8, 3.0825)","(16.0, 36.0, 20.285714285714285)","(26.0, 220.0, 137.5)","(2.9, 4.1, 3.54)","(13.0, 42.0, 28.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:48.812300,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 137.5)","(2.9, 4.1, 3.54)","(13.0, 42.0, 28.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:49.982415,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 137.5)","(2.9, 4.1, 3.54)","(13.0, 42.0, 28.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:51.166973,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.54)","(13.0, 42.0, 28.5)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:52.283364,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.572941176470588)","(13.0, 42.0, 37.09090909090909)","(12.0, 22.0, 16.333333333333332)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:53.390995,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.5749999999999997)","(13.0, 42.0, 38.6)","(12.0, 22.0, 14.916666666666666)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:54.552373,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.5749999999999997)","(13.0, 42.0, 30.0)","(12.0, 22.0, 16.0)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:55.714380,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.2111111111111112)","(13.0, 42.0, 30.0)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:56.906143,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.2111111111111112)","(13.0, 42.0, 30.0)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:58.095483,"(2.8, 3.8, 3.0825)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.2111111111111112)","(13.0, 42.0, 30.0)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:17:59.233493,"(2.8, 3.8, 3.0483333333333333)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.2111111111111112)","(13.0, 42.0, 30.0)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:00.360690,"(2.8, 3.8, 3.0483333333333333)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.6789473684210523)","(13.0, 42.0, 36.375)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:01.499077,"(2.8, 3.8, 3.0483333333333333)","(16.0, 42.0, 19.6)","(26.0, 220.0, 121.0)","(2.9, 4.1, 3.5933333333333333)","(13.0, 42.0, 39.0)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:02.587065,"(2.8, 3.8, 3.0483333333333333)","(16.0, 42.0, 19.6)","(26.0, 220.0, 72.3076923076923)","(2.9, 4.1, 3.5933333333333333)","(13.0, 42.0, 32.25)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:03.779363,"(2.8, 3.8, 3.0483333333333333)","(16.0, 40.0, 21.42857142857143)","(26.0, 220.0, 72.3076923076923)","(2.9, 4.1, 3.5933333333333333)","(13.0, 42.0, 39.0)","(12.0, 21.0, 15.375)","(8.5, 15.0, 12.142857142857142)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:04.972995,"(2.8, 3.8, 3.0483333333333333)","(16.0, 40.0, 21.42857142857143)","(26.0, 220.0, 122.10526315789474)","(2.9, 4.1, 3.5933333333333333)","(13.0, 42.0, 39.214285714285715)","(12.0, 21.0, 15.666666666666666)","(8.5, 15.0, 11.533333333333333)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:06.218315,"(2.8, 3.8, 3.004848484848485)","(16.0, 40.0, 18.0)","(26.0, 220.0, 86.15384615384616)","(2.9, 4.1, 3.5933333333333333)","(13.0, 42.0, 39.214285714285715)","(12.0, 20.0, 14.428571428571429)","(8.5, 15.0, 11.533333333333333)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:07.392508,"(2.8, 3.7, 3.01)","(16.0, 40.0, 18.0)","(26.0, 220.0, 191.0)","(2.9, 4.1, 3.5933333333333333)","(13.0, 42.0, 44.583333333333336)","(12.0, 20.0, 15.333333333333334)","(8.5, 15.0, 11.533333333333333)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:08.588547,"(2.8, 3.6, 3.0575)","(16.0, 40.0, 18.0)","(26.0, 220.0, 197.10526315789474)","(2.9, 4.1, 3.5933333333333333)","(13.0, 46.0, 40.6875)","(12.0, 19.0, 15.5)","(8.5, 15.0, 11.533333333333333)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:09.815789,"(2.8, 3.6, 3.0575)","(16.0, 40.0, 18.0)","(26.0, 220.0, 118.75)","(2.9, 4.1, 3.5933333333333333)","(13.0, 46.0, 40.6875)","(12.0, 19.5, 14.5)","(8.5, 15.0, 11.533333333333333)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:11.083896,"(2.8, 3.6, 3.0575)","(16.0, 40.0, 18.0)","(26.0, 220.0, 203.8)","(2.9, 4.1, 3.3000000000000003)","(13.0, 46.0, 40.6875)","(12.0, 19.5, 14.5)","(8.5, 15.0, 11.75)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:12.339001,"(2.8, 3.6, 3.2383333333333333)","(16.0, 40.0, 16.166666666666668)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 46.0, 42.357142857142854)","(12.0, 19.5, 13.772727272727273)","(8.5, 15.0, 11.75)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:13.567231,"(2.8, 3.6, 3.158125)","(16.0, 40.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 46.0, 42.357142857142854)","(12.0, 19.5, 13.772727272727273)","(8.5, 15.0, 11.75)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:14.793900,"(2.8, 3.55, 3.158125)","(16.0, 40.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 46.0, 42.357142857142854)","(12.0, 19.5, 14.875)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:16.045207,"(2.8, 3.5, 3.1244444444444444)","(16.0, 40.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 46.0, 42.0625)","(12.0, 19.0, 14.416666666666666)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:17.299421,"(2.8, 3.5, 3.1244444444444444)","(16.0, 40.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 14.416666666666666)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:18.504457,"(2.8, 3.5, 3.1244444444444444)","(16.0, 40.0, 27.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.73913043478261)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:19.657476,"(2.8, 3.4, 3.33)","(16.0, 36.0, 25.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.73913043478261)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:20.757514,"(2.8, 3.4, 3.316)","(16.0, 36.0, 25.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.73913043478261)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:21.946562,"(2.8, 3.4, 3.316)","(16.0, 36.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.775)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:23.147281,"(2.8, 3.4, 3.12)","(16.0, 36.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.775)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:24.315233,"(2.8, 3.4, 3.0788235294117645)","(16.0, 36.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.775)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:25.524788,"(2.8, 3.4, 3.0788235294117645)","(16.0, 36.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.775)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:26.727731,"(2.8, 3.4, 3.0788235294117645)","(16.0, 36.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.775)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:27.959000,"(2.8, 3.4, 3.19)","(16.0, 36.0, 18.0)","(26.0, 220.0, 204.42307692307693)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 13.775)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.296153846153846)"
09-01-2023 14:18:29.198771,"(2.8, 3.4, 3.247272727272727)","(16.0, 36.0, 18.0)","(26.0, 220.0, 171.25)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.285714285714285)","(12.0, 19.0, 14.333333333333334)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.3500000000000005)"
09-01-2023 14:18:30.409928,"(2.8, 3.4, 3.26)","(16.0, 36.0, 18.0)","(26.0, 220.0, 171.25)","(2.9, 4.1, 3.3000000000000003)","(13.0, 48.0, 42.16666666666667)","(12.0, 18.5, 15.0)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.3500000000000005)"
09-01-2023 14:18:31.642563,"(2.8, 3.4, 3.26)","(16.0, 36.0, 18.0)","(26.0, 220.0, 184.54545454545456)","(2.9, 4.1, 3.6999999999999997)","(13.0, 48.0, 46.833333333333336)","(12.0, 18.0, 15.0)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.3500000000000005)"
09-01-2023 14:18:32.939622,"(2.8, 3.4, 3.26)","(16.0, 36.0, 18.0)","(26.0, 220.0, 184.54545454545456)","(2.9, 4.1, 3.6999999999999997)","(13.0, 48.0, 42.0)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.4980769230769235)"
09-01-2023 14:18:34.089655,"(2.8, 3.4, 3.26)","(16.0, 36.0, 18.0)","(26.0, 220.0, 126.25)","(2.9, 4.1, 3.6999999999999997)","(13.0, 48.0, 40.375)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:35.466927,"(2.8, 3.4, 3.26)","(16.0, 36.0, 18.0)","(26.0, 220.0, 126.25)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 44.57142857142857)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:36.809080,"(2.8, 3.4, 3.26)","(16.0, 36.0, 23.0)","(26.0, 220.0, 153.33333333333334)","(2.9, 4.1, 3.6999999999999997)","(13.0, 48.0, 41.38461538461539)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:38.112524,"(2.8, 3.4, 3.26)","(16.0, 32.0, 17.0)","(26.0, 270.0, 150.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 41.38461538461539)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:39.705168,"(2.8, 3.4, 3.26)","(16.0, 32.0, 17.0)","(26.0, 260.0, 128.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 41.38461538461539)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:41.059805,"(2.8, 3.4, 3.26)","(16.0, 32.0, 17.0)","(26.0, 260.0, 128.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 41.38461538461539)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:42.444392,"(2.8, 3.4, 3.26)","(16.0, 32.0, 17.0)","(26.0, 260.0, 146.66666666666666)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 41.38461538461539)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:43.691047,"(2.8, 3.4, 3.26)","(16.0, 32.0, 17.0)","(26.0, 250.0, 146.66666666666666)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 41.38461538461539)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:44.968640,"(2.8, 3.45, 3.2011764705882353)","(16.0, 32.0, 17.0)","(26.0, 250.0, 146.66666666666666)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 40.375)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:46.297553,"(2.8, 3.45, 3.269230769230769)","(16.0, 32.0, 17.0)","(26.0, 250.0, 146.66666666666666)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 40.375)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:47.493515,"(2.8, 3.45, 3.269230769230769)","(16.0, 32.0, 17.0)","(26.0, 250.0, 150.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 50.0, 46.25)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:48.666957,"(2.8, 3.45, 3.269230769230769)","(16.0, 32.0, 16.11764705882353)","(26.0, 250.0, 150.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 46.25)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:49.708001,"(2.8, 3.45, 3.269230769230769)","(16.0, 32.0, 16.11764705882353)","(26.0, 250.0, 150.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 46.25)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:50.821114,"(2.8, 3.45, 3.269230769230769)","(16.0, 32.0, 16.11764705882353)","(26.0, 250.0, 150.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 46.25)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:52.081563,"(2.8, 3.45, 3.3325)","(16.0, 32.0, 16.11764705882353)","(26.0, 250.0, 150.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:53.352572,"(2.8, 3.45, 3.3765625000000004)","(16.0, 32.0, 16.11764705882353)","(26.0, 250.0, 150.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:54.588975,"(2.9, 3.45, 3.41875)","(16.0, 32.0, 16.11764705882353)","(26.0, 250.0, 128.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:55.835342,"(2.9, 3.5, 3.391304347826087)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:56.938549,"(2.9, 3.5, 3.391304347826087)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:58.099149,"(2.9, 3.5, 3.391304347826087)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.6999999999999997)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:18:59.341180,"(2.9, 3.5, 3.3977272727272725)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.614285714285714)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:19:00.579286,"(2.9, 3.5, 3.3977272727272725)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.614285714285714)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:19:01.780266,"(2.9, 3.5, 3.4274193548387095)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.614285714285714)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:19:02.977310,"(2.9, 3.5, 3.4274193548387095)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.614285714285714)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
09-01-2023 14:19:04.197310,"(2.9, 3.5, 3.4274193548387095)","(16.0, 32.0, 16.11764705882353)","(26.0, 240.0, 128.0)","(2.9, 4.1, 3.614285714285714)","(13.0, 65.0, 43.125)","(12.0, 18.0, 13.714285714285714)","(8.5, 15.0, 12.73913043478261)","(3.8, 4.7, 4.388888888888888)"
