,Dazzling Cruiser,Hot Sky,Victa Indi,Ragin Skywalker,Springvale Chip
09-01-2023 17:50:16.862041,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:17.740092,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:18.654355,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:19.634369,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:20.595747,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:21.605337,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:22.573354,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:23.508418,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:24.453095,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:25.330196,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:26.264674,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:27.186557,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:28.051760,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:28.979370,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:29.919761,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:30.974044,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:32.059467,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:33.092068,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:34.127083,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:35.057752,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:35.994082,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:36.930908,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:37.896060,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:38.910160,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:40.069339,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.8823529411764706)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:41.024856,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:42.250907,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:43.481081,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:44.468722,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:45.444792,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:46.269039,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:47.251807,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:48.127643,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:49.095785,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.2, 2.9272727272727272)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:50.078084,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:50.998036,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:51.898904,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:52.785765,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 30.0, 20.75)"
09-01-2023 17:50:53.658765,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 30.0, 25.25)"
09-01-2023 17:50:54.598569,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:50:55.429460,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:50:56.363617,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:50:57.300700,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:50:58.316544,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:50:59.304936,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:00.108019,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:01.102159,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:02.129939,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:03.049824,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:03.959053,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:04.869373,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:05.733474,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:06.644537,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:07.505361,"(5.0, 12.5, 8.1)","(2.2, 3.15, 2.0865853658536584)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.0166666666666666)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:08.350468,"(5.0, 12.5, 8.1)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 6.125)","(3.0, 4.1, 2.9)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:09.267494,"(5.0, 12.5, 8.1)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 6.125)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 23.875)"
09-01-2023 17:51:10.182373,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 23.875)"
09-01-2023 17:51:11.056254,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 23.875)"
09-01-2023 17:51:11.958521,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 23.875)"
09-01-2023 17:51:12.892281,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 23.875)"
09-01-2023 17:51:13.805678,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 26.166666666666664)"
09-01-2023 17:51:14.745272,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.0)"
09-01-2023 17:51:15.637006,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.0)"
09-01-2023 17:51:16.588025,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.0)"
09-01-2023 17:51:17.492805,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.0)"
09-01-2023 17:51:18.325018,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:19.154335,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:20.095490,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:20.972441,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.233333333333333)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:21.882906,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 9.153846153846153)","(3.0, 4.1, 3.125)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:22.791256,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.336363636363636)","(3.0, 4.1, 3.1399999999999997)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:23.725552,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.336363636363636)","(3.0, 4.1, 3.1399999999999997)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:24.655922,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.336363636363636)","(3.0, 4.1, 3.1399999999999997)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:25.552830,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.336363636363636)","(3.0, 4.1, 3.1399999999999997)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:26.461223,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:27.362360,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:28.262082,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:29.212412,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:30.094085,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:31.017265,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:31.845949,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:32.653983,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 24.125)"
09-01-2023 17:51:33.534895,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 25.0)"
09-01-2023 17:51:34.468684,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.4)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:35.456419,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:36.386719,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:37.461754,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:38.442047,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:39.409639,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:40.325437,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:41.352125,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:42.392802,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:43.383651,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:44.363153,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:45.359647,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:46.251426,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:47.189389,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:48.112356,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:49.043145,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:49.954368,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:50.997691,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:52.070857,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 26.333333333333336)"
09-01-2023 17:51:53.302906,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 11.321739130434782)","(3.0, 4.1, 3.155)","(13.0, 28.0, 25.0)"
09-01-2023 17:51:54.589618,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 25.083333333333332)"
09-01-2023 17:51:55.593278,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:56.655396,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:57.642643,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:58.635324,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:51:59.585457,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:00.483385,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:01.360710,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:02.286450,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:03.284003,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.616666666666667)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:04.260518,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.461111111111112)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:05.253967,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.461111111111112)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:06.190525,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 10.461111111111112)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:07.119796,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:07.999579,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:08.851136,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:09.708380,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:10.545340,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:11.511356,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:12.418082,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:13.406239,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 23.75)"
09-01-2023 17:52:14.318405,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 25.25)"
09-01-2023 17:52:15.232681,"(5.0, 12.5, 7.433333333333334)","(2.2, 3.1, 2.1755555555555555)","(5.5, 14.0, 8.272727272727273)","(3.0, 4.1, 3.155)","(13.0, 28.0, 25.25)"
