,Belriah,Definitely Maybe,Overriding,Galactic Angel,Harmony Halo,Painite
07-01-2023 13:45:42.910310,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:43.997679,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:44.935194,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:45.893805,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:46.871969,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:47.968589,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:49.049006,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:49.993995,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:51.002391,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:51.946226,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6225)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:52.977392,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:54.034916,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:55.000676,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:56.037109,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:57.129664,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:58.038203,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:59.049396,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:45:59.991347,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 10.375)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:00.996468,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.333333333333334)","(1.5, 1.69, 1.6331578947368421)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:01.987298,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.333333333333334)","(1.5, 1.7, 1.607608695652174)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:02.997177,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.333333333333334)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:04.084483,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:05.081441,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:06.020704,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:07.000780,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:07.990399,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:09.059686,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:10.077549,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.603409090909091)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:11.106184,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.7, 1.6629032258064516)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:12.159981,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.69, 1.6629032258064516)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:13.334151,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.68, 1.59)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:14.658400,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.68, 1.59)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:16.085353,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.68, 1.59)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:17.289823,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 13.5)","(1.5, 1.68, 1.59)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:18.217242,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.4)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:19.256298,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:20.333119,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:21.364909,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:22.336195,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:23.372130,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:24.378327,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:25.406277,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:26.306554,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:27.372969,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:28.464867,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:29.503323,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.5777777777777777)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:30.592429,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.588)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:31.547806,"(9.0, 18.0, 13.863636363636363)","(7.0, 13.0, 11.384615384615385)","(1.5, 1.68, 1.588)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:32.504499,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 15.25)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:33.472554,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 15.25)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:34.474588,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 15.25)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:35.542409,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:36.552569,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:37.540951,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:38.564292,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:39.466195,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:40.490909,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:41.526789,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:42.417760,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5870967741935484)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:43.460454,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.6042105263157895)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:44.379641,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.584)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:45.326871,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:46.250184,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:47.087042,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:48.084570,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:49.111656,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:50.118821,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:51.136728,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:52.169855,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:53.222360,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:54.353675,"(9.0, 18.0, 13.863636363636363)","(7.0, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:55.466821,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:56.527623,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:57.554381,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 12.666666666666666)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:58.547596,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 11.785714285714285)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:46:59.531628,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 11.785714285714285)","(1.5, 1.68, 1.5975000000000001)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:00.579835,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 11.785714285714285)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:01.653778,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 12.1)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:02.657881,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 12.1)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:03.594522,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 12.1)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:04.620354,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 12.1)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:05.620843,"(9.0, 18.0, 13.863636363636363)","(7.5, 13.5, 12.1)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:06.571823,"(9.0, 18.0, 13.863636363636363)","(7.5, 18.0, 16.0)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:07.493459,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.5, 14.0)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:08.487884,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.5, 13.125)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:09.576745,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.5, 14.0)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:10.496229,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.5, 14.0)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:11.496746,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 13.285714285714285)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:12.427892,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 12.45)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:13.369010,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 12.45)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:14.374159,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 13.285714285714285)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:15.405164,"(9.0, 18.0, 13.863636363636363)","(7.5, 17.0, 13.285714285714285)","(1.5, 1.68, 1.6105263157894738)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:16.413131,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:17.422872,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:18.331728,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:19.245691,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:20.219087,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:21.139804,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:22.173332,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:23.073150,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:24.014351,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:25.021940,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:25.882179,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:47:26.743068,"(9.0, 18.0, 13.863636363636363)","(7.5, 16.5, 14.1)","(1.5, 1.68, 1.605)","(4.4, 6.6, 5.685714285714285)","(21.0, 30.0, 26.666666666666668)","(21.0, 30.0, 25.76923076923077)"
