,Gary Said,Pennys Lad,Fade,Spanish Style,Pang,Seedless,Once You Go,Bravo One
08-01-2023 11:45:48.729842,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:49.721610,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:50.695035,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:51.685530,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:52.698213,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:53.727098,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:54.729635,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:55.707206,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9428571428571428)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:56.667853,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:57.651800,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:58.614926,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:45:59.629319,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:00.585470,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:01.568160,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:02.524017,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 484.16666666666663)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:03.486524,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 485.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:04.437139,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 485.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:05.399884,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 485.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:06.348408,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 485.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:07.377515,"(2.7, 4.7, 4.308)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 485.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:08.397892,"(2.7, 4.7, 4.215)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 485.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:09.415062,"(2.7, 4.7, 4.215)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 310.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:10.429856,"(2.7, 4.7, 4.215)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 495.7142857142858)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:11.410340,"(2.7, 4.7, 4.215)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 495.7142857142858)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:12.394002,"(2.7, 4.7, 4.215)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 495.7142857142858)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:13.327573,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 495.7142857142858)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:14.339257,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 495.7142857142858)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:15.320260,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:16.315668,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:17.279596,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:18.299756,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:19.295613,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:20.377692,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:21.390253,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:22.380854,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 26.625)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:23.370017,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 28.77777777777778)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:24.360458,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 28.77777777777778)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 467.0)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:25.353966,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 28.77777777777778)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:26.342663,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 29.46666666666667)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:27.389699,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 29.46666666666667)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:28.391118,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 29.46666666666667)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:29.357810,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 29.46666666666667)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 48.57142857142857)","(71.0, 590.0, 503.33333333333337)"
08-01-2023 11:46:30.345553,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 46.0, 36.7)","(1.85, 2.44, 1.9180000000000001)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:31.290270,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:32.269832,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:33.279581,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:34.258013,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:35.255742,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:36.268437,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:37.290614,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:38.279837,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:39.265812,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:40.255180,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:41.212821,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:42.191609,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:43.198422,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:44.161428,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:45.160164,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:46.139290,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:47.130335,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:48.074141,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:49.073351,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:50.041494,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:51.025674,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.222222222222221)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:52.009122,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:53.000031,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:54.057345,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:55.068015,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:56.054127,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:57.002913,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:57.972529,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:58.945963,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 283.8888888888889)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:46:59.959743,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:00.911783,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:01.936461,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:02.925785,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:03.941575,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:04.963138,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:05.934296,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:06.915922,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:07.879637,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:08.877537,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 315.0)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:09.865466,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 338.1818181818182)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
08-01-2023 11:47:10.804110,"(2.7, 4.7, 4.316)","(5.5, 10.0, 6.550000000000001)","(15.0, 48.0, 30.400000000000002)","(1.85, 2.44, 1.984)","(61.0, 570.0, 333.6363636363636)","(10.0, 22.0, 15.9)","(31.0, 100.0, 42.4)","(71.0, 590.0, 532.2222222222222)"
