,Rapid Renegade,Layla,Clansman Douglas,Vixen Jenny,Express Way,Commissar,Just Like Lucy,Love Race
11-01-2023 12:20:49.020410,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:50.422854,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:51.742985,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:53.103098,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:54.408323,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:55.694040,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:56.972109,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:58.209752,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:20:59.458575,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:00.778451,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.375)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:02.093484,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:03.416391,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:04.674437,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.1066666666666665)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:05.933257,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.76)","(5.5, 12.5, 10.414285714285715)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:07.176386,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.76)","(5.5, 12.5, 10.414285714285715)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:08.404406,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.76)","(5.5, 12.5, 10.414285714285715)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:09.606440,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.76)","(5.5, 12.5, 10.414285714285715)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:10.812585,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 6.85)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.76)","(5.5, 12.5, 10.414285714285715)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:11.981021,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 8.696551724137931)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.76)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:13.196923,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 8.696551724137931)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.76)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:14.450450,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 5.771428571428571)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 7.6, 6.6)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:15.826079,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 6.677777777777777)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:17.210095,"(8.0, 19.5, 11.566666666666666)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 7.144444444444444)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:18.843214,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 7.144444444444444)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:20.386102,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 7.144444444444444)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:21.757450,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 7.144444444444444)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:23.225224,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 7.144444444444444)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:24.549953,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 7.144444444444444)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:25.795148,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 5.538461538461538)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:26.964133,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 5.538461538461538)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:28.143023,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 5.538461538461538)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:29.348990,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 5.538461538461538)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:30.728645,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 5.538461538461538)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:32.266284,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 8.966666666666667)","(5.0, 8.0, 5.538461538461538)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:34.295205,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:35.962756,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:37.364361,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:38.541828,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:39.761855,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:40.892334,"(8.0, 19.5, 16.575)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.161538461538462)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:42.050158,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:43.151761,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:44.290949,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:45.495945,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:46.686912,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:47.831577,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:48.987733,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.5600000000000005)"
11-01-2023 12:21:50.330732,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.844444444444445)"
11-01-2023 12:21:51.457091,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:21:52.583828,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:21:53.638739,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:21:54.780704,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:21:55.989545,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 5.866666666666666)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:21:57.241192,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 6.222222222222222)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:21:58.415789,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 6.222222222222222)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:21:59.594543,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 6.222222222222222)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:00.806467,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 6.222222222222222)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:02.037210,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 6.222222222222222)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:03.159097,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 6.222222222222222)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:04.326398,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 8.0, 6.523076923076923)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:05.362356,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:06.412244,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:07.461090,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 12.5, 11.836363636363636)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:08.618428,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 12.5, 12.745454545454546)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:09.739934,"(8.0, 19.0, 16.2)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:10.860097,"(8.0, 19.0, 11.666666666666666)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:12.045383,"(8.0, 19.0, 16.46666666666667)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:13.286146,"(8.0, 19.0, 11.666666666666666)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.523076923076923)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.905263157894737)"
11-01-2023 12:22:14.522460,"(8.0, 19.0, 11.666666666666666)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 9.471428571428572)","(5.0, 7.6, 6.199999999999999)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:15.951662,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.5, 10.4)","(5.0, 7.6, 5.696)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:17.263337,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 10.4)","(5.0, 7.6, 5.696)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:18.505115,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 10.4)","(5.0, 7.6, 5.696)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:20.183167,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 10.4)","(5.0, 7.6, 5.696)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:21.635023,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 10.4)","(5.0, 7.6, 5.696)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:22.883049,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 10.4)","(5.0, 7.6, 5.696)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:24.195337,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 10.4)","(5.0, 7.6, 5.436363636363636)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:25.693793,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 10.4)","(5.0, 7.6, 5.436363636363636)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:26.806805,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 9.415384615384616)","(5.0, 7.6, 5.436363636363636)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:27.978365,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 9.523076923076923)","(5.0, 7.6, 5.436363636363636)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
11-01-2023 12:22:29.028432,"(8.0, 19.0, 16.25)","(5.5, 8.6, 6.949999999999999)","(10.0, 32.0, 17.066666666666666)","(6.0, 10.0, 7.364285714285714)","(7.5, 12.0, 9.7)","(5.0, 7.6, 5.436363636363636)","(5.5, 13.5, 12.745454545454546)","(4.4, 7.0, 5.333333333333333)"
