,Our Girl Lola,Optimus Bruce,Angelic Tess,Bugatti Bro,Rockstar Fender,Running Reds,Despicable Jason,Mighty Titan
07-12-2022 14:00:06.889693,"(3.9, 6.8, 5.443478260869565)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.405882352941176)","(31.0, 170.0, 112.5)","(4.8, 9.6, 8.1)","(4.6, 7.0, 5.85)","(4.4, 7.8, 5.55)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 14:00:08.135136,"(3.9, 6.8, 5.443478260869565)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.279999999999999)","(31.0, 170.0, 55.0)","(4.8, 9.6, 8.866666666666667)","(4.6, 7.0, 5.85)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 14:00:09.331318,"(3.9, 6.8, 5.371428571428571)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.279999999999999)","(31.0, 170.0, 107.27272727272727)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.85)","(4.4, 7.8, 5.05)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:10.494366,"(3.9, 6.6, 5.449999999999999)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.279999999999999)","(31.0, 170.0, 126.875)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.85)","(4.4, 7.8, 5.05)","(71.0, 580.0, 553.6842105263158)"
07-12-2022 14:00:11.653008,"(3.9, 6.6, 5.449999999999999)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.279999999999999)","(31.0, 170.0, 126.875)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.85)","(4.4, 7.8, 5.55)","(71.0, 580.0, 534.5454545454545)"
07-12-2022 14:00:12.778791,"(3.9, 6.6, 5.007692307692308)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 6.96)","(31.0, 170.0, 126.875)","(4.8, 9.6, 8.899999999999999)","(4.6, 7.0, 5.85)","(4.4, 7.8, 5.05)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:13.861810,"(3.9, 6.6, 5.923076923076923)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.289999999999999)","(31.0, 170.0, 107.27272727272727)","(4.8, 9.6, 8.899999999999999)","(4.6, 7.0, 5.85)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 14:00:14.933483,"(3.9, 6.8, 5.428571428571429)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.289999999999999)","(31.0, 170.0, 55.0)","(4.8, 9.6, 8.899999999999999)","(4.6, 7.0, 5.85)","(4.4, 7.8, 6.824999999999999)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 14:00:16.069238,"(3.9, 6.8, 5.428571428571429)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.289999999999999)","(31.0, 170.0, 55.0)","(4.8, 9.6, 6.375)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:17.166225,"(3.9, 6.8, 5.65)","(8.0, 14.0, 13.495652173913044)","(4.2, 7.6, 5.766666666666666)","(31.0, 170.0, 140.0)","(4.8, 9.6, 5.792307692307692)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 534.5454545454545)"
07-12-2022 14:00:18.337944,"(3.9, 6.6, 5.982352941176471)","(8.0, 14.0, 13.495652173913044)","(4.2, 7.6, 6.32)","(31.0, 170.0, 140.0)","(4.8, 9.6, 7.533333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 534.5454545454545)"
07-12-2022 14:00:19.710314,"(3.9, 6.6, 5.885714285714285)","(8.0, 14.0, 12.4)","(4.2, 7.4, 6.32)","(31.0, 170.0, 131.66666666666669)","(4.8, 9.4, 7.533333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:20.992372,"(3.9, 6.6, 5.885714285714285)","(8.0, 14.0, 12.457142857142857)","(4.2, 7.4, 6.32)","(31.0, 170.0, 131.66666666666669)","(4.8, 9.4, 7.533333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:22.293371,"(3.9, 6.6, 5.542857142857143)","(8.0, 14.0, 12.457142857142857)","(4.2, 7.4, 5.969230769230769)","(31.0, 170.0, 116.92307692307692)","(4.8, 9.4, 6.533333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 14:00:23.676443,"(3.9, 6.8, 5.5777777777777775)","(8.0, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.8, 9.4, 7.533333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:25.034243,"(3.9, 6.6, 5.921428571428571)","(8.0, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.8, 9.4, 7.533333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:26.333673,"(3.9, 6.6, 5.921428571428571)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.4, 7.199999999999999)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 496.66666666666663)"
07-12-2022 14:00:27.631164,"(3.9, 6.6, 5.921428571428571)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.2, 5.783333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 14:00:28.903654,"(3.9, 6.8, 5.225)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.2, 6.533333333333333)","(4.6, 7.0, 5.8)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 530.5)"
07-12-2022 14:00:30.161648,"(3.9, 6.4, 5.828571428571429)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.2, 8.866666666666667)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 530.5)"
07-12-2022 14:00:31.405907,"(3.9, 6.4, 5.828571428571429)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.6, 8.1)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 481.0)"
07-12-2022 14:00:32.664652,"(3.9, 6.8, 5.3)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.6, 6.225)","(4.6, 7.0, 5.225)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 481.0)"
07-12-2022 14:00:33.902235,"(3.9, 6.8, 5.654545454545454)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.6, 6.225)","(4.6, 6.8, 5.225)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 481.0)"
07-12-2022 14:00:35.187935,"(3.9, 6.8, 5.654545454545454)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.6, 7.2)","(4.6, 6.8, 5.225)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 552.7777777777778)"
07-12-2022 14:00:36.485958,"(3.9, 6.6, 5.191304347826087)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 116.92307692307692)","(4.6, 9.6, 8.866666666666667)","(4.6, 6.8, 5.6)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 542.3076923076924)"
07-12-2022 14:00:37.839344,"(3.9, 6.6, 5.3)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.8, 9.6, 6.225)","(4.6, 6.8, 5.8)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 542.3076923076924)"
07-12-2022 14:00:39.164376,"(3.9, 6.6, 5.147058823529412)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 116.92307692307692)","(4.8, 9.6, 7.145454545454545)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 481.0)"
07-12-2022 14:00:40.445229,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 116.92307692307692)","(4.8, 9.6, 7.2)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 498.33333333333337)"
07-12-2022 14:00:41.719706,"(3.9, 6.6, 5.699999999999999)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 87.2)","(4.8, 9.6, 8.866666666666667)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 498.33333333333337)"
07-12-2022 14:00:43.020942,"(3.9, 6.6, 5.544444444444444)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 96.94117647058823)","(4.8, 9.6, 8.1)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 552.7777777777778)"
07-12-2022 14:00:44.277813,"(3.9, 6.6, 5.191304347826087)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 96.94117647058823)","(4.8, 9.6, 8.866666666666667)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 542.3076923076924)"
07-12-2022 14:00:45.688009,"(3.9, 6.6, 5.3)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 96.94117647058823)","(4.8, 9.6, 7.2)","(4.6, 7.0, 5.8)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 542.3076923076924)"
07-12-2022 14:00:47.212437,"(3.9, 6.6, 5.3)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 82.57142857142857)","(4.8, 9.6, 6.08)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 367.5)"
07-12-2022 14:00:48.588852,"(3.9, 6.8, 5.225)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.0)","(31.0, 170.0, 82.57142857142857)","(4.8, 9.6, 7.533333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.8)","(71.0, 660.0, 377.5)"
07-12-2022 14:00:49.959883,"(3.9, 6.6, 5.699999999999999)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 119.0)","(4.8, 9.4, 7.533333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 660.0, 531.5)"
07-12-2022 14:00:51.449183,"(3.9, 6.6, 5.699999999999999)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.927272727272728)","(31.0, 170.0, 119.0)","(4.8, 9.4, 7.533333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 531.5)"
07-12-2022 14:00:52.853674,"(3.9, 6.6, 5.756521739130434)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 6.881081081081081)","(31.0, 170.0, 83.85714285714286)","(4.8, 9.4, 7.533333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 531.5)"
07-12-2022 14:00:54.225038,"(3.9, 6.8, 5.466666666666667)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.709090909090909)","(31.0, 170.0, 83.85714285714286)","(4.8, 9.4, 7.25)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 531.5)"
07-12-2022 14:00:55.591902,"(3.9, 6.8, 5.714285714285714)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.709090909090909)","(31.0, 170.0, 119.0)","(4.8, 9.2, 7.25)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 532.0)"
07-12-2022 14:00:56.991506,"(3.9, 6.6, 5.992857142857143)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 5.709090909090909)","(31.0, 170.0, 119.0)","(4.8, 9.2, 8.883333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 7.2124999999999995)","(71.0, 580.0, 532.0)"
07-12-2022 14:00:58.451445,"(3.9, 6.6, 5.992857142857143)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.4, 7.0181818181818185)","(31.0, 170.0, 119.0)","(4.8, 9.6, 8.1)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 548.0)"
07-12-2022 14:00:59.857619,"(3.9, 6.6, 5.225)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.2, 5.175)","(31.0, 170.0, 83.85714285714286)","(4.8, 9.6, 7.2)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 532.0)"
07-12-2022 14:01:01.415844,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.8, 7.049999999999999)","(31.0, 170.0, 51.2)","(4.8, 9.6, 7.2)","(4.6, 7.0, 6.593548387096774)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 532.0)"
07-12-2022 14:01:02.702689,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.657142857142857)","(31.0, 170.0, 51.2)","(4.8, 9.6, 9.325)","(4.6, 7.0, 6.593548387096774)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 484.0)"
07-12-2022 14:01:03.987832,"(3.9, 6.6, 5.966666666666667)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.657142857142857)","(31.0, 170.0, 51.2)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.733333333333333)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 484.0)"
07-12-2022 14:01:05.346378,"(3.9, 6.6, 5.699999999999999)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.685714285714285)","(31.0, 170.0, 51.2)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.733333333333333)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 484.0)"
07-12-2022 14:01:06.584817,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.685714285714285)","(31.0, 170.0, 51.2)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.733333333333333)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 484.0)"
07-12-2022 14:01:07.832635,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.343999999999999)","(31.0, 170.0, 51.2)","(4.8, 9.6, 9.325)","(4.6, 7.0, 5.733333333333333)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 484.0)"
07-12-2022 14:01:09.076222,"(3.9, 6.8, 5.654545454545454)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.343999999999999)","(31.0, 170.0, 116.0)","(4.8, 9.6, 9.325)","(4.6, 7.0, 5.666666666666667)","(4.4, 7.6, 6.824999999999999)","(71.0, 580.0, 484.0)"
07-12-2022 14:01:10.303630,"(3.9, 6.8, 5.654545454545454)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.343999999999999)","(31.0, 170.0, 86.42857142857143)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.963636363636363)","(4.4, 7.6, 6.75)","(71.0, 580.0, 367.5)"
07-12-2022 14:01:11.499413,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 170.0, 86.42857142857143)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.8)","(4.4, 7.6, 7.449999999999999)","(71.0, 660.0, 367.5)"
07-12-2022 14:01:12.635900,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 170.0, 86.42857142857143)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.8)","(4.4, 7.6, 7.513513513513513)","(71.0, 660.0, 505.0)"
07-12-2022 14:01:13.735595,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 170.0, 54.8)","(4.8, 9.6, 9.325)","(4.6, 7.0, 5.8)","(4.4, 7.6, 7.513513513513513)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:14.984838,"(3.9, 6.8, 5.654545454545454)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.343999999999999)","(31.0, 170.0, 54.8)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 7.513513513513513)","(71.0, 590.0, 543.6363636363637)"
07-12-2022 14:01:16.145170,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 170.0, 54.8)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 7.327272727272726)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:17.300731,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 170.0, 54.8)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 7.327272727272726)","(71.0, 590.0, 550.3846153846154)"
07-12-2022 14:01:18.438070,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.343999999999999)","(31.0, 170.0, 54.8)","(4.8, 9.6, 9.325)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.875)","(71.0, 590.0, 550.3846153846154)"
07-12-2022 14:01:19.620722,"(3.9, 6.8, 5.654545454545454)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.343999999999999)","(31.0, 170.0, 59.25)","(4.8, 9.6, 9.325)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.875)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:20.855237,"(3.9, 6.8, 5.654545454545454)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.685714285714285)","(31.0, 180.0, 59.25)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.8)","(4.4, 7.6, 6.875)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:22.097776,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 180.0, 59.25)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 5.666666666666667)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:23.290047,"(3.9, 6.8, 5.388235294117647)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 180.0, 126.33333333333334)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.875)","(71.0, 590.0, 550.3846153846154)"
07-12-2022 14:01:24.455916,"(3.9, 6.8, 5.8)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.352)","(31.0, 180.0, 126.33333333333334)","(4.8, 9.6, 9.325)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.383870967741935)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:25.608159,"(3.9, 7.2, 6.2625)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 7.343999999999999)","(31.0, 180.0, 140.47619047619048)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.707692307692307)","(71.0, 590.0, 505.83333333333337)"
07-12-2022 14:01:26.833012,"(3.9, 8.0, 6.133333333333333)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.633333333333333)","(71.0, 590.0, 505.83333333333337)"
07-12-2022 14:01:28.006538,"(3.9, 8.0, 5.8)","(7.5, 14.0, 12.457142857142857)","(4.2, 7.6, 6.7142857142857135)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.633333333333333)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:29.288037,"(3.9, 7.6, 6.072727272727272)","(7.5, 13.5, 12.683333333333334)","(4.2, 7.6, 6.7142857142857135)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 9.325)","(4.6, 7.0, 5.466666666666667)","(4.4, 7.6, 6.633333333333333)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:30.498211,"(3.9, 7.6, 6.199999999999999)","(7.5, 13.5, 12.683333333333334)","(4.2, 7.6, 6.7142857142857135)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.8)","(4.4, 7.6, 6.633333333333333)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:31.704864,"(3.9, 7.6, 6.52)","(7.5, 13.5, 12.683333333333334)","(4.2, 7.6, 6.222222222222221)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.633333333333333)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:32.828797,"(3.9, 7.6, 6.115)","(7.5, 13.5, 12.683333333333334)","(4.2, 7.6, 6.222222222222221)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 8.883333333333333)","(4.6, 7.0, 5.6000000000000005)","(4.4, 7.6, 6.633333333333333)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:34.011178,"(3.9, 7.6, 6.115)","(7.5, 13.5, 12.683333333333334)","(4.2, 7.6, 6.222222222222221)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 8.37142857142857)","(4.6, 7.0, 5.16)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:35.157289,"(3.9, 7.6, 5.62)","(7.5, 13.5, 13.254999999999999)","(4.2, 7.6, 5.6923076923076925)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 8.342857142857142)","(4.6, 7.0, 5.16)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:36.272484,"(3.9, 7.6, 5.8125)","(7.5, 13.5, 12.716666666666667)","(4.2, 7.6, 5.753846153846154)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.16)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:37.399123,"(3.9, 7.4, 6.2)","(7.5, 13.5, 13.25263157894737)","(4.2, 7.6, 5.753846153846154)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.16)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:38.497034,"(3.9, 7.4, 6.2)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.753846153846154)","(31.0, 230.0, 140.47619047619048)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.16)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:39.616152,"(3.9, 7.4, 6.2)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.753846153846154)","(31.0, 230.0, 106.0)","(4.8, 9.6, 7.84)","(4.6, 7.0, 5.16)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:40.722425,"(3.9, 7.4, 6.2)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.6923076923076925)","(31.0, 230.0, 132.10526315789474)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.16)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:41.838934,"(3.9, 7.4, 6.6923076923076925)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.753846153846154)","(31.0, 230.0, 132.10526315789474)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.32)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:42.939340,"(3.9, 7.4, 6.6923076923076925)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.753846153846154)","(31.0, 230.0, 132.10526315789474)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.32)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:44.024040,"(3.9, 7.4, 6.6923076923076925)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.6923076923076925)","(31.0, 230.0, 132.10526315789474)","(4.8, 9.6, 7.84)","(4.6, 7.0, 5.32)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 539.5)"
07-12-2022 14:01:45.187775,"(3.9, 7.4, 6.8500000000000005)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.6923076923076925)","(31.0, 230.0, 137.0)","(4.8, 9.6, 7.84)","(4.6, 7.0, 5.588235294117647)","(4.4, 7.6, 7.447368421052632)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:46.373671,"(3.9, 7.4, 6.8500000000000005)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.6923076923076925)","(31.0, 230.0, 137.0)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.4799999999999995)","(4.4, 7.6, 6.766666666666667)","(71.0, 590.0, 505.0)"
07-12-2022 14:01:47.518104,"(3.9, 7.4, 6.466666666666667)","(7.5, 13.5, 13.09090909090909)","(4.2, 7.6, 5.753846153846154)","(31.0, 230.0, 137.0)","(4.8, 9.6, 7.254545454545454)","(4.6, 7.0, 5.588235294117647)","(4.4, 7.8, 6.766666666666667)","(71.0, 590.0, 505.0)"
