,Singin Jules,Toxic Impurities,Mine Master,Go Goose Go,Bruisin Bull,Casino Rose,Psychotic Babe,Flying Foo Foo
04-01-2023 11:43:22.857119,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:43:24.145306,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:43:25.503480,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.0, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:43:26.757909,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:43:27.942065,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:29.081021,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:30.277003,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:31.454603,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:32.580603,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:33.687391,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:34.821051,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:35.947684,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:37.060971,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:38.342973,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.842857142857142)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:39.602612,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 18.0)","(7.0, 13.5, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:40.873335,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:42.201976,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:43.590666,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:44.739177,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:45.835222,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:46.932033,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:47.998102,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:49.044629,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:50.214833,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 14.432432432432432)"
04-01-2023 11:43:51.284738,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 15.0, 13.97972972972973)"
04-01-2023 11:43:52.269913,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:43:53.281653,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:43:54.328476,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:43:55.443316,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:43:56.586902,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:43:57.765405,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:43:58.812276,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:43:59.971882,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:01.007242,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:02.176707,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:03.213539,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:04.270162,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:05.410794,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:06.510914,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:07.563562,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:08.553827,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:09.614858,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:10.630441,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:11.645124,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:12.640316,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:13.665169,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:14.694316,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:15.734953,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:16.985835,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:17.969129,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:19.041386,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:20.221880,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.90909090909091)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:21.228451,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 17.05)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:22.196201,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:23.213097,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:24.254727,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:25.265840,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:26.251131,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:27.258188,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:28.281568,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:29.291292,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:30.306930,"(4.8, 7.8, 7.367567567567567)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:31.293802,"(4.8, 7.8, 6.459999999999999)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:32.307356,"(4.8, 7.8, 7.313513513513513)","(8.5, 20.0, 16.95)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:33.342778,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 16.0)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:34.369251,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 16.0)","(7.0, 13.0, 12.39047619047619)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:35.433560,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 16.0)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:36.477824,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 16.0)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:37.503040,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:38.581596,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:39.584428,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:40.551771,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:41.521949,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:42.484469,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:43.472136,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:44.438010,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:45.427373,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:46.409567,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:47.378634,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.2225)","(6.5, 14.5, 13.97972972972973)"
04-01-2023 11:44:48.377220,"(4.8, 7.8, 7.165384615384616)","(8.5, 20.0, 18.536585365853657)","(7.0, 13.0, 12.428571428571427)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 61.78571428571429)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1277777777777778)","(6.5, 14.5, 13.97972972972973)"
