,Lees Bonus,Who Split Tens,Handsome Alert,Over Thinking,Omar Dutton,Once Again,Skinny Wit,All Lies Ahead
08-01-2023 17:21:18.308698,"(51.0, 360.0, 196.36363636363637)","(21.0, 90.0, 37.2)","(91.0, 480.0, 412.5)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 2.9433333333333334)","(26.0, 100.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.2, 3.7600000000000002)"
08-01-2023 17:21:19.506665,"(51.0, 360.0, 196.36363636363637)","(21.0, 90.0, 37.2)","(91.0, 480.0, 412.5)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 2.9433333333333334)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.2, 3.7600000000000002)"
08-01-2023 17:21:20.808653,"(51.0, 340.0, 215.55555555555554)","(21.0, 90.0, 37.2)","(91.0, 480.0, 412.5)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 2.9433333333333334)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.2, 3.7600000000000002)"
08-01-2023 17:21:22.045896,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 480.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 2.9433333333333334)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.2, 3.8)"
08-01-2023 17:21:23.182367,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 2.9433333333333334)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.557142857142857)"
08-01-2023 17:21:24.352060,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 2.9433333333333334)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.557142857142857)"
08-01-2023 17:21:25.487967,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.266)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.3)"
08-01-2023 17:21:26.678306,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.266)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.3)"
08-01-2023 17:21:27.948924,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.266)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.557142857142857)"
08-01-2023 17:21:29.214758,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.266)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.557142857142857)"
08-01-2023 17:21:30.452420,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.3)"
08-01-2023 17:21:31.655289,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.6999999999999997)"
08-01-2023 17:21:32.776080,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 495.83333333333337)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 69.81818181818181)","(41.0, 330.0, 154.8)","(2.9, 4.1, 3.6999999999999997)"
08-01-2023 17:21:34.047370,"(51.0, 340.0, 187.27272727272725)","(21.0, 90.0, 37.2)","(91.0, 580.0, 332.5)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 42.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.1, 3.6999999999999997)"
08-01-2023 17:21:35.230288,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 580.0, 332.5)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 42.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.1, 3.34)"
08-01-2023 17:21:36.490058,"(51.0, 340.0, 115.0)","(21.0, 90.0, 30.0)","(91.0, 580.0, 332.5)","(2.5, 3.4, 2.8461538461538463)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 42.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.1, 3.34)"
08-01-2023 17:21:37.648585,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 580.0, 332.5)","(2.5, 3.35, 2.862727272727273)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 42.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.1, 3.1983333333333333)"
08-01-2023 17:21:38.870349,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.35, 2.862727272727273)","(2.35, 3.75, 3.3533333333333335)","(26.0, 120.0, 42.5)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.6, 3.32)"
08-01-2023 17:21:40.139904,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.35, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 110.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:41.370885,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:42.602095,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:43.838102,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:45.011530,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:46.187589,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:47.371532,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:48.559630,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:49.741546,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.8230769230769233)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:50.971833,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 3.1)","(2.35, 3.75, 3.3533333333333335)","(26.0, 95.0, 51.0)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:52.250668,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 282.5)","(2.5, 3.3, 2.812857142857143)","(2.35, 3.75, 2.97)","(26.0, 95.0, 59.33333333333333)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:53.543444,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 332.5)","(2.5, 3.25, 3.1323076923076925)","(2.35, 3.75, 2.97)","(26.0, 120.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:55.012491,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 580.0, 327.5)","(2.5, 3.25, 3.1455555555555557)","(2.35, 3.75, 2.97)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.32)"
08-01-2023 17:21:56.331385,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 570.0, 327.5)","(2.5, 3.25, 3.07)","(2.35, 3.75, 2.97)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.42)"
08-01-2023 17:21:57.657547,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 570.0, 140.0)","(2.5, 3.25, 3.08)","(2.35, 3.75, 2.97)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.5, 3.951515151515151)"
08-01-2023 17:21:59.006266,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 580.0, 282.5)","(2.5, 3.3, 2.946315789473684)","(2.35, 3.75, 2.97)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.3, 3.9379310344827587)"
08-01-2023 17:22:00.325093,"(51.0, 340.0, 108.57142857142857)","(21.0, 90.0, 30.0)","(91.0, 480.0, 439.5)","(2.5, 3.3, 2.9294736842105262)","(2.35, 3.75, 2.97)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.3, 3.961290322580645)"
08-01-2023 17:22:01.498988,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 403.0)","(2.5, 3.3, 3.092432432432432)","(2.35, 3.75, 2.97)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.3, 3.5692307692307694)"
08-01-2023 17:22:02.641315,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 403.0)","(2.5, 3.3, 3.092432432432432)","(2.35, 3.75, 2.7471428571428573)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.3, 3.6214285714285714)"
08-01-2023 17:22:03.928338,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 480.0, 415.83333333333337)","(2.5, 3.3, 3.092432432432432)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.3, 3.906060606060606)"
08-01-2023 17:22:05.151067,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 480.0, 415.83333333333337)","(2.5, 3.3, 3.092432432432432)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.3, 3.953333333333333)"
08-01-2023 17:22:06.496759,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 480.0, 415.83333333333337)","(2.5, 3.3, 3.1451612903225805)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.953333333333333)"
08-01-2023 17:22:08.004612,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 480.0, 295.0)","(2.5, 3.3, 3.1451612903225805)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.953333333333333)"
08-01-2023 17:22:09.299173,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 480.0, 295.0)","(2.5, 3.3, 3.011111111111111)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.953333333333333)"
08-01-2023 17:22:10.662212,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 480.0, 295.0)","(2.5, 3.5, 2.9608695652173913)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.953333333333333)"
08-01-2023 17:22:11.926506,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 295.0)","(2.5, 3.5, 3.202325581395349)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 38.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.7666666666666666)"
08-01-2023 17:22:13.247474,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 162.22222222222223)","(2.5, 3.5, 3.202325581395349)","(2.35, 3.75, 2.653125)","(26.0, 120.0, 47.2)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.7666666666666666)"
08-01-2023 17:22:14.503032,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 580.0, 340.0)","(2.5, 3.5, 3.1842105263157894)","(2.35, 3.75, 2.653125)","(26.0, 120.0, 47.2)","(41.0, 330.0, 62.30769230769231)","(2.9, 4.0, 3.3923076923076922)"
08-01-2023 17:22:15.715990,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 340.0)","(2.5, 3.5, 3.1842105263157894)","(2.35, 3.75, 2.653125)","(26.0, 120.0, 47.2)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.9, 3.52)"
08-01-2023 17:22:16.841022,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 340.0)","(2.5, 3.5, 3.1842105263157894)","(2.35, 3.75, 2.653125)","(26.0, 120.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.85, 3.52)"
08-01-2023 17:22:17.959381,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 340.0)","(2.5, 3.5, 3.1842105263157894)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.85, 3.52)"
08-01-2023 17:22:19.187251,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 340.0)","(2.5, 3.5, 3.1842105263157894)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.85, 3.54)"
08-01-2023 17:22:20.355830,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 340.0)","(2.5, 3.5, 3.0703703703703704)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.9, 3.54)"
08-01-2023 17:22:21.499038,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 340.0)","(2.5, 3.5, 3.0130434782608697)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.9, 3.54)"
08-01-2023 17:22:22.716469,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 580.0, 340.0)","(2.5, 3.5, 3.0130434782608697)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.9, 3.54)"
08-01-2023 17:22:23.897598,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 340.0)","(2.5, 3.5, 3.0130434782608697)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 45.83333333333333)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.9, 3.54)"
08-01-2023 17:22:25.161522,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 295.0)","(2.5, 3.5, 3.0130434782608697)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.9, 3.7588235294117647)"
08-01-2023 17:22:26.406154,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 295.0)","(2.5, 3.5, 3.033333333333333)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.9, 3.7222222222222223)"
08-01-2023 17:22:27.613951,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.5, 3.033333333333333)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:28.881624,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.5, 3.033333333333333)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:30.079610,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.5, 3.033333333333333)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:31.276693,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.5, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:32.451391,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:33.601046,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:34.793479,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:35.954920,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 39.1)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:37.105833,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:38.228064,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:39.351977,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:40.458356,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:41.618851,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 480.0, 305.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:42.790871,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 580.0, 350.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:44.119532,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 570.0, 350.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:45.337460,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 570.0, 220.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:46.603895,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 580.0, 220.0)","(2.5, 3.45, 3.1666666666666665)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.7222222222222223)"
08-01-2023 17:22:47.959561,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 48.94736842105263)","(91.0, 570.0, 350.0)","(2.5, 3.45, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.8, 3.6333333333333337)"
08-01-2023 17:22:49.307802,"(51.0, 340.0, 117.14285714285714)","(21.0, 90.0, 30.0)","(91.0, 570.0, 360.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6333333333333337)"
08-01-2023 17:22:50.517727,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 570.0, 360.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6333333333333337)"
08-01-2023 17:22:51.703008,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 570.0, 360.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6142857142857143)"
08-01-2023 17:22:52.912669,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 570.0, 360.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6142857142857143)"
08-01-2023 17:22:54.099913,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 570.0, 216.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6142857142857143)"
08-01-2023 17:22:55.206129,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 480.0, 360.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6142857142857143)"
08-01-2023 17:22:56.382215,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 570.0, 360.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6142857142857143)"
08-01-2023 17:22:57.455402,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 570.0, 360.0)","(2.5, 3.5, 2.9857142857142858)","(2.35, 3.75, 2.653125)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 62.30769230769231)","(2.9, 3.7, 3.6142857142857143)"
08-01-2023 17:22:58.632606,"(51.0, 340.0, 125.71428571428572)","(21.0, 90.0, 30.0)","(91.0, 570.0, 360.0)","(2.5, 3.5, 3.0628571428571427)","(2.35, 3.7, 2.8040000000000003)","(26.0, 130.0, 36.76923076923077)","(41.0, 330.0, 98.0)","(2.9, 3.7, 3.637931034482759)"
