,Skyla Blue,Rock On Hunter,Tilly Banner,Abby Road,Natisas Sparkle,Zambora Blaster
09-01-2023 17:22:04.891533,"(3.4, 5.3, 5.183333333333334)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.136363636363637)","(2.15, 2.32, 2.264242424242424)","(8.0, 10.5, 10.188888888888888)"
09-01-2023 17:22:05.860972,"(3.4, 5.4, 5.24)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.176470588235293)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 10.188888888888888)"
09-01-2023 17:22:06.840187,"(3.4, 5.4, 5.325)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.176470588235293)","(2.15, 2.32, 2.2464000000000004)","(8.0, 10.5, 10.188888888888888)"
09-01-2023 17:22:07.766707,"(3.4, 5.4, 5.24)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.176470588235293)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.824137931034484)"
09-01-2023 17:22:08.622879,"(3.4, 5.4, 5.325)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.176470588235293)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.997435897435897)"
09-01-2023 17:22:09.516191,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.176470588235293)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 10.070454545454545)"
09-01-2023 17:22:10.473910,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.176470588235293)","(2.15, 2.32, 2.2464000000000004)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:11.430838,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.6, 5.35)","(20.0, 23.0, 20.176470588235293)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:12.532072,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.6230769230769235)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2464000000000004)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:13.581716,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.6230769230769235)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:14.560872,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.6230769230769235)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2464000000000004)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:15.562998,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.6230769230769235)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:16.643416,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.6230769230769235)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2464000000000004)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:17.643511,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.521052631578947)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:18.601564,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.521052631578947)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:19.587735,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.521052631578947)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:20.533396,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.521052631578947)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2464000000000004)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:21.577558,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.521052631578947)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:22.473622,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.521052631578947)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:23.365739,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 23.11111111111111)","(4.4, 5.9, 5.521052631578947)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2586666666666666)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:24.290616,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 22.714285714285715)","(4.4, 5.9, 5.444827586206896)","(20.0, 23.0, 20.1875)","(2.15, 2.32, 2.2464000000000004)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:25.276546,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 22.714285714285715)","(4.4, 5.9, 5.444827586206896)","(20.0, 23.0, 21.26923076923077)","(2.15, 2.32, 2.274)","(8.0, 10.5, 9.909375)"
09-01-2023 17:22:26.325792,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 22.714285714285715)","(4.4, 5.9, 5.444827586206896)","(20.0, 23.0, 20.857142857142858)","(2.15, 2.32, 2.274)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:27.560624,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 22.714285714285715)","(4.4, 5.9, 5.372)","(20.0, 23.0, 20.857142857142858)","(2.15, 2.32, 2.274)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:28.824015,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(20.0, 23.0, 20.857142857142858)","(2.15, 2.32, 2.274)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:30.009575,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(20.0, 23.0, 20.857142857142858)","(2.15, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:30.929356,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(20.0, 23.0, 20.857142857142858)","(2.15, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:31.991419,"(3.4, 5.4, 5.2620689655172415)","(10.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(20.0, 23.0, 20.857142857142858)","(2.15, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:33.154102,"(3.4, 5.4, 5.3375)","(10.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(20.0, 23.0, 20.857142857142858)","(2.15, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:34.373822,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:35.672863,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:36.942668,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:38.116318,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:39.277486,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:40.425237,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:41.572513,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.372)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2777777777777777)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:42.728135,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:43.806018,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:44.897323,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:45.928377,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:46.982871,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:48.008042,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:49.021091,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:49.986292,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:50.908241,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:52.018812,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:53.067976,"(3.5, 5.4, 5.2620689655172415)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:54.179206,"(3.5, 5.4, 5.3375)","(11.0, 26.0, 22.8)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:55.297671,"(3.5, 5.4, 5.2620689655172415)","(11.0, 25.0, 23.071428571428573)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:56.519135,"(3.5, 5.4, 5.3375)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:57.680134,"(3.5, 5.4, 5.3375)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:58.760046,"(3.5, 5.4, 5.2620689655172415)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:22:59.694886,"(3.5, 5.4, 5.3375)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.9, 5.454285714285715)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:00.670806,"(3.5, 5.4, 5.3375)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.8, 5.646153846153846)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:01.702270,"(3.5, 5.4, 5.2620689655172415)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.8, 5.514285714285714)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:02.772806,"(3.5, 5.4, 5.3375)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.8, 5.504545454545454)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:03.854484,"(3.5, 5.4, 5.3375)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.8, 5.504545454545454)","(19.0, 23.0, 20.692307692307693)","(2.1, 2.32, 2.2812121212121212)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:04.870779,"(3.5, 5.4, 5.2620689655172415)","(11.0, 25.0, 22.88235294117647)","(4.4, 5.8, 5.504545454545454)","(19.0, 23.0, 21.095238095238095)","(2.1, 2.32, 2.270909090909091)","(8.0, 10.5, 10.05952380952381)"
09-01-2023 17:23:05.782652,"(3.5, 5.4, 5.2875)","(11.0, 25.0, 23.666666666666668)","(4.4, 5.8, 5.55625)","(19.0, 23.0, 21.095238095238095)","(2.1, 2.28, 2.266153846153846)","(8.0, 10.5, 10.05952380952381)"
09-01-2023 17:23:06.793647,"(3.5, 5.4, 5.2153846153846155)","(11.0, 25.0, 23.666666666666668)","(4.4, 5.8, 5.55625)","(19.0, 23.0, 21.095238095238095)","(2.1, 2.28, 2.26)","(8.0, 10.5, 10.05952380952381)"
09-01-2023 17:23:07.888984,"(3.5, 5.4, 5.2875)","(11.0, 25.0, 23.857142857142858)","(4.4, 5.8, 5.55625)","(19.0, 23.0, 21.095238095238095)","(2.1, 2.28, 2.26)","(8.0, 10.5, 10.05952380952381)"
09-01-2023 17:23:08.998742,"(3.5, 5.4, 5.2875)","(11.0, 25.0, 23.857142857142858)","(4.4, 5.8, 5.55625)","(19.0, 23.0, 21.095238095238095)","(2.1, 2.28, 2.26)","(8.0, 10.5, 10.0375)"
09-01-2023 17:23:10.157848,"(3.5, 5.4, 5.2153846153846155)","(11.0, 25.0, 23.857142857142858)","(4.4, 5.8, 5.504545454545454)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.28, 2.2714285714285714)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:11.263561,"(3.5, 5.4, 5.334782608695653)","(11.0, 25.0, 23.153846153846153)","(4.4, 5.8, 5.55)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.28, 2.2729411764705882)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:12.369619,"(3.5, 5.4, 5.334782608695653)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.55)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.268648648648649)","(8.0, 10.5, 9.883333333333335)"
09-01-2023 17:23:13.379699,"(3.5, 5.4, 5.22258064516129)","(11.0, 25.0, 23.153846153846153)","(4.4, 5.8, 5.575862068965517)","(19.0, 23.0, 20.857142857142858)","(2.1, 2.32, 2.251304347826087)","(8.0, 10.5, 10.05952380952381)"
09-01-2023 17:23:14.299610,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.570588235294117)","(19.0, 23.0, 21.095238095238095)","(2.1, 2.26, 2.251304347826087)","(8.0, 10.5, 10.05952380952381)"
09-01-2023 17:23:15.307732,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.095238095238095)","(2.1, 2.32, 2.2749019607843137)","(8.0, 10.5, 10.097826086956522)"
09-01-2023 17:23:16.369652,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.125)","(2.1, 2.32, 2.2749019607843137)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:17.451154,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.125)","(2.1, 2.32, 2.2749019607843137)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:18.462673,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.125)","(2.1, 2.32, 2.2749019607843137)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:19.386597,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.125)","(2.1, 2.32, 2.2749019607843137)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:20.443298,"(3.5, 5.4, 5.22258064516129)","(11.0, 25.0, 22.652173913043477)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.125)","(2.1, 2.3, 2.2463529411764704)","(8.0, 10.5, 9.867307692307692)"
09-01-2023 17:23:21.580313,"(3.5, 5.4, 5.22258064516129)","(11.0, 25.0, 22.652173913043477)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.125)","(2.1, 2.3, 2.2463529411764704)","(8.0, 10.5, 9.867307692307692)"
09-01-2023 17:23:22.729416,"(3.5, 5.4, 5.22258064516129)","(11.0, 25.0, 22.652173913043477)","(4.4, 5.8, 5.466666666666667)","(19.0, 23.0, 21.125)","(2.1, 2.3, 2.2463529411764704)","(8.0, 10.5, 9.867307692307692)"
09-01-2023 17:23:23.877441,"(3.5, 5.4, 5.22258064516129)","(11.0, 25.0, 22.75)","(4.4, 5.8, 5.478571428571429)","(19.0, 23.0, 21.125)","(2.1, 2.3, 2.253939393939394)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:25.091338,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.5)","(4.4, 5.8, 5.478571428571429)","(19.0, 23.0, 21.125)","(2.1, 2.26, 2.253939393939394)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:26.210696,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.431578947368421)","(19.0, 23.0, 21.125)","(2.1, 2.26, 2.253939393939394)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:27.255122,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.431578947368421)","(19.0, 23.0, 21.125)","(2.1, 2.26, 2.253939393939394)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:28.238131,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.431578947368421)","(19.0, 23.0, 21.125)","(2.1, 2.26, 2.253939393939394)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:29.248869,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.431578947368421)","(19.0, 23.0, 21.125)","(2.1, 2.26, 2.253939393939394)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:30.402525,"(3.5, 5.4, 5.19375)","(11.0, 25.0, 23.41176470588235)","(4.4, 5.8, 5.421621621621622)","(19.0, 23.0, 21.125)","(2.1, 2.26, 2.2488888888888887)","(8.0, 10.5, 9.867307692307692)"
09-01-2023 17:23:31.610474,"(3.5, 5.4, 5.22258064516129)","(11.0, 25.0, 22.81081081081081)","(4.4, 5.8, 5.421621621621622)","(19.0, 23.0, 21.125)","(2.1, 2.26, 2.257142857142857)","(8.0, 10.5, 9.912500000000001)"
09-01-2023 17:23:32.674975,"(3.5, 5.4, 5.22258064516129)","(11.0, 25.0, 22.81081081081081)","(4.4, 5.8, 5.421621621621622)","(19.0, 23.0, 22.18181818181818)","(2.1, 2.26, 2.2344444444444447)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:33.781591,"(3.5, 5.4, 5.2875)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.52)","(19.0, 26.0, 22.307692307692307)","(2.1, 2.24, 2.2344444444444447)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:34.889141,"(3.5, 5.4, 5.188235294117647)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.52)","(19.0, 26.0, 22.307692307692307)","(2.1, 2.24, 2.2344444444444447)","(8.0, 10.5, 10.053191489361701)"
09-01-2023 17:23:36.171169,"(3.5, 5.4, 5.2153846153846155)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.52)","(19.0, 26.0, 22.045454545454547)","(2.1, 2.24, 2.2344444444444447)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:37.401276,"(3.5, 5.4, 5.2153846153846155)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.572972972972973)","(19.0, 26.0, 21.609756097560975)","(2.1, 2.24, 2.257142857142857)","(8.0, 10.5, 9.867307692307692)"
09-01-2023 17:23:38.633340,"(3.5, 5.4, 5.334782608695653)","(11.0, 25.0, 22.61764705882353)","(4.4, 5.8, 5.421621621621622)","(19.0, 26.0, 21.609756097560975)","(2.1, 2.26, 2.257142857142857)","(8.0, 10.5, 9.867307692307692)"
09-01-2023 17:23:39.709916,"(3.5, 5.4, 5.334782608695653)","(11.0, 25.0, 22.61764705882353)","(4.4, 5.8, 5.421621621621622)","(19.0, 26.0, 21.609756097560975)","(2.1, 2.26, 2.257142857142857)","(8.0, 10.5, 9.867307692307692)"
09-01-2023 17:23:40.756134,"(3.5, 5.4, 5.257142857142857)","(11.0, 25.0, 22.61764705882353)","(4.4, 5.8, 5.421621621621622)","(19.0, 26.0, 21.609756097560975)","(2.1, 2.26, 2.2373333333333334)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:41.699531,"(3.5, 5.4, 5.2875)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.421621621621622)","(19.0, 26.0, 21.609756097560975)","(2.1, 2.24, 2.2085714285714286)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:42.664964,"(3.5, 5.4, 5.2153846153846155)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.431578947368421)","(19.0, 26.0, 21.0)","(2.1, 2.22, 2.2054545454545456)","(8.0, 10.5, 10.048076923076923)"
09-01-2023 17:23:43.713392,"(3.5, 5.4, 5.2875)","(11.0, 25.0, 23.363636363636363)","(4.4, 5.8, 5.4125)","(19.0, 26.0, 22.142857142857142)","(2.1, 2.22, 2.2295652173913045)","(8.0, 10.5, 10.101694915254237)"
09-01-2023 17:23:44.741582,"(3.5, 5.3, 5.171428571428571)","(11.0, 25.0, 23.333333333333332)","(4.4, 5.8, 5.4125)","(19.0, 25.0, 20.5)","(2.1, 2.24, 2.2329411764705887)","(8.0, 10.5, 10.101694915254237)"
09-01-2023 17:23:45.739416,"(3.5, 5.3, 5.211111111111111)","(11.0, 25.0, 23.333333333333332)","(4.4, 5.8, 5.4125000000000005)","(19.0, 22.0, 20.5)","(2.1, 2.24, 2.238604651162791)","(8.0, 10.5, 10.169014084507042)"
09-01-2023 17:23:46.664102,"(3.5, 5.3, 5.18)","(11.0, 25.0, 22.56756756756757)","(4.4, 5.8, 5.43095238095238)","(19.0, 22.0, 20.5)","(2.1, 2.24, 2.23875)","(8.0, 10.5, 10.169014084507042)"
09-01-2023 17:23:47.673607,"(3.5, 5.3, 5.236)","(11.0, 25.0, 22.75)","(4.4, 5.8, 5.43095238095238)","(19.0, 22.0, 20.5)","(2.1, 2.24, 2.239047619047619)","(8.0, 10.5, 10.169014084507042)"
09-01-2023 17:23:48.765041,"(3.5, 5.3, 5.18)","(11.0, 25.0, 22.75)","(4.4, 5.8, 5.421951219512195)","(19.0, 22.0, 20.5)","(2.1, 2.24, 2.2584313725490195)","(8.0, 10.5, 10.169014084507042)"
09-01-2023 17:23:49.909475,"(3.5, 5.3, 5.233333333333333)","(11.0, 25.0, 22.75)","(4.4, 5.8, 5.548648648648649)","(19.0, 22.0, 20.5)","(2.1, 2.26, 2.2162962962962967)","(8.0, 10.5, 10.19078947368421)"
09-01-2023 17:23:51.070667,"(3.6, 5.3, 5.211111111111111)","(12.0, 25.0, 23.333333333333332)","(4.4, 5.8, 5.534285714285715)","(18.0, 22.0, 20.5)","(2.05, 2.22, 2.253939393939394)","(8.0, 10.5, 10.223529411764705)"
09-01-2023 17:23:52.193003,"(3.6, 5.3, 5.171428571428571)","(12.0, 25.0, 23.333333333333332)","(4.4, 5.8, 5.557142857142857)","(18.0, 22.0, 20.5)","(2.05, 2.26, 2.258260869565217)","(8.0, 10.5, 10.223529411764705)"
09-01-2023 17:23:53.355044,"(3.6, 5.3, 5.211111111111111)","(12.0, 25.0, 23.333333333333332)","(4.4, 5.8, 5.557142857142857)","(18.0, 22.0, 20.5)","(2.05, 2.26, 2.258620689655172)","(8.0, 10.5, 10.223529411764705)"
09-01-2023 17:23:54.414580,"(3.6, 5.3, 5.171428571428571)","(12.0, 25.0, 23.333333333333332)","(4.4, 5.8, 5.557142857142857)","(18.0, 22.0, 20.5)","(2.05, 2.26, 2.258620689655172)","(8.0, 10.5, 10.223529411764705)"
09-01-2023 17:23:55.473256,"(3.6, 5.3, 5.171428571428571)","(12.0, 25.0, 23.333333333333332)","(4.4, 5.8, 5.557142857142857)","(18.0, 22.0, 20.5)","(2.05, 2.26, 2.258260869565217)","(8.0, 10.5, 10.20253164556962)"
