,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:28:12.869981,"(11.0, 13.0, 12.686440677966102)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 21.0, 21.933333333333334)","(11.0, 19.5, 17.25)","(16.0, 21.0, 20.76923076923077)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:14.319828,"(11.0, 13.0, 12.686440677966102)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 22.0, 23.46153846153846)","(11.0, 19.0, 17.115384615384617)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:15.788185,"(11.0, 13.0, 12.686440677966102)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 17.558823529411764)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:17.204562,"(11.0, 13.0, 12.686440677966102)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 17.558823529411764)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:18.603379,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 17.558823529411764)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2223684210526318)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:20.003824,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 17.558823529411764)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.3, 3.2071428571428573)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:21.419963,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 17.558823529411764)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.2071428571428573)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:22.920634,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 17.558823529411764)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.2071428571428573)","(31.0, 85.0, 73.75)","(26.0, 75.0, 53.25)"
12-01-2023 18:28:24.428744,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 18.192307692307693)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.2071428571428573)","(31.0, 85.0, 58.57142857142857)","(26.0, 75.0, 69.88235294117646)"
12-01-2023 18:28:25.863896,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.46153846153846)","(11.0, 19.0, 18.416666666666668)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.2071428571428573)","(31.0, 80.0, 58.57142857142857)","(26.0, 75.0, 69.88235294117646)"
12-01-2023 18:28:27.341024,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.043478260869566)","(11.0, 19.0, 17.5)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.2071428571428573)","(31.0, 80.0, 67.5)","(26.0, 75.0, 56.666666666666664)"
12-01-2023 18:28:28.801503,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.263157894736842)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.2071428571428573)","(31.0, 80.0, 67.5)","(26.0, 70.0, 55.0)"
12-01-2023 18:28:30.203582,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.4904761904761905)","(19.0, 24.0, 23.263157894736842)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.88095238095238)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.184285714285714)","(31.0, 80.0, 67.5)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:31.678812,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.5, 5.54)","(19.0, 24.0, 23.263157894736842)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.652173913043477)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.158)","(31.0, 80.0, 66.66666666666667)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:33.218725,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.54)","(19.0, 24.0, 23.263157894736842)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.75)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.25, 3.175)","(31.0, 90.0, 66.66666666666667)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:34.691304,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.54)","(19.0, 24.0, 23.263157894736842)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.652173913043477)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.2, 3.175)","(31.0, 90.0, 66.66666666666667)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:36.162472,"(11.0, 13.0, 12.64423076923077)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.54)","(19.0, 24.0, 23.263157894736842)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.416666666666668)","(71.0, 180.0, 148.0)","(4.8, 6.8, 6.619999999999999)","(2.8, 3.2, 3.1458333333333335)","(31.0, 90.0, 85.0)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:37.655358,"(11.0, 13.0, 12.65625)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.96)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.571428571428573)","(71.0, 180.0, 118.46153846153847)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.2, 3.1458333333333335)","(31.0, 90.0, 75.0)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:39.208538,"(11.0, 13.0, 12.739583333333334)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 23.09090909090909)","(11.0, 19.0, 17.875)","(16.0, 22.0, 21.41176470588235)","(13.0, 18.5, 17.571428571428573)","(71.0, 180.0, 118.46153846153847)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.2, 3.1458333333333335)","(31.0, 90.0, 75.0)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:40.625366,"(11.0, 13.0, 12.739583333333334)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 23.09090909090909)","(11.0, 19.0, 17.875)","(16.0, 22.0, 22.76923076923077)","(13.0, 18.5, 17.571428571428573)","(71.0, 180.0, 118.46153846153847)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.2, 3.1392857142857142)","(31.0, 90.0, 75.0)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:42.138485,"(11.0, 13.0, 12.739583333333334)","(15.0, 27.0, 24.0)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 17.875)","(16.0, 23.0, 22.76923076923077)","(13.0, 18.5, 17.52173913043478)","(71.0, 180.0, 118.46153846153847)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.1392857142857142)","(31.0, 90.0, 75.0)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:44.116694,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 17.875)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 180.0, 142.0)","(4.8, 6.8, 6.625)","(2.8, 3.15, 3.1392857142857142)","(31.0, 90.0, 75.0)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:45.773695,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.18181818181818)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 170.0, 142.0)","(4.8, 6.8, 6.625)","(2.8, 3.15, 3.1161764705882353)","(31.0, 90.0, 75.0)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:47.372615,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.608695652173914)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 170.0, 142.0)","(4.8, 6.8, 6.625)","(2.8, 3.15, 3.1161764705882353)","(31.0, 90.0, 58.5)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:48.896671,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.608695652173914)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 170.0, 115.0)","(4.8, 6.8, 6.625)","(2.8, 3.15, 3.1161764705882353)","(31.0, 90.0, 58.5)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:50.459006,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.608695652173914)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.625)","(2.8, 3.15, 3.1161764705882353)","(31.0, 90.0, 58.5)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:51.953793,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.608695652173914)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.625)","(2.8, 3.15, 3.1161764705882353)","(31.0, 90.0, 58.5)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:53.414518,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.608695652173914)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.1161764705882353)","(31.0, 90.0, 58.5)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:54.900963,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.608695652173914)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.52173913043478)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.1161764705882353)","(31.0, 90.0, 61.36363636363636)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:56.426080,"(11.0, 13.0, 12.721153846153847)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 23.09090909090909)","(11.0, 19.0, 18.55)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.696428571428573)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.122916666666667)","(31.0, 90.0, 61.36363636363636)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:57.893849,"(11.0, 13.0, 13.826923076923077)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 23.09090909090909)","(11.0, 19.0, 18.55)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.923076923076923)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.090909090909091)","(31.0, 90.0, 75.68181818181819)","(26.0, 65.0, 52.5)"
12-01-2023 18:28:59.329772,"(11.0, 14.0, 13.863636363636363)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.523529411764706)","(19.0, 24.0, 23.09090909090909)","(11.0, 19.0, 18.55)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.875)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 65.0, 44.0)"
12-01-2023 18:29:00.915096,"(11.0, 15.5, 15.25)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.525714285714286)","(19.0, 24.0, 23.09090909090909)","(11.0, 19.0, 18.0625)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.875)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 60.0, 44.0)"
12-01-2023 18:29:02.455487,"(11.0, 16.0, 14.821428571428571)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.525714285714286)","(19.0, 24.0, 22.7)","(11.0, 19.0, 18.0625)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.875)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.633333333333333)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 60.0, 44.0)"
12-01-2023 18:29:03.927555,"(11.0, 16.0, 15.3)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.0625)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.5, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 60.0, 44.0)"
12-01-2023 18:29:05.447599,"(11.0, 16.0, 15.3)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.0625)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 60.0, 43.857142857142854)"
12-01-2023 18:29:06.928744,"(11.0, 16.0, 15.3)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.0625)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:08.320364,"(11.0, 16.0, 15.3)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.0625)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:09.757979,"(11.0, 16.0, 15.3)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 18.0625)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.090909090909091)","(31.0, 90.0, 75.68181818181819)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:11.310018,"(11.0, 16.0, 15.3)","(15.0, 26.0, 24.2)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 16.75)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.090909090909091)","(31.0, 90.0, 75.68181818181819)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:12.784306,"(11.0, 16.0, 15.5)","(15.0, 26.0, 25.0)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 16.75)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 75.68181818181819)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:14.248551,"(11.0, 16.0, 15.5)","(15.0, 26.0, 25.0)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 16.75)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 70.71428571428571)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:15.791311,"(11.0, 16.0, 15.5)","(15.0, 26.0, 25.0)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 16.75)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 70.71428571428571)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:17.272241,"(11.0, 16.0, 15.5)","(15.0, 26.0, 26.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 17.0)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 70.71428571428571)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:18.590310,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.666666666666668)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 16.75)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 78.15789473684211)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:20.079188,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 16.75)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 78.15789473684211)","(26.0, 55.0, 43.857142857142854)"
12-01-2023 18:29:21.740147,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 22.823529411764707)","(11.0, 19.0, 16.75)","(16.0, 23.0, 22.785714285714285)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.6117647058823525)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 78.15789473684211)","(26.0, 55.0, 43.18181818181818)"
12-01-2023 18:29:23.370958,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.133333333333333)","(11.0, 19.0, 16.5)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.609999999999999)","(2.8, 3.15, 3.090909090909091)","(31.0, 90.0, 78.15789473684211)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:24.902186,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.166666666666668)","(11.0, 20.0, 16.5)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.609999999999999)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 78.15789473684211)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:26.430606,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.166666666666668)","(11.0, 20.0, 16.5)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.941176470588236)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.609999999999999)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 78.15789473684211)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:27.907968,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.166666666666668)","(11.0, 20.0, 16.85)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.576923076923077)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.609999999999999)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 78.15789473684211)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:29.302233,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.166666666666668)","(11.0, 20.0, 16.85)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.625)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.609999999999999)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 58.5)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:30.662915,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.166666666666668)","(11.0, 20.0, 16.85)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.625)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.608695652173913)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 58.5)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:32.138118,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.166666666666668)","(11.0, 20.0, 16.85)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.625)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.608695652173913)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 58.5)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:33.742709,"(11.0, 16.0, 15.5)","(15.0, 28.0, 24.333333333333332)","(5.0, 5.6, 5.486274509803922)","(19.0, 24.0, 23.166666666666668)","(11.0, 20.0, 16.85)","(16.0, 23.0, 22.75)","(13.0, 18.0, 17.625)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.608695652173913)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 58.5)","(26.0, 50.0, 46.0)"
12-01-2023 18:29:35.369633,"(11.0, 16.0, 18.833333333333332)","(15.0, 28.0, 27.0)","(5.0, 5.6, 5.165217391304348)","(19.0, 24.0, 23.06451612903226)","(11.0, 20.0, 16.85)","(16.0, 23.0, 23.25925925925926)","(13.0, 18.0, 18.0625)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 90.0, 59.0)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:37.049141,"(11.0, 19.5, 18.0)","(15.0, 28.0, 26.8)","(5.0, 5.2, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 20.0, 17.0)","(16.0, 24.0, 23.25925925925926)","(13.0, 18.5, 17.966666666666665)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.090909090909091)","(31.0, 70.0, 59.0)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:38.472822,"(11.0, 19.5, 18.0)","(15.0, 28.0, 26.8)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.5, 17.0)","(16.0, 24.0, 23.25925925925926)","(13.0, 18.5, 17.988372093023255)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 59.0)","(26.0, 50.0, 49.25)"
