,Our Bondi Beach,Parama Nz,Majordoit,Dikerry Nz,Golightly,Bitcoin,Feelingforarainbow,Rocknroll Classic,Mohs Em Down Nz,Courageous Saint
10-01-2023 17:11:37.161656,"(8.0, 15.5, 12.9)","(3.0, 99999, 99990)","(11.0, 18.5, 17.041666666666668)","(31.0, 99999, 99990)","(31.0, 55.0, 50.625)","(3.5, 4.1, 3.855)","(6.0, 9.0, 8.428571428571429)","(10.0, 15.0, 14.8)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:38.965268,"(8.0, 15.0, 12.735294117647058)","(3.0, 99999, 99990)","(11.0, 18.5, 17.041666666666668)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 9.0, 8.777777777777779)","(10.0, 15.0, 14.714285714285714)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:40.562926,"(8.0, 14.5, 12.735294117647058)","(3.0, 99999, 99990)","(11.0, 18.5, 17.214285714285715)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 9.0, 8.440000000000001)","(10.0, 15.0, 13.857142857142858)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:42.066905,"(8.0, 14.5, 13.38888888888889)","(3.0, 99999, 99990)","(11.0, 18.5, 17.214285714285715)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 8.8, 8.036363636363637)","(10.0, 15.0, 13.857142857142858)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:43.475541,"(8.0, 14.5, 13.0)","(3.0, 99999, 99990)","(11.0, 18.5, 17.214285714285715)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 8.8, 8.036363636363637)","(10.0, 15.0, 13.8)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:44.792829,"(8.0, 14.0, 13.428571428571429)","(3.0, 99999, 99990)","(11.0, 18.5, 17.214285714285715)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 8.8, 7.942857142857143)","(10.0, 15.0, 13.61111111111111)","(91.0, 99999, 99990)","(8.5, 12.5, 12.107142857142858)"
10-01-2023 17:11:46.158738,"(8.0, 14.0, 13.428571428571429)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 8.8, 7.942857142857143)","(10.0, 14.5, 13.3)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:47.491623,"(8.0, 14.0, 13.428571428571429)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 8.8, 7.942857142857143)","(10.0, 14.0, 13.3)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:48.883506,"(8.0, 14.0, 13.428571428571429)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 8.8, 7.942857142857143)","(10.0, 14.0, 13.3)","(91.0, 99999, 99990)","(8.5, 12.5, 12.107142857142858)"
10-01-2023 17:11:50.250139,"(8.0, 14.0, 13.2)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 55.0, 51.81818181818182)","(3.5, 4.1, 3.855)","(6.0, 8.8, 8.133333333333333)","(10.0, 14.0, 13.16)","(91.0, 99999, 99990)","(8.5, 12.5, 12.107142857142858)"
10-01-2023 17:11:51.664585,"(8.0, 14.0, 13.2)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 55.0, 57.5)","(3.5, 4.1, 3.855)","(6.0, 8.8, 8.133333333333333)","(10.0, 14.0, 13.346153846153847)","(91.0, 99999, 99990)","(8.5, 12.5, 12.088235294117647)"
10-01-2023 17:11:53.050978,"(8.0, 14.0, 13.6)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 69.8)","(3.5, 4.1, 3.855)","(6.0, 8.8, 8.044444444444444)","(10.0, 13.5, 13.346153846153847)","(91.0, 99999, 99990)","(8.5, 12.5, 11.714285714285714)"
10-01-2023 17:11:54.410936,"(8.0, 14.0, 13.6)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 75.75)","(3.5, 4.1, 3.855)","(6.0, 8.6, 8.044444444444444)","(10.0, 13.5, 13.346153846153847)","(91.0, 99999, 99990)","(8.5, 12.5, 11.535714285714286)"
10-01-2023 17:11:55.777470,"(8.0, 14.0, 13.25)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 69.33333333333333)","(3.5, 4.1, 3.855)","(6.0, 8.6, 8.044444444444444)","(10.0, 13.5, 13.346153846153847)","(91.0, 99999, 99990)","(8.5, 12.0, 11.8)"
10-01-2023 17:11:57.360301,"(8.0, 14.0, 13.25)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 76.25)","(3.5, 4.1, 3.855)","(6.0, 8.6, 8.327272727272726)","(10.0, 13.5, 13.346153846153847)","(91.0, 99999, 99990)","(8.5, 12.0, 12.25)"
10-01-2023 17:11:58.842434,"(8.0, 14.0, 13.7)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 76.25)","(3.5, 4.1, 3.855)","(6.0, 8.6, 8.327272727272726)","(10.0, 13.5, 11.98076923076923)","(91.0, 99999, 99990)","(8.5, 12.5, 12.4)"
10-01-2023 17:12:00.328066,"(8.0, 14.0, 13.1)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 76.25)","(3.5, 4.1, 3.835714285714286)","(6.0, 8.6, 8.257142857142856)","(10.0, 14.0, 12.529411764705882)","(91.0, 99999, 99990)","(8.5, 13.0, 12.016666666666667)"
10-01-2023 17:12:02.040017,"(8.0, 14.0, 12.01840490797546)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 76.25)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.5, 12.529411764705882)","(91.0, 99999, 99990)","(8.5, 12.5, 12.333333333333334)"
10-01-2023 17:12:03.721143,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 18.5, 17.9)","(31.0, 99999, 99990)","(31.0, 80.0, 76.25)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.5, 12.75)","(91.0, 99999, 99990)","(8.5, 12.5, 12.7)"
10-01-2023 17:12:05.130363,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 76.25)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.0, 12.75)","(91.0, 99999, 99990)","(8.5, 13.0, 12.142857142857142)"
10-01-2023 17:12:06.433137,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 80.0, 85.0)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.0, 12.25)","(91.0, 99999, 99990)","(8.5, 13.0, 13.433333333333334)"
10-01-2023 17:12:07.781135,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 18.5, 17.68181818181818)","(31.0, 99999, 99990)","(31.0, 90.0, 60.0)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.0, 12.25)","(91.0, 99999, 99990)","(8.5, 13.5, 12.597222222222221)"
10-01-2023 17:12:09.166057,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 18.5, 14.666666666666666)","(31.0, 99999, 99990)","(31.0, 90.0, 80.71428571428572)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.0, 12.333333333333334)","(91.0, 99999, 99990)","(8.5, 13.0, 12.966666666666667)"
10-01-2023 17:12:10.644094,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 85.0, 70.0)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.0, 12.333333333333334)","(91.0, 99999, 99990)","(8.5, 13.0, 13.454545454545455)"
10-01-2023 17:12:12.078595,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.04)","(10.0, 13.0, 12.5)","(91.0, 99999, 99990)","(8.5, 13.5, 12.058823529411764)"
10-01-2023 17:12:13.459011,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(3.5, 3.95, 3.81)","(6.0, 8.4, 8.066666666666666)","(10.0, 13.5, 12.333333333333334)","(91.0, 99999, 99990)","(8.5, 12.5, 12.6875)"
10-01-2023 17:12:14.815022,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.5, 12.625)","(91.0, 99999, 99990)","(8.5, 13.5, 12.846153846153847)"
10-01-2023 17:12:16.213421,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.5, 12.727272727272727)","(91.0, 99999, 99990)","(8.5, 13.0, 12.90909090909091)"
10-01-2023 17:12:17.626329,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 13.0, 12.214285714285714)","(91.0, 99999, 99990)","(8.5, 13.0, 13.2)"
10-01-2023 17:12:19.036368,"(8.0, 12.5, 11.524844720496894)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(3.5, 3.95, 3.8625000000000003)","(6.0, 8.6, 8.066666666666666)","(10.0, 12.5, 12.214285714285714)","(91.0, 99999, 99990)","(8.5, 13.5, 13.2)"
10-01-2023 17:12:20.485915,"(8.0, 13.5, 12.642857142857142)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 75.0)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 12.5, 12.214285714285714)","(91.0, 99999, 99990)","(8.5, 13.5, 12.256410256410255)"
10-01-2023 17:12:21.844466,"(8.0, 13.5, 12.7)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 75.0)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.066666666666666)","(10.0, 12.5, 12.214285714285714)","(91.0, 99999, 99990)","(8.5, 13.0, 12.941176470588236)"
10-01-2023 17:12:23.143903,"(8.0, 13.0, 12.5)","(3.0, 99999, 99990)","(11.0, 15.5, 14.5)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.12)","(10.0, 12.5, 12.75)","(91.0, 99999, 99990)","(8.5, 13.0, 13.071428571428571)"
10-01-2023 17:12:24.494767,"(8.0, 13.0, 12.166666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.81)","(6.0, 8.6, 8.1)","(10.0, 13.0, 12.75)","(91.0, 99999, 99990)","(8.5, 13.5, 12.051401869158878)"
10-01-2023 17:12:25.876087,"(8.0, 13.0, 12.166666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.81)","(6.0, 8.4, 8.28)","(10.0, 13.0, 12.75)","(91.0, 99999, 99990)","(8.5, 12.5, 12.477272727272727)"
10-01-2023 17:12:27.663917,"(8.0, 13.0, 12.1)","(3.0, 99999, 99990)","(11.0, 15.5, 14.09375)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.8625)","(6.0, 8.6, 8.218181818181819)","(10.0, 13.0, 12.035714285714286)","(91.0, 99999, 99990)","(8.5, 13.5, 12.176470588235293)"
10-01-2023 17:12:29.317652,"(8.0, 13.0, 11.944444444444445)","(3.0, 99999, 99990)","(11.0, 15.5, 13.76923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.9, 3.81)","(6.0, 9.2, 7.619999999999999)","(10.0, 13.0, 11.954545454545455)","(91.0, 99999, 99990)","(8.5, 13.0, 12.466666666666667)"
10-01-2023 17:12:30.685609,"(8.0, 12.5, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.346153846153847)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.783333333333333)","(6.0, 8.0, 7.36)","(10.0, 12.5, 11.9)","(91.0, 99999, 99990)","(8.5, 13.0, 12.636363636363637)"
10-01-2023 17:12:31.969311,"(8.0, 12.0, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.783333333333333)","(6.0, 7.6, 7.36)","(10.0, 12.5, 12.125)","(91.0, 99999, 99990)","(8.5, 13.0, 12.916666666666666)"
10-01-2023 17:12:33.237698,"(8.0, 12.0, 11.59090909090909)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.783333333333333)","(6.0, 7.6, 7.36)","(10.0, 12.5, 12.125)","(91.0, 99999, 99990)","(8.5, 13.0, 12.8)"
10-01-2023 17:12:34.473460,"(8.0, 12.0, 11.357142857142858)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.783333333333333)","(6.0, 7.6, 7.36)","(10.0, 12.5, 11.9)","(91.0, 99999, 99990)","(8.5, 13.5, 12.26923076923077)"
10-01-2023 17:12:35.757410,"(8.0, 12.0, 11.357142857142858)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.783333333333333)","(6.0, 7.6, 7.36)","(10.0, 12.5, 11.9)","(91.0, 99999, 99990)","(8.5, 13.0, 12.125)"
10-01-2023 17:12:37.115017,"(8.0, 12.0, 11.1)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.783333333333333)","(6.0, 7.6, 7.36)","(10.0, 11.5, 11.12)","(91.0, 99999, 99990)","(8.5, 13.0, 12.203703703703704)"
10-01-2023 17:12:38.428684,"(8.0, 12.0, 11.1)","(3.0, 99999, 99990)","(11.0, 15.5, 14.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7676470588235293)","(6.0, 7.6, 7.2615384615384615)","(10.0, 11.5, 11.045454545454545)","(91.0, 99999, 99990)","(8.5, 12.5, 12.203703703703704)"
10-01-2023 17:12:40.042169,"(8.0, 12.0, 11.1)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7693548387096776)","(6.0, 7.6, 7.2615384615384615)","(10.0, 11.5, 10.615384615384615)","(91.0, 99999, 99990)","(8.5, 12.5, 12.833333333333334)"
10-01-2023 17:12:41.401121,"(8.0, 12.0, 11.25)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7671428571428573)","(6.0, 7.6, 7.2615384615384615)","(10.0, 11.5, 10.615384615384615)","(91.0, 99999, 99990)","(8.5, 13.0, 12.5)"
10-01-2023 17:12:42.782420,"(8.0, 12.0, 11.25)","(3.0, 99999, 99990)","(11.0, 15.5, 15.0)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7671428571428573)","(6.0, 7.6, 7.2615384615384615)","(10.0, 11.5, 10.59375)","(91.0, 99999, 99990)","(8.5, 13.0, 12.416666666666666)"
10-01-2023 17:12:44.200177,"(8.0, 12.0, 11.1)","(3.0, 99999, 99990)","(11.0, 15.5, 15.136363636363637)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7671428571428573)","(6.0, 7.6, 7.2615384615384615)","(10.0, 11.5, 10.066666666666666)","(91.0, 99999, 99990)","(8.5, 13.0, 12.416666666666666)"
10-01-2023 17:12:45.454312,"(8.0, 12.0, 11.1)","(3.0, 99999, 99990)","(11.0, 15.5, 15.136363636363637)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7671428571428573)","(6.0, 7.6, 7.2615384615384615)","(10.0, 10.5, 9.830434782608696)","(91.0, 99999, 99990)","(8.5, 13.0, 12.5)"
10-01-2023 17:12:46.898042,"(8.0, 12.0, 11.5)","(3.0, 99999, 99990)","(11.0, 15.5, 14.75)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7671428571428573)","(6.0, 7.6, 7.2615384615384615)","(10.0, 10.5, 9.87)","(91.0, 99999, 99990)","(8.5, 13.0, 12.56)"
10-01-2023 17:12:48.296465,"(8.0, 12.0, 11.5)","(3.0, 99999, 99990)","(11.0, 15.5, 14.75)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.95, 3.7736842105263158)","(6.0, 7.6, 7.2615384615384615)","(10.0, 10.5, 9.952173913043477)","(91.0, 99999, 99990)","(8.5, 13.0, 12.416666666666666)"
10-01-2023 17:12:49.772801,"(8.0, 12.0, 11.5)","(3.0, 99999, 99990)","(11.0, 15.5, 14.214285714285714)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.9, 3.7736842105263158)","(6.0, 7.6, 7.2615384615384615)","(10.0, 10.5, 9.952173913043477)","(91.0, 99999, 99990)","(8.5, 13.0, 12.416666666666666)"
10-01-2023 17:12:51.407184,"(8.0, 12.0, 11.7)","(3.0, 99999, 99990)","(11.0, 15.5, 14.214285714285714)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.9, 3.7736842105263158)","(6.0, 7.6, 7.2615384615384615)","(10.0, 10.5, 9.87)","(91.0, 99999, 99990)","(8.5, 13.0, 12.416666666666666)"
10-01-2023 17:12:53.091386,"(8.0, 12.0, 11.357142857142858)","(3.0, 99999, 99990)","(11.0, 15.5, 14.214285714285714)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(3.5, 3.9, 3.7736842105263158)","(6.0, 7.6, 7.2615384615384615)","(10.0, 10.5, 9.66)","(91.0, 99999, 99990)","(8.5, 13.0, 12.416666666666666)"
10-01-2023 17:12:54.751366,"(8.0, 12.0, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.833333333333334)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.38)","(10.0, 10.5, 10.033333333333333)","(91.0, 99999, 99990)","(8.5, 13.0, 12.5625)"
10-01-2023 17:12:56.440104,"(8.0, 12.0, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.833333333333334)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.38)","(10.0, 10.5, 10.033333333333333)","(91.0, 99999, 99990)","(8.5, 13.0, 12.205882352941176)"
10-01-2023 17:12:57.955277,"(8.0, 12.0, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.833333333333334)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.38)","(10.0, 10.5, 10.033333333333333)","(91.0, 99999, 99990)","(8.5, 13.0, 12.205882352941176)"
10-01-2023 17:12:59.344693,"(8.0, 12.0, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.833333333333334)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.38)","(10.0, 10.5, 10.033333333333333)","(91.0, 99999, 99990)","(8.5, 13.0, 12.166666666666666)"
10-01-2023 17:13:00.931975,"(8.0, 12.0, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 15.5, 14.375)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.38)","(10.0, 10.5, 10.033333333333333)","(91.0, 99999, 99990)","(8.5, 12.5, 12.166666666666666)"
10-01-2023 17:13:02.350400,"(8.0, 12.0, 11.666666666666666)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.38)","(10.0, 10.5, 10.033333333333333)","(91.0, 99999, 99990)","(8.5, 12.5, 12.25)"
10-01-2023 17:13:03.711584,"(8.0, 12.0, 11.055045871559633)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.38)","(10.0, 10.5, 11.72857142857143)","(91.0, 99999, 99990)","(8.5, 12.5, 12.25)"
10-01-2023 17:13:05.025207,"(8.0, 12.0, 11.055045871559633)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.8448275862068964)","(6.0, 7.6, 7.25)","(10.0, 12.5, 11.333333333333334)","(91.0, 99999, 99990)","(8.5, 12.5, 12.166666666666666)"
10-01-2023 17:13:06.257965,"(8.0, 12.0, 11.056603773584905)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.9, 3.7583333333333333)","(6.0, 7.6, 7.25)","(10.0, 12.5, 11.527777777777779)","(91.0, 99999, 99990)","(8.5, 12.5, 12.25)"
10-01-2023 17:13:07.519970,"(8.0, 12.0, 11.056603773584905)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.8, 3.7583333333333333)","(6.0, 7.6, 7.25)","(10.0, 12.5, 11.527777777777779)","(91.0, 99999, 99990)","(8.5, 12.5, 12.25)"
10-01-2023 17:13:08.767833,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(3.5, 3.8, 3.7583333333333333)","(6.0, 7.6, 7.25)","(10.0, 12.5, 11.083333333333334)","(91.0, 99999, 99990)","(8.5, 12.5, 12.25)"
10-01-2023 17:13:10.097049,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 80.0, 85.83333333333334)","(3.5, 3.8, 3.7583333333333333)","(6.0, 7.6, 7.25)","(10.0, 11.5, 11.166666666666666)","(91.0, 99999, 99990)","(8.5, 12.5, 11.181818181818182)"
10-01-2023 17:13:11.457942,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 90.0, 77.5)","(3.5, 3.8, 3.6666666666666665)","(6.0, 7.6, 7.288888888888889)","(10.0, 11.5, 11.75)","(91.0, 99999, 99990)","(8.5, 11.5, 11.409090909090908)"
10-01-2023 17:13:12.783471,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 100.0, 88.75)","(3.5, 3.8, 3.6666666666666665)","(6.0, 7.6, 7.288888888888889)","(10.0, 12.0, 11.8125)","(91.0, 99999, 99990)","(8.5, 12.5, 11.794117647058824)"
10-01-2023 17:13:14.059154,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 100.0, 88.75)","(3.5, 3.75, 3.6666666666666665)","(6.0, 7.6, 7.555555555555555)","(10.0, 12.0, 11.605263157894736)","(91.0, 99999, 99990)","(8.5, 12.5, 12.147058823529411)"
10-01-2023 17:13:15.245894,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 100.0, 88.75)","(3.5, 3.75, 3.6666666666666665)","(6.0, 7.6, 7.529032258064516)","(10.0, 12.0, 11.357142857142858)","(91.0, 99999, 99990)","(8.5, 12.5, 11.678571428571429)"
10-01-2023 17:13:16.352021,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 100.0, 88.75)","(3.5, 3.75, 3.6666666666666665)","(6.0, 7.8, 7.548148148148148)","(10.0, 11.5, 11.357142857142858)","(91.0, 99999, 99990)","(8.5, 12.0, 11.608695652173912)"
10-01-2023 17:13:17.506122,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.576923076923077)","(31.0, 99999, 99990)","(31.0, 100.0, 88.75)","(3.5, 3.75, 3.6666666666666665)","(6.0, 7.8, 7.548148148148148)","(10.0, 11.5, 11.382352941176471)","(91.0, 99999, 99990)","(8.5, 12.0, 11.608695652173912)"
10-01-2023 17:13:18.732950,"(8.0, 12.0, 11.054545454545455)","(3.0, 99999, 99990)","(11.0, 14.5, 13.0)","(31.0, 99999, 99990)","(31.0, 100.0, 88.75)","(3.5, 3.75, 3.6666666666666665)","(6.0, 7.8, 7.548148148148148)","(10.0, 11.5, 11.382352941176471)","(91.0, 99999, 99990)","(8.5, 12.0, 11.28)"
