,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 13:46:41.818673,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:43.005041,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:44.143821,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:45.386279,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:46.713022,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:48.052515,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:49.350743,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:50.745235,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:52.141856,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:53.534310,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:54.977849,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:56.494623,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:57.879373,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:46:59.175170,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:00.543832,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 1.9823529411764707)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:01.914069,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0184615384615383)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:03.258537,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:04.597353,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:05.899464,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:07.201388,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:08.569936,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:10.000005,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:11.293545,"(31.0, 220.0, 170.0)","(6.5, 17.0, 11.971428571428572)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.55)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:12.569207,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.0527272727272727)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:13.790264,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:14.994877,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:16.301978,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:17.588905,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:18.895794,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:20.136570,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:21.341452,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:22.585838,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:23.816283,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:25.143989,"(31.0, 220.0, 170.0)","(6.5, 17.0, 13.0)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:26.374166,"(31.0, 220.0, 170.0)","(6.5, 18.0, 17.166666666666668)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:27.580141,"(31.0, 220.0, 170.0)","(6.5, 18.5, 14.25)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:28.828478,"(31.0, 220.0, 170.0)","(6.5, 18.5, 14.25)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:30.123997,"(31.0, 220.0, 170.0)","(6.5, 18.5, 14.25)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:31.397016,"(31.0, 220.0, 170.0)","(6.5, 18.5, 14.25)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 2.031851851851852)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.95)"
07-01-2023 13:47:32.658631,"(31.0, 220.0, 170.0)","(6.5, 18.5, 14.25)","(21.0, 210.0, 177.5)","(31.0, 230.0, 178.25)","(21.0, 230.0, 187.3)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.18, 1.9739130434782608)","(21.0, 230.0, 187.3)","(4.4, 7.0, 5.704545454545454)"
07-01-2023 13:47:33.868032,"(31.0, 220.0, 170.0)","(6.5, 18.5, 14.25)","(21.0, 200.0, 153.875)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.06, 1.9739130434782608)","(21.0, 230.0, 176.75)","(4.4, 7.0, 5.704545454545454)"
07-01-2023 13:47:35.058844,"(31.0, 220.0, 170.25)","(6.5, 18.5, 14.25)","(21.0, 200.0, 153.875)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.06, 1.9739130434782608)","(21.0, 230.0, 176.75)","(4.4, 7.0, 5.704545454545454)"
07-01-2023 13:47:36.270409,"(31.0, 220.0, 170.25)","(6.5, 18.5, 14.25)","(21.0, 200.0, 153.875)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.5, 12.75)","(1.7, 2.06, 1.9739130434782608)","(21.0, 230.0, 176.75)","(4.4, 7.0, 5.704545454545454)"
07-01-2023 13:47:37.572184,"(31.0, 220.0, 170.25)","(6.5, 30.0, 137.5)","(21.0, 200.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.5, 11.875)","(1.7, 2.06, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 7.0, 5.588235294117647)"
07-01-2023 13:47:38.889105,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 6.0, 5.671428571428572)"
07-01-2023 13:47:40.167836,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.671428571428572)"
07-01-2023 13:47:41.371234,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.671428571428572)"
07-01-2023 13:47:42.575891,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.671428571428572)"
07-01-2023 13:47:43.867199,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.671428571428572)"
07-01-2023 13:47:45.131135,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.671428571428572)"
07-01-2023 13:47:46.402021,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.671428571428572)"
07-01-2023 13:47:47.694281,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.671428571428572)"
07-01-2023 13:47:49.205313,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.62)"
07-01-2023 13:47:50.707354,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.62)"
07-01-2023 13:47:52.160896,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.62)"
07-01-2023 13:47:53.632833,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.62)"
07-01-2023 13:47:55.035065,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.276)"
07-01-2023 13:47:56.334147,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 4.128571428571428)"
07-01-2023 13:47:57.607377,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.258823529411765)"
07-01-2023 13:47:58.826827,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.9708219178082191)","(21.0, 230.0, 176.75)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:00.033606,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.99, 1.842)","(21.0, 230.0, 176.75)","(4.4, 6.0, 5.442857142857143)"
07-01-2023 13:48:01.255760,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.842)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:02.537013,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8536363636363637)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:03.782586,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8536363636363637)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:05.073107,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:06.310735,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:07.589855,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:08.848324,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 176.75)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 176.75)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:10.115099,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 161.375)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:11.346625,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:12.575521,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.442857142857143)"
07-01-2023 13:48:13.841275,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.258823529411765)"
07-01-2023 13:48:15.146366,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:16.461116,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
