,Spring Luna,Wheres Johnson,Drink Long Necks,Impact,Times Three,Queen Of Cakes,Ticket To Venus
06-01-2023 15:45:26.991102,"(91.0, 430.0, 263.3333333333333)","(4.8, 5.9, 5.8100000000000005)","(31.0, 60.0, 58.75)","(3.0, 4.1, 4.077272727272727)","(1.6, 1.86, 1.8542307692307693)","(101.0, 490.0, 218.66666666666666)","(21.0, 75.0, 57.857142857142854)"
06-01-2023 15:45:27.959356,"(91.0, 430.0, 263.3333333333333)","(4.8, 5.9, 5.7625)","(31.0, 60.0, 58.75)","(3.0, 4.1, 4.077272727272727)","(1.6, 1.86, 1.8586486486486486)","(101.0, 480.0, 227.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:28.937217,"(91.0, 430.0, 263.3333333333333)","(4.8, 5.9, 5.7625)","(31.0, 60.0, 58.75)","(3.0, 4.1, 4.043478260869565)","(1.6, 1.86, 1.8575000000000002)","(101.0, 470.0, 245.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:29.923897,"(91.0, 430.0, 280.0)","(4.8, 5.9, 5.768)","(31.0, 60.0, 58.75)","(3.0, 4.1, 4.043478260869565)","(1.6, 1.87, 1.8575000000000002)","(101.0, 470.0, 245.0)","(21.0, 75.0, 58.529411764705884)"
06-01-2023 15:45:30.902976,"(91.0, 430.0, 287.5)","(4.8, 5.9, 5.768)","(31.0, 60.0, 58.75)","(3.0, 4.1, 4.025)","(1.6, 1.88, 1.8781818181818182)","(101.0, 470.0, 245.0)","(21.0, 75.0, 58.529411764705884)"
06-01-2023 15:45:31.856356,"(91.0, 430.0, 280.0)","(4.8, 5.8, 5.766666666666667)","(31.0, 60.0, 58.57142857142857)","(3.0, 4.1, 4.035714285714286)","(1.6, 1.88, 1.8738461538461537)","(101.0, 470.0, 245.0)","(21.0, 75.0, 58.529411764705884)"
06-01-2023 15:45:32.752059,"(91.0, 430.0, 242.5)","(4.8, 5.8, 5.699999999999999)","(31.0, 60.0, 58.57142857142857)","(3.0, 4.1, 4.035714285714286)","(1.6, 1.88, 1.8738461538461537)","(101.0, 470.0, 245.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:33.744853,"(91.0, 430.0, 242.5)","(4.8, 5.8, 5.699999999999999)","(31.0, 60.0, 58.57142857142857)","(3.0, 4.1, 4.046153846153846)","(1.6, 1.88, 1.8735714285714287)","(101.0, 450.0, 240.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:34.721616,"(91.0, 430.0, 274.0)","(4.8, 5.8, 5.699999999999999)","(31.0, 60.0, 57.5)","(3.0, 4.1, 4.046153846153846)","(1.6, 1.88, 1.8763636363636362)","(101.0, 440.0, 276.6666666666667)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:35.719719,"(91.0, 430.0, 242.5)","(4.8, 5.8, 5.699999999999999)","(31.0, 60.0, 58.333333333333336)","(3.0, 4.1, 4.016)","(1.6, 1.88, 1.8722222222222222)","(101.0, 430.0, 276.6666666666667)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:36.633215,"(91.0, 430.0, 242.5)","(4.8, 5.8, 5.628571428571428)","(31.0, 60.0, 58.333333333333336)","(3.0, 4.1, 4.016)","(1.6, 1.88, 1.8711764705882354)","(101.0, 430.0, 315.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:37.736599,"(91.0, 430.0, 263.3333333333333)","(4.8, 5.8, 5.6117647058823525)","(31.0, 60.0, 58.333333333333336)","(3.0, 4.1, 4.016)","(1.6, 1.89, 1.8827419354838708)","(101.0, 430.0, 280.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:38.681699,"(91.0, 420.0, 268.0)","(4.8, 5.8, 5.6117647058823525)","(31.0, 60.0, 58.333333333333336)","(3.0, 4.1, 4.016)","(1.6, 1.89, 1.8788888888888888)","(101.0, 420.0, 280.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:39.645966,"(91.0, 420.0, 268.0)","(4.8, 5.8, 5.6117647058823525)","(31.0, 60.0, 58.333333333333336)","(3.0, 4.1, 4.022222222222222)","(1.6, 1.88, 1.8797297297297297)","(101.0, 420.0, 240.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:40.707732,"(91.0, 420.0, 236.0)","(4.8, 5.8, 5.6117647058823525)","(31.0, 60.0, 58.57142857142857)","(3.0, 4.1, 4.022222222222222)","(1.6, 1.88, 1.8772)","(101.0, 420.0, 240.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:41.694812,"(91.0, 420.0, 220.0)","(4.8, 5.8, 5.6117647058823525)","(31.0, 60.0, 58.57142857142857)","(3.0, 4.1, 4.025)","(1.6, 1.89, 1.8833333333333333)","(101.0, 420.0, 244.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:42.636279,"(91.0, 420.0, 260.0)","(4.8, 5.8, 5.6117647058823525)","(31.0, 60.0, 58.57142857142857)","(3.0, 4.1, 4.025)","(1.6, 1.89, 1.8833333333333333)","(101.0, 420.0, 235.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:43.563045,"(91.0, 420.0, 293.3333333333333)","(4.8, 6.0, 5.964356435643564)","(31.0, 60.0, 58.333333333333336)","(3.0, 4.0, 3.948148148148148)","(1.6, 1.89, 1.8716666666666668)","(101.0, 410.0, 235.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:44.583094,"(91.0, 420.0, 300.0)","(4.8, 6.2, 6.011764705882353)","(31.0, 60.0, 58.333333333333336)","(3.0, 4.0, 3.938888888888889)","(1.6, 1.87, 1.8616666666666668)","(101.0, 410.0, 235.0)","(21.0, 75.0, 59.0)"
06-01-2023 15:45:45.586013,"(101.0, 420.0, 300.0)","(5.0, 6.2, 5.978260869565218)","(31.0, 60.0, 58.333333333333336)","(3.2, 3.95, 3.927777777777778)","(1.6, 1.87, 1.856521739130435)","(101.0, 410.0, 243.33333333333334)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:46.623193,"(101.0, 420.0, 300.0)","(5.0, 5.9, 5.898979591836735)","(31.0, 60.0, 58.333333333333336)","(3.2, 4.0, 4.064705882352941)","(1.6, 1.86, 1.8347619047619048)","(101.0, 410.0, 243.33333333333334)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:47.527406,"(101.0, 420.0, 306.6666666666667)","(5.0, 5.9, 5.88909090909091)","(31.0, 60.0, 58.333333333333336)","(3.2, 4.1, 4.073529411764706)","(1.6, 1.84, 1.8347619047619048)","(101.0, 410.0, 243.33333333333334)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:48.501680,"(101.0, 420.0, 306.6666666666667)","(5.0, 5.9, 5.894117647058824)","(31.0, 60.0, 57.5)","(3.2, 4.2, 4.153333333333333)","(1.6, 1.86, 1.84)","(101.0, 410.0, 243.33333333333334)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:49.459577,"(101.0, 420.0, 325.0)","(5.0, 6.0, 5.967521367521368)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.2, 4.173913043478261)","(1.6, 1.85, 1.838888888888889)","(101.0, 410.0, 235.0)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:50.402079,"(101.0, 420.0, 325.0)","(5.0, 6.0, 5.965765765765766)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.2, 4.173913043478261)","(1.6, 1.85, 1.8342857142857143)","(101.0, 410.0, 235.0)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:51.351772,"(101.0, 420.0, 325.0)","(5.0, 6.0, 5.9660714285714285)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.2, 4.173913043478261)","(1.6, 1.84, 1.8285714285714287)","(101.0, 410.0, 235.0)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:52.241733,"(101.0, 420.0, 293.3333333333333)","(5.0, 5.6, 5.549056603773585)","(31.0, 60.0, 58.333333333333336)","(3.2, 4.2, 4.125)","(1.6, 1.86, 1.8516666666666668)","(101.0, 410.0, 235.0)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:53.153744,"(101.0, 420.0, 300.0)","(5.0, 5.5, 5.427777777777778)","(31.0, 60.0, 58.333333333333336)","(3.2, 4.2, 4.195)","(1.6, 1.87, 1.8533333333333335)","(101.0, 410.0, 235.0)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:54.129887,"(101.0, 420.0, 300.0)","(5.0, 5.5, 5.413333333333334)","(31.0, 60.0, 58.333333333333336)","(3.2, 4.2, 4.195)","(1.6, 1.87, 1.8569565217391306)","(101.0, 410.0, 235.0)","(26.0, 75.0, 59.0)"
06-01-2023 15:45:55.228104,"(101.0, 420.0, 300.0)","(5.0, 5.5, 5.433333333333334)","(31.0, 60.0, 58.333333333333336)","(3.2, 4.2, 4.194444444444445)","(1.6, 1.87, 1.8569565217391306)","(101.0, 410.0, 235.0)","(26.0, 75.0, 69.0)"
06-01-2023 15:45:56.548205,"(101.0, 420.0, 300.0)","(5.0, 5.5, 5.425714285714285)","(31.0, 60.0, 57.5)","(3.2, 4.2, 4.177272727272728)","(1.6, 1.87, 1.88930174563591)","(101.0, 410.0, 235.0)","(26.0, 75.0, 60.0)"
06-01-2023 15:45:57.490107,"(91.0, 420.0, 300.0)","(5.0, 5.4, 5.336363636363637)","(31.0, 60.0, 57.5)","(3.2, 4.2, 4.177272727272728)","(1.6, 1.89, 1.88930174563591)","(101.0, 410.0, 233.33333333333334)","(26.0, 75.0, 60.45454545454545)"
06-01-2023 15:45:58.484822,"(91.0, 420.0, 300.0)","(5.0, 5.3, 5.274074074074074)","(31.0, 60.0, 58.57142857142857)","(3.2, 4.2, 4.143589743589743)","(1.6, 1.91, 1.8986419753086419)","(101.0, 400.0, 241.66666666666666)","(26.0, 75.0, 60.0)"
06-01-2023 15:45:59.659885,"(91.0, 420.0, 300.0)","(5.0, 5.5, 5.469791666666667)","(31.0, 60.0, 57.5)","(3.2, 4.2, 3.975)","(1.6, 1.91, 1.8866666666666665)","(101.0, 400.0, 241.66666666666666)","(26.0, 75.0, 60.0)"
06-01-2023 15:46:00.684026,"(91.0, 420.0, 300.0)","(5.0, 5.8, 5.794827586206896)","(31.0, 60.0, 57.5)","(3.2, 4.0, 3.8499999999999996)","(1.6, 1.89, 1.8866666666666667)","(101.0, 400.0, 233.33333333333334)","(26.0, 75.0, 69.8076923076923)"
06-01-2023 15:46:01.645695,"(91.0, 420.0, 300.0)","(5.0, 6.0, 5.9)","(31.0, 60.0, 58.333333333333336)","(3.2, 3.9, 3.8499999999999996)","(1.6, 1.89, 1.8866666666666667)","(101.0, 400.0, 233.33333333333334)","(26.0, 75.0, 65.66666666666667)"
06-01-2023 15:46:02.734828,"(91.0, 420.0, 300.0)","(5.0, 6.0, 5.892307692307692)","(31.0, 60.0, 58.333333333333336)","(3.2, 3.9, 3.864705882352941)","(1.6, 1.89, 1.883)","(101.0, 400.0, 233.33333333333334)","(26.0, 70.0, 65.66666666666667)"
06-01-2023 15:46:03.650087,"(91.0, 420.0, 300.0)","(5.0, 6.0, 5.875)","(31.0, 60.0, 58.333333333333336)","(3.2, 3.9, 3.8714285714285714)","(1.6, 1.89, 1.883)","(101.0, 400.0, 233.33333333333334)","(26.0, 70.0, 66.36363636363636)"
06-01-2023 15:46:04.676919,"(91.0, 420.0, 300.0)","(5.0, 5.8, 5.7805825242718445)","(31.0, 70.0, 64.54545454545455)","(3.2, 3.95, 3.8710526315789475)","(1.6, 1.91, 1.8982758620689655)","(101.0, 400.0, 233.33333333333334)","(26.0, 70.0, 66.36363636363636)"
06-01-2023 15:46:05.766445,"(91.0, 420.0, 300.0)","(5.0, 5.7, 5.686407766990292)","(31.0, 70.0, 63.75)","(3.2, 3.95, 3.865625)","(1.6, 1.9, 1.89)","(101.0, 400.0, 233.33333333333334)","(26.0, 70.0, 66.25)"
06-01-2023 15:46:06.723653,"(91.0, 420.0, 300.0)","(5.0, 6.0, 5.85)","(31.0, 65.0, 63.94736842105263)","(3.2, 3.9, 3.865625)","(1.6, 1.9, 1.89)","(101.0, 400.0, 231.66666666666666)","(26.0, 70.0, 65.76923076923077)"
06-01-2023 15:46:07.652454,"(91.0, 420.0, 300.0)","(5.0, 5.9, 5.84)","(31.0, 65.0, 56.666666666666664)","(3.2, 3.9, 3.8897435897435897)","(1.6, 1.9, 1.8911764705882352)","(101.0, 390.0, 221.11111111111111)","(26.0, 70.0, 65.76923076923077)"
06-01-2023 15:46:08.568257,"(91.0, 420.0, 300.0)","(5.0, 5.9, 5.804)","(31.0, 65.0, 57.30769230769231)","(3.2, 3.9, 3.8833333333333333)","(1.6, 1.9, 1.890625)","(101.0, 390.0, 221.11111111111111)","(26.0, 70.0, 65.76923076923077)"
06-01-2023 15:46:09.534383,"(91.0, 420.0, 300.0)","(5.0, 5.8, 5.761904761904762)","(31.0, 65.0, 57.30769230769231)","(3.2, 3.9, 3.8897435897435897)","(1.6, 1.9, 1.8927777777777777)","(101.0, 390.0, 221.11111111111111)","(26.0, 70.0, 65.76923076923077)"
06-01-2023 15:46:10.511166,"(91.0, 420.0, 300.0)","(5.0, 5.8, 5.768862275449101)","(31.0, 65.0, 62.22222222222222)","(3.2, 3.9, 3.8729166666666663)","(1.6, 1.9, 1.8997297297297295)","(101.0, 390.0, 221.11111111111111)","(26.0, 70.0, 66.33333333333333)"
06-01-2023 15:46:11.425781,"(91.0, 410.0, 296.6666666666667)","(5.0, 5.8, 5.768862275449101)","(31.0, 65.0, 61.0)","(3.2, 3.9, 3.852777777777778)","(1.6, 1.91, 1.8997297297297295)","(101.0, 390.0, 221.11111111111111)","(26.0, 70.0, 66.33333333333333)"
06-01-2023 15:46:12.357247,"(91.0, 410.0, 296.6666666666667)","(5.0, 5.7, 5.67843137254902)","(31.0, 65.0, 64.23076923076923)","(3.2, 3.9, 3.846875)","(1.6, 1.92, 1.9047272727272726)","(101.0, 390.0, 221.11111111111111)","(26.0, 70.0, 66.33333333333333)"
06-01-2023 15:46:13.262584,"(91.0, 410.0, 296.6666666666667)","(5.0, 5.7, 5.67843137254902)","(31.0, 65.0, 63.125)","(3.2, 3.9, 3.846875)","(1.6, 1.91, 1.9058333333333333)","(101.0, 380.0, 230.0)","(26.0, 70.0, 66.33333333333333)"
06-01-2023 15:46:14.203415,"(101.0, 410.0, 282.5)","(5.0, 5.7, 5.67843137254902)","(31.0, 65.0, 58.333333333333336)","(3.2, 3.9, 3.8576923076923078)","(1.6, 1.91, 1.9073684210526316)","(101.0, 380.0, 230.0)","(26.0, 70.0, 65.76923076923077)"
06-01-2023 15:46:15.244615,"(101.0, 410.0, 282.5)","(5.0, 5.7, 5.676595744680851)","(31.0, 65.0, 60.0)","(3.2, 3.9, 3.8576923076923078)","(1.6, 1.91, 1.9057142857142857)","(101.0, 380.0, 230.0)","(26.0, 70.0, 65.76923076923077)"
06-01-2023 15:46:16.433162,"(101.0, 410.0, 296.6666666666667)","(5.0, 5.7, 5.743801652892562)","(31.0, 65.0, 63.0)","(3.2, 3.9, 3.810344827586207)","(1.6, 1.91, 1.915)","(101.0, 380.0, 230.0)","(26.0, 70.0, 66.33333333333333)"
06-01-2023 15:46:17.447864,"(101.0, 400.0, 293.3333333333333)","(5.0, 5.8, 5.743801652892562)","(31.0, 65.0, 63.0)","(3.2, 3.9, 3.810344827586207)","(1.6, 1.92, 1.9205882352941175)","(101.0, 380.0, 230.0)","(26.0, 70.0, 66.33333333333333)"
06-01-2023 15:46:18.577949,"(101.0, 400.0, 293.3333333333333)","(5.0, 5.8, 5.739199999999999)","(31.0, 65.0, 61.19047619047619)","(3.2, 3.85, 3.7807692307692307)","(1.6, 1.93, 1.9328571428571428)","(101.0, 380.0, 230.0)","(26.0, 70.0, 66.33333333333333)"
06-01-2023 15:46:19.712296,"(101.0, 400.0, 286.6666666666667)","(5.0, 5.8, 5.7359374999999995)","(31.0, 65.0, 61.8421052631579)","(3.2, 3.8, 3.7547169811320753)","(1.6, 1.94, 1.9328571428571428)","(101.0, 380.0, 230.0)","(26.0, 70.0, 65.51724137931035)"
06-01-2023 15:46:20.793012,"(101.0, 400.0, 285.0)","(5.0, 5.8, 5.741538461538461)","(31.0, 65.0, 63.75)","(3.2, 3.8, 3.736)","(1.6, 1.94, 1.9411764705882353)","(101.0, 380.0, 230.0)","(26.0, 70.0, 64.6875)"
06-01-2023 15:46:22.115694,"(101.0, 400.0, 207.5)","(5.0, 5.8, 5.73968253968254)","(31.0, 65.0, 62.5)","(3.2, 3.75, 3.7152777777777777)","(1.6, 1.95, 1.9395)","(101.0, 380.0, 280.0)","(26.0, 70.0, 64.6875)"
06-01-2023 15:46:23.207114,"(101.0, 400.0, 207.5)","(4.8, 5.8, 5.73968253968254)","(31.0, 65.0, 62.5)","(3.2, 3.75, 3.7289473684210526)","(1.6, 1.95, 1.953157894736842)","(101.0, 360.0, 235.0)","(26.0, 70.0, 65.27777777777777)"
06-01-2023 15:46:24.289342,"(101.0, 400.0, 207.5)","(4.8, 5.8, 5.770873786407766)","(31.0, 65.0, 61.0)","(3.2, 3.7, 3.677777777777778)","(1.6, 1.96, 1.9678947368421051)","(101.0, 340.0, 235.0)","(26.0, 70.0, 65.27777777777777)"
06-01-2023 15:46:25.282221,"(101.0, 400.0, 198.75)","(4.8, 5.7, 5.685294117647059)","(31.0, 65.0, 61.0)","(3.2, 3.7, 3.6609756097560977)","(1.6, 1.98, 1.9678947368421051)","(101.0, 340.0, 235.0)","(26.0, 70.0, 65.27777777777777)"
06-01-2023 15:46:26.375790,"(101.0, 400.0, 198.75)","(4.8, 5.7, 5.690625)","(31.0, 65.0, 60.0)","(3.2, 3.7, 3.655555555555556)","(1.6, 1.98, 1.9753333333333334)","(101.0, 340.0, 235.0)","(26.0, 70.0, 64.6875)"
06-01-2023 15:46:27.388339,"(101.0, 400.0, 221.11111111111111)","(4.8, 5.7, 5.695402298850575)","(31.0, 65.0, 60.0)","(3.2, 3.7, 3.6375)","(1.6, 1.99, 1.9734285714285713)","(101.0, 340.0, 235.0)","(26.0, 70.0, 64.6875)"
06-01-2023 15:46:28.427240,"(101.0, 400.0, 221.11111111111111)","(4.8, 5.7, 5.694375)","(31.0, 65.0, 58.333333333333336)","(3.2, 3.65, 3.622340425531915)","(1.6, 1.99, 1.9775268817204301)","(101.0, 340.0, 235.0)","(26.0, 70.0, 64.6875)"
06-01-2023 15:46:29.495016,"(91.0, 380.0, 316.6666666666667)","(4.8, 5.8, 5.755445544554455)","(31.0, 65.0, 61.666666666666664)","(3.2, 3.65, 3.611904761904762)","(1.6, 1.99, 1.9923076923076923)","(101.0, 340.0, 235.0)","(26.0, 70.0, 65.27777777777777)"
06-01-2023 15:46:30.474831,"(91.0, 380.0, 260.0)","(4.8, 5.8, 5.7560975609756095)","(31.0, 65.0, 61.666666666666664)","(3.2, 3.65, 3.611904761904762)","(1.6, 2.0, 1.9923076923076923)","(101.0, 340.0, 235.0)","(26.0, 70.0, 65.27777777777777)"
06-01-2023 15:46:31.513611,"(91.0, 400.0, 225.0)","(4.8, 5.8, 5.754066985645933)","(31.0, 65.0, 61.8421052631579)","(3.2, 3.65, 3.603125)","(1.6, 2.0, 1.994)","(101.0, 340.0, 235.0)","(26.0, 70.0, 65.27777777777777)"
06-01-2023 15:46:32.530556,"(91.0, 400.0, 225.0)","(4.8, 5.7, 5.636923076923077)","(31.0, 65.0, 63.57142857142857)","(3.2, 3.65, 3.5846938775510204)","(1.6, 2.02, 2.0015094339622643)","(101.0, 320.0, 260.0)","(26.0, 70.0, 64.57142857142857)"
06-01-2023 15:46:33.660434,"(91.0, 400.0, 225.0)","(4.8, 5.4, 5.334782608695652)","(31.0, 65.0, 61.666666666666664)","(3.2, 3.65, 3.663157894736842)","(1.6, 2.02, 2.0025531914893615)","(101.0, 320.0, 260.0)","(26.0, 70.0, 64.24242424242425)"
06-01-2023 15:46:34.787209,"(91.0, 400.0, 225.0)","(4.8, 5.3, 5.292957746478873)","(31.0, 65.0, 63.57142857142857)","(3.2, 3.7, 3.663157894736842)","(1.6, 2.02, 2.0008988764044946)","(101.0, 320.0, 260.0)","(26.0, 70.0, 64.24242424242425)"
06-01-2023 15:46:35.804228,"(91.0, 400.0, 225.0)","(4.8, 5.5, 5.412676056338028)","(31.0, 65.0, 59.666666666666664)","(3.2, 3.7, 3.663157894736842)","(1.6, 2.02, 2.0008988764044946)","(101.0, 320.0, 260.0)","(26.0, 70.0, 64.86486486486487)"
06-01-2023 15:46:36.815219,"(91.0, 400.0, 225.0)","(4.8, 5.5, 5.445833333333334)","(31.0, 65.0, 62.391304347826086)","(3.2, 3.65, 3.6175)","(1.6, 2.02, 2.0028282828282826)","(101.0, 320.0, 260.0)","(26.0, 70.0, 64.86486486486487)"
06-01-2023 15:46:37.923666,"(91.0, 400.0, 266.6666666666667)","(4.8, 5.6, 5.530769230769231)","(31.0, 65.0, 64.28571428571429)","(3.2, 3.65, 3.603846153846154)","(1.6, 2.02, 2.0216470588235294)","(101.0, 320.0, 298.33333333333337)","(26.0, 70.0, 64.57142857142857)"
06-01-2023 15:46:39.039607,"(101.0, 400.0, 266.6666666666667)","(4.6, 5.6, 5.552)","(31.0, 65.0, 60.78947368421053)","(3.2, 3.65, 3.536986301369863)","(1.6, 2.04, 2.024742268041237)","(101.0, 320.0, 305.55555555555554)","(26.0, 70.0, 62.166666666666664)"
06-01-2023 15:46:40.208872,"(101.0, 400.0, 266.6666666666667)","(4.6, 5.6, 5.566666666666666)","(31.0, 60.0, 55.625)","(3.2, 3.6, 3.5361702127659576)","(1.6, 2.04, 2.0241025641025643)","(101.0, 320.0, 260.0)","(26.0, 65.0, 62.06896551724138)"
06-01-2023 15:46:41.407262,"(101.0, 400.0, 266.6666666666667)","(4.6, 5.6, 5.554545454545455)","(31.0, 60.0, 55.625)","(3.2, 3.6, 3.5404761904761903)","(1.6, 2.04, 2.0076521739130433)","(101.0, 320.0, 260.0)","(26.0, 65.0, 62.06896551724138)"
06-01-2023 15:46:42.544190,"(101.0, 400.0, 286.6666666666667)","(4.6, 5.6, 5.591176470588235)","(41.0, 60.0, 57.5)","(3.1, 3.6, 3.540963855421687)","(1.65, 2.04, 2.010222222222222)","(101.0, 320.0, 250.0)","(26.0, 65.0, 62.63157894736842)"
06-01-2023 15:46:43.628469,"(101.0, 400.0, 286.6666666666667)","(4.6, 5.7, 5.598181818181819)","(41.0, 60.0, 59.285714285714285)","(3.1, 3.6, 3.540963855421687)","(1.65, 2.02, 2.010222222222222)","(101.0, 320.0, 250.0)","(26.0, 65.0, 62.63157894736842)"
06-01-2023 15:46:44.796390,"(101.0, 400.0, 286.6666666666667)","(4.6, 5.7, 5.598181818181819)","(41.0, 60.0, 59.285714285714285)","(3.1, 3.6, 3.5639344262295083)","(1.65, 2.02, 2.0095238095238095)","(101.0, 320.0, 250.0)","(26.0, 65.0, 62.63157894736842)"
06-01-2023 15:46:45.868230,"(101.0, 400.0, 286.6666666666667)","(4.6, 5.7, 5.572727272727273)","(41.0, 60.0, 57.6)","(3.1, 3.6, 3.5639344262295083)","(1.65, 2.02, 2.0095238095238095)","(101.0, 320.0, 250.0)","(26.0, 65.0, 62.63157894736842)"
06-01-2023 15:46:46.972867,"(101.0, 400.0, 286.6666666666667)","(4.6, 5.7, 5.572727272727273)","(41.0, 60.0, 57.6)","(3.1, 3.6, 3.5639344262295083)","(1.65, 2.02, 2.0095238095238095)","(101.0, 320.0, 250.0)","(26.0, 65.0, 62.63157894736842)"
06-01-2023 15:46:47.964932,"(101.0, 400.0, 286.6666666666667)","(4.6, 5.7, 5.572727272727273)","(41.0, 60.0, 57.6)","(3.1, 3.6, 3.5639344262295083)","(1.65, 2.02, 2.0095238095238095)","(101.0, 320.0, 250.0)","(26.0, 65.0, 62.63157894736842)"
06-01-2023 15:46:49.048348,"(101.0, 400.0, 285.0)","(4.6, 5.7, 5.65)","(41.0, 60.0, 51.5)","(3.1, 3.6, 3.5435897435897434)","(1.65, 2.04, 2.015748031496063)","(101.0, 320.0, 306.6666666666667)","(26.0, 65.0, 63.6)"
06-01-2023 15:46:50.231020,"(101.0, 360.0, 328.33333333333337)","(4.6, 5.7, 5.677777777777778)","(41.0, 55.0, 52.083333333333336)","(3.1, 3.6, 3.55)","(1.65, 2.04, 2.0156923076923077)","(101.0, 320.0, 198.57142857142858)","(26.0, 65.0, 81.15384615384616)"
06-01-2023 15:46:51.303034,"(101.0, 360.0, 305.7142857142857)","(4.6, 5.7, 5.677777777777778)","(41.0, 55.0, 52.083333333333336)","(3.1, 3.6, 3.55)","(1.65, 2.04, 2.0184070796460176)","(101.0, 310.0, 240.0)","(26.0, 85.0, 81.15384615384616)"
06-01-2023 15:46:52.324739,"(101.0, 360.0, 305.7142857142857)","(4.6, 5.8, 5.673529411764705)","(41.0, 55.0, 52.083333333333336)","(3.1, 3.55, 3.4936363636363637)","(1.65, 2.04, 2.017196261682243)","(101.0, 300.0, 285.55555555555554)","(26.0, 85.0, 80.0)"
06-01-2023 15:46:53.359153,"(101.0, 360.0, 305.7142857142857)","(4.6, 5.8, 5.690666666666666)","(41.0, 55.0, 51.5)","(3.1, 3.55, 3.515116279069767)","(1.65, 2.04, 1.9916230366492147)","(101.0, 300.0, 240.0)","(26.0, 85.0, 80.0)"
06-01-2023 15:46:54.392620,"(101.0, 340.0, 297.5)","(4.6, 5.9, 5.82)","(41.0, 55.0, 51.81818181818182)","(3.1, 3.55, 3.515853658536585)","(1.65, 2.0, 1.9813023255813953)","(101.0, 300.0, 260.0)","(26.0, 85.0, 80.0)"
06-01-2023 15:46:55.484354,"(101.0, 360.0, 312.5)","(4.6, 6.0, 5.976923076923077)","(41.0, 55.0, 51.81818181818182)","(3.1, 3.55, 3.495614035087719)","(1.65, 2.0, 1.9725)","(101.0, 300.0, 265.7142857142857)","(26.0, 85.0, 77.14285714285714)"
06-01-2023 15:46:56.498225,"(101.0, 360.0, 240.0)","(4.6, 6.2, 6.022033898305085)","(41.0, 55.0, 51.81818181818182)","(3.1, 3.55, 3.496774193548387)","(1.65, 1.99, 1.9602857142857142)","(101.0, 280.0, 260.0)","(26.0, 80.0, 77.14285714285714)"
06-01-2023 15:46:57.463487,"(101.0, 220.0, 184.0)","(4.6, 6.4, 6.125)","(41.0, 55.0, 51.81818181818182)","(3.1, 3.5, 3.496774193548387)","(1.65, 1.98, 1.9766666666666666)","(101.0, 280.0, 216.66666666666666)","(26.0, 80.0, 77.14285714285714)"
06-01-2023 15:46:58.544491,"(101.0, 220.0, 187.27272727272728)","(4.6, 6.4, 6.128571428571429)","(41.0, 55.0, 51.5)","(3.1, 3.5, 3.496236559139785)","(1.65, 1.98, 1.9655555555555555)","(101.0, 290.0, 250.0)","(26.0, 80.0, 76.0)"
06-01-2023 15:46:59.659479,"(101.0, 220.0, 190.0)","(4.6, 6.4, 6.128571428571429)","(41.0, 55.0, 51.111111111111114)","(3.1, 3.55, 3.496236559139785)","(1.65, 1.97, 1.9662666666666666)","(101.0, 290.0, 202.0)","(26.0, 80.0, 72.85714285714286)"
06-01-2023 15:47:00.744014,"(101.0, 220.0, 192.72727272727272)","(4.8, 6.4, 6.128571428571429)","(41.0, 55.0, 51.111111111111114)","(3.1, 3.55, 3.516346153846154)","(1.65, 1.97, 1.961830985915493)","(101.0, 290.0, 216.66666666666666)","(26.0, 75.0, 65.0)"
06-01-2023 15:47:01.799565,"(101.0, 220.0, 185.0)","(4.8, 6.4, 6.1230769230769235)","(41.0, 55.0, 51.111111111111114)","(3.1, 3.55, 3.538095238095238)","(1.65, 1.97, 1.9544897959183674)","(101.0, 290.0, 246.0)","(26.0, 70.0, 71.0)"
