,Our Girl Daisy,Off Switch,Nova Cascade,Juicy Que,Ripplebrook Snip
11-01-2023 14:20:27.654850,"(7.0, 15.0, 10.428571428571429)","(1.8, 2.56, 2.0855555555555556)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.184285714285714)","(8.0, 18.0, 9.6)"
11-01-2023 14:20:28.517204,"(7.0, 15.0, 10.428571428571429)","(1.8, 2.56, 2.0658823529411765)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.184285714285714)","(8.0, 18.0, 9.6)"
11-01-2023 14:20:29.409633,"(7.0, 15.0, 10.428571428571429)","(1.8, 2.56, 2.0658823529411765)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.184285714285714)","(8.0, 18.0, 12.326315789473684)"
11-01-2023 14:20:30.248488,"(7.0, 15.0, 10.428571428571429)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.5576190476190477)","(8.0, 18.0, 12.326315789473684)"
11-01-2023 14:20:31.051236,"(7.0, 15.0, 11.879999999999999)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.184285714285714)","(8.0, 18.0, 12.61)"
11-01-2023 14:20:31.973367,"(7.0, 15.0, 11.879999999999999)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.184285714285714)","(8.0, 18.0, 9.383333333333333)"
11-01-2023 14:20:32.928525,"(7.0, 15.0, 11.879999999999999)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.894)","(8.0, 18.0, 9.383333333333333)"
11-01-2023 14:20:33.932493,"(7.0, 15.0, 11.879999999999999)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.894)","(8.0, 18.0, 9.383333333333333)"
11-01-2023 14:20:34.750541,"(7.0, 15.0, 11.879999999999999)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.894)","(8.0, 18.0, 9.383333333333333)"
11-01-2023 14:20:35.604801,"(7.0, 15.0, 11.879999999999999)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.894)","(8.0, 18.0, 9.383333333333333)"
11-01-2023 14:20:36.522447,"(7.0, 15.0, 11.879999999999999)","(1.8, 2.56, 2.0494117647058823)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 18.0, 11.566666666666666)"
11-01-2023 14:20:37.433368,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 17.5, 11.566666666666666)"
11-01-2023 14:20:38.336488,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 17.5, 11.566666666666666)"
11-01-2023 14:20:39.158321,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 17.5, 11.566666666666666)"
11-01-2023 14:20:39.985349,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 17.5, 11.566666666666666)"
11-01-2023 14:20:40.882976,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 17.5, 11.566666666666666)"
11-01-2023 14:20:41.865484,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 17.5, 11.566666666666666)"
11-01-2023 14:20:42.809268,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.4504)","(8.0, 17.5, 15.64)"
11-01-2023 14:20:43.720673,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.4504)","(8.0, 17.5, 11.433333333333334)"
11-01-2023 14:20:44.656815,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 2.81375)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:45.539759,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.029)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:46.413109,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.029)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:47.334412,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.029)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:48.243550,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.4222727272727274)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:49.071410,"(7.0, 15.0, 11.100000000000001)","(1.8, 2.54, 2.3)","(26.0, 85.0, 33.8)","(2.6, 3.75, 3.4222727272727274)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:49.851773,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.3)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:50.748620,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.3)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:51.717663,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.3)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:52.696765,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.46875)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:53.548334,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.316)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:54.536041,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.316)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.5, 11.700000000000001)"
11-01-2023 14:20:55.511838,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.316)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.5, 11.366666666666667)"
11-01-2023 14:20:56.447124,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.316)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 16.5, 11.533333333333333)"
11-01-2023 14:20:57.258964,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.316)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:20:58.135216,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.316)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:20:59.037391,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.47125)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 2.88375)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:20:59.938688,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.24)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 3.0709999999999997)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:00.804874,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.262857142857143)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 3.0709999999999997)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:01.640085,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.2742857142857145)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.75, 3.0709999999999997)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:02.567966,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.1482352941176472)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.65, 2.925)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:03.466709,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.164705882352941)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.65, 2.925)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:04.452229,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.1753846153846155)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.65, 3.09375)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:05.400694,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.1753846153846155)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.65, 3.353333333333333)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:06.203458,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.190769230769231)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.6, 3.1314285714285712)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:07.045902,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.1753846153846155)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.6, 2.8475)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:07.958568,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.1753846153846155)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.6, 2.8475)","(8.0, 17.0, 11.533333333333333)"
11-01-2023 14:21:08.846934,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.56, 2.1292307692307695)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.6, 2.8475)","(8.0, 17.0, 11.4)"
11-01-2023 14:21:09.678818,"(7.0, 15.0, 8.657142857142857)","(1.8, 2.54, 2.2314285714285713)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.6, 2.8475)","(8.0, 17.0, 11.4)"
11-01-2023 14:21:10.597899,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.2314285714285713)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.5, 2.9933333333333336)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:11.551131,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.2314285714285713)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.5, 2.875)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:12.449323,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.2800000000000002)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.55, 2.875)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:13.350084,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.2542857142857144)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.55, 2.875)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:14.193665,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.1282352941176472)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.55, 2.875)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:15.049706,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.1282352941176472)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.55, 2.875)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:15.911874,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 2.0952941176470588)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.55, 3.2607142857142857)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:16.837277,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.54, 1.8306666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.55, 2.9935714285714283)","(8.0, 17.0, 11.666666666666666)"
11-01-2023 14:21:17.770530,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.85, 3.384)","(8.0, 17.0, 9.88888888888889)"
11-01-2023 14:21:18.572467,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.8, 3.384)","(8.0, 17.0, 9.88888888888889)"
11-01-2023 14:21:19.499521,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.8, 3.384)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:20.513832,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.8, 3.4)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:21.455558,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.8, 2.98)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:22.339481,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.7, 2.98)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:23.202340,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.7, 2.98)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:24.051330,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 26.846153846153847)","(2.6, 3.7, 2.813846153846154)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:24.882638,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 43.0)","(2.6, 3.7, 2.813846153846154)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:25.740460,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 43.0)","(2.6, 3.7, 2.813846153846154)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:26.629423,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 43.0)","(2.6, 3.7, 2.813846153846154)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:27.469226,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 43.0)","(2.6, 3.7, 2.813846153846154)","(8.0, 17.0, 9.615384615384615)"
11-01-2023 14:21:28.333635,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 35.400000000000006)","(2.6, 3.7, 2.7800000000000002)","(8.0, 17.0, 9.347826086956522)"
11-01-2023 14:21:29.291538,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 1.928)","(26.0, 85.0, 43.66666666666667)","(2.6, 3.7, 2.8158333333333334)","(8.0, 17.0, 11.5)"
11-01-2023 14:21:30.256689,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 1.928)","(26.0, 85.0, 28.692307692307693)","(2.6, 3.65, 3.026666666666667)","(8.0, 16.5, 11.5)"
11-01-2023 14:21:31.144424,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 1.928)","(26.0, 85.0, 28.692307692307693)","(2.6, 3.6, 3.026666666666667)","(8.0, 16.5, 11.5)"
11-01-2023 14:21:31.962233,"(7.0, 15.0, 8.485714285714286)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 28.692307692307693)","(2.6, 3.6, 3.5044444444444447)","(8.0, 16.5, 11.5)"
11-01-2023 14:21:32.777040,"(7.0, 15.0, 9.933333333333334)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 28.692307692307693)","(2.6, 3.6, 3.39)","(8.0, 16.5, 11.1)"
11-01-2023 14:21:33.635568,"(7.0, 15.0, 12.388235294117646)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 28.692307692307693)","(2.6, 3.6, 3.0666666666666664)","(8.0, 16.5, 12.35)"
11-01-2023 14:21:34.532036,"(7.0, 15.0, 12.388235294117646)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 28.692307692307693)","(2.6, 3.6, 3.4545454545454546)","(8.0, 16.5, 12.75)"
11-01-2023 14:21:35.397013,"(7.0, 15.0, 8.82857142857143)","(1.8, 2.52, 2.026666666666667)","(26.0, 85.0, 27.210526315789473)","(2.6, 3.6, 3.4545454545454546)","(8.0, 16.5, 12.75)"
11-01-2023 14:21:36.224995,"(7.0, 15.0, 11.072727272727272)","(1.8, 2.52, 2.335)","(26.0, 85.0, 27.05)","(2.6, 3.6, 3.4545454545454546)","(8.0, 16.5, 12.75)"
11-01-2023 14:21:37.108107,"(7.0, 15.0, 12.375)","(1.8, 2.52, 2.437777777777778)","(26.0, 85.0, 27.05)","(2.6, 3.6, 3.0666666666666664)","(8.0, 16.5, 12.75)"
11-01-2023 14:21:38.162146,"(7.0, 15.0, 12.375)","(1.8, 2.52, 2.437777777777778)","(26.0, 85.0, 27.05)","(2.6, 3.6, 3.1466666666666665)","(8.0, 16.5, 12.75)"
11-01-2023 14:21:39.173812,"(7.0, 15.0, 12.375)","(1.8, 2.52, 2.437777777777778)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1466666666666665)","(8.0, 16.5, 12.75)"
11-01-2023 14:21:40.145360,"(7.0, 15.0, 12.375)","(1.8, 2.52, 2.437777777777778)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1466666666666665)","(8.0, 16.5, 15.283333333333333)"
11-01-2023 14:21:40.978942,"(7.0, 15.0, 9.17142857142857)","(1.8, 2.52, 2.294782608695652)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1466666666666665)","(8.0, 16.5, 15.283333333333333)"
11-01-2023 14:21:41.887837,"(7.0, 15.0, 9.17142857142857)","(1.8, 2.5, 2.42)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1466666666666665)","(8.0, 16.0, 10.06)"
11-01-2023 14:21:42.803331,"(7.0, 15.0, 9.17142857142857)","(1.8, 2.5, 2.356)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1466666666666665)","(8.0, 16.0, 10.06)"
11-01-2023 14:21:43.636241,"(7.0, 15.0, 9.17142857142857)","(1.8, 2.5, 2.026666666666667)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.3099999999999996)","(8.0, 16.0, 10.06)"
11-01-2023 14:21:44.567649,"(7.0, 15.0, 11.4)","(1.8, 2.5, 2.297142857142857)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.5199999999999996)","(8.0, 16.0, 12.7)"
11-01-2023 14:21:45.414912,"(7.0, 15.0, 12.525)","(1.8, 2.5, 2.297142857142857)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.5599999999999996)","(8.0, 16.0, 12.8)"
11-01-2023 14:21:46.357486,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.4405714285714284)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1733333333333333)","(8.0, 16.0, 10.42)"
11-01-2023 14:21:47.331042,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.4054054054054053)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1733333333333333)","(8.0, 16.0, 10.42)"
11-01-2023 14:21:48.323043,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.4054054054054053)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.57)","(8.0, 16.0, 10.42)"
11-01-2023 14:21:49.202860,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.4405714285714284)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.57)","(8.0, 16.0, 10.42)"
11-01-2023 14:21:50.091078,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.4405714285714284)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.0, 12.823529411764707)"
11-01-2023 14:21:50.944658,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.35925)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.0, 12.823529411764707)"
11-01-2023 14:21:51.766510,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.35925)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.0, 12.823529411764707)"
11-01-2023 14:21:52.685981,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.3866666666666667)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.0, 11.05)"
11-01-2023 14:21:53.549552,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.3866666666666667)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.0, 13.394736842105264)"
11-01-2023 14:21:54.648946,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.48, 2.3866666666666667)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.0, 13.46875)"
11-01-2023 14:21:55.669731,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.44, 2.425777777777778)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.0, 15.375)"
11-01-2023 14:21:56.642897,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.42, 2.406222222222222)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.5, 15.375)"
11-01-2023 14:21:57.635448,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.42, 2.406222222222222)","(26.0, 85.0, 27.05)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.5, 15.375)"
11-01-2023 14:21:58.684726,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.42, 2.3051851851851852)","(26.0, 85.0, 48.78125)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.5, 15.375)"
11-01-2023 14:21:59.563026,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.42, 2.3051851851851852)","(26.0, 85.0, 48.78125)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.5, 15.1)"
11-01-2023 14:22:00.459375,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.38, 2.367111111111111)","(26.0, 85.0, 48.78125)","(2.6, 3.8, 3.1999999999999997)","(8.0, 16.5, 14.6875)"
11-01-2023 14:22:01.358597,"(7.0, 15.0, 9.514285714285714)","(1.8, 2.38, 2.367111111111111)","(26.0, 85.0, 48.78125)","(2.6, 3.8, 3.1999999999999997)","(8.0, 17.5, 15.4)"
11-01-2023 14:22:02.274973,"(7.0, 15.0, 9.666666666666666)","(1.8, 2.38, 2.367111111111111)","(26.0, 85.0, 32.5)","(2.6, 3.8, 3.1999999999999997)","(8.0, 17.0, 15.4)"
11-01-2023 14:22:03.232457,"(7.0, 23.0, 13.399999999999999)","(1.8, 2.38, 2.281509433962264)","(26.0, 100.0, 62.5)","(2.6, 3.8, 3.6363636363636362)","(8.0, 17.5, 14.6875)"
11-01-2023 14:22:04.110747,"(7.0, 22.0, 10.514285714285714)","(1.8, 2.38, 2.247719298245614)","(26.0, 100.0, 62.5)","(2.6, 3.8, 3.6363636363636362)","(8.0, 17.5, 14.6875)"
11-01-2023 14:22:04.902657,"(7.0, 20.0, 12.4)","(1.8, 2.38, 2.247719298245614)","(26.0, 100.0, 40.0)","(2.6, 3.8, 3.6363636363636362)","(8.0, 17.5, 14.6875)"
11-01-2023 14:22:05.821747,"(7.0, 20.0, 16.97142857142857)","(1.8, 2.32, 2.1574999999999998)","(26.0, 100.0, 40.0)","(2.6, 3.8, 3.6533333333333333)","(8.0, 17.5, 14.6875)"
11-01-2023 14:22:06.827168,"(7.0, 21.0, 17.685714285714283)","(1.8, 2.32, 2.1574999999999998)","(26.0, 100.0, 40.0)","(2.6, 3.8, 3.6533333333333333)","(8.0, 17.5, 14.6875)"
11-01-2023 14:22:07.693571,"(7.0, 20.0, 17.10909090909091)","(1.8, 2.32, 2.1574999999999998)","(26.0, 100.0, 40.0)","(2.6, 3.8, 3.6533333333333333)","(8.0, 17.5, 14.6875)"
11-01-2023 14:22:08.669472,"(7.0, 20.0, 17.10909090909091)","(1.8, 2.3, 2.2583333333333333)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6533333333333333)","(8.0, 17.5, 14.083333333333334)"
11-01-2023 14:22:09.653629,"(7.0, 20.0, 17.10909090909091)","(1.8, 2.3, 2.170967741935484)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6533333333333333)","(8.0, 19.5, 13.857142857142858)"
11-01-2023 14:22:10.599759,"(7.0, 20.0, 17.10909090909091)","(1.8, 2.3, 2.170967741935484)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6533333333333333)","(8.0, 19.0, 16.0)"
11-01-2023 14:22:11.617456,"(7.0, 20.0, 17.10909090909091)","(1.8, 2.3, 2.170967741935484)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.5599999999999996)","(8.0, 18.0, 14.666666666666666)"
11-01-2023 14:22:12.564200,"(7.0, 20.0, 16.4375)","(1.8, 2.24, 1.930625)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6472727272727274)","(8.0, 18.0, 14.666666666666666)"
11-01-2023 14:22:13.371242,"(7.0, 20.0, 17.15)","(1.8, 2.22, 2.098478260869565)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6472727272727274)","(8.0, 18.0, 14.666666666666666)"
11-01-2023 14:22:14.268326,"(7.0, 20.0, 16.142857142857142)","(1.8, 2.22, 2.0346551724137933)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6472727272727274)","(8.0, 18.0, 15.5)"
11-01-2023 14:22:15.209229,"(7.0, 20.0, 17.45)","(1.8, 2.2, 2.090666666666667)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6472727272727274)","(8.0, 18.0, 15.5)"
11-01-2023 14:22:16.174881,"(7.0, 20.0, 17.68181818181818)","(1.8, 2.2, 2.090666666666667)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6472727272727274)","(8.0, 18.0, 15.5)"
11-01-2023 14:22:16.970526,"(7.0, 20.0, 17.68181818181818)","(1.8, 2.18, 2.1039024390243903)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6472727272727274)","(8.0, 18.0, 15.5)"
11-01-2023 14:22:17.893056,"(7.0, 20.0, 17.68181818181818)","(1.8, 2.18, 2.024)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.663333333333333)","(8.0, 18.0, 16.333333333333332)"
11-01-2023 14:22:18.872327,"(7.0, 20.0, 17.68181818181818)","(1.8, 2.18, 2.024)","(26.0, 100.0, 33.333333333333336)","(2.6, 3.8, 3.6142857142857143)","(8.0, 18.0, 16.333333333333332)"
