,Danny Michael,Port O Call,Wellswort,Luck Is Golden,Awkward Morning,Tams Time,Wild Wager,Stay Lit,Que Sera Sir Ralph,Vanisky
09-01-2023 09:13:48.754482,"(17.0, 34.0, 33.166666666666664)","(31.0, 70.0, 61.666666666666664)","(2.6, 3.05, 3.0183431952662723)","(4.2, 4.9, 4.884810126582279)","(21.0, 48.0, 44.8)","(31.0, 100.0, 98.42105263157895)","(51.0, 200.0, 177.77777777777777)","(31.0, 75.0, 72.85714285714286)","(6.5, 8.8, 8.5)","(3.6, 4.1, 4.028205128205128)"
09-01-2023 09:13:50.252361,"(17.0, 34.0, 33.166666666666664)","(31.0, 70.0, 75.0)","(2.6, 3.05, 3.016776315789474)","(4.2, 4.9, 4.874647887323944)","(21.0, 48.0, 41.78947368421053)","(31.0, 100.0, 98.42105263157895)","(51.0, 200.0, 177.77777777777777)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.8, 8.45)","(3.6, 4.1, 4.034883720930233)"
09-01-2023 09:13:51.682925,"(17.0, 34.0, 33.81818181818182)","(31.0, 90.0, 75.0)","(2.6, 3.05, 3.016776315789474)","(4.2, 4.9, 4.883098591549296)","(21.0, 42.0, 43.2)","(31.0, 100.0, 98.42105263157895)","(51.0, 200.0, 177.77777777777777)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.6, 8.525)","(3.6, 4.1, 4.030864197530864)"
09-01-2023 09:13:53.209096,"(17.0, 34.0, 35.38461538461539)","(31.0, 90.0, 77.5)","(2.6, 3.05, 3.0281249999999997)","(4.2, 4.9, 4.855776892430279)","(21.0, 48.0, 43.2)","(31.0, 100.0, 98.42105263157895)","(51.0, 200.0, 177.77777777777777)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.6, 8.525)","(3.6, 4.1, 3.848051948051948)"
09-01-2023 09:13:54.529894,"(17.0, 36.0, 35.38461538461539)","(31.0, 90.0, 77.5)","(2.6, 3.05, 3.0315315315315314)","(4.2, 5.0, 4.920886075949367)","(21.0, 48.0, 45.0)","(31.0, 100.0, 98.42105263157895)","(51.0, 200.0, 162.5)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.6, 8.591304347826087)","(3.6, 3.9, 3.7674242424242426)"
09-01-2023 09:13:55.854817,"(17.0, 36.0, 35.38461538461539)","(31.0, 90.0, 77.5)","(2.6, 3.05, 3.039880952380952)","(4.2, 5.0, 4.915923566878981)","(21.0, 48.0, 44.8)","(31.0, 100.0, 98.42105263157895)","(51.0, 200.0, 162.5)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.8, 8.553846153846154)","(3.6, 3.8, 3.8044117647058826)"
09-01-2023 09:13:57.228232,"(17.0, 36.0, 35.38461538461539)","(31.0, 90.0, 77.5)","(2.6, 3.05, 3.0388392857142854)","(4.2, 5.0, 4.915923566878981)","(21.0, 48.0, 44.8)","(31.0, 100.0, 98.42105263157895)","(51.0, 200.0, 162.5)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.8, 8.50909090909091)","(3.5, 3.85, 3.8232558139534882)"
09-01-2023 09:13:58.581312,"(17.0, 36.0, 35.38461538461539)","(31.0, 90.0, 77.5)","(2.6, 3.05, 3.0377358490566038)","(4.2, 5.0, 4.915243902439025)","(21.0, 48.0, 44.8)","(31.0, 100.0, 98.8)","(51.0, 200.0, 180.0)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.8, 8.533333333333333)","(3.5, 3.85, 3.823391812865497)"
09-01-2023 09:13:59.985956,"(17.0, 36.0, 35.38461538461539)","(31.0, 90.0, 85.83333333333334)","(2.6, 3.05, 3.1134615384615385)","(4.2, 5.0, 4.839622641509434)","(21.0, 48.0, 44.0)","(31.0, 100.0, 98.8)","(51.0, 200.0, 180.0)","(31.0, 75.0, 74.16666666666667)","(6.5, 8.8, 8.476923076923077)","(3.5, 3.9, 3.8293650793650795)"
09-01-2023 09:14:01.364073,"(17.0, 36.0, 35.38461538461539)","(31.0, 90.0, 85.83333333333334)","(2.6, 3.15, 3.118137254901961)","(4.2, 4.9, 4.724528301886792)","(21.0, 48.0, 45.86666666666667)","(31.0, 100.0, 98.8)","(51.0, 200.0, 180.0)","(31.0, 75.0, 74.0)","(6.5, 8.6, 8.52)","(3.5, 3.85, 3.8220238095238095)"
09-01-2023 09:14:02.718538,"(18.0, 36.0, 35.38461538461539)","(31.0, 90.0, 85.83333333333334)","(2.6, 3.15, 3.119626168224299)","(4.2, 4.8, 4.7316666666666665)","(21.0, 48.0, 43.07692307692308)","(31.0, 100.0, 98.125)","(51.0, 200.0, 180.0)","(31.0, 75.0, 71.875)","(6.5, 8.6, 8.546666666666667)","(3.5, 3.9, 3.8220238095238095)"
09-01-2023 09:14:04.122960,"(18.0, 36.0, 34.4)","(31.0, 90.0, 80.0)","(2.6, 3.15, 3.180701754385965)","(4.2, 4.8, 4.715789473684211)","(21.0, 48.0, 45.53846153846154)","(31.0, 100.0, 98.125)","(51.0, 200.0, 107.0)","(31.0, 75.0, 65.0)","(6.5, 8.6, 8.703448275862069)","(3.5, 3.9, 3.862078651685393)"
09-01-2023 09:14:05.420907,"(18.0, 36.0, 35.529411764705884)","(31.0, 90.0, 80.0)","(2.6, 3.2, 3.189423076923077)","(4.2, 4.8, 4.6905882352941175)","(21.0, 46.0, 45.53846153846154)","(31.0, 100.0, 98.0)","(51.0, 140.0, 114.0)","(31.0, 75.0, 65.0)","(6.5, 8.8, 8.660869565217391)","(3.5, 3.9, 3.8623493975903616)"
09-01-2023 09:14:06.749447,"(18.0, 36.0, 35.1578947368421)","(31.0, 90.0, 80.0)","(2.6, 3.2, 3.1993975903614458)","(4.2, 4.7, 4.663855421686747)","(21.0, 46.0, 45.53846153846154)","(31.0, 100.0, 98.0)","(51.0, 130.0, 110.0)","(31.0, 75.0, 65.0)","(6.5, 8.8, 8.658823529411766)","(3.5, 3.9, 3.861890243902439)"
09-01-2023 09:14:08.136323,"(18.0, 36.0, 35.1578947368421)","(31.0, 90.0, 77.5)","(2.6, 3.2, 3.2144444444444447)","(4.2, 4.7, 4.633974358974359)","(21.0, 46.0, 45.53846153846154)","(31.0, 100.0, 98.0)","(51.0, 130.0, 110.0)","(31.0, 75.0, 65.0)","(6.5, 8.8, 8.627586206896552)","(3.5, 3.9, 3.862264150943396)"
09-01-2023 09:14:09.444588,"(18.0, 36.0, 35.1578947368421)","(31.0, 85.0, 81.30000000000001)","(2.6, 3.25, 3.2147619047619047)","(4.2, 4.7, 4.628671328671328)","(21.0, 46.0, 45.6)","(31.0, 100.0, 98.69565217391305)","(51.0, 130.0, 110.0)","(31.0, 75.0, 65.0)","(6.5, 8.8, 8.67450980392157)","(3.5, 3.9, 3.861607142857143)"
09-01-2023 09:14:10.723636,"(18.0, 36.0, 35.1578947368421)","(31.0, 85.0, 78.63636363636363)","(2.6, 3.25, 3.215527950310559)","(4.2, 4.7, 4.635443037974683)","(21.0, 46.0, 46.15384615384615)","(31.0, 100.0, 98.69565217391305)","(51.0, 130.0, 122.3076923076923)","(31.0, 75.0, 70.0)","(6.5, 8.8, 8.703030303030303)","(3.5, 3.9, 3.866052631578947)"
09-01-2023 09:14:12.012751,"(18.0, 36.0, 35.333333333333336)","(31.0, 85.0, 76.25)","(2.6, 3.25, 3.218508287292818)","(4.2, 4.7, 4.5227272727272725)","(21.0, 48.0, 45.857142857142854)","(31.0, 100.0, 98.69565217391305)","(51.0, 130.0, 117.5)","(31.0, 75.0, 70.0)","(6.5, 8.8, 8.724137931034482)","(3.5, 3.9, 3.9658333333333333)"
09-01-2023 09:14:13.286717,"(18.0, 36.0, 35.333333333333336)","(31.0, 85.0, 76.25)","(2.6, 3.25, 3.2191891891891893)","(4.2, 4.6, 4.471084337349398)","(21.0, 48.0, 45.857142857142854)","(31.0, 100.0, 98.69565217391305)","(51.0, 130.0, 117.5)","(31.0, 75.0, 70.0)","(6.5, 8.8, 8.744)","(3.5, 4.0, 4.03452380952381)"
09-01-2023 09:14:14.590438,"(18.0, 36.0, 35.1578947368421)","(31.0, 85.0, 70.0)","(2.6, 3.25, 3.174264705882353)","(4.2, 4.5, 4.4711864406779664)","(21.0, 48.0, 45.857142857142854)","(31.0, 100.0, 98.69565217391305)","(51.0, 130.0, 117.5)","(31.0, 75.0, 70.0)","(6.5, 8.8, 8.771428571428572)","(3.5, 4.1, 4.045)"
09-01-2023 09:14:15.908162,"(18.0, 34.0, 31.636363636363637)","(31.0, 85.0, 65.0)","(2.6, 3.2, 3.174264705882353)","(4.2, 4.5, 4.568918918918919)","(21.0, 48.0, 47.285714285714285)","(31.0, 100.0, 96.66666666666667)","(51.0, 130.0, 107.0)","(31.0, 75.0, 67.5)","(6.5, 8.8, 8.99047619047619)","(3.5, 4.1, 3.9014285714285717)"
09-01-2023 09:14:17.201886,"(18.0, 32.0, 31.142857142857142)","(31.0, 85.0, 76.66666666666667)","(2.6, 3.25, 3.188529411764706)","(4.2, 4.6, 4.616666666666666)","(21.0, 55.0, 49.5)","(31.0, 100.0, 96.66666666666667)","(51.0, 140.0, 107.0)","(31.0, 75.0, 70.0)","(6.5, 9.0, 9.05945945945946)","(3.5, 3.95, 3.923446327683616)"
09-01-2023 09:14:18.499451,"(18.0, 32.0, 31.142857142857142)","(31.0, 85.0, 76.66666666666667)","(2.6, 3.2, 3.188529411764706)","(4.2, 4.7, 4.6141509433962264)","(21.0, 55.0, 49.5)","(31.0, 100.0, 96.36363636363636)","(51.0, 140.0, 107.0)","(31.0, 80.0, 70.0)","(6.5, 9.2, 9.05945945945946)","(3.5, 3.95, 3.9111764705882353)"
09-01-2023 09:14:19.832483,"(18.0, 32.0, 31.142857142857142)","(31.0, 85.0, 72.5)","(2.6, 3.2, 3.154071661237785)","(4.2, 4.7, 4.616666666666666)","(21.0, 55.0, 49.5)","(31.0, 100.0, 98.0)","(51.0, 140.0, 123.5)","(31.0, 80.0, 70.0)","(6.5, 9.2, 9.08235294117647)","(3.5, 3.95, 3.9220588235294116)"
09-01-2023 09:14:21.132821,"(18.0, 32.0, 31.142857142857142)","(31.0, 85.0, 73.33333333333333)","(2.6, 3.2, 3.154071661237785)","(4.2, 4.7, 4.603225806451612)","(21.0, 55.0, 47.0)","(31.0, 100.0, 98.0)","(51.0, 140.0, 113.33333333333333)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.2, 9.08235294117647)","(3.4, 3.95, 3.9170454545454545)"
09-01-2023 09:14:22.479679,"(18.0, 32.0, 30.923076923076923)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.2, 3.1501779359430606)","(4.2, 4.7, 4.603703703703704)","(21.0, 55.0, 48.23076923076923)","(31.0, 100.0, 98.0)","(51.0, 160.0, 136.66666666666666)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.2, 9.08235294117647)","(3.4, 3.95, 3.914705882352941)"
09-01-2023 09:14:23.779904,"(18.0, 32.0, 30.923076923076923)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.2, 3.1501779359430606)","(4.2, 4.7, 4.603703703703704)","(21.0, 55.0, 48.23076923076923)","(31.0, 100.0, 98.0)","(51.0, 160.0, 136.66666666666666)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.2, 9.08235294117647)","(3.4, 3.95, 3.914705882352941)"
09-01-2023 09:14:25.062100,"(18.0, 32.0, 30.75)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.2, 3.1548387096774193)","(4.2, 4.7, 4.603703703703704)","(21.0, 55.0, 48.23076923076923)","(31.0, 100.0, 98.0)","(51.0, 160.0, 127.5)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.4, 9.653333333333334)","(3.4, 3.95, 3.8783333333333334)"
09-01-2023 09:14:26.295803,"(18.0, 32.0, 30.75)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.135357142857143)","(4.2, 4.7, 4.603703703703704)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 98.0)","(51.0, 160.0, 127.5)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.8, 9.653333333333334)","(3.4, 3.9, 3.8783333333333334)"
09-01-2023 09:14:27.646791,"(18.0, 32.0, 30.75)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.12475)","(4.2, 4.7, 4.602325581395348)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 98.0)","(51.0, 160.0, 127.5)","(31.0, 80.0, 70.0)","(6.5, 9.8, 9.7)","(3.4, 3.9, 3.8825471698113208)"
09-01-2023 09:14:28.961991,"(18.0, 32.0, 29.428571428571427)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1232804232804234)","(4.2, 4.7, 4.608695652173913)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 99.0)","(51.0, 160.0, 127.5)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.8, 9.7)","(3.4, 3.9, 3.8806451612903228)"
09-01-2023 09:14:30.251282,"(18.0, 32.0, 30.608695652173914)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.142916666666667)","(4.2, 4.7, 4.608695652173913)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 99.0)","(51.0, 160.0, 168.1818181818182)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.8, 9.5)","(3.4, 3.9, 3.873076923076923)"
09-01-2023 09:14:31.443547,"(18.0, 32.0, 30.608695652173914)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.12575)","(4.2, 4.7, 4.608695652173913)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 99.0)","(51.0, 210.0, 162.08333333333334)","(31.0, 80.0, 70.0)","(6.5, 9.6, 9.379999999999999)","(3.4, 3.9, 3.877659574468085)"
09-01-2023 09:14:32.616875,"(18.0, 32.0, 30.608695652173914)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.123953488372093)","(4.2, 4.7, 4.63)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 99.0)","(51.0, 210.0, 165.76923076923077)","(31.0, 80.0, 70.0)","(6.5, 9.6, 9.379999999999999)","(3.4, 3.9, 3.877659574468085)"
09-01-2023 09:14:33.853038,"(18.0, 32.0, 30.608695652173914)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.123732718894009)","(4.2, 4.7, 4.626956521739131)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 99.0)","(51.0, 210.0, 165.76923076923077)","(31.0, 80.0, 70.0)","(6.5, 9.6, 9.399999999999999)","(3.4, 3.9, 3.8830645161290325)"
09-01-2023 09:14:35.139968,"(18.0, 32.0, 30.785714285714285)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.141304347826087)","(4.2, 4.7, 4.616521739130435)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 99.0)","(51.0, 210.0, 165.76923076923077)","(31.0, 80.0, 70.0)","(6.5, 9.6, 9.385365853658536)","(3.4, 3.95, 3.8830645161290325)"
09-01-2023 09:14:36.478499,"(18.0, 32.0, 29.45)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1479310344827587)","(4.2, 4.7, 4.615044247787611)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 99.0)","(51.0, 210.0, 165.76923076923077)","(31.0, 80.0, 70.0)","(6.5, 9.6, 9.242857142857142)","(3.4, 3.95, 3.8830645161290325)"
09-01-2023 09:14:37.778265,"(18.0, 32.0, 29.45)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1383152173913045)","(4.2, 4.7, 4.615044247787611)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 97.85714285714286)","(51.0, 210.0, 118.33333333333333)","(31.0, 80.0, 70.0)","(6.5, 9.4, 9.242857142857142)","(3.4, 3.95, 3.8830645161290325)"
09-01-2023 09:14:39.371488,"(18.0, 32.0, 30.6)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1278017241379312)","(4.2, 4.7, 4.6568421052631574)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 210.0, 185.0)","(31.0, 80.0, 66.66666666666667)","(6.5, 9.4, 9.355769230769232)","(3.4, 3.95, 3.8715686274509804)"
09-01-2023 09:14:40.713347,"(18.0, 32.0, 31.263157894736842)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.12914979757085)","(4.2, 4.8, 4.6414634146341465)","(21.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 210.0, 165.0)","(31.0, 80.0, 67.5)","(6.5, 9.4, 9.35492957746479)","(3.4, 3.95, 3.9153846153846152)"
09-01-2023 09:14:41.978571,"(18.0, 32.0, 29.807692307692307)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1282352941176472)","(4.0, 4.7, 4.659322033898305)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 200.0, 165.0)","(31.0, 75.0, 67.5)","(6.5, 9.4, 9.354066985645934)","(3.4, 3.95, 3.914705882352941)"
09-01-2023 09:14:43.221679,"(18.0, 32.0, 29.807692307692307)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.126865671641791)","(4.0, 4.7, 4.659322033898305)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 200.0, 165.0)","(31.0, 75.0, 67.5)","(6.5, 9.4, 9.430769230769231)","(3.4, 3.95, 3.8982352941176472)"
09-01-2023 09:14:44.480687,"(18.0, 32.0, 29.7)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.124742268041237)","(4.0, 4.7, 4.6647058823529415)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 200.0, 165.0)","(31.0, 75.0, 67.5)","(6.5, 9.6, 9.42051282051282)","(3.4, 3.95, 3.918421052631579)"
09-01-2023 09:14:45.758822,"(18.0, 32.0, 29.7)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.124742268041237)","(4.0, 4.7, 4.6647058823529415)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 200.0, 165.0)","(31.0, 75.0, 67.5)","(6.5, 9.6, 9.440909090909091)","(3.4, 3.95, 3.918421052631579)"
09-01-2023 09:14:47.121117,"(18.0, 32.0, 29.7)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1197247706422018)","(4.0, 4.7, 4.6647058823529415)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 200.0, 165.0)","(31.0, 75.0, 63.0)","(6.5, 9.6, 9.440909090909091)","(3.4, 3.95, 3.918421052631579)"
09-01-2023 09:14:48.543606,"(18.0, 32.0, 29.724137931034484)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1197247706422018)","(4.0, 4.7, 4.6647058823529415)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 93.33333333333333)","(51.0, 200.0, 121.25)","(31.0, 75.0, 67.5)","(6.5, 9.6, 9.440909090909091)","(3.4, 3.95, 3.9145962732919255)"
09-01-2023 09:14:49.872603,"(18.0, 32.0, 31.1)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1197247706422018)","(4.0, 4.7, 4.648148148148148)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.36363636363636)","(51.0, 200.0, 174.8)","(31.0, 75.0, 63.0)","(6.5, 9.6, 9.481818181818182)","(3.4, 3.95, 3.9174285714285717)"
09-01-2023 09:14:51.186043,"(18.0, 32.0, 31.0)","(31.0, 80.0, 73.33333333333333)","(2.6, 3.15, 3.1197247706422018)","(4.0, 4.7, 4.684126984126984)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.36363636363636)","(51.0, 200.0, 174.8)","(31.0, 75.0, 63.0)","(6.5, 9.6, 9.45625)","(3.4, 3.95, 3.8734597156398105)"
09-01-2023 09:14:52.506801,"(18.0, 32.0, 31.4)","(31.0, 90.0, 75.0)","(2.6, 3.15, 3.1236033519553073)","(4.0, 4.7, 4.658666666666667)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.36363636363636)","(51.0, 200.0, 145.45454545454547)","(31.0, 75.0, 63.0)","(6.5, 9.6, 9.45625)","(3.4, 3.9, 3.8734597156398105)"
09-01-2023 09:14:53.789394,"(18.0, 32.0, 31.4)","(31.0, 90.0, 82.5)","(2.6, 3.15, 3.152142857142857)","(4.0, 4.7, 4.628712871287129)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.92307692307692)","(51.0, 200.0, 153.84615384615384)","(31.0, 75.0, 63.0)","(6.5, 9.6, 9.444067796610168)","(3.4, 3.9, 3.873205741626794)"
09-01-2023 09:14:55.053646,"(18.0, 32.0, 31.4)","(31.0, 90.0, 82.5)","(2.6, 3.2, 3.1520270270270268)","(4.0, 4.7, 4.545054945054945)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.92307692307692)","(51.0, 200.0, 153.84615384615384)","(31.0, 75.0, 63.0)","(6.5, 9.6, 9.460606060606061)","(3.4, 3.9, 3.871794871794872)"
09-01-2023 09:14:56.425079,"(18.0, 32.0, 31.347826086956523)","(31.0, 90.0, 86.25)","(2.6, 3.2, 3.1731843575418996)","(4.0, 4.6, 4.533333333333333)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.92307692307692)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 67.5)","(6.5, 9.6, 9.451612903225806)","(3.4, 3.9, 3.842953020134228)"
09-01-2023 09:14:57.750522,"(17.0, 32.0, 31.347826086956523)","(31.0, 90.0, 86.25)","(2.7, 3.2, 3.174)","(3.9, 4.6, 4.522388059701492)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.92307692307692)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 65.0)","(7.0, 9.6, 9.451612903225806)","(3.4, 3.85, 3.842391304347826)"
09-01-2023 09:14:59.045309,"(17.0, 32.0, 31.55)","(31.0, 90.0, 86.25)","(2.7, 3.2, 3.190059347181009)","(3.9, 4.6, 4.5227272727272725)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.92307692307692)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 65.0)","(7.0, 9.6, 9.514285714285714)","(3.4, 3.85, 3.8346491228070176)"
09-01-2023 09:15:00.337662,"(17.0, 32.0, 31.5)","(31.0, 90.0, 86.25)","(2.7, 3.25, 3.182751091703057)","(3.9, 4.6, 4.549382716049383)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.92307692307692)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 62.5)","(7.0, 9.6, 9.514285714285714)","(3.4, 3.85, 3.8392857142857144)"
09-01-2023 09:15:01.630923,"(17.0, 32.0, 31.25)","(31.0, 90.0, 86.25)","(2.7, 3.2, 3.18725)","(3.9, 4.6, 4.549382716049383)","(26.0, 55.0, 50.111111111111114)","(31.0, 100.0, 96.92307692307692)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 62.5)","(7.0, 9.6, 9.552941176470588)","(3.4, 3.85, 3.8225806451612905)"
09-01-2023 09:15:03.223008,"(17.0, 32.0, 31.591836734693878)","(31.0, 90.0, 83.33333333333334)","(2.7, 3.2, 3.184761904761905)","(3.9, 4.6, 4.487272727272727)","(26.0, 55.0, 47.535714285714285)","(31.0, 100.0, 89.23076923076923)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 61.36363636363637)","(7.0, 9.6, 9.488)","(3.4, 3.85, 3.8186046511627905)"
09-01-2023 09:15:04.648329,"(17.0, 32.0, 31.591836734693878)","(31.0, 90.0, 82.5)","(2.7, 3.2, 3.1845410628019324)","(3.9, 4.6, 4.487272727272727)","(26.0, 55.0, 47.535714285714285)","(31.0, 95.0, 89.23076923076923)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 61.36363636363637)","(7.0, 9.6, 9.452631578947368)","(3.4, 3.85, 3.8186046511627905)"
09-01-2023 09:15:06.150749,"(17.0, 32.0, 29.955555555555556)","(31.0, 90.0, 83.75)","(2.7, 3.2, 3.195625)","(3.9, 4.6, 4.487272727272727)","(26.0, 55.0, 46.81818181818182)","(31.0, 95.0, 89.23076923076923)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 61.36363636363637)","(7.0, 9.6, 9.452631578947368)","(3.4, 3.85, 3.814035087719298)"
09-01-2023 09:15:07.649820,"(17.0, 30.0, 30.666666666666668)","(31.0, 90.0, 85.83333333333334)","(2.8, 3.2, 3.1893013100436685)","(3.9, 4.6, 4.50261780104712)","(26.0, 55.0, 46.81818181818182)","(31.0, 95.0, 90.5)","(51.0, 200.0, 122.85714285714286)","(31.0, 75.0, 62.0)","(7.0, 9.6, 9.36)","(3.3, 3.85, 3.823958333333333)"
09-01-2023 09:15:09.155025,"(17.0, 32.0, 30.666666666666668)","(31.0, 90.0, 87.5)","(2.8, 3.2, 3.21)","(3.9, 4.6, 4.638095238095238)","(26.0, 55.0, 46.44444444444444)","(31.0, 95.0, 90.9090909090909)","(51.0, 200.0, 122.85714285714286)","(31.0, 70.0, 61.0)","(7.0, 9.4, 9.310344827586206)","(3.3, 3.85, 3.8009803921568626)"
09-01-2023 09:15:10.603733,"(17.0, 32.0, 30.666666666666668)","(31.0, 90.0, 87.5)","(2.8, 3.25, 3.1923423423423425)","(3.9, 4.7, 4.617241379310345)","(26.0, 50.0, 46.44444444444444)","(31.0, 95.0, 90.9090909090909)","(51.0, 200.0, 122.85714285714286)","(31.0, 70.0, 61.111111111111114)","(7.0, 9.4, 9.275862068965518)","(3.3, 3.85, 3.8188442211055276)"
09-01-2023 09:15:12.026367,"(17.0, 32.0, 30.666666666666668)","(31.0, 90.0, 85.45454545454545)","(2.8, 3.2, 3.190692640692641)","(3.9, 4.7, 4.61864406779661)","(26.0, 50.0, 46.44444444444444)","(31.0, 95.0, 90.9090909090909)","(51.0, 200.0, 122.85714285714286)","(31.0, 70.0, 62.5)","(7.0, 9.4, 9.310344827586206)","(3.3, 3.85, 3.8188442211055276)"
09-01-2023 09:15:13.379510,"(17.0, 32.0, 30.666666666666668)","(31.0, 90.0, 85.45454545454545)","(2.8, 3.2, 3.196756756756757)","(3.9, 4.7, 4.61864406779661)","(26.0, 50.0, 46.5)","(31.0, 95.0, 90.9090909090909)","(51.0, 200.0, 158.46153846153845)","(31.0, 65.0, 61.0)","(7.0, 9.4, 9.310344827586206)","(3.3, 3.85, 3.8188442211055276)"
09-01-2023 09:15:14.724841,"(17.0, 32.0, 30.666666666666668)","(31.0, 90.0, 85.45454545454545)","(2.8, 3.2, 3.2334051724137933)","(3.9, 4.7, 4.623809523809523)","(26.0, 50.0, 46.5)","(31.0, 95.0, 90.9090909090909)","(51.0, 200.0, 158.46153846153845)","(31.0, 65.0, 61.666666666666664)","(7.0, 9.4, 9.077628032345013)","(3.3, 3.85, 3.7926470588235293)"
09-01-2023 09:15:16.038190,"(17.0, 32.0, 30.666666666666668)","(31.0, 90.0, 85.45454545454545)","(2.8, 3.25, 3.2358796296296295)","(3.9, 4.7, 4.617808219178082)","(26.0, 50.0, 46.5)","(31.0, 95.0, 90.9090909090909)","(51.0, 200.0, 158.46153846153845)","(31.0, 65.0, 61.92307692307692)","(7.0, 9.2, 8.875949367088609)","(3.3, 3.8, 3.8188442211055276)"
