,Laroza Bale,Blackpool Ryan,Coach Fagan,No Tax,Crymelon Comet,Spring Tune,Bahrose,Parlo Bale
07-01-2023 18:57:58.095859,"(4.4, 5.7, 5.61)","(2.25, 2.48, 2.442105263157895)","(16.0, 29.0, 27.93103448275862)","(16.0, 27.0, 26.894736842105264)","(7.0, 10.0, 10.204225352112676)","(5.5, 6.8, 6.641666666666667)","(9.0, 12.0, 12.2)","(81.0, 170.0, 165.0)"
07-01-2023 18:57:59.122867,"(4.4, 5.7, 5.620833333333333)","(2.25, 2.48, 2.444489795918367)","(16.0, 28.0, 27.93103448275862)","(16.0, 27.0, 26.894736842105264)","(7.0, 10.5, 10.171875)","(5.5, 6.8, 6.6689655172413795)","(9.0, 12.5, 12.2)","(81.0, 170.0, 165.0)"
07-01-2023 18:58:00.257325,"(4.4, 5.7, 5.625)","(2.25, 2.5, 2.488)","(16.0, 28.0, 27.93103448275862)","(16.0, 27.0, 26.894736842105264)","(7.0, 10.5, 10.200000000000001)","(5.5, 6.8, 6.692063492063492)","(9.0, 12.5, 11.308510638297872)","(81.0, 170.0, 165.0)"
07-01-2023 18:58:01.385691,"(4.4, 5.7, 5.46)","(2.25, 2.48, 2.499230769230769)","(16.0, 28.0, 28.048780487804876)","(16.0, 27.0, 26.894736842105264)","(7.0, 10.5, 10.176923076923078)","(5.5, 6.8, 6.674626865671642)","(9.0, 11.5, 11.514285714285714)","(81.0, 170.0, 165.0)"
07-01-2023 18:58:02.491978,"(4.4, 5.4, 5.386363636363637)","(2.25, 2.52, 2.499230769230769)","(16.0, 29.0, 28.048780487804876)","(16.0, 27.0, 26.928571428571427)","(7.0, 10.5, 10.067307692307692)","(5.5, 6.8, 6.643478260869565)","(9.0, 12.0, 11.514705882352942)","(81.0, 170.0, 165.0)"
07-01-2023 18:58:03.588171,"(4.4, 5.4, 5.375)","(2.25, 2.52, 2.503673469387755)","(16.0, 29.0, 28.666666666666668)","(16.0, 27.0, 26.91304347826087)","(7.0, 10.5, 10.1)","(5.5, 6.8, 6.706666666666666)","(9.0, 12.0, 11.606741573033707)","(81.0, 170.0, 165.0)"
07-01-2023 18:58:04.659220,"(4.4, 5.5, 5.3742857142857146)","(2.25, 2.5, 2.4935483870967743)","(16.0, 29.0, 27.666666666666668)","(17.0, 27.0, 27.25)","(7.0, 10.5, 9.957894736842105)","(5.5, 7.0, 6.785365853658536)","(9.0, 12.0, 11.61111111111111)","(81.0, 170.0, 162.85714285714286)"
07-01-2023 18:58:05.815319,"(4.4, 5.5, 5.35)","(2.25, 2.5, 2.498181818181818)","(16.0, 29.0, 27.666666666666668)","(17.0, 28.0, 27.25)","(7.0, 10.0, 9.533333333333333)","(5.5, 6.8, 6.808219178082192)","(9.0, 12.0, 11.625)","(81.0, 170.0, 165.2)"
07-01-2023 18:58:06.935853,"(4.4, 5.5, 5.371428571428571)","(2.25, 2.5, 2.496279069767442)","(16.0, 29.0, 28.636363636363637)","(17.0, 28.0, 27.25)","(7.0, 9.6, 9.672340425531916)","(5.5, 7.0, 6.833846153846154)","(9.0, 12.0, 11.607142857142858)","(81.0, 170.0, 164.6153846153846)"
07-01-2023 18:58:08.036144,"(4.4, 5.5, 5.38)","(2.25, 2.5, 2.496)","(16.0, 29.0, 28.714285714285715)","(17.0, 28.0, 27.333333333333332)","(7.0, 9.8, 9.610000000000001)","(5.5, 7.0, 6.828571428571428)","(9.0, 12.0, 11.576923076923077)","(81.0, 170.0, 164.6153846153846)"
07-01-2023 18:58:09.163906,"(4.4, 5.5, 5.38)","(2.25, 2.48, 2.46)","(16.0, 29.0, 28.733333333333334)","(17.0, 28.0, 27.384615384615383)","(7.0, 9.8, 9.605128205128207)","(5.5, 7.0, 6.838805970149253)","(9.0, 12.0, 11.778846153846153)","(81.0, 170.0, 165.0)"
07-01-2023 18:58:10.350219,"(4.4, 5.6, 5.533333333333333)","(2.25, 2.46, 2.4538983050847456)","(16.0, 29.0, 28.666666666666668)","(17.0, 28.0, 27.583333333333332)","(7.0, 9.8, 9.614634146341464)","(5.5, 7.0, 6.757142857142857)","(9.0, 12.0, 11.93939393939394)","(81.0, 170.0, 166.8421052631579)"
07-01-2023 18:58:11.508251,"(4.4, 5.6, 5.574999999999999)","(2.25, 2.46, 2.443859649122807)","(16.0, 29.0, 28.666666666666668)","(17.0, 28.0, 27.583333333333332)","(7.0, 9.8, 9.66046511627907)","(5.5, 6.8, 6.737254901960784)","(9.0, 12.0, 12.295918367346939)","(81.0, 170.0, 166.8421052631579)"
07-01-2023 18:58:12.631394,"(4.4, 5.6, 5.514285714285714)","(2.25, 2.42, 2.4173170731707314)","(16.0, 30.0, 29.9)","(17.0, 28.0, 27.6)","(7.0, 9.8, 9.65)","(5.5, 6.8, 6.725581395348837)","(9.0, 12.5, 12.384615384615385)","(81.0, 170.0, 166.8421052631579)"
07-01-2023 18:58:13.754397,"(4.4, 5.6, 5.5181818181818185)","(2.25, 2.46, 2.4437974683544303)","(16.0, 30.0, 29.939393939393938)","(17.0, 28.0, 27.6)","(7.0, 9.8, 9.646153846153847)","(5.5, 6.8, 6.736)","(9.0, 13.0, 12.445652173913043)","(81.0, 170.0, 165.71428571428572)"
07-01-2023 18:58:14.917961,"(4.4, 5.6, 5.51)","(2.25, 2.46, 2.437570093457944)","(16.0, 30.0, 29.88235294117647)","(17.0, 28.0, 27.736842105263158)","(7.0, 9.8, 9.58867924528302)","(5.5, 6.8, 6.73469387755102)","(9.0, 13.0, 12.445652173913043)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:16.063121,"(4.4, 5.6, 5.51)","(2.25, 2.46, 2.44811320754717)","(16.0, 30.0, 29.88235294117647)","(17.0, 28.0, 28.6)","(7.0, 9.8, 9.561538461538461)","(5.5, 6.8, 6.836363636363636)","(9.0, 13.0, 12.598425196850394)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:17.159087,"(4.4, 5.6, 5.484615384615385)","(2.25, 2.44, 2.4310810810810812)","(16.0, 30.0, 29.939393939393938)","(17.0, 32.0, 29.77777777777778)","(7.0, 9.6, 9.36875)","(5.5, 7.0, 6.745454545454545)","(9.0, 13.0, 12.609375)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:18.208384,"(4.4, 5.5, 5.4593750000000005)","(2.25, 2.44, 2.4257142857142857)","(16.0, 30.0, 29.939393939393938)","(17.0, 32.0, 29.77777777777778)","(7.0, 9.4, 9.48235294117647)","(5.5, 6.8, 6.781818181818181)","(9.0, 13.0, 12.603174603174603)","(81.0, 170.0, 165.71428571428572)"
07-01-2023 18:58:19.322153,"(4.4, 5.5, 5.4593750000000005)","(2.25, 2.44, 2.432611464968153)","(16.0, 32.0, 30.666666666666668)","(17.0, 32.0, 29.641025641025642)","(7.0, 9.6, 9.478787878787879)","(5.5, 7.0, 6.781818181818181)","(9.0, 13.0, 12.62992125984252)","(81.0, 170.0, 165.71428571428572)"
07-01-2023 18:58:20.446020,"(4.4, 5.5, 5.4593750000000005)","(2.25, 2.44, 2.419919028340081)","(17.0, 32.0, 31.166666666666668)","(17.0, 32.0, 29.953488372093023)","(7.0, 9.6, 9.538461538461538)","(5.5, 7.0, 6.793103448275862)","(9.0, 13.0, 12.64516129032258)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:21.483549,"(4.4, 5.5, 5.463888888888889)","(2.25, 2.42, 2.4094915254237286)","(17.0, 32.0, 31.166666666666668)","(17.0, 32.0, 29.953488372093023)","(7.0, 9.6, 9.446153846153846)","(5.5, 7.0, 6.818181818181818)","(9.0, 13.0, 12.7)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:22.547214,"(4.4, 5.6, 5.584615384615384)","(2.25, 2.4, 2.391044776119403)","(17.0, 32.0, 31.347826086956523)","(17.0, 32.0, 29.904761904761905)","(7.0, 9.6, 9.446153846153846)","(5.5, 7.0, 6.818181818181818)","(9.0, 13.0, 12.7)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:23.678421,"(4.4, 5.7, 5.624705882352941)","(2.25, 2.4, 2.3696265560165974)","(17.0, 32.0, 31.361702127659573)","(17.0, 32.0, 29.904761904761905)","(7.0, 9.6, 9.5)","(5.5, 7.0, 6.818181818181818)","(9.0, 13.0, 12.7)","(81.0, 170.0, 165.71428571428572)"
07-01-2023 18:58:24.828640,"(4.4, 5.7, 5.626086956521739)","(2.25, 2.38, 2.3740845070422534)","(17.0, 32.0, 31.361702127659573)","(17.0, 32.0, 29.904761904761905)","(7.0, 9.6, 9.525)","(5.5, 7.0, 6.80327868852459)","(9.0, 13.0, 12.806818181818182)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:25.979677,"(4.4, 5.7, 5.6535714285714285)","(2.25, 2.38, 2.362957746478873)","(17.0, 32.0, 31.361702127659573)","(17.0, 32.0, 29.904761904761905)","(7.0, 9.6, 9.525)","(5.5, 7.0, 6.80327868852459)","(9.0, 13.0, 12.897435897435898)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:27.059923,"(4.4, 5.7, 5.607142857142858)","(2.25, 2.38, 2.3631978319783196)","(17.0, 32.0, 31.423076923076923)","(17.0, 32.0, 29.555555555555557)","(7.0, 9.6, 9.518181818181818)","(5.5, 7.0, 6.80327868852459)","(9.0, 13.0, 12.897435897435898)","(81.0, 170.0, 165.33333333333334)"
07-01-2023 18:58:28.107658,"(4.4, 5.8, 5.76)","(2.25, 2.38, 2.3690666666666664)","(17.0, 34.0, 33.75)","(17.0, 32.0, 30.344827586206897)","(7.0, 8.2, 8.1)","(5.5, 7.2, 7.075)","(9.0, 13.5, 13.287234042553191)","(81.0, 170.0, 166.15384615384616)"
07-01-2023 18:58:29.226982,"(4.4, 5.8, 5.766666666666667)","(2.25, 2.36, 2.34921832884097)","(17.0, 32.0, 31.666666666666668)","(17.0, 32.0, 30.75862068965517)","(7.0, 8.2, 8.072727272727272)","(5.5, 7.2, 7.127659574468085)","(9.0, 14.0, 13.68421052631579)","(81.0, 170.0, 166.15384615384616)"
07-01-2023 18:58:30.402279,"(4.4, 5.8, 5.782142857142857)","(2.25, 2.36, 2.3443161094224925)","(17.0, 34.0, 31.857142857142858)","(17.0, 32.0, 30.75862068965517)","(7.0, 8.2, 8.177777777777777)","(5.5, 7.2, 7.143820224719101)","(9.0, 14.0, 13.688888888888888)","(81.0, 170.0, 166.15384615384616)"
07-01-2023 18:58:31.417524,"(4.4, 5.9, 5.80952380952381)","(2.25, 2.36, 2.342742474916388)","(17.0, 32.0, 31.857142857142858)","(17.0, 32.0, 30.75862068965517)","(7.0, 8.2, 8.068493150684931)","(5.5, 7.2, 7.381395348837209)","(9.0, 14.0, 13.774193548387096)","(81.0, 170.0, 166.15384615384616)"
07-01-2023 18:58:32.515224,"(4.4, 5.9, 5.784000000000001)","(2.25, 2.36, 2.3416875)","(17.0, 32.0, 31.846153846153847)","(17.0, 32.0, 30.548387096774192)","(7.0, 8.2, 8.123287671232877)","(5.5, 7.4, 7.470175438596491)","(9.0, 14.0, 13.787878787878787)","(81.0, 170.0, 166.15384615384616)"
07-01-2023 18:58:33.625021,"(4.4, 5.7, 5.689655172413794)","(2.25, 2.36, 2.3445)","(17.0, 32.0, 30.9)","(17.0, 32.0, 30.548387096774192)","(7.0, 8.2, 8.16)","(5.5, 7.6, 7.448979591836735)","(9.0, 14.0, 13.774193548387096)","(81.0, 170.0, 166.15384615384616)"
07-01-2023 18:58:34.727963,"(4.4, 5.7, 5.674285714285714)","(2.25, 2.36, 2.35065868263473)","(17.0, 32.0, 30.9)","(17.0, 32.0, 33.333333333333336)","(7.0, 8.4, 8.270588235294117)","(5.5, 7.6, 6.038297872340426)","(9.0, 14.0, 14.380952380952381)","(81.0, 170.0, 168.88888888888889)"
07-01-2023 18:58:35.860478,"(4.4, 6.0, 5.866666666666666)","(2.25, 2.42, 2.412)","(17.0, 34.0, 32.833333333333336)","(19.0, 34.0, 33.84615384615385)","(7.5, 8.4, 8.352380952380953)","(5.5, 6.2, 6.105084745762712)","(9.0, 14.5, 14.305555555555555)","(81.0, 170.0, 169.0)"
07-01-2023 18:58:36.996208,"(4.4, 5.8, 5.78)","(2.25, 2.44, 2.437307692307692)","(17.0, 34.0, 32.833333333333336)","(19.0, 34.0, 35.5)","(7.5, 8.4, 8.324528301886792)","(5.5, 6.2, 6.1292307692307695)","(9.0, 14.5, 13.673076923076923)","(81.0, 170.0, 169.0)"
07-01-2023 18:58:38.230551,"(4.4, 6.0, 5.905555555555556)","(2.25, 2.44, 2.4326315789473685)","(17.0, 34.0, 32.76923076923077)","(19.0, 36.0, 33.666666666666664)","(7.5, 8.4, 8.285714285714286)","(5.5, 6.2, 6.137142857142857)","(9.0, 14.0, 13.676470588235293)","(81.0, 170.0, 167.5)"
07-01-2023 18:58:39.359410,"(4.4, 6.0, 5.9649484536082475)","(2.25, 2.44, 2.4326315789473685)","(17.0, 34.0, 32.76923076923077)","(19.0, 34.0, 33.666666666666664)","(7.5, 8.4, 8.125714285714285)","(5.5, 6.2, 6.1664122137404584)","(9.0, 14.0, 13.732558139534884)","(81.0, 170.0, 167.5)"
07-01-2023 18:58:40.369920,"(4.4, 6.2, 6.00990099009901)","(2.25, 2.44, 2.4366666666666665)","(17.0, 34.0, 32.76923076923077)","(19.0, 34.0, 33.57142857142857)","(7.5, 8.2, 8.125714285714285)","(5.5, 6.2, 6.1664122137404584)","(9.0, 14.0, 13.732558139534884)","(81.0, 170.0, 167.5)"
07-01-2023 18:58:41.417893,"(4.4, 6.0, 5.982352941176471)","(2.25, 2.46, 2.4423529411764706)","(17.0, 34.0, 32.8)","(19.0, 34.0, 33.57142857142857)","(7.5, 8.2, 8.126086956521739)","(5.5, 6.2, 6.1891891891891895)","(9.0, 14.0, 13.661764705882353)","(81.0, 170.0, 167.5)"
07-01-2023 18:58:42.582539,"(4.4, 6.0, 5.98125)","(2.25, 2.44, 2.4361165048543687)","(17.0, 34.0, 32.666666666666664)","(19.0, 34.0, 33.833333333333336)","(7.5, 8.2, 8.118181818181817)","(5.5, 6.2, 6.188118811881188)","(9.0, 14.0, 13.6)","(81.0, 170.0, 167.5)"
07-01-2023 18:58:43.735004,"(4.4, 6.0, 5.922727272727273)","(2.25, 2.46, 2.4517241379310346)","(17.0, 34.0, 32.285714285714285)","(19.0, 34.0, 33.88235294117647)","(7.5, 8.2, 8.075)","(5.5, 6.2, 6.190196078431373)","(9.0, 14.0, 13.802631578947368)","(81.0, 180.0, 160.43478260869566)"
07-01-2023 18:58:44.813774,"(4.4, 6.0, 5.944262295081967)","(2.25, 2.46, 2.4542168674698797)","(17.0, 34.0, 32.666666666666664)","(19.0, 34.0, 33.88235294117647)","(7.5, 8.2, 8.075)","(5.5, 6.2, 6.190196078431373)","(9.0, 14.0, 13.802631578947368)","(81.0, 180.0, 160.43478260869566)"
07-01-2023 18:58:45.899845,"(4.4, 6.0, 5.95072463768116)","(2.25, 2.46, 2.455)","(17.0, 34.0, 32.5)","(19.0, 34.0, 33.578947368421055)","(7.5, 8.2, 8.075)","(5.5, 6.2, 6.190825688073395)","(9.0, 13.5, 13.466666666666667)","(81.0, 180.0, 160.43478260869566)"
07-01-2023 18:58:47.075075,"(4.4, 6.0, 5.984)","(2.25, 2.46, 2.4538144329896907)","(17.0, 34.0, 32.588235294117645)","(19.0, 34.0, 33.578947368421055)","(7.5, 8.2, 8.052941176470588)","(5.5, 6.2, 6.190476190476191)","(9.0, 13.5, 13.673076923076923)","(81.0, 180.0, 160.43478260869566)"
07-01-2023 18:58:48.388771,"(4.4, 6.0, 5.927777777777778)","(2.25, 2.46, 2.450285714285714)","(17.0, 34.0, 32.588235294117645)","(19.0, 34.0, 33.578947368421055)","(7.5, 8.2, 8.052941176470588)","(5.5, 6.2, 6.191071428571429)","(9.0, 14.0, 13.673076923076923)","(81.0, 180.0, 170.0)"
07-01-2023 18:58:49.703424,"(4.6, 6.0, 5.927777777777778)","(2.15, 2.46, 2.4475324675324677)","(19.0, 34.0, 32.470588235294116)","(21.0, 34.0, 33.578947368421055)","(7.5, 8.2, 8.052941176470588)","(5.5, 6.2, 6.191071428571429)","(10.0, 14.0, 13.673076923076923)","(81.0, 180.0, 170.0)"
07-01-2023 18:58:51.012808,"(4.6, 6.0, 5.92463768115942)","(2.15, 2.46, 2.46)","(19.0, 34.0, 31.647058823529413)","(21.0, 34.0, 33.2)","(7.5, 8.2, 8.093023255813954)","(5.5, 6.2, 6.165625)","(10.0, 14.0, 13.7)","(81.0, 180.0, 176.0)"
07-01-2023 18:58:52.265527,"(4.6, 5.9, 5.8566666666666665)","(2.15, 2.48, 2.4721951219512195)","(19.0, 32.0, 31.454545454545453)","(21.0, 34.0, 31.88888888888889)","(7.5, 8.4, 8.05)","(5.5, 6.2, 6.138686131386861)","(10.0, 14.0, 13.767857142857142)","(81.0, 180.0, 177.14285714285714)"
07-01-2023 18:58:53.512399,"(4.6, 6.2, 6.014634146341463)","(2.15, 2.48, 2.4784313725490197)","(19.0, 32.0, 33.23076923076923)","(21.0, 32.0, 31.655172413793103)","(7.5, 8.2, 8.18695652173913)","(5.5, 6.2, 6.16)","(10.0, 14.0, 11.514705882352942)","(81.0, 180.0, 188.5)"
07-01-2023 18:58:54.670067,"(4.6, 6.4, 6.193377483443709)","(2.15, 2.5, 2.4807727272727274)","(19.0, 34.0, 33.23076923076923)","(21.0, 32.0, 31.655172413793103)","(7.5, 8.2, 8.25974025974026)","(5.5, 6.2, 6.278095238095238)","(10.0, 12.0, 11.514492753623188)","(81.0, 190.0, 188.69565217391303)"
07-01-2023 18:58:55.682459,"(4.6, 6.2, 6.098387096774194)","(2.15, 2.5, 2.467626168224299)","(19.0, 34.0, 33.375)","(21.0, 32.0, 31.655172413793103)","(7.5, 8.4, 8.223809523809525)","(5.5, 6.4, 6.341176470588236)","(10.0, 12.0, 11.721698113207546)","(81.0, 190.0, 188.69565217391303)"
07-01-2023 18:58:56.773598,"(4.6, 6.2, 6.1)","(2.15, 2.48, 2.4778048780487802)","(19.0, 34.0, 33.88235294117647)","(21.0, 32.0, 31.6)","(7.5, 8.4, 8.227906976744187)","(5.5, 6.4, 6.34413407821229)","(10.0, 12.0, 11.731818181818182)","(81.0, 190.0, 198.0)"
07-01-2023 18:58:57.995226,"(4.6, 6.2, 6.092424242424243)","(2.15, 2.48, 2.4496446700507613)","(19.0, 34.0, 33.857142857142854)","(21.0, 32.0, 31.36)","(7.0, 8.4, 8.236144578313253)","(5.5, 6.4, 6.364331210191083)","(10.0, 12.0, 11.707920792079207)","(81.0, 200.0, 154.375)"
07-01-2023 18:58:59.202104,"(4.6, 6.2, 6.118518518518519)","(2.15, 2.46, 2.422894736842105)","(19.0, 34.0, 33.3)","(21.0, 32.0, 30.91891891891892)","(7.0, 8.4, 8.24927536231884)","(5.5, 6.4, 6.432775919732442)","(10.0, 12.0, 11.8)","(81.0, 160.0, 154.34782608695653)"
07-01-2023 18:59:00.391967,"(4.6, 6.2, 6.092655367231639)","(2.15, 2.44, 2.422894736842105)","(19.0, 34.0, 33.18181818181818)","(21.0, 32.0, 30.903225806451612)","(7.0, 8.4, 8.230894308943089)","(5.5, 6.6, 6.413235294117647)","(10.0, 12.0, 11.806451612903226)","(81.0, 160.0, 154.54545454545453)"
07-01-2023 18:59:01.397908,"(4.6, 6.2, 6.059574468085106)","(2.15, 2.44, 2.4266187050359713)","(19.0, 34.0, 33.21739130434783)","(21.0, 32.0, 30.903225806451612)","(7.0, 8.4, 8.230894308943089)","(5.5, 6.6, 6.413235294117647)","(10.0, 12.0, 11.806451612903226)","(81.0, 160.0, 154.54545454545453)"
07-01-2023 18:59:02.507528,"(4.6, 6.4, 6.151351351351352)","(2.15, 2.46, 2.443565891472868)","(19.0, 36.0, 34.25)","(21.0, 32.0, 31.41176470588235)","(7.0, 8.0, 7.983333333333333)","(5.5, 6.6, 6.434375)","(10.0, 12.0, 11.898148148148149)","(81.0, 160.0, 158.125)"
07-01-2023 18:59:03.637903,"(4.6, 6.4, 6.15030303030303)","(2.15, 2.46, 2.4544)","(19.0, 34.0, 33.411764705882355)","(21.0, 32.0, 30.875)","(7.0, 8.2, 8.12)","(5.5, 6.6, 6.435820895522388)","(10.0, 12.0, 11.73943661971831)","(81.0, 160.0, 157.93103448275863)"
07-01-2023 18:59:04.762425,"(4.6, 6.2, 6.190476190476191)","(2.15, 2.46, 2.4590625)","(19.0, 32.0, 31.77777777777778)","(21.0, 32.0, 30.6)","(7.0, 8.2, 8.084615384615384)","(5.5, 6.6, 6.45982905982906)","(10.0, 11.5, 11.46875)","(81.0, 160.0, 158.88888888888889)"
07-01-2023 18:59:05.986864,"(4.6, 6.2, 6.162637362637363)","(2.15, 2.46, 2.446185567010309)","(19.0, 34.0, 32.333333333333336)","(21.0, 32.0, 30.076923076923077)","(7.0, 8.4, 8.240963855421686)","(5.5, 6.6, 6.474809160305344)","(10.0, 11.5, 11.405405405405405)","(81.0, 160.0, 159.31034482758622)"
07-01-2023 18:59:07.169483,"(4.6, 6.2, 6.155294117647059)","(2.15, 2.46, 2.4432478632478634)","(19.0, 34.0, 32.333333333333336)","(21.0, 32.0, 28.545454545454547)","(7.0, 8.4, 8.216129032258063)","(5.5, 6.6, 6.476691729323308)","(10.0, 11.5, 11.370967741935484)","(81.0, 160.0, 159.31034482758622)"
07-01-2023 18:59:08.393813,"(4.6, 6.4, 6.162745098039216)","(2.15, 2.46, 2.4432478632478634)","(19.0, 34.0, 32.4)","(21.0, 29.0, 28.454545454545453)","(7.0, 8.4, 8.217857142857142)","(5.5, 6.6, 6.402150537634409)","(10.0, 11.5, 11.32857142857143)","(81.0, 160.0, 159.44444444444446)"
07-01-2023 18:59:09.589747,"(4.6, 6.4, 6.189473684210526)","(2.15, 2.46, 2.4432478632478634)","(19.0, 34.0, 32.4)","(21.0, 29.0, 28.454545454545453)","(7.0, 8.4, 8.217857142857142)","(5.5, 6.6, 6.43859649122807)","(10.0, 11.5, 11.333333333333334)","(81.0, 160.0, 170.0)"
07-01-2023 18:59:10.716552,"(4.6, 6.4, 6.177272727272728)","(2.15, 2.46, 2.4465822784810127)","(19.0, 34.0, 32.0)","(21.0, 29.0, 28.5)","(7.0, 8.4, 8.227118644067795)","(5.5, 6.6, 6.43859649122807)","(10.0, 11.5, 11.333333333333334)","(81.0, 200.0, 166.92307692307693)"
07-01-2023 18:59:11.803272,"(4.6, 6.4, 6.183425414364641)","(2.15, 2.46, 2.4446575342465753)","(19.0, 34.0, 32.0)","(21.0, 29.0, 28.272727272727273)","(7.0, 8.4, 8.293506493506493)","(5.5, 6.6, 6.544262295081967)","(10.0, 11.5, 11.556603773584905)","(81.0, 170.0, 167.5)"
07-01-2023 18:59:12.887164,"(4.6, 6.4, 6.2784)","(2.15, 2.42, 2.4096907216494845)","(19.0, 36.0, 34.5)","(21.0, 29.0, 28.76923076923077)","(7.0, 8.6, 8.458333333333334)","(5.5, 6.6, 6.49344262295082)","(10.0, 12.0, 11.533333333333333)","(81.0, 170.0, 167.5)"
07-01-2023 18:59:13.945653,"(4.6, 6.4, 6.283673469387756)","(2.15, 2.44, 2.4347826086956523)","(19.0, 34.0, 34.18181818181818)","(21.0, 29.0, 28.210526315789473)","(7.0, 8.6, 8.496470588235294)","(5.5, 6.6, 6.469291338582678)","(10.0, 12.0, 11.243589743589743)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:15.146639,"(4.6, 6.4, 6.275229357798166)","(2.15, 2.44, 2.4281720430107527)","(19.0, 36.0, 34.23255813953488)","(21.0, 29.0, 28.11764705882353)","(7.0, 8.6, 8.518987341772151)","(5.5, 6.6, 6.460504201680672)","(10.0, 11.5, 11.295918367346939)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:16.379532,"(4.6, 6.4, 6.217582417582418)","(2.15, 2.44, 2.4301714285714286)","(19.0, 36.0, 34.23255813953488)","(21.0, 29.0, 28.210526315789473)","(7.0, 8.6, 8.441379310344828)","(5.5, 6.6, 6.46140350877193)","(10.0, 11.5, 11.224137931034482)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:17.531899,"(4.6, 6.2, 6.086301369863014)","(2.15, 2.44, 2.4301714285714286)","(19.0, 36.0, 34.23255813953488)","(21.0, 29.0, 28.210526315789473)","(7.0, 8.6, 8.441379310344828)","(5.5, 6.6, 6.48141592920354)","(10.0, 11.5, 11.4)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:18.531375,"(4.6, 6.2, 6.083333333333333)","(2.15, 2.44, 2.4268926553672316)","(19.0, 36.0, 34.13333333333333)","(21.0, 29.0, 28.210526315789473)","(7.0, 8.6, 8.56039603960396)","(5.5, 6.6, 6.455913978494624)","(10.0, 11.5, 11.444444444444445)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:19.620656,"(4.6, 6.2, 6.0592)","(2.15, 2.44, 2.42421768707483)","(19.0, 36.0, 33.84615384615385)","(21.0, 29.0, 28.275862068965516)","(7.0, 8.6, 8.52079207920792)","(5.5, 6.6, 6.455913978494624)","(10.0, 11.5, 11.444444444444445)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:20.836297,"(4.6, 6.0, 5.9905405405405405)","(2.15, 2.54, 2.5335483870967743)","(19.0, 36.0, 33.955555555555556)","(21.0, 29.0, 27.476190476190474)","(7.0, 8.4, 8.346341463414634)","(5.5, 6.6, 6.385786802030458)","(10.0, 11.5, 11.298076923076923)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:22.005340,"(4.6, 5.9, 5.86896551724138)","(2.15, 2.56, 2.558)","(19.0, 36.0, 33.955555555555556)","(21.0, 28.0, 27.476190476190474)","(7.0, 8.4, 8.346341463414634)","(5.5, 6.4, 6.385786802030458)","(10.0, 11.5, 11.298076923076923)","(81.0, 170.0, 168.8)"
07-01-2023 18:59:23.213382,"(4.6, 5.8, 5.710416666666667)","(2.15, 2.58, 2.578666666666667)","(19.0, 36.0, 34.24390243902439)","(21.0, 28.0, 27.333333333333332)","(7.0, 8.4, 8.2)","(5.5, 6.6, 6.415384615384616)","(10.0, 11.5, 11.313432835820896)","(81.0, 170.0, 168.88888888888889)"
07-01-2023 18:59:24.417682,"(4.6, 5.8, 5.704424778761061)","(2.15, 2.58, 2.5734545454545454)","(19.0, 36.0, 34.24390243902439)","(21.0, 28.0, 27.333333333333332)","(7.0, 8.2, 8.162886597938144)","(5.5, 6.6, 6.415384615384616)","(10.0, 11.5, 11.333333333333334)","(81.0, 170.0, 168.88888888888889)"
07-01-2023 18:59:25.591126,"(4.6, 5.8, 5.673469387755102)","(2.15, 2.6, 2.5825531914893616)","(19.0, 36.0, 35.0)","(21.0, 28.0, 27.4)","(7.0, 8.0, 7.852173913043478)","(5.5, 6.6, 6.510144927536232)","(10.0, 11.5, 11.504672897196262)","(81.0, 170.0, 169.23076923076923)"
07-01-2023 18:59:26.710763,"(4.6, 5.8, 5.757692307692308)","(2.15, 2.6, 2.5790291262135923)","(19.0, 36.0, 35.0)","(21.0, 28.0, 28.454545454545453)","(7.0, 8.0, 7.874418604651162)","(5.5, 6.6, 6.511111111111111)","(10.0, 12.0, 11.37719298245614)","(81.0, 170.0, 169.79591836734693)"
07-01-2023 18:59:27.838825,"(4.6, 5.9, 5.790909090909091)","(2.15, 2.56, 2.543076923076923)","(19.0, 36.0, 35.8)","(21.0, 29.0, 28.53846153846154)","(7.0, 8.0, 7.886486486486486)","(5.5, 6.6, 6.511111111111111)","(10.0, 11.5, 11.35344827586207)","(81.0, 170.0, 169.79591836734693)"
