,Hurunui Mouse,Homebush Madison,Miss Matilda,Mr Muggins,Go Again,Homebush Faith
10-01-2023 08:45:22.647399,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:23.519850,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:24.417821,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:25.305114,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:26.249959,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:27.132943,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:28.026839,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:28.929990,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:29.802215,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:30.681072,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:31.570140,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:32.409541,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:33.309460,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:34.184036,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:35.023838,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:35.926739,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:36.769180,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:37.657307,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:38.570609,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:39.457247,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:40.379673,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:41.274371,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:42.187369,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:43.097446,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:43.975460,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:44.896139,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:45.785959,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:46.672107,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:47.587425,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:48.511467,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:49.462112,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:50.411507,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:51.348531,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:52.295705,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:53.155288,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:54.046780,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:54.886126,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:55.763131,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:56.644977,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:57.498082,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:58.365712,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:45:59.224842,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:00.165227,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:00.994367,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:01.915431,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:02.769119,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:03.667446,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:04.616929,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:05.520803,"(6.0, 18.5, 12.100000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:06.428095,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:07.395961,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:08.273723,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:09.198504,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:10.069260,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:10.934272,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:11.818863,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:12.741253,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:13.629340,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:14.534525,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:15.444137,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:16.298086,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:17.163997,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:18.012372,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:18.847052,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:19.808609,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:20.720896,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:21.632769,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:22.631834,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 36.0, 25.375)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:23.483637,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:24.376584,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:25.287348,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 14.341176470588234)"
10-01-2023 08:46:26.146587,"(6.0, 18.5, 13.35135135135135)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:27.065978,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:27.975637,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:28.859531,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:29.757212,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:30.653343,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:31.521715,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:32.386327,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:33.249743,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:34.105805,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:34.954658,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:35.810732,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:36.722218,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:37.571085,"(6.0, 18.5, 9.5)","(8.0, 27.0, 17.666666666666668)","(12.0, 34.0, 24.208333333333332)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:38.454779,"(6.0, 17.5, 10.25)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:39.440208,"(6.0, 17.5, 10.25)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:40.311296,"(6.0, 17.5, 10.25)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:41.157049,"(6.0, 17.5, 10.25)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:42.036975,"(6.0, 17.5, 10.25)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:42.954139,"(6.0, 17.5, 10.25)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 10.266666666666666)"
10-01-2023 08:46:44.007353,"(6.0, 17.5, 10.25)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:44.912703,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:45.829633,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:46.768151,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:47.687587,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:48.532910,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:49.404377,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:50.296672,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:51.138273,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
10-01-2023 08:46:52.031430,"(6.0, 17.5, 12.780000000000001)","(8.0, 27.0, 17.666666666666668)","(12.0, 38.0, 22.53125)","(6.5, 21.0, 14.653846153846153)","(1.65, 2.64, 2.482909090909091)","(6.0, 19.0, 13.088888888888889)"
