,Bye Bye Blues,Paramount Patti,Wild Bean,Lipinski Pie,Finniss Swell,Bellas Flower
16-12-2022 13:12:14.549575,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.183333333333334)","(41.0, 330.0, 152.76923076923077)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:15.546172,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.360869565217391)","(41.0, 330.0, 152.76923076923077)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:16.428184,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.46)","(41.0, 330.0, 152.76923076923077)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:17.311561,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.46)","(41.0, 330.0, 152.76923076923077)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:18.196906,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.46)","(41.0, 330.0, 152.76923076923077)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:19.206027,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.016666666666667)","(41.0, 330.0, 148.9230769230769)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:20.157499,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.016666666666667)","(41.0, 320.0, 148.9230769230769)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:21.040507,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.25)","(41.0, 300.0, 257.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:22.034321,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 13.083333333333334)","(4.8, 6.6, 5.183333333333334)","(41.0, 300.0, 257.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:22.975264,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 11.708333333333334)","(4.8, 6.6, 5.183333333333334)","(41.0, 300.0, 257.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:23.897531,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 14.0)","(4.8, 6.6, 5.183333333333334)","(41.0, 300.0, 257.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:24.891899,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 15.71875)","(4.8, 6.6, 5.4)","(41.0, 300.0, 134.14285714285714)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:25.838791,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 15.71875)","(4.8, 6.6, 5.4)","(41.0, 300.0, 134.14285714285714)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 11.822222222222223)"
16-12-2022 13:12:26.864629,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 15.71875)","(4.8, 6.6, 5.4)","(41.0, 300.0, 145.33333333333334)","(2.05, 2.52, 2.236666666666667)","(5.0, 14.0, 12.014285714285714)"
16-12-2022 13:12:27.902080,"(3.8, 6.2, 5.866666666666667)","(10.0, 25.0, 15.71875)","(4.8, 6.6, 5.2875)","(41.0, 290.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:28.846816,"(3.8, 6.2, 5.866666666666667)","(10.0, 24.0, 17.75)","(4.8, 6.6, 5.2875)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:29.760046,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.6, 5.2875)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:30.658613,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.260000000000001)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:31.554326,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.260000000000001)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:32.488161,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.260000000000001)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:33.483723,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.260000000000001)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:34.380368,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.12)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:35.406966,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.12)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:36.337022,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.12)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:37.241527,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.12)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:38.234261,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 21.083333333333336)","(4.8, 6.4, 6.12)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.014285714285714)"
16-12-2022 13:12:39.190506,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 15.333333333333334)","(4.8, 6.4, 6.12)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.175)"
16-12-2022 13:12:40.184441,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.645454545454545)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.175)"
16-12-2022 13:12:41.176590,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.645454545454545)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.175)"
16-12-2022 13:12:42.107378,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.645454545454545)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 10.48)"
16-12-2022 13:12:43.080947,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.364705882352941)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 10.48)"
16-12-2022 13:12:44.113725,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.2875)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.175)"
16-12-2022 13:12:45.093821,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.421052631578947)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.175)"
16-12-2022 13:12:46.018926,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.421052631578947)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.175)"
16-12-2022 13:12:46.995944,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.421052631578947)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.175)"
16-12-2022 13:12:48.007319,"(3.8, 6.2, 5.866666666666667)","(10.0, 23.0, 14.0)","(4.8, 6.6, 5.421052631578947)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 11.74)"
16-12-2022 13:12:49.042522,"(3.8, 6.2, 5.866666666666667)","(10.0, 22.0, 15.25)","(4.8, 6.6, 5.277777777777778)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.2125)"
16-12-2022 13:12:49.967437,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 17.4375)","(4.8, 6.6, 5.421052631578947)","(41.0, 280.0, 161.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.2125)"
16-12-2022 13:12:50.919332,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 17.4375)","(4.8, 6.6, 5.421052631578947)","(41.0, 270.0, 109.05882352941177)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.2125)"
16-12-2022 13:12:51.894305,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 17.4375)","(4.8, 6.6, 5.421052631578947)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.2125)"
16-12-2022 13:12:52.782139,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 17.4375)","(4.8, 6.6, 5.421052631578947)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.2125)"
16-12-2022 13:12:53.650491,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 17.4375)","(4.8, 6.6, 5.277777777777778)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.2125)"
16-12-2022 13:12:54.660889,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 17.4375)","(4.8, 6.6, 5.277777777777778)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 11.8)"
16-12-2022 13:12:55.705328,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 14.13888888888889)","(4.8, 6.6, 5.347368421052631)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.05)"
16-12-2022 13:12:56.721137,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 13.196428571428571)","(4.8, 6.6, 5.421052631578947)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:12:57.709764,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 13.196428571428571)","(4.8, 6.6, 5.421052631578947)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:12:58.660709,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 13.196428571428571)","(4.8, 6.6, 5.421052631578947)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:12:59.714907,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 13.196428571428571)","(4.8, 6.6, 5.161538461538462)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:00.800248,"(3.8, 6.2, 5.866666666666667)","(10.0, 21.0, 13.196428571428571)","(4.8, 6.6, 5.296296296296296)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:01.808245,"(3.8, 6.2, 5.866666666666667)","(10.0, 20.0, 14.535714285714285)","(4.8, 6.6, 5.296296296296296)","(41.0, 260.0, 223.66666666666669)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:02.765473,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 16.5)","(4.8, 6.6, 5.296296296296296)","(41.0, 230.0, 214.33333333333331)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:03.811221,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 16.5)","(4.8, 6.6, 5.296296296296296)","(41.0, 230.0, 137.0)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:04.800498,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 16.5)","(4.8, 6.6, 5.161538461538462)","(41.0, 230.0, 216.71428571428572)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:05.714656,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.525641025641026)","(4.8, 6.6, 5.161538461538462)","(41.0, 230.0, 216.71428571428572)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:06.742047,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.525641025641026)","(4.8, 6.6, 5.296296296296296)","(41.0, 230.0, 199.33333333333334)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:07.734725,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.525641025641026)","(4.8, 6.6, 5.296296296296296)","(41.0, 230.0, 199.33333333333334)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.185714285714285)"
16-12-2022 13:13:08.774122,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.525641025641026)","(4.8, 6.6, 5.296296296296296)","(41.0, 230.0, 199.33333333333334)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.15)"
16-12-2022 13:13:09.790725,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.525641025641026)","(4.8, 6.6, 5.361538461538462)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.15)"
16-12-2022 13:13:10.717714,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.316326530612244)","(4.8, 6.4, 5.361538461538462)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.15)"
16-12-2022 13:13:11.766771,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.316326530612244)","(4.8, 6.4, 5.75)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 11.8)"
16-12-2022 13:13:12.764948,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.316326530612244)","(4.8, 6.4, 5.8149999999999995)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 11.8)"
16-12-2022 13:13:13.809544,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.316326530612244)","(4.8, 6.4, 5.8149999999999995)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 11.8)"
16-12-2022 13:13:14.833977,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.316326530612244)","(4.8, 6.4, 6.198275862068966)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 11.8)"
16-12-2022 13:13:15.883541,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.316326530612244)","(4.8, 6.4, 6.198275862068966)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 11.8)"
16-12-2022 13:13:16.949698,"(3.8, 6.2, 5.866666666666667)","(10.0, 19.5, 12.316326530612244)","(4.8, 6.4, 6.198275862068966)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.36)"
16-12-2022 13:13:18.004774,"(3.8, 6.2, 5.866666666666667)","(10.0, 18.5, 14.416666666666668)","(4.8, 6.4, 5.800000000000001)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.36)"
16-12-2022 13:13:18.875150,"(3.8, 6.2, 5.866666666666667)","(10.0, 18.5, 14.0)","(4.8, 6.4, 5.800000000000001)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.36)"
16-12-2022 13:13:19.869030,"(3.8, 6.2, 5.866666666666667)","(10.0, 18.5, 12.629032258064516)","(4.8, 6.4, 6.2)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.36)"
16-12-2022 13:13:20.899710,"(3.8, 6.2, 5.866666666666667)","(10.0, 18.5, 12.629032258064516)","(4.8, 6.4, 6.2)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.36)"
16-12-2022 13:13:21.884769,"(3.8, 6.2, 5.866666666666667)","(10.0, 18.5, 12.629032258064516)","(4.8, 6.4, 6.179591836734694)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.36)"
16-12-2022 13:13:22.957868,"(3.8, 6.2, 5.866666666666667)","(10.0, 18.5, 12.629032258064516)","(4.8, 6.4, 6.07)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.4375)"
16-12-2022 13:13:23.995207,"(3.8, 6.2, 5.866666666666667)","(10.0, 17.5, 15.785714285714285)","(4.8, 6.4, 6.07)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.4375)"
16-12-2022 13:13:25.073261,"(3.8, 6.2, 5.866666666666667)","(10.0, 17.5, 15.25)","(4.8, 6.4, 6.245312500000001)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.4375)"
16-12-2022 13:13:26.148147,"(3.8, 6.2, 5.866666666666667)","(10.0, 17.5, 12.19767441860465)","(4.8, 6.4, 6.245312500000001)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.4375)"
16-12-2022 13:13:27.119274,"(3.8, 6.2, 5.866666666666667)","(10.0, 17.5, 12.19767441860465)","(4.8, 6.4, 6.2322033898305085)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.4375)"
16-12-2022 13:13:28.161601,"(3.8, 6.2, 5.866666666666667)","(10.0, 17.5, 12.19767441860465)","(4.8, 6.4, 6.2322033898305085)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.25)"
16-12-2022 13:13:29.278825,"(3.8, 6.2, 5.866666666666667)","(10.0, 17.0, 14.25)","(4.8, 6.4, 6.066666666666667)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:30.277349,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.066666666666667)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:31.260755,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.247457627118644)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:32.320214,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.233333333333333)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:33.322921,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.233333333333333)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:34.366343,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.233333333333333)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:35.326899,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.233333333333333)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:36.282781,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 5.821428571428571)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:37.369494,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.23469387755102)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:38.412367,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.215909090909091)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:39.413682,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.215909090909091)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:40.481790,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.215909090909091)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:41.502639,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 15.666666666666668)","(4.8, 6.4, 6.215909090909091)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.53125)"
16-12-2022 13:13:42.619854,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.461538461538462)","(4.8, 6.4, 5.95)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:43.653596,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.461538461538462)","(4.8, 6.4, 5.95)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:44.662615,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.461538461538462)","(4.8, 6.4, 5.95)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:45.727929,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.461538461538462)","(4.8, 6.4, 6.283333333333333)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:46.772919,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.055555555555555)","(4.8, 6.4, 6.266666666666667)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:47.817552,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.055555555555555)","(4.8, 6.4, 6.266666666666667)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:48.812469,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.055555555555555)","(4.8, 6.4, 5.95)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:49.839275,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.055555555555555)","(4.8, 6.4, 5.95)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.6)"
16-12-2022 13:13:50.765726,"(3.8, 6.2, 5.866666666666667)","(10.0, 16.5, 12.055555555555555)","(4.8, 6.4, 5.95)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.678571428571429)"
16-12-2022 13:13:51.726639,"(3.8, 6.2, 5.866666666666667)","(10.0, 15.5, 14.833333333333332)","(4.8, 6.4, 6.0625)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.52, 2.236666666666667)","(5.0, 13.0, 12.678571428571429)"
16-12-2022 13:13:52.693316,"(3.8, 6.2, 5.866666666666667)","(10.0, 15.5, 13.5)","(4.8, 6.4, 6.0625)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.48, 2.23)","(5.0, 13.0, 12.678571428571429)"
16-12-2022 13:13:53.768660,"(3.8, 6.2, 5.866666666666667)","(10.0, 15.5, 13.5)","(4.8, 6.4, 6.0625)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.48, 2.23)","(5.0, 13.0, 12.678571428571429)"
16-12-2022 13:13:54.882482,"(3.8, 6.2, 5.866666666666667)","(10.0, 15.5, 12.14516129032258)","(4.8, 6.4, 6.078571428571429)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.48, 2.23)","(5.0, 13.0, 12.678571428571429)"
16-12-2022 13:13:55.844820,"(3.8, 6.2, 5.866666666666667)","(10.0, 15.5, 12.14516129032258)","(4.8, 6.4, 6.078571428571429)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.48, 2.23)","(5.0, 13.0, 12.678571428571429)"
16-12-2022 13:13:56.747925,"(3.8, 6.2, 5.866666666666667)","(10.0, 15.5, 12.14516129032258)","(4.8, 6.4, 6.078571428571429)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.48, 2.23)","(5.0, 13.0, 12.678571428571429)"
16-12-2022 13:13:57.783554,"(3.8, 6.2, 5.866666666666667)","(10.0, 15.5, 12.14516129032258)","(4.8, 6.4, 6.078571428571429)","(41.0, 230.0, 213.27272727272725)","(2.05, 2.48, 2.23)","(5.0, 13.0, 12.678571428571429)"
