,Tiggerlong Lass,Hermine Bale,Aston Macallan,Slick Attitude,Taylen Bale,Chasin Freddy
06-01-2023 17:25:56.423629,"(16.0, 60.0, 33.15789473684211)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:25:57.488182,"(16.0, 60.0, 33.15789473684211)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:25:58.585184,"(16.0, 60.0, 33.15789473684211)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:25:59.672022,"(16.0, 60.0, 33.15789473684211)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:00.704186,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:01.732666,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:02.862237,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:03.921578,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:04.976431,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:06.088071,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:07.041984,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:08.079986,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:09.133605,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:10.100443,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:11.265594,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.142857142857142)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:12.408083,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.2, 5.2)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:13.399223,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.6, 5.2)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:14.721089,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.6, 5.2)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:15.788845,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.6, 4.942857142857143)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:16.925939,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.6, 4.942857142857143)","(3.4, 5.1, 4.6034482758620685)","(5.5, 9.6, 8.436363636363636)"
06-01-2023 17:26:17.959808,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.6, 5.6702702702702705)","(3.2, 5.9, 4.96)","(4.2, 7.6, 5.0636363636363635)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:18.915517,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.725)","(4.2, 7.6, 5.0636363636363635)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:19.967232,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 6.205)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:20.978629,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 6.205)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:22.000359,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 4.757894736842105)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:23.124391,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 4.757894736842105)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:24.137257,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 4.757894736842105)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:25.384784,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 4.757894736842105)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:26.480085,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 4.757894736842105)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:27.480398,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 4.757894736842105)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
06-01-2023 17:26:28.493945,"(16.0, 60.0, 30.352941176470587)","(5.0, 7.4, 7.0200000000000005)","(3.2, 5.9, 4.892857142857143)","(4.2, 7.6, 4.757894736842105)","(3.4, 5.1, 3.7049999999999996)","(5.5, 9.6, 8.533333333333333)"
