,Elizabethan Era,Arma Veyron,Moreartsthanclass,Whereyagoinbabe,Martha Lavinia,Dougs Cino,Moneymakinmonkey,Ronzel Micky,Maxines Delight,Coco Beach
10-01-2023 20:29:06.119150,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 10.866666666666667)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:07.318865,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 10.866666666666667)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:08.542720,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 10.866666666666667)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:09.832385,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 10.866666666666667)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:11.263307,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 10.866666666666667)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:12.685638,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 10.866666666666667)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:14.118333,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:15.480222,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:16.790217,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:18.084591,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:19.452167,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:20.904468,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:22.616198,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:24.217506,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:25.727317,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:27.100773,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:28.404537,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:29.665546,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:30.941685,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:32.236213,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:33.617878,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:35.059943,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:36.492628,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:37.870440,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:39.122333,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:40.392714,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:41.628436,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:42.856943,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
10-01-2023 20:29:44.148597,"(61.0, 180.0, 142.85714285714286)","(3.2, 4.1, 3.4666666666666663)","(21.0, 40.0, 35.111111111111114)","(4.6, 7.0, 5.3999999999999995)","(6.0, 9.2, 8.488888888888887)","(7.5, 12.5, 11.1)","(11.0, 19.0, 15.24)","(81.0, 190.0, 155.71428571428572)","(8.5, 14.0, 10.266666666666667)","(5.0, 6.8, 5.3)"
