,Velocity Viola,Coco Evie,Shatter,Villain Brand,Go Karts
11-01-2023 21:29:08.723117,"(1.85, 2.0, 1.9892857142857143)","(12.0, 14.5, 14.2)","(2.7, 3.7, 3.6113636363636363)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.29)"
11-01-2023 21:29:09.626368,"(1.85, 2.0, 1.9943661971830986)","(12.0, 14.5, 14.40625)","(2.7, 3.7, 3.61875)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.29)"
11-01-2023 21:29:10.512327,"(1.85, 2.0, 1.996969696969697)","(12.0, 14.5, 14.40625)","(2.7, 3.7, 3.6113636363636363)","(31.0, 42.0, 38.333333333333336)","(5.0, 7.8, 7.233333333333333)"
11-01-2023 21:29:11.388076,"(1.85, 1.97, 1.9533333333333334)","(12.0, 15.0, 13.75)","(2.7, 3.8, 3.73)","(31.0, 42.0, 38.52173913043478)","(5.0, 7.8, 7.292307692307692)"
11-01-2023 21:29:12.213899,"(1.85, 2.04, 1.9775)","(12.0, 15.0, 13.75)","(2.7, 3.8, 3.5142857142857142)","(31.0, 42.0, 38.52173913043478)","(5.0, 7.8, 7.123076923076923)"
11-01-2023 21:29:13.130577,"(1.85, 2.04, 2.035)","(12.0, 15.0, 14.166666666666666)","(2.7, 3.75, 3.4875)","(31.0, 42.0, 38.52173913043478)","(5.0, 7.8, 6.917647058823529)"
11-01-2023 21:29:14.092602,"(1.85, 1.99, 1.9816666666666667)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.5749999999999997)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.25)"
11-01-2023 21:29:14.987012,"(1.85, 1.99, 1.9816666666666667)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.5749999999999997)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.25)"
11-01-2023 21:29:15.834845,"(1.85, 1.99, 1.9813513513513514)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.581578947368421)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.252173913043478)"
11-01-2023 21:29:16.676570,"(1.85, 1.99, 1.9813513513513514)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.581578947368421)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.252173913043478)"
11-01-2023 21:29:17.535916,"(1.85, 1.99, 1.9813513513513514)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.581578947368421)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.252173913043478)"
11-01-2023 21:29:18.402101,"(1.85, 1.99, 1.9813513513513514)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.581578947368421)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.252173913043478)"
11-01-2023 21:29:19.231976,"(1.85, 1.99, 1.9776923076923076)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.631818181818182)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.252173913043478)"
11-01-2023 21:29:20.061218,"(1.85, 1.96, 1.9564285714285714)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.664285714285714)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.6090909090909085)"
11-01-2023 21:29:20.925888,"(1.85, 1.96, 1.9566666666666666)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.7, 3.664285714285714)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.609523809523809)"
11-01-2023 21:29:21.778771,"(1.85, 1.96, 1.9516666666666667)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.75, 3.716666666666667)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:22.645375,"(1.85, 1.96, 1.9516666666666667)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.75, 3.716666666666667)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:23.547397,"(1.85, 1.96, 1.9516666666666667)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.75, 3.716666666666667)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:24.374555,"(1.85, 1.96, 1.9516666666666667)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.75, 3.716666666666667)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:25.287102,"(1.85, 1.96, 1.9516666666666667)","(12.0, 15.0, 14.142857142857142)","(2.7, 3.75, 3.716666666666667)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.211764705882353)"
11-01-2023 21:29:26.119098,"(1.85, 2.0, 1.982)","(12.0, 15.0, 14.127272727272727)","(2.7, 3.8, 3.674074074074074)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.211764705882353)"
11-01-2023 21:29:26.955437,"(1.85, 2.0, 1.9945454545454546)","(12.0, 15.0, 14.127272727272727)","(2.7, 3.8, 3.674074074074074)","(31.0, 42.0, 37.15151515151515)","(5.0, 7.8, 7.193939393939393)"
11-01-2023 21:29:27.791030,"(1.85, 2.0, 1.982)","(12.0, 15.0, 14.127272727272727)","(2.7, 3.8, 3.674074074074074)","(31.0, 42.0, 37.714285714285715)","(5.0, 7.8, 7.211764705882353)"
11-01-2023 21:29:28.661163,"(1.85, 1.97, 1.9584615384615385)","(12.0, 15.0, 14.127272727272727)","(2.7, 3.8, 3.723809523809524)","(31.0, 42.0, 38.36363636363637)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:29.542486,"(1.85, 1.97, 1.9538461538461538)","(12.0, 15.0, 13.758620689655173)","(2.7, 3.8, 3.723809523809524)","(31.0, 42.0, 38.470588235294116)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:30.384373,"(1.85, 1.97, 1.9538461538461538)","(12.0, 15.0, 14.329787234042554)","(2.7, 3.8, 3.723809523809524)","(31.0, 42.0, 38.470588235294116)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:31.299315,"(1.85, 1.97, 1.9538461538461538)","(12.0, 15.0, 14.284090909090908)","(2.7, 3.8, 3.723809523809524)","(31.0, 42.0, 38.470588235294116)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:32.171439,"(1.85, 1.97, 1.9538461538461538)","(12.0, 15.0, 14.416666666666666)","(2.7, 3.8, 3.723809523809524)","(31.0, 42.0, 38.470588235294116)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:33.029888,"(1.85, 1.97, 1.95)","(12.0, 15.0, 14.416666666666666)","(2.7, 3.8, 3.7483870967741937)","(31.0, 42.0, 38.470588235294116)","(5.0, 7.8, 7.278260869565218)"
11-01-2023 21:29:33.951131,"(1.85, 1.97, 1.95)","(12.0, 15.0, 14.416666666666666)","(2.7, 3.8, 3.75)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:34.873372,"(1.85, 1.97, 1.955)","(12.0, 15.0, 14.357142857142858)","(2.7, 3.8, 3.7384615384615385)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:35.727474,"(1.85, 1.97, 1.955)","(11.0, 15.0, 14.357142857142858)","(2.7, 3.8, 3.7384615384615385)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:36.578508,"(1.85, 1.97, 1.955)","(11.0, 15.0, 14.357142857142858)","(2.7, 3.8, 3.7384615384615385)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:37.513395,"(1.85, 1.95, 1.9454545454545453)","(11.0, 15.0, 14.37)","(2.7, 3.8, 3.761904761904762)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:29:38.399639,"(1.85, 1.95, 1.9454545454545453)","(11.0, 15.0, 14.37)","(2.7, 3.8, 3.7741935483870965)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:29:39.277978,"(1.85, 1.95, 1.9454545454545453)","(11.0, 15.0, 14.37)","(2.7, 3.8, 3.7741935483870965)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:29:40.115398,"(1.85, 1.95, 1.9416666666666667)","(11.0, 15.0, 14.37)","(2.7, 3.8, 3.7741935483870965)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:29:40.970713,"(1.85, 1.95, 1.9416666666666667)","(11.0, 15.0, 14.37)","(2.7, 3.8, 3.7741935483870965)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:29:41.853993,"(1.85, 1.95, 1.9416666666666667)","(11.0, 15.0, 14.37)","(2.7, 3.8, 3.7741935483870965)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:29:42.797411,"(1.85, 1.95, 1.9416666666666667)","(11.0, 15.0, 14.37)","(2.7, 3.8, 3.775)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:29:43.708007,"(1.85, 1.98, 1.9585714285714286)","(11.0, 15.0, 14.357142857142858)","(2.7, 3.9, 3.8653846153846154)","(31.0, 42.0, 38.75675675675676)","(5.0, 7.8, 7.193939393939393)"
11-01-2023 21:29:44.561173,"(1.85, 1.98, 1.9314285714285713)","(11.0, 15.0, 14.34)","(2.7, 3.9, 3.892857142857143)","(31.0, 42.0, 38.92307692307692)","(5.0, 7.8, 7.038095238095238)"
11-01-2023 21:29:45.438584,"(1.85, 1.94, 1.935)","(11.0, 15.0, 14.34)","(2.7, 3.95, 3.8884615384615384)","(31.0, 42.0, 38.19047619047619)","(5.0, 7.8, 7.329411764705882)"
11-01-2023 21:29:46.299685,"(1.85, 1.94, 1.9363636363636363)","(11.0, 15.0, 14.34)","(2.7, 3.95, 3.9264705882352944)","(31.0, 42.0, 38.19047619047619)","(5.0, 7.8, 7.329411764705882)"
11-01-2023 21:29:47.130424,"(1.85, 1.94, 1.9175)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.919642857142857)","(31.0, 42.0, 38.19047619047619)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:47.983747,"(1.85, 1.94, 1.9175)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.93125)","(31.0, 42.0, 38.92307692307692)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:48.953421,"(1.85, 1.94, 1.915)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9514705882352943)","(31.0, 42.0, 38.19047619047619)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:49.896264,"(1.85, 1.94, 1.915)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9514705882352943)","(31.0, 42.0, 38.92307692307692)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:50.741115,"(1.85, 1.94, 1.915)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9514705882352943)","(31.0, 42.0, 38.92307692307692)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:51.575355,"(1.85, 1.94, 1.915)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9410714285714286)","(31.0, 42.0, 38.92307692307692)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:52.356446,"(1.85, 1.94, 1.915)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9410714285714286)","(31.0, 42.0, 38.19047619047619)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:53.202546,"(1.85, 1.94, 1.915)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9410714285714286)","(31.0, 42.0, 38.92307692307692)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:29:54.124776,"(1.85, 1.94, 1.915)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9410714285714286)","(31.0, 42.0, 38.19047619047619)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:29:55.248508,"(1.85, 1.92, 1.9075)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.956)","(31.0, 42.0, 40.57142857142857)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:56.133418,"(1.85, 1.91, 1.9072727272727272)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.956)","(31.0, 42.0, 40.57142857142857)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:56.972647,"(1.85, 1.91, 1.902)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.956)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:57.868588,"(1.85, 1.91, 1.894)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.956)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.254545454545455)"
11-01-2023 21:29:58.850887,"(1.85, 1.91, 1.9033333333333333)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9685714285714284)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.278260869565218)"
11-01-2023 21:29:59.781343,"(1.85, 1.91, 1.894)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9685714285714284)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:30:00.653521,"(1.85, 1.91, 1.90625)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9633333333333334)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.228571428571429)"
11-01-2023 21:30:01.651554,"(1.85, 1.92, 1.9)","(11.0, 15.0, 14.34)","(2.7, 4.0, 3.9633333333333334)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:30:02.540928,"(1.85, 1.91, 1.9088461538461539)","(11.0, 15.0, 14.38888888888889)","(2.7, 4.0, 3.9633333333333334)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.315151515151515)"
11-01-2023 21:30:03.351969,"(1.85, 1.9, 1.89625)","(11.0, 15.0, 14.38888888888889)","(2.7, 4.0, 3.965625)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:30:04.187464,"(1.85, 1.9, 1.8965714285714286)","(11.0, 15.0, 14.38888888888889)","(2.7, 4.0, 3.978846153846154)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:30:05.120132,"(1.85, 1.9, 1.8941666666666666)","(11.0, 15.0, 14.4)","(2.7, 4.0, 3.988709677419355)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:30:06.071203,"(1.85, 1.9, 1.8941666666666666)","(11.0, 15.0, 14.4)","(2.7, 4.0, 3.9710526315789476)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.419047619047619)"
11-01-2023 21:30:07.084632,"(1.85, 1.9, 1.8982051282051282)","(11.0, 15.0, 14.4)","(2.7, 4.0, 3.9705357142857145)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.438095238095238)"
11-01-2023 21:30:07.996551,"(1.85, 1.9, 1.8979220779220778)","(11.0, 15.0, 14.416666666666666)","(2.7, 4.0, 3.9712962962962965)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.594594594594595)"
11-01-2023 21:30:08.826587,"(1.85, 1.9, 1.8991666666666667)","(11.0, 15.0, 14.40566037735849)","(2.7, 4.0, 3.9683673469387757)","(31.0, 42.0, 40.84848484848485)","(5.0, 7.8, 7.491891891891892)"
11-01-2023 21:30:09.686710,"(1.75, 1.9, 1.8997333333333333)","(11.0, 15.0, 14.40566037735849)","(2.9, 4.0, 3.9683673469387757)","(31.0, 42.0, 40.84848484848485)","(5.5, 7.8, 7.454545454545455)"
11-01-2023 21:30:10.599513,"(1.75, 1.9, 1.895)","(11.0, 15.0, 14.40566037735849)","(2.9, 4.0, 3.9683673469387757)","(31.0, 42.0, 40.84848484848485)","(5.5, 7.8, 7.454545454545455)"
11-01-2023 21:30:11.509063,"(1.75, 1.91, 1.9096052631578946)","(11.0, 15.0, 14.357142857142858)","(2.9, 4.0, 3.9683673469387757)","(31.0, 42.0, 40.84848484848485)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:12.357649,"(1.75, 1.91, 1.9)","(11.0, 15.0, 14.375)","(2.9, 4.0, 3.8636363636363638)","(31.0, 42.0, 40.875)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:13.181705,"(1.75, 1.91, 1.9077777777777778)","(11.0, 15.0, 14.423076923076923)","(2.9, 3.95, 3.916666666666667)","(31.0, 42.0, 40.93333333333333)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:13.985863,"(1.75, 1.91, 1.9085714285714286)","(11.0, 15.0, 14.423076923076923)","(2.9, 3.95, 3.903846153846154)","(31.0, 42.0, 41.0)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:14.870643,"(1.75, 1.91, 1.9085714285714286)","(11.0, 15.0, 14.423076923076923)","(2.9, 3.95, 3.903846153846154)","(31.0, 42.0, 41.0)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:15.733590,"(1.75, 1.91, 1.9089473684210525)","(11.0, 15.0, 14.423076923076923)","(2.9, 3.95, 3.903846153846154)","(31.0, 42.0, 41.0)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:16.576006,"(1.75, 1.96, 1.9049999999999998)","(11.0, 15.0, 14.423076923076923)","(2.9, 3.95, 3.888235294117647)","(31.0, 42.0, 41.0)","(5.5, 7.8, 7.468965517241379)"
11-01-2023 21:30:17.366210,"(1.75, 1.92, 1.9105882352941175)","(11.0, 15.0, 14.387755102040817)","(2.9, 3.95, 3.9125)","(31.0, 42.0, 41.0)","(5.5, 7.8, 7.5440000000000005)"
11-01-2023 21:30:18.238744,"(1.75, 1.92, 1.9089999999999998)","(11.0, 15.0, 14.433962264150944)","(2.9, 3.95, 3.892857142857143)","(31.0, 42.0, 41.0)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:19.140803,"(1.75, 1.92, 1.9105882352941175)","(11.0, 15.0, 14.433962264150944)","(2.9, 3.95, 3.89)","(31.0, 42.0, 41.0)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:20.029548,"(1.75, 1.91, 1.9092857142857143)","(11.0, 15.0, 14.433962264150944)","(2.9, 3.95, 3.892857142857143)","(31.0, 42.0, 41.9)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:20.935409,"(1.75, 1.92, 1.9164705882352941)","(11.0, 15.0, 14.423076923076923)","(2.9, 3.9, 3.8874999999999997)","(31.0, 55.0, 52.77777777777778)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:21.813668,"(1.75, 1.91, 1.9016666666666666)","(11.0, 15.0, 14.375)","(2.9, 3.95, 3.8916666666666666)","(31.0, 55.0, 52.77777777777778)","(5.5, 7.8, 7.5440000000000005)"
11-01-2023 21:30:22.772255,"(1.75, 1.91, 1.9009090909090909)","(11.0, 15.0, 14.375)","(3.0, 3.95, 3.8916666666666666)","(31.0, 55.0, 53.26923076923077)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:23.667935,"(1.75, 1.91, 1.8916666666666666)","(11.0, 15.0, 14.375)","(3.0, 3.95, 3.9000000000000004)","(31.0, 55.0, 51.12903225806451)","(5.5, 7.8, 7.5440000000000005)"
11-01-2023 21:30:24.484120,"(1.75, 1.91, 1.8977777777777778)","(11.0, 15.0, 14.375)","(3.0, 3.95, 3.9000000000000004)","(31.0, 55.0, 51.12903225806451)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:25.404841,"(1.75, 1.91, 1.8930769230769229)","(11.0, 15.0, 14.375)","(3.0, 3.95, 3.9000000000000004)","(31.0, 55.0, 51.12903225806451)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:26.337293,"(1.75, 1.91, 1.8977777777777778)","(11.0, 15.0, 14.375)","(3.0, 3.95, 3.91)","(31.0, 55.0, 51.12903225806451)","(5.5, 7.8, 7.5440000000000005)"
11-01-2023 21:30:27.218858,"(1.75, 1.91, 1.8957142857142857)","(11.0, 15.0, 14.375)","(3.0, 3.95, 3.907142857142857)","(31.0, 55.0, 51.0)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:28.108862,"(1.75, 1.91, 1.9041176470588235)","(11.0, 15.0, 14.375)","(3.0, 3.95, 3.907142857142857)","(31.0, 55.0, 51.0)","(5.5, 7.8, 7.5440000000000005)"
11-01-2023 21:30:29.010701,"(1.75, 1.92, 1.909090909090909)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.9125)","(31.0, 55.0, 47.0)","(5.5, 7.8, 7.495238095238095)"
11-01-2023 21:30:29.897820,"(1.75, 1.9, 1.8968749999999999)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.93)","(31.0, 55.0, 49.8)","(5.5, 7.8, 7.553846153846154)"
11-01-2023 21:30:30.848513,"(1.75, 1.9, 1.8958333333333333)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.875)","(31.0, 55.0, 49.8)","(5.5, 7.8, 7.495238095238095)"
11-01-2023 21:30:31.771334,"(1.75, 1.9, 1.8958333333333333)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.9125)","(31.0, 55.0, 49.8)","(5.5, 7.8, 7.495238095238095)"
11-01-2023 21:30:32.585282,"(1.75, 1.93, 1.918235294117647)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.932352941176471)","(31.0, 55.0, 50.04761904761905)","(5.5, 7.8, 7.5440000000000005)"
11-01-2023 21:30:33.367494,"(1.75, 1.92, 1.919090909090909)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.932352941176471)","(31.0, 55.0, 48.714285714285715)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:34.255455,"(1.75, 1.92, 1.91)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.928571428571429)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.5440000000000005)"
11-01-2023 21:30:35.334557,"(1.75, 1.92, 1.91)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.928571428571429)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:36.319124,"(1.75, 1.93, 1.91)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.905555555555556)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.466666666666667)"
11-01-2023 21:30:37.153639,"(1.75, 1.92, 1.915)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.905555555555556)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.466666666666667)"
11-01-2023 21:30:38.103584,"(1.75, 1.92, 1.9166666666666665)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.9125)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.466666666666667)"
11-01-2023 21:30:39.182845,"(1.75, 1.92, 1.9066666666666665)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.927777777777778)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.524137931034483)"
11-01-2023 21:30:40.103872,"(1.75, 1.91, 1.90875)","(11.0, 15.0, 14.323529411764707)","(3.0, 3.95, 3.927777777777778)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.524137931034483)"
11-01-2023 21:30:40.968645,"(1.75, 1.9, 1.8932)","(11.0, 15.0, 14.336538461538462)","(3.0, 3.95, 3.927777777777778)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.48)"
11-01-2023 21:30:42.153583,"(1.75, 1.9, 1.8915)","(11.0, 15.0, 14.336538461538462)","(3.0, 3.95, 3.93125)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.495238095238095)"
11-01-2023 21:30:43.174019,"(1.75, 1.9, 1.8904761904761904)","(11.0, 15.0, 14.336538461538462)","(3.0, 3.95, 3.927777777777778)","(31.0, 55.0, 49.26086956521739)","(5.5, 7.8, 7.495238095238095)"
11-01-2023 21:30:44.089570,"(1.75, 1.9, 1.8870967741935483)","(11.0, 15.0, 14.158536585365853)","(3.0, 3.95, 3.9250000000000003)","(31.0, 55.0, 49.5)","(5.5, 7.8, 7.495238095238095)"
11-01-2023 21:30:44.981506,"(1.75, 1.9, 1.886206896551724)","(11.0, 15.0, 14.714285714285714)","(3.0, 3.95, 3.9250000000000003)","(31.0, 55.0, 50.09090909090909)","(5.5, 7.8, 7.529032258064516)"
11-01-2023 21:30:45.821985,"(1.75, 1.89, 1.8889999999999998)","(11.0, 15.0, 14.714285714285714)","(3.0, 3.95, 3.9250000000000003)","(31.0, 55.0, 50.09090909090909)","(5.5, 7.8, 7.476923076923077)"
11-01-2023 21:30:46.759567,"(1.75, 1.89, 1.8845454545454545)","(11.0, 15.0, 14.743589743589743)","(3.0, 3.95, 3.9400000000000004)","(31.0, 55.0, 52.0)","(5.5, 7.8, 7.607407407407407)"
11-01-2023 21:30:47.785064,"(1.75, 1.88, 1.8770588235294117)","(11.0, 15.0, 14.75)","(3.0, 3.95, 3.9454545454545458)","(31.0, 55.0, 52.0)","(5.5, 7.8, 7.607407407407407)"
11-01-2023 21:30:48.853749,"(1.75, 1.88, 1.8736363636363638)","(11.0, 15.0, 14.8)","(3.0, 3.95, 3.9346938775510205)","(31.0, 55.0, 52.0)","(5.5, 7.8, 7.455172413793104)"
11-01-2023 21:30:49.695179,"(1.75, 1.88, 1.869)","(11.0, 16.0, 15.95)","(3.0, 4.0, 3.9346938775510205)","(31.0, 55.0, 52.0)","(5.5, 7.8, 7.455172413793104)"
11-01-2023 21:30:50.585329,"(1.75, 1.88, 1.8575)","(11.0, 16.0, 15.958333333333334)","(3.0, 4.0, 3.937777777777778)","(31.0, 55.0, 52.333333333333336)","(5.5, 7.8, 7.5058823529411764)"
11-01-2023 21:30:51.624271,"(1.75, 1.88, 1.86125)","(11.0, 16.0, 15.5)","(3.0, 4.0, 3.937777777777778)","(31.0, 55.0, 52.333333333333336)","(5.5, 7.8, 7.5058823529411764)"
11-01-2023 21:30:52.610619,"(1.75, 1.88, 1.8618181818181818)","(11.0, 16.0, 15.5)","(3.0, 4.0, 3.9520833333333334)","(31.0, 55.0, 52.333333333333336)","(6.0, 7.8, 7.455172413793104)"
11-01-2023 21:30:53.431725,"(1.75, 1.87, 1.8657142857142859)","(11.0, 16.0, 15.5)","(3.0, 4.0, 3.9535714285714287)","(31.0, 55.0, 52.333333333333336)","(6.0, 7.8, 7.455172413793104)"
11-01-2023 21:30:54.286510,"(1.75, 1.87, 1.8657142857142859)","(11.0, 16.0, 15.5)","(3.0, 4.0, 3.9535714285714287)","(31.0, 55.0, 52.333333333333336)","(6.0, 7.8, 7.455172413793104)"
11-01-2023 21:30:55.328342,"(1.75, 1.87, 1.8518181818181818)","(11.0, 16.0, 15.5)","(3.0, 4.0, 4.009090909090909)","(31.0, 55.0, 52.333333333333336)","(6.0, 7.8, 7.618181818181818)"
11-01-2023 21:30:56.227038,"(1.75, 1.86, 1.8542857142857143)","(11.0, 16.0, 15.5)","(3.0, 4.1, 4.009090909090909)","(31.0, 55.0, 52.333333333333336)","(6.0, 8.0, 7.504347826086957)"
11-01-2023 21:30:57.118113,"(1.75, 1.86, 1.842)","(11.0, 16.0, 15.5)","(3.0, 4.1, 4.030769230769231)","(31.0, 55.0, 51.72727272727273)","(6.0, 8.0, 7.504347826086957)"
