,Aston Simpkin,Clover Door,Clover Energy,Kooringa Magic,My Reputation,Star Max,Consort,Bugatti Fierce
12-01-2023 10:41:01.656492,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.6, 8.4)","(12.0, 15.0, 14.442857142857143)","(3.2, 4.2, 4.1454545454545455)","(6.5, 8.8, 8.25)","(5.5, 7.8, 7.50909090909091)","(8.0, 9.8, 9.762500000000001)","(4.6, 5.8, 5.766666666666667)"
12-01-2023 10:41:02.779522,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.6, 8.4)","(12.0, 15.0, 14.442857142857143)","(3.2, 4.2, 4.183333333333334)","(6.5, 8.8, 8.246153846153845)","(5.5, 7.8, 7.485714285714286)","(8.0, 9.8, 9.75)","(4.6, 5.8, 5.781818181818181)"
12-01-2023 10:41:03.888866,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.6, 8.266666666666666)","(12.0, 15.0, 14.442857142857143)","(3.2, 4.2, 4.183333333333334)","(6.5, 8.8, 8.25)","(5.5, 7.6, 7.590338164251207)","(8.0, 9.8, 9.383333333333333)","(4.6, 5.8, 5.766666666666667)"
12-01-2023 10:41:04.919860,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.6, 8.266666666666666)","(12.0, 15.0, 14.442857142857143)","(3.2, 4.2, 4.1454545454545455)","(6.5, 8.8, 8.25)","(5.5, 7.6, 7.594146341463414)","(8.0, 10.0, 9.75)","(4.6, 5.8, 5.766666666666667)"
12-01-2023 10:41:05.907106,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.4, 8.34)","(12.0, 15.0, 14.442857142857143)","(3.2, 4.2, 4.1454545454545455)","(6.5, 8.8, 8.25)","(5.5, 7.6, 7.594146341463414)","(8.0, 9.8, 9.75)","(4.6, 5.8, 5.766666666666667)"
12-01-2023 10:41:06.959344,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.4, 8.36)","(12.0, 15.0, 14.442857142857143)","(3.2, 4.2, 4.129411764705882)","(6.5, 8.8, 8.25)","(5.5, 7.6, 7.594146341463414)","(8.0, 9.8, 9.430769230769231)","(4.6, 5.8, 5.766666666666667)"
12-01-2023 10:41:08.003741,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.4, 8.36)","(12.0, 15.0, 14.442857142857143)","(3.2, 4.2, 4.129411764705882)","(6.5, 8.8, 8.433333333333334)","(5.5, 7.6, 7.588461538461538)","(8.0, 10.0, 9.431578947368422)","(4.6, 5.8, 5.781818181818181)"
12-01-2023 10:41:09.059328,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.4, 8.364705882352942)","(12.0, 15.0, 14.478260869565217)","(3.2, 4.2, 4.129411764705882)","(6.5, 8.8, 8.433333333333334)","(5.5, 7.6, 7.579342723004695)","(8.0, 10.0, 9.428571428571429)","(4.6, 5.8, 5.766666666666667)"
12-01-2023 10:41:10.150282,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.4, 8.364705882352942)","(12.0, 15.0, 14.478260869565217)","(3.2, 4.2, 4.129411764705882)","(6.5, 8.8, 8.25)","(5.5, 7.6, 7.579342723004695)","(8.0, 10.0, 9.428571428571429)","(4.6, 5.8, 6.1658536585365855)"
12-01-2023 10:41:11.137228,"(19.0, 25.0, 24.047619047619047)","(7.0, 8.4, 8.364705882352942)","(12.0, 15.0, 14.5)","(3.2, 4.2, 4.129411764705882)","(6.5, 8.8, 8.25)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.75)","(4.6, 6.2, 6.3707317073170735)"
12-01-2023 10:41:12.151051,"(19.0, 25.0, 23.333333333333332)","(7.0, 8.2, 8.173333333333332)","(12.0, 14.5, 14.464285714285714)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.8, 8.555555555555555)","(5.5, 7.6, 7.578846153846153)","(8.0, 9.8, 9.75)","(4.6, 6.4, 6.3707317073170735)"
12-01-2023 10:41:13.135332,"(19.0, 25.0, 23.823529411764707)","(7.0, 8.2, 8.173333333333332)","(12.0, 14.5, 14.464285714285714)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.8, 8.555555555555555)","(5.5, 7.6, 7.578846153846153)","(8.0, 9.8, 9.582608695652173)","(4.6, 6.4, 6.3707317073170735)"
12-01-2023 10:41:14.231684,"(19.0, 25.0, 23.333333333333332)","(7.0, 8.2, 8.166666666666666)","(12.0, 14.5, 14.375)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.8, 8.555555555555555)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.933333333333334)","(4.6, 6.4, 6.187654320987654)"
12-01-2023 10:41:15.284813,"(19.0, 25.0, 23.46153846153846)","(7.0, 8.4, 8.288888888888888)","(12.0, 14.5, 14.375)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.8, 8.555555555555555)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.933333333333334)","(4.6, 6.2, 6.187654320987654)"
12-01-2023 10:41:16.354295,"(19.0, 25.0, 23.823529411764707)","(7.0, 8.4, 8.333333333333334)","(12.0, 14.5, 14.375)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.8, 8.555555555555555)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.95)","(4.6, 6.2, 5.9375)"
12-01-2023 10:41:17.331736,"(19.0, 25.0, 23.46153846153846)","(7.0, 8.4, 8.375)","(12.0, 14.5, 14.375)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.8, 8.555555555555555)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.95)","(4.6, 6.0, 5.961538461538462)"
12-01-2023 10:41:18.348917,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.333333333333332)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.8, 8.584810126582278)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.95)","(4.6, 6.0, 5.88235294117647)"
12-01-2023 10:41:19.347500,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.65)","(12.0, 15.5, 15.261904761904763)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.6, 8.425)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.95)","(4.6, 6.0, 5.846153846153846)"
12-01-2023 10:41:20.411780,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.68)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.091891891891892)","(6.5, 8.6, 8.32)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.0, 9.620000000000001)","(4.6, 6.0, 5.814285714285714)"
12-01-2023 10:41:21.515610,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.74)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.109090909090909)","(6.5, 8.6, 8.450000000000001)","(5.5, 7.6, 7.578846153846153)","(8.0, 10.5, 9.583333333333334)","(4.6, 6.0, 5.814285714285714)"
12-01-2023 10:41:22.625144,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.68)","(12.0, 15.5, 15.342105263157894)","(3.2, 4.2, 4.085714285714285)","(6.5, 8.8, 8.613333333333333)","(5.5, 7.6, 7.57345971563981)","(8.0, 10.5, 9.455)","(4.6, 6.0, 5.822222222222222)"
12-01-2023 10:41:23.751524,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.74)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.085714285714285)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 9.455)","(4.6, 6.0, 5.518666666666666)"
12-01-2023 10:41:24.808466,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.5)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.083636363636364)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 9.46875)","(4.6, 5.7, 5.5084507042253525)"
12-01-2023 10:41:25.890403,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.5)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.083636363636364)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 9.5)","(4.6, 5.7, 5.58)"
12-01-2023 10:41:26.933516,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.5)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.093877551020408)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 9.484615384615385)","(4.6, 5.6, 5.59)"
12-01-2023 10:41:27.952389,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.5)","(12.0, 15.5, 15.469696969696969)","(3.2, 4.2, 4.093877551020408)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 9.484615384615385)","(4.6, 5.6, 5.566666666666666)"
12-01-2023 10:41:28.991194,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.5)","(12.0, 16.0, 15.911764705882353)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 9.484615384615385)","(4.6, 5.6, 5.5375)"
12-01-2023 10:41:30.024597,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.5)","(12.0, 16.0, 15.954545454545455)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 10.193023255813953)","(4.6, 5.6, 5.485714285714286)"
12-01-2023 10:41:31.113160,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.954545454545455)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.76923076923077)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 9.669230769230769)","(4.6, 5.6, 5.473684210526316)"
12-01-2023 10:41:32.237556,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.954545454545455)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.7)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 10.418181818181818)","(4.6, 5.6, 5.480952380952381)"
12-01-2023 10:41:33.265304,"(19.0, 25.0, 24.5)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.954545454545455)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.7)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 10.447058823529412)","(4.6, 5.5, 5.4375)"
12-01-2023 10:41:34.369372,"(19.0, 25.0, 23.666666666666668)","(7.0, 8.8, 8.773913043478261)","(12.0, 15.5, 15.25)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.76923076923077)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 10.430769230769231)","(4.6, 5.6, 5.469230769230769)"
12-01-2023 10:41:35.351299,"(19.0, 25.0, 23.842105263157894)","(7.0, 8.8, 8.773913043478261)","(12.0, 15.5, 15.25)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.715789473684211)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 10.44)","(4.6, 5.5, 5.469230769230769)"
12-01-2023 10:41:36.358620,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.680851063829786)","(3.2, 4.2, 4.124324324324324)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.57788944723618)","(8.0, 10.5, 10.44)","(4.6, 5.5, 5.469230769230769)"
12-01-2023 10:41:37.395984,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.131707317073171)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.6, 7.775510204081632)","(8.0, 10.5, 10.452631578947368)","(4.6, 5.5, 5.4375)"
12-01-2023 10:41:38.473779,"(19.0, 25.0, 24.48717948717949)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.131707317073171)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.8, 7.716666666666667)","(8.0, 10.5, 10.452631578947368)","(4.6, 5.5, 5.4)"
12-01-2023 10:41:39.570405,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.131707317073171)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.8, 7.7125)","(8.0, 10.5, 10.452631578947368)","(4.6, 5.5, 5.466666666666667)"
12-01-2023 10:41:40.694867,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.131707317073171)","(6.5, 8.8, 8.75294117647059)","(5.5, 7.8, 7.7125)","(8.0, 10.5, 10.452631578947368)","(4.6, 5.5, 5.466666666666667)"
12-01-2023 10:41:41.752216,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.131707317073171)","(6.5, 8.8, 8.715789473684211)","(5.5, 7.8, 7.770370370370371)","(8.0, 10.5, 10.452631578947368)","(4.6, 5.5, 5.442857142857143)"
12-01-2023 10:41:42.766363,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.771428571428572)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.13)","(6.5, 8.8, 8.700000000000001)","(5.5, 7.8, 7.66)","(8.0, 10.5, 10.476923076923077)","(4.6, 5.5, 5.423076923076923)"
12-01-2023 10:41:43.758330,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.773913043478261)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.167741935483871)","(6.5, 8.8, 8.666666666666668)","(5.5, 7.8, 7.66)","(8.0, 10.5, 10.476923076923077)","(4.6, 5.5, 5.423076923076923)"
12-01-2023 10:41:44.775260,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.2, 4.2, 4.1375)","(6.5, 8.8, 8.600000000000001)","(5.5, 7.8, 7.636363636363636)","(8.0, 10.5, 10.476923076923077)","(4.6, 5.5, 5.36)"
12-01-2023 10:41:45.801147,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.660377358490566)","(3.2, 4.2, 4.154545454545454)","(6.5, 8.8, 8.615384615384617)","(5.5, 8.0, 7.611764705882353)","(8.0, 10.5, 10.32857142857143)","(4.6, 5.4, 5.357142857142858)"
12-01-2023 10:41:46.867320,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.4, 4.2, 4.121818181818181)","(7.0, 8.8, 8.55)","(6.0, 7.8, 7.733333333333333)","(8.0, 10.5, 10.188461538461539)","(4.4, 5.4, 5.333333333333333)"
12-01-2023 10:41:47.973757,"(19.0, 25.0, 24.45)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.4, 4.3, 4.121428571428571)","(7.0, 8.6, 8.72)","(6.0, 7.8, 7.682352941176471)","(8.0, 10.5, 9.733333333333333)","(4.4, 5.4, 5.314285714285714)"
12-01-2023 10:41:49.073474,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.4, 4.3, 4.121428571428571)","(7.0, 8.8, 8.65)","(6.0, 7.8, 7.593333333333333)","(8.0, 10.0, 10.05)","(4.4, 5.4, 5.314285714285714)"
12-01-2023 10:41:50.167155,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.4, 4.3, 4.128571428571428)","(7.0, 8.8, 8.685714285714285)","(6.0, 7.6, 7.595530726256983)","(8.0, 10.5, 10.05)","(4.4, 5.4, 5.314285714285714)"
12-01-2023 10:41:51.228362,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.4, 4.3, 4.202702702702703)","(7.0, 8.8, 8.64)","(6.0, 7.6, 7.753125)","(8.0, 10.5, 10.05)","(4.4, 5.4, 5.314285714285714)"
12-01-2023 10:41:52.286500,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.4, 4.3, 4.144444444444444)","(7.0, 8.8, 8.552941176470588)","(6.0, 7.8, 7.5827027027027025)","(8.0, 10.5, 10.275)","(4.4, 5.4, 5.314285714285714)"
12-01-2023 10:41:53.334824,"(19.0, 25.0, 24.09090909090909)","(7.0, 8.8, 8.780645161290323)","(12.0, 16.0, 15.598214285714285)","(3.4, 4.3, 4.231428571428571)","(7.0, 8.6, 8.477777777777778)","(6.0, 7.6, 7.553846153846154)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.314285714285714)"
12-01-2023 10:41:54.398680,"(19.0, 28.0, 27.75)","(7.0, 8.8, 8.673076923076923)","(12.0, 16.0, 15.192307692307692)","(3.4, 4.3, 4.2275)","(7.0, 8.6, 8.414285714285715)","(6.0, 7.6, 7.581818181818181)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.314285714285714)"
12-01-2023 10:41:55.461550,"(19.0, 28.0, 27.5)","(7.0, 8.8, 8.639285714285714)","(12.0, 16.0, 15.192307692307692)","(3.4, 4.3, 4.232352941176471)","(7.0, 8.6, 8.414285714285715)","(6.0, 7.6, 7.581818181818181)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.31)"
12-01-2023 10:41:56.494491,"(19.0, 28.0, 27.0)","(7.0, 8.8, 8.639285714285714)","(12.0, 16.0, 15.192307692307692)","(3.4, 4.3, 4.232352941176471)","(7.0, 8.6, 8.381818181818181)","(6.0, 7.6, 7.581818181818181)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.31)"
12-01-2023 10:41:57.560056,"(19.0, 28.0, 27.0)","(7.0, 8.8, 8.639285714285714)","(12.0, 16.0, 15.227272727272727)","(3.4, 4.3, 4.232352941176471)","(7.0, 8.6, 8.381818181818181)","(6.0, 7.6, 7.581818181818181)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.31)"
12-01-2023 10:41:58.650391,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.8, 8.639285714285714)","(12.0, 16.0, 15.227272727272727)","(3.4, 4.3, 4.232352941176471)","(7.0, 8.6, 8.381818181818181)","(6.0, 7.6, 7.581818181818181)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.31)"
12-01-2023 10:41:59.716921,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.581395348837209)","(12.0, 16.0, 15.192307692307692)","(3.4, 4.3, 4.26875)","(7.0, 8.6, 8.381818181818181)","(6.0, 7.6, 7.5)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.31)"
12-01-2023 10:42:00.822206,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.581395348837209)","(12.0, 16.0, 15.192307692307692)","(3.4, 4.4, 4.300000000000001)","(7.0, 8.6, 8.381818181818181)","(6.0, 7.6, 7.5473684210526315)","(8.0, 10.5, 10.03448275862069)","(4.4, 5.4, 5.31)"
12-01-2023 10:42:01.808990,"(19.0, 28.0, 27.8125)","(7.0, 8.6, 8.581395348837209)","(12.0, 16.0, 15.192307692307692)","(3.4, 4.4, 4.300000000000001)","(7.0, 8.6, 8.381818181818181)","(6.0, 7.6, 7.5473684210526315)","(8.0, 10.5, 9.923076923076923)","(4.4, 5.4, 5.3076923076923075)"
12-01-2023 10:42:02.805809,"(19.0, 28.0, 27.8125)","(7.0, 8.6, 8.581395348837209)","(12.0, 16.0, 15.192307692307692)","(3.4, 4.4, 4.29047619047619)","(7.0, 8.6, 8.422222222222222)","(6.0, 7.6, 7.465116279069767)","(8.0, 10.5, 9.621052631578946)","(4.4, 5.4, 5.466666666666667)"
12-01-2023 10:42:03.819581,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.5)","(12.0, 16.0, 15.258064516129032)","(3.4, 4.3, 4.2727272727272725)","(7.0, 8.6, 8.381818181818181)","(6.0, 7.6, 7.465116279069767)","(8.0, 10.0, 9.621052631578946)","(4.4, 5.5, 5.3875)"
12-01-2023 10:42:04.940587,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.495081967213114)","(12.0, 16.0, 15.818181818181818)","(3.4, 4.3, 4.25)","(7.0, 8.6, 8.446153846153846)","(6.0, 7.6, 7.465116279069767)","(8.0, 10.0, 9.621052631578946)","(4.4, 5.5, 5.414285714285715)"
12-01-2023 10:42:06.073451,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.444897959183672)","(12.0, 15.5, 15.409090909090908)","(3.4, 4.3, 4.25)","(7.0, 8.6, 8.44)","(6.0, 7.6, 7.490322580645161)","(8.0, 10.0, 9.621052631578946)","(4.4, 5.5, 5.414285714285715)"
12-01-2023 10:42:07.216620,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.444897959183672)","(12.0, 15.5, 15.30952380952381)","(3.4, 4.3, 4.25)","(7.0, 8.6, 8.428571428571429)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.0, 9.621052631578946)","(4.4, 5.5, 5.426315789473684)"
12-01-2023 10:42:08.403630,"(19.0, 28.0, 27.8125)","(7.0, 8.6, 8.444897959183672)","(12.0, 15.5, 14.990384615384615)","(3.4, 4.3, 4.25)","(7.0, 8.6, 8.304761904761905)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.0, 9.856)","(4.4, 5.5, 5.426315789473684)"
12-01-2023 10:42:09.523322,"(19.0, 28.0, 27.8125)","(7.0, 8.6, 8.444897959183672)","(12.0, 15.0, 14.972222222222221)","(3.4, 4.3, 4.25)","(7.0, 8.4, 8.0875)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.5, 10.091666666666667)","(4.4, 5.5, 5.414285714285715)"
12-01-2023 10:42:10.527302,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.444897959183672)","(12.0, 15.0, 14.972222222222221)","(3.4, 4.3, 4.25)","(7.0, 8.2, 8.144)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.5, 10.073529411764707)","(4.4, 5.5, 5.406666666666666)"
12-01-2023 10:42:11.525073,"(19.0, 28.0, 27.76923076923077)","(7.0, 8.6, 8.41904761904762)","(12.0, 15.0, 14.989583333333334)","(3.4, 4.4, 4.32127659574468)","(7.0, 8.4, 8.272)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.5, 10.073529411764707)","(4.4, 5.5, 5.406666666666666)"
12-01-2023 10:42:12.493417,"(19.0, 28.0, 27.75)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.0, 14.98936170212766)","(3.4, 4.4, 4.305128205128205)","(7.0, 8.4, 8.275)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.5, 10.073529411764707)","(4.4, 5.5, 5.406666666666666)"
12-01-2023 10:42:13.467533,"(19.0, 28.0, 27.75)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.0, 14.98936170212766)","(3.4, 4.4, 4.304651162790697)","(7.0, 8.4, 8.304)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.5, 10.1875)","(4.4, 5.5, 5.348)"
12-01-2023 10:42:14.457935,"(19.0, 28.0, 27.75)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.207692307692307)","(3.4, 4.4, 4.304651162790697)","(7.0, 8.4, 8.242105263157894)","(6.0, 7.6, 7.546919431279621)","(8.0, 10.5, 10.236842105263158)","(4.4, 5.4, 5.326086956521739)"
12-01-2023 10:42:15.654885,"(19.0, 28.0, 27.75)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.23015873015873)","(3.4, 4.4, 4.321153846153846)","(7.0, 8.4, 8.335483870967742)","(6.0, 7.6, 7.540465116279069)","(8.0, 10.5, 10.264705882352942)","(4.4, 5.4, 5.303333333333334)"
12-01-2023 10:42:16.782481,"(19.0, 28.0, 26.571428571428573)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.23015873015873)","(3.4, 4.4, 4.321153846153846)","(7.0, 8.4, 8.372727272727273)","(6.0, 7.6, 7.540465116279069)","(8.0, 10.5, 10.264705882352942)","(4.4, 5.4, 5.229245283018868)"
12-01-2023 10:42:17.918684,"(19.0, 28.0, 26.68)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.23015873015873)","(3.4, 4.4, 4.321153846153846)","(7.0, 8.6, 8.385185185185184)","(6.0, 7.6, 7.540465116279069)","(8.0, 10.5, 10.264705882352942)","(4.4, 5.3, 5.194285714285715)"
12-01-2023 10:42:19.027093,"(19.0, 28.0, 26.235294117647058)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.207692307692307)","(3.4, 4.4, 4.332786885245902)","(7.0, 8.6, 8.399999999999999)","(6.0, 7.6, 7.540465116279069)","(8.0, 10.5, 10.264705882352942)","(4.4, 5.2, 5.194285714285715)"
12-01-2023 10:42:20.081897,"(19.0, 28.0, 26.285714285714285)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.207692307692307)","(3.4, 4.4, 4.332786885245902)","(7.0, 8.6, 8.35609756097561)","(6.0, 7.6, 7.540465116279069)","(8.0, 10.5, 10.264705882352942)","(4.4, 5.2, 5.2122448979591836)"
12-01-2023 10:42:21.086703,"(19.0, 28.0, 26.3125)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.166666666666666)","(3.4, 4.4, 4.355714285714286)","(7.0, 8.6, 8.35609756097561)","(6.0, 7.6, 7.540465116279069)","(8.0, 10.5, 10.264705882352942)","(4.4, 5.3, 5.2122448979591836)"
12-01-2023 10:42:22.060877,"(19.0, 28.0, 26.3125)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.166666666666666)","(3.4, 4.4, 4.350666666666667)","(7.0, 8.6, 8.35609756097561)","(6.0, 7.6, 7.540465116279069)","(8.0, 10.5, 10.3)","(4.4, 5.3, 5.2122448979591836)"
12-01-2023 10:42:23.192057,"(19.0, 28.0, 26.235294117647058)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.157142857142857)","(3.5, 4.4, 4.344776119402985)","(7.0, 8.6, 8.336363636363636)","(6.0, 7.6, 7.356709956709957)","(8.0, 10.5, 10.3)","(4.4, 5.3, 5.2122448979591836)"
12-01-2023 10:42:24.347313,"(19.0, 28.0, 26.46153846153846)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.166666666666666)","(3.5, 4.4, 4.344776119402985)","(7.0, 8.6, 8.451282051282051)","(6.0, 7.4, 7.339917695473251)","(8.0, 10.5, 10.3)","(4.4, 5.3, 5.2122448979591836)"
12-01-2023 10:42:25.397324,"(19.0, 28.0, 26.54054054054054)","(7.0, 8.6, 8.376470588235293)","(12.0, 15.5, 15.166666666666666)","(3.5, 4.4, 4.344776119402985)","(7.0, 8.6, 8.451282051282051)","(6.0, 7.4, 6.877419354838709)","(8.0, 10.5, 10.414285714285715)","(4.4, 5.3, 5.213483146067416)"
12-01-2023 10:42:26.481247,"(19.0, 28.0, 26.8)","(7.0, 8.6, 8.438297872340424)","(12.0, 15.5, 15.140625)","(3.5, 4.4, 4.366071428571429)","(7.0, 8.6, 8.470967741935484)","(6.0, 7.0, 6.733333333333333)","(8.0, 10.5, 10.622222222222222)","(4.4, 5.3, 5.230526315789474)"
