,Bruce Almighty,Im Full On,Chilli Cherry,Little Wilma,Safety Sam,Two Suns,Wiradjuri Queen,Riley Casey
05-01-2023 16:35:53.252426,"(2.9, 3.35, 3.3333333333333335)","(41.0, 80.0, 67.5)","(4.4, 5.1, 5.016666666666667)","(19.0, 32.0, 30.125)","(41.0, 85.0, 80.86206896551724)","(31.0, 65.0, 59.375)","(2.9, 3.85, 3.6)","(4.4, 7.2, 6.912)"
05-01-2023 16:35:54.475267,"(2.9, 3.5, 3.4583333333333335)","(41.0, 80.0, 66.66666666666667)","(4.4, 5.1, 5.016666666666667)","(19.0, 32.0, 30.928571428571427)","(41.0, 85.0, 80.86206896551724)","(31.0, 65.0, 58.333333333333336)","(2.9, 3.8, 3.5166666666666666)","(4.4, 7.2, 6.912)"
05-01-2023 16:35:55.766649,"(2.9, 3.5, 3.4407407407407407)","(41.0, 80.0, 66.66666666666667)","(4.4, 5.1, 5.016666666666667)","(19.0, 32.0, 30.58823529411765)","(41.0, 85.0, 80.86206896551724)","(31.0, 65.0, 58.333333333333336)","(2.9, 3.75, 3.5208333333333335)","(4.4, 7.2, 6.99)"
05-01-2023 16:35:57.119287,"(2.9, 3.5, 3.446153846153846)","(41.0, 80.0, 66.66666666666667)","(4.4, 5.1, 5.016666666666667)","(19.0, 32.0, 30.41176470588235)","(41.0, 85.0, 80.86206896551724)","(31.0, 65.0, 58.333333333333336)","(2.9, 3.75, 3.575)","(4.4, 7.2, 7.052173913043478)"
05-01-2023 16:35:58.409158,"(2.9, 3.5, 3.425)","(41.0, 80.0, 66.66666666666667)","(4.4, 5.1, 5.016666666666667)","(19.0, 32.0, 30.41176470588235)","(41.0, 85.0, 80.86206896551724)","(31.0, 65.0, 58.333333333333336)","(2.9, 3.65, 3.575)","(4.4, 7.4, 7.052173913043478)"
05-01-2023 16:35:59.748801,"(2.9, 3.5, 3.430769230769231)","(41.0, 80.0, 70.0)","(4.4, 5.1, 5.016666666666667)","(19.0, 32.0, 30.448275862068964)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 58.72340425531915)","(2.9, 3.6, 3.59)","(4.4, 7.2, 6.720000000000001)"
05-01-2023 16:36:00.954554,"(2.9, 3.5, 3.430769230769231)","(41.0, 80.0, 70.0)","(4.4, 5.1, 5.06)","(19.0, 32.0, 30.448275862068964)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 58.72340425531915)","(2.9, 3.6, 3.5833333333333335)","(4.4, 7.2, 6.778947368421052)"
05-01-2023 16:36:02.178091,"(2.9, 3.5, 3.46)","(41.0, 75.0, 63.888888888888886)","(4.4, 5.1, 4.933333333333334)","(19.0, 32.0, 30.41176470588235)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 58.82352941176471)","(2.9, 3.6, 3.5833333333333335)","(4.4, 7.0, 6.8090909090909095)"
05-01-2023 16:36:03.403997,"(2.9, 3.5, 3.4299999999999997)","(41.0, 75.0, 63.888888888888886)","(4.4, 5.1, 4.933333333333334)","(19.0, 32.0, 30.41176470588235)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 58.82352941176471)","(2.9, 3.6, 3.5833333333333335)","(4.4, 7.0, 6.8090909090909095)"
05-01-2023 16:36:04.659522,"(2.9, 3.5, 3.4428571428571426)","(41.0, 75.0, 66.42857142857143)","(4.4, 5.1, 5.031818181818181)","(19.0, 32.0, 29.923076923076923)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.01639344262295)","(2.9, 3.65, 3.6363636363636362)","(4.4, 7.0, 6.929411764705883)"
05-01-2023 16:36:06.010455,"(2.9, 3.5, 3.4428571428571426)","(41.0, 75.0, 62.27272727272727)","(4.4, 5.1, 5.01)","(19.0, 32.0, 29.923076923076923)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.01639344262295)","(2.9, 3.65, 3.6363636363636362)","(4.4, 7.4, 7.026086956521739)"
05-01-2023 16:36:07.306152,"(2.9, 3.4, 3.389473684210526)","(41.0, 75.0, 59.44444444444444)","(4.4, 5.1, 5.01)","(19.0, 32.0, 29.923076923076923)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.32203389830509)","(2.9, 3.65, 3.6333333333333333)","(4.4, 7.2, 6.864516129032259)"
05-01-2023 16:36:08.599764,"(2.9, 3.5, 3.44)","(41.0, 75.0, 59.44444444444444)","(4.4, 5.1, 5.01)","(19.0, 32.0, 30.26923076923077)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.32203389830509)","(2.9, 3.65, 3.6214285714285714)","(4.4, 7.2, 7.166666666666667)"
05-01-2023 16:36:09.843064,"(2.9, 3.5, 3.433333333333333)","(41.0, 75.0, 59.44444444444444)","(4.4, 5.1, 5.021739130434782)","(19.0, 32.0, 29.923076923076923)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.5357142857142856)","(4.8, 7.4, 6.888888888888888)"
05-01-2023 16:36:11.078436,"(2.9, 3.5, 3.433333333333333)","(41.0, 75.0, 59.44444444444444)","(4.4, 5.1, 5.021739130434782)","(20.0, 32.0, 29.923076923076923)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.55, 3.5785714285714287)","(4.8, 7.0, 6.885714285714285)"
05-01-2023 16:36:12.380298,"(2.9, 3.5, 3.433333333333333)","(41.0, 75.0, 59.44444444444444)","(4.4, 5.1, 5.021739130434782)","(20.0, 32.0, 30.3125)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.6, 3.5921052631578947)","(4.8, 7.0, 6.88)"
05-01-2023 16:36:13.648105,"(2.9, 3.5, 3.433333333333333)","(41.0, 75.0, 59.44444444444444)","(4.4, 5.1, 5.021739130434782)","(20.0, 32.0, 30.3125)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.6, 3.5921052631578947)","(4.8, 7.0, 6.88)"
05-01-2023 16:36:14.961693,"(2.9, 3.5, 3.4125)","(41.0, 75.0, 59.44444444444444)","(4.4, 5.1, 4.959375)","(20.0, 32.0, 29.75)","(41.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.6, 3.591666666666667)","(4.8, 7.0, 6.859999999999999)"
05-01-2023 16:36:16.168423,"(2.8, 3.5, 3.4785714285714286)","(41.0, 75.0, 59.44444444444444)","(4.2, 5.1, 5.004)","(21.0, 32.0, 30.333333333333332)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.6, 3.591666666666667)","(4.8, 7.4, 6.8428571428571425)"
05-01-2023 16:36:17.613174,"(2.8, 3.5, 3.4785714285714286)","(41.0, 75.0, 59.44444444444444)","(4.2, 5.1, 5.042857142857143)","(21.0, 32.0, 30.5)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.6, 3.6984375000000003)","(4.8, 7.4, 6.859999999999999)"
05-01-2023 16:36:19.579803,"(2.8, 3.45, 3.405555555555556)","(41.0, 75.0, 59.44444444444444)","(4.2, 5.1, 5.055)","(21.0, 32.0, 30.3125)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.7, 3.747549019607843)","(4.8, 7.4, 6.9)"
05-01-2023 16:36:21.337342,"(2.8, 3.45, 3.405555555555556)","(41.0, 75.0, 61.0)","(4.2, 5.1, 5.055)","(21.0, 32.0, 30.3125)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.75, 3.744811320754717)","(4.8, 7.2, 7.1625)"
05-01-2023 16:36:22.686647,"(2.8, 3.45, 3.405555555555556)","(41.0, 75.0, 59.44444444444444)","(4.2, 5.1, 5.055)","(21.0, 32.0, 29.923076923076923)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.75, 3.7448837209302326)","(4.8, 7.2, 6.866666666666666)"
05-01-2023 16:36:23.969792,"(2.8, 3.45, 3.4125)","(41.0, 75.0, 59.44444444444444)","(4.2, 5.1, 5.055)","(21.0, 32.0, 30.333333333333332)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.75, 3.715625)","(4.8, 7.4, 6.866666666666666)"
05-01-2023 16:36:25.168180,"(2.8, 3.45, 3.4125)","(41.0, 75.0, 59.44444444444444)","(4.2, 5.1, 5.055)","(21.0, 32.0, 30.46153846153846)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.75, 3.583333333333333)","(4.8, 7.4, 6.866666666666666)"
05-01-2023 16:36:26.338517,"(2.8, 3.45, 3.4000000000000004)","(41.0, 75.0, 72.14285714285714)","(4.2, 5.1, 5.055)","(21.0, 32.0, 30.46153846153846)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.583333333333333)","(4.8, 7.4, 6.866666666666666)"
05-01-2023 16:36:27.582569,"(2.8, 3.45, 3.4000000000000004)","(41.0, 75.0, 72.14285714285714)","(4.2, 5.1, 5.055)","(21.0, 32.0, 30.620689655172413)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.583333333333333)","(4.8, 7.4, 6.866666666666666)"
05-01-2023 16:36:28.791365,"(2.8, 3.4, 3.388)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.055)","(21.0, 32.0, 29.333333333333332)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.5599999999999996)","(4.8, 7.0, 6.833333333333333)"
05-01-2023 16:36:30.090058,"(2.8, 3.4, 3.3777777777777778)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.0)","(21.0, 32.0, 29.333333333333332)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.5599999999999996)","(4.8, 7.0, 6.8933333333333335)"
05-01-2023 16:36:31.374818,"(2.8, 3.4, 3.3777777777777778)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.0)","(21.0, 32.0, 29.333333333333332)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.5599999999999996)","(4.8, 7.0, 6.866666666666666)"
05-01-2023 16:36:32.662561,"(2.8, 3.4, 3.3777777777777778)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.0)","(21.0, 32.0, 30.620689655172413)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.6035714285714286)","(4.8, 7.0, 6.904761904761905)"
05-01-2023 16:36:33.982187,"(2.8, 3.4, 3.3793103448275863)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.0)","(21.0, 32.0, 30.285714285714285)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.6035714285714286)","(4.8, 7.0, 6.904761904761905)"
05-01-2023 16:36:35.284375,"(2.8, 3.4, 3.3793103448275863)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.02)","(21.0, 32.0, 30.4)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.6035714285714286)","(4.8, 7.0, 6.766666666666667)"
05-01-2023 16:36:36.576386,"(2.8, 3.4, 3.3923076923076922)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.02)","(21.0, 32.0, 30.5)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.6035714285714286)","(4.8, 6.8, 6.766666666666667)"
05-01-2023 16:36:37.880287,"(2.8, 3.4, 3.396)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.02)","(21.0, 32.0, 30.5)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.6045454545454545)","(4.8, 6.8, 6.764705882352941)"
05-01-2023 16:36:39.177409,"(2.8, 3.4, 3.396)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.125)","(21.0, 32.0, 30.5)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.6045454545454545)","(4.8, 6.8, 6.699999999999999)"
05-01-2023 16:36:40.421696,"(2.8, 3.4, 3.396)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.2, 5.12)","(20.0, 32.0, 30.5)","(51.0, 85.0, 80.86206896551724)","(31.0, 60.0, 58.983050847457626)","(2.9, 3.65, 3.525)","(4.8, 6.8, 6.814285714285714)"
05-01-2023 16:36:41.760611,"(2.8, 3.4, 3.3875)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.2, 5.109999999999999)","(20.0, 32.0, 30.285714285714285)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 58.983050847457626)","(2.9, 3.6, 3.525)","(4.8, 7.0, 6.723076923076923)"
05-01-2023 16:36:43.133869,"(2.8, 3.4, 3.3833333333333333)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.2, 5.109999999999999)","(20.0, 32.0, 30.285714285714285)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 58.983050847457626)","(2.9, 3.6, 3.5090909090909093)","(4.8, 7.0, 6.788235294117647)"
05-01-2023 16:36:44.523791,"(2.8, 3.4, 3.39)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.2, 5.12)","(20.0, 32.0, 30.25)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 58.983050847457626)","(2.9, 3.6, 3.5749999999999997)","(4.8, 7.0, 6.688888888888888)"
05-01-2023 16:36:46.148782,"(2.8, 3.4, 3.39)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.2, 5.1000000000000005)","(20.0, 32.0, 30.4)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.58)","(4.8, 6.8, 6.709090909090909)"
05-01-2023 16:36:49.547096,"(2.8, 3.4, 3.392857142857143)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.2, 5.050000000000001)","(20.0, 32.0, 30.4)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 59.29824561403509)","(2.9, 3.65, 3.56)","(4.8, 6.8, 6.699999999999999)"
05-01-2023 16:36:51.095410,"(2.8, 3.4, 3.41)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.2, 5.044444444444444)","(21.0, 32.0, 29.9)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 59.35483870967742)","(2.9, 3.65, 3.5833333333333335)","(4.8, 6.8, 6.7846153846153845)"
05-01-2023 16:36:52.959402,"(2.8, 3.45, 3.41)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.044444444444444)","(21.0, 32.0, 30.666666666666668)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 59.35483870967742)","(2.9, 3.65, 3.6285714285714286)","(4.8, 6.8, 6.553846153846154)"
05-01-2023 16:36:54.505229,"(2.8, 3.45, 3.4214285714285713)","(41.0, 75.0, 73.18181818181819)","(4.2, 5.1, 5.044444444444444)","(21.0, 32.0, 31.0)","(51.0, 85.0, 79.83870967741936)","(31.0, 60.0, 59.35483870967742)","(2.9, 3.65, 3.6285714285714286)","(4.8, 6.6, 6.553846153846154)"
05-01-2023 16:36:56.135412,"(2.8, 3.45, 3.4214285714285713)","(41.0, 75.0, 73.0)","(4.2, 5.1, 5.044444444444444)","(21.0, 32.0, 31.0)","(51.0, 85.0, 81.42857142857143)","(31.0, 60.0, 59.35483870967742)","(2.9, 3.65, 3.5999999999999996)","(4.8, 6.6, 6.553846153846154)"
05-01-2023 16:36:57.531917,"(2.8, 3.45, 3.425)","(41.0, 75.0, 72.0)","(4.2, 5.1, 5.044444444444444)","(21.0, 32.0, 31.0)","(51.0, 85.0, 81.96969696969697)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.65, 3.5999999999999996)","(4.8, 6.6, 6.903030303030303)"
05-01-2023 16:36:58.932362,"(2.8, 3.45, 3.43421052631579)","(41.0, 75.0, 72.0)","(4.2, 5.1, 5.036363636363636)","(21.0, 32.0, 32.666666666666664)","(51.0, 85.0, 81.96969696969697)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.65, 3.5454545454545454)","(4.8, 7.0, 6.6571428571428575)"
05-01-2023 16:37:00.337946,"(2.8, 3.45, 3.4152173913043478)","(41.0, 75.0, 72.0)","(4.2, 5.1, 5.05)","(21.0, 36.0, 33.666666666666664)","(51.0, 85.0, 81.96969696969697)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.6, 3.5214285714285714)","(4.8, 6.8, 6.54)"
05-01-2023 16:37:01.645572,"(2.8, 3.45, 3.441666666666667)","(41.0, 75.0, 72.0)","(4.2, 5.1, 5.05)","(21.0, 34.0, 33.666666666666664)","(51.0, 85.0, 81.66666666666666)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.6, 3.5214285714285714)","(4.8, 6.6, 6.48)"
05-01-2023 16:37:03.239657,"(2.8, 3.45, 3.419230769230769)","(41.0, 75.0, 70.0)","(4.2, 5.1, 5.070588235294117)","(21.0, 32.0, 31.28)","(51.0, 85.0, 81.66666666666666)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.6, 3.5214285714285714)","(4.8, 6.6, 6.553846153846154)"
05-01-2023 16:37:04.616048,"(2.8, 3.45, 3.419230769230769)","(41.0, 75.0, 70.0)","(4.2, 5.1, 5.070588235294117)","(21.0, 34.0, 31.28)","(51.0, 85.0, 81.66666666666666)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.6, 3.511290322580645)","(4.8, 6.6, 6.588888888888889)"
05-01-2023 16:37:06.056328,"(2.8, 3.45, 3.419230769230769)","(41.0, 75.0, 70.0)","(4.2, 5.3, 5.2214285714285715)","(21.0, 32.0, 31.8)","(51.0, 85.0, 81.66666666666666)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.55, 3.52037037037037)","(4.8, 6.6, 6.66)"
05-01-2023 16:37:07.398501,"(2.8, 3.45, 3.413157894736842)","(41.0, 75.0, 73.33333333333333)","(4.2, 5.3, 5.211475409836066)","(21.0, 32.0, 31.8)","(51.0, 85.0, 81.66666666666666)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.55, 3.4875)","(4.8, 6.8, 6.625)"
05-01-2023 16:37:08.700433,"(2.8, 3.45, 3.401724137931035)","(41.0, 75.0, 73.33333333333333)","(4.2, 5.3, 5.182926829268292)","(21.0, 34.0, 30.941176470588236)","(51.0, 85.0, 81.66666666666666)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.5, 3.4368421052631577)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:10.039674,"(2.8, 3.45, 3.442857142857143)","(41.0, 75.0, 71.25)","(4.2, 5.2, 5.182926829268292)","(21.0, 34.0, 30.941176470588236)","(51.0, 85.0, 81.66666666666666)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.5, 3.4076923076923076)","(4.8, 6.8, 6.625)"
05-01-2023 16:37:11.322042,"(2.8, 3.5, 3.442105263157895)","(41.0, 75.0, 72.5)","(4.2, 5.2, 5.182926829268292)","(21.0, 32.0, 31.8)","(51.0, 85.0, 81.84210526315789)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.5, 3.4611111111111112)","(4.8, 6.8, 6.625)"
05-01-2023 16:37:12.563838,"(2.8, 3.5, 3.442105263157895)","(41.0, 75.0, 74.28571428571429)","(4.2, 5.2, 5.182926829268292)","(21.0, 34.0, 31.75)","(51.0, 85.0, 82.85714285714286)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.5, 3.4611111111111112)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:13.878594,"(2.8, 3.5, 3.442105263157895)","(41.0, 75.0, 73.33333333333333)","(4.2, 5.2, 5.182926829268292)","(21.0, 32.0, 31.333333333333332)","(51.0, 85.0, 82.85714285714286)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.5, 3.44375)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:15.053506,"(2.8, 3.5, 3.442105263157895)","(41.0, 75.0, 74.0909090909091)","(4.2, 5.2, 5.182926829268292)","(21.0, 32.0, 31.333333333333332)","(51.0, 85.0, 82.85714285714286)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.5, 3.4250000000000003)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:16.460466,"(2.8, 3.5, 3.453333333333333)","(41.0, 75.0, 73.57142857142857)","(4.2, 5.4, 5.2560975609756095)","(21.0, 34.0, 31.6)","(51.0, 85.0, 82.85714285714286)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.4250000000000003)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:17.861134,"(2.8, 3.5, 3.44)","(41.0, 75.0, 73.82352941176471)","(4.2, 5.3, 5.260869565217391)","(21.0, 32.0, 31.6)","(51.0, 85.0, 82.85714285714286)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.4250000000000003)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:19.160860,"(2.8, 3.5, 3.44)","(41.0, 75.0, 73.82352941176471)","(4.2, 5.3, 5.260869565217391)","(21.0, 32.0, 31.6)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.4000000000000004)","(4.8, 6.8, 6.706666666666666)"
05-01-2023 16:37:20.545040,"(2.8, 3.55, 3.487037037037037)","(41.0, 75.0, 73.82352941176471)","(4.2, 5.3, 5.128)","(21.0, 32.0, 30.307692307692307)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.4181818181818184)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:21.927595,"(2.8, 3.55, 3.516279069767442)","(41.0, 75.0, 73.82352941176471)","(4.2, 5.2, 5.128)","(21.0, 34.0, 31.333333333333332)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.4181818181818184)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:23.401989,"(2.8, 3.6, 3.511111111111111)","(41.0, 75.0, 73.82352941176471)","(4.2, 5.2, 5.128)","(21.0, 32.0, 30.571428571428573)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.4181818181818184)","(4.8, 6.8, 6.699999999999999)"
05-01-2023 16:37:24.717084,"(2.8, 3.6, 3.511111111111111)","(41.0, 75.0, 73.82352941176471)","(4.2, 5.2, 5.128)","(21.0, 34.0, 30.571428571428573)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.3714285714285714)","(4.8, 6.8, 6.699999999999999)"
05-01-2023 16:37:26.222069,"(2.8, 3.6, 3.511111111111111)","(41.0, 75.0, 72.0)","(4.2, 5.2, 5.128)","(21.0, 34.0, 31.333333333333332)","(51.0, 85.0, 83.63636363636364)","(31.0, 60.0, 59.35483870967742)","(2.9, 3.45, 3.3976190476190475)","(4.8, 6.8, 6.733333333333333)"
05-01-2023 16:37:27.575207,"(2.8, 3.6, 3.5115384615384615)","(41.0, 75.0, 72.5)","(4.2, 5.2, 5.152380952380953)","(21.0, 34.0, 31.02857142857143)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.3976190476190475)","(4.8, 6.8, 6.745454545454545)"
05-01-2023 16:37:28.988032,"(2.8, 3.55, 3.5115384615384615)","(41.0, 75.0, 73.63636363636364)","(4.2, 5.2, 5.211111111111111)","(21.0, 34.0, 31.333333333333332)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.40298507462687)","(2.9, 3.45, 3.372413793103448)","(4.8, 6.8, 6.733333333333333)"
05-01-2023 16:37:30.265630,"(2.8, 3.55, 3.525)","(41.0, 75.0, 73.63636363636364)","(4.2, 5.3, 5.211111111111111)","(21.0, 32.0, 31.333333333333332)","(51.0, 85.0, 77.5)","(31.0, 60.0, 64.82352941176471)","(2.9, 3.4, 3.368)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:31.605980,"(2.8, 3.55, 3.525)","(41.0, 75.0, 72.5)","(4.2, 5.3, 5.211111111111111)","(21.0, 32.0, 30.571428571428573)","(51.0, 85.0, 77.5)","(31.0, 70.0, 65.75)","(2.9, 3.4, 3.368)","(4.8, 6.8, 6.699999999999999)"
05-01-2023 16:37:32.951349,"(2.8, 3.55, 3.525)","(41.0, 75.0, 73.33333333333333)","(4.2, 5.3, 5.247058823529412)","(21.0, 34.0, 31.75)","(51.0, 85.0, 83.63636363636364)","(31.0, 70.0, 65.75)","(2.9, 3.4, 3.368)","(4.8, 6.8, 6.745454545454545)"
05-01-2023 16:37:34.228769,"(2.8, 3.55, 3.5136363636363637)","(41.0, 75.0, 73.33333333333333)","(4.2, 5.3, 5.23)","(21.0, 32.0, 31.333333333333332)","(51.0, 85.0, 83.63636363636364)","(31.0, 70.0, 65.75)","(2.9, 3.4, 3.368)","(4.8, 6.8, 6.6499999999999995)"
05-01-2023 16:37:35.480529,"(2.9, 3.55, 3.525)","(41.0, 75.0, 73.92857142857143)","(4.4, 5.3, 5.23)","(21.0, 32.0, 31.333333333333332)","(51.0, 85.0, 83.63636363636364)","(31.0, 70.0, 59.84375)","(2.9, 3.4, 3.368)","(5.0, 6.8, 6.6499999999999995)"
05-01-2023 16:37:36.677782,"(2.9, 3.55, 3.5374999999999996)","(41.0, 75.0, 73.92857142857143)","(4.4, 5.3, 5.23)","(21.0, 34.0, 31.176470588235293)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.84375)","(2.9, 3.4, 3.368)","(5.0, 6.8, 6.766666666666667)"
05-01-2023 16:37:37.919198,"(2.9, 3.55, 3.4958333333333336)","(41.0, 75.0, 73.92857142857143)","(4.4, 5.3, 5.253333333333333)","(21.0, 34.0, 31.11111111111111)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.84375)","(2.9, 3.4, 3.368)","(5.0, 6.8, 6.811764705882353)"
05-01-2023 16:37:39.078420,"(2.9, 3.55, 3.4833333333333334)","(41.0, 75.0, 73.33333333333333)","(4.4, 5.3, 5.2379310344827585)","(21.0, 34.0, 31.11111111111111)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.6875)","(2.9, 3.4, 3.40625)","(5.0, 7.0, 6.763636363636364)"
05-01-2023 16:37:40.276856,"(2.9, 3.55, 3.4833333333333334)","(41.0, 75.0, 74.0909090909091)","(4.4, 5.3, 5.225)","(21.0, 34.0, 31.11111111111111)","(51.0, 85.0, 77.5)","(31.0, 60.0, 59.6875)","(2.9, 3.45, 3.40625)","(5.0, 6.8, 6.763636363636364)"
05-01-2023 16:37:41.475532,"(2.9, 3.55, 3.4877777777777776)","(41.0, 75.0, 74.0909090909091)","(4.4, 5.3, 5.205555555555556)","(21.0, 34.0, 31.11111111111111)","(51.0, 85.0, 83.63636363636364)","(31.0, 70.0, 61.08108108108108)","(2.9, 3.45, 3.386842105263158)","(5.0, 6.8, 6.776)"
05-01-2023 16:37:42.717059,"(2.9, 3.55, 3.4877777777777776)","(41.0, 75.0, 73.33333333333333)","(4.4, 5.3, 5.21875)","(21.0, 34.0, 31.11111111111111)","(51.0, 85.0, 83.63636363636364)","(31.0, 70.0, 61.08108108108108)","(2.9, 3.45, 3.3536585365853657)","(5.0, 6.8, 6.875)"
