,Grab The Pizzas,Spring Flute,Centennial,Another Scotch,Arrow Master,Cawbourne Neo,Tintillo,Paramount Rose
08-01-2023 19:15:00.307286,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:01.508323,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:02.478713,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:03.462986,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:04.562607,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:05.639665,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:06.718781,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:07.714851,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:08.869555,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:10.060170,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:11.149491,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 300.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 130.66666666666669)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:12.420255,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 500.0, 270.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 146.46153846153845)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:13.569705,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 270.0)","(8.5, 19.0, 17.725)","(41.0, 320.0, 71.11111111111111)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:14.798797,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 131.66666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 71.11111111111111)","(3.8, 5.4, 4.140000000000001)","(13.0, 30.0, 21.0)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:16.001179,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 131.66666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 71.11111111111111)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 21.25)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:17.187591,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 135.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 72.88888888888889)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 21.25)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:18.370458,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 150.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 72.88888888888889)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 21.25)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:19.599326,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 148.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 72.88888888888889)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 21.25)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:20.792295,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 148.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 72.88888888888889)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 21.5)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:21.979022,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:23.149804,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:24.402599,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:25.540385,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:26.654398,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:27.784153,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:28.992157,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:30.183263,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:31.706287,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:32.827041,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:34.396725,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:36.030238,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:37.454519,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:38.915113,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:40.322397,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:41.799161,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:43.013739,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 152.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 74.66666666666667)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:44.307706,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 480.0, 140.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 90.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:45.621582,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 270.0)","(8.5, 19.0, 14.0)","(41.0, 320.0, 179.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:46.828773,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 144.16666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:47.928680,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 144.16666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:49.158348,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 144.16666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:50.414007,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 144.16666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:51.661627,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 144.16666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:52.828896,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 490.0, 144.16666666666669)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:53.993599,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:55.512388,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:57.087547,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:58.439294,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:15:59.832577,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:01.296673,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:02.840217,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:04.870193,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:06.923819,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:08.382198,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 147.5)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:09.720958,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:11.057777,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:12.368020,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:14.581579,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:16.361758,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:17.673458,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:18.887302,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:20.285200,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:21.656289,"(3.9, 7.6, 7.128571428571428)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 124.28571428571429)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:23.031901,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 184.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:24.384167,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:25.683351,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:27.058797,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:28.412292,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:29.756773,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:31.070316,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:32.585087,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:34.049447,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:35.422918,"(3.9, 7.6, 6.0)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 95.0)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:37.302896,"(3.9, 7.6, 6.824999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:38.950059,"(3.9, 7.6, 6.824999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:40.270734,"(3.9, 7.6, 6.824999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:41.640531,"(3.9, 7.6, 6.824999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:42.937885,"(3.9, 7.6, 6.96)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:44.289380,"(3.9, 7.6, 6.96)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:45.687422,"(3.9, 7.6, 6.96)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.254545454545455)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:47.046472,"(3.9, 7.6, 6.96)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:48.443944,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.175)"
08-01-2023 19:16:49.710192,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.34)"
08-01-2023 19:16:51.034608,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:16:52.379762,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
08-01-2023 19:16:53.720421,"(3.9, 7.6, 7.279999999999999)","(2.9, 4.9, 3.11875)","(51.0, 510.0, 130.83333333333331)","(8.5, 19.0, 14.0)","(41.0, 320.0, 83.33333333333334)","(3.8, 5.4, 4.612500000000001)","(13.0, 30.0, 18.666666666666668)","(4.4, 8.0, 7.2)"
