,Moonlit Picture,Clover Athena,Lizard,Fernando Diva,Liar For Hire,Sunset Charlie,Integrity Angel
05-01-2023 13:16:55.779397,"(2.35, 2.88, 2.836)","(31.0, 65.0, 59.61538461538461)","(61.0, 250.0, 219.44444444444446)","(3.5, 4.5, 4.45)","(2.6, 3.05, 3.0153846153846153)","(21.0, 42.0, 38.666666666666664)","(13.0, 23.0, 22.176470588235293)"
05-01-2023 13:16:56.874365,"(2.35, 2.88, 2.8436363636363633)","(31.0, 65.0, 56.25)","(61.0, 250.0, 219.44444444444446)","(3.5, 4.5, 4.430769230769231)","(2.6, 3.05, 3.01625)","(21.0, 42.0, 38.666666666666664)","(13.0, 23.0, 22.647058823529413)"
05-01-2023 13:16:57.915021,"(2.35, 2.9, 2.88)","(31.0, 65.0, 59.166666666666664)","(61.0, 250.0, 200.0)","(3.5, 4.5, 4.425)","(2.6, 3.05, 3.0176923076923075)","(21.0, 42.0, 38.666666666666664)","(13.0, 23.0, 22.647058823529413)"
05-01-2023 13:16:59.004261,"(2.35, 2.9, 2.864444444444444)","(31.0, 65.0, 61.5)","(61.0, 250.0, 211.53846153846155)","(3.5, 4.5, 4.395238095238095)","(2.6, 3.1, 3.0668965517241378)","(21.0, 42.0, 38.666666666666664)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:00.028137,"(2.35, 2.92, 2.8771428571428572)","(31.0, 65.0, 61.5)","(61.0, 250.0, 211.53846153846155)","(3.6, 4.6, 4.572727272727272)","(2.6, 3.05, 2.9266666666666667)","(21.0, 42.0, 38.666666666666664)","(13.0, 23.0, 22.333333333333332)"
05-01-2023 13:17:01.078284,"(2.35, 2.98, 2.92)","(31.0, 65.0, 59.61538461538461)","(61.0, 250.0, 223.63636363636363)","(3.6, 4.6, 4.58)","(2.6, 2.96, 2.945)","(21.0, 42.0, 41.2)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:02.176628,"(2.35, 2.96, 2.92)","(31.0, 65.0, 56.25)","(71.0, 240.0, 223.63636363636363)","(3.6, 4.6, 4.553333333333333)","(2.6, 2.96, 2.945)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.454545454545453)"
05-01-2023 13:17:03.134235,"(2.35, 2.96, 2.8899999999999997)","(31.0, 65.0, 56.25)","(71.0, 240.0, 204.0)","(3.6, 4.6, 4.553333333333333)","(2.6, 2.96, 2.9366666666666665)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.0)"
05-01-2023 13:17:04.185298,"(2.35, 2.96, 2.933333333333333)","(31.0, 65.0, 59.61538461538461)","(71.0, 240.0, 204.0)","(3.6, 4.6, 4.572727272727272)","(2.6, 2.94, 2.933846153846154)","(21.0, 42.0, 40.0)","(13.0, 23.0, 21.545454545454547)"
05-01-2023 13:17:05.137171,"(2.35, 2.98, 2.904444444444444)","(31.0, 65.0, 56.25)","(71.0, 240.0, 204.0)","(3.6, 4.6, 4.51875)","(2.6, 2.94, 2.933846153846154)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.333333333333332)"
05-01-2023 13:17:06.077165,"(2.35, 2.96, 2.9299999999999997)","(31.0, 65.0, 59.166666666666664)","(71.0, 240.0, 210.0)","(3.6, 4.6, 4.51875)","(2.6, 2.94, 2.933846153846154)","(21.0, 42.0, 40.0)","(13.0, 23.0, 21.857142857142858)"
05-01-2023 13:17:07.038904,"(2.35, 2.96, 2.9299999999999997)","(31.0, 65.0, 61.5)","(71.0, 240.0, 210.0)","(3.6, 4.6, 4.55)","(2.6, 2.94, 2.933846153846154)","(21.0, 42.0, 40.0)","(13.0, 23.0, 21.857142857142858)"
05-01-2023 13:17:07.980681,"(2.35, 2.96, 2.945)","(31.0, 65.0, 61.5)","(71.0, 240.0, 210.0)","(3.6, 4.6, 4.527272727272727)","(2.6, 2.94, 2.933846153846154)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.454545454545453)"
05-01-2023 13:17:08.979103,"(2.35, 2.98, 2.949090909090909)","(31.0, 65.0, 56.25)","(71.0, 240.0, 210.0)","(3.6, 4.6, 4.55)","(2.6, 2.92, 2.9129411764705884)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.0)"
05-01-2023 13:17:09.915839,"(2.35, 2.98, 2.949090909090909)","(31.0, 65.0, 56.25)","(71.0, 240.0, 210.0)","(3.6, 4.6, 4.55)","(2.6, 2.92, 2.9366666666666665)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.066666666666666)"
05-01-2023 13:17:10.923901,"(2.35, 2.96, 2.94)","(31.0, 65.0, 57.0)","(71.0, 240.0, 220.0)","(3.6, 4.6, 4.475675675675676)","(2.6, 2.94, 2.9376470588235293)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.066666666666666)"
05-01-2023 13:17:11.916752,"(2.35, 2.96, 2.945)","(31.0, 65.0, 57.5)","(71.0, 240.0, 220.0)","(3.6, 4.6, 4.42)","(2.6, 2.98, 2.960952380952381)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.066666666666666)"
05-01-2023 13:17:12.875711,"(2.35, 2.96, 2.945)","(31.0, 65.0, 61.666666666666664)","(71.0, 240.0, 220.0)","(3.6, 4.6, 4.410526315789474)","(2.6, 2.98, 2.956470588235294)","(21.0, 42.0, 40.0)","(13.0, 23.0, 21.6)"
05-01-2023 13:17:13.839111,"(2.35, 2.96, 2.945)","(31.0, 65.0, 57.5)","(71.0, 240.0, 220.0)","(3.6, 4.6, 4.410526315789474)","(2.6, 2.96, 2.960952380952381)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.125)"
05-01-2023 13:17:14.790775,"(2.35, 2.96, 2.94)","(31.0, 65.0, 61.25)","(71.0, 240.0, 220.0)","(3.6, 4.6, 4.410526315789474)","(2.6, 2.98, 2.9673684210526314)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:15.818719,"(2.35, 2.98, 2.9233333333333333)","(31.0, 65.0, 63.26923076923077)","(71.0, 240.0, 220.0)","(3.6, 4.5, 4.366666666666666)","(2.6, 2.98, 2.955)","(21.0, 42.0, 40.0)","(13.0, 23.0, 22.25)"
05-01-2023 13:17:16.800840,"(2.35, 2.98, 2.9233333333333333)","(31.0, 65.0, 63.26923076923077)","(71.0, 240.0, 220.0)","(3.6, 4.5, 4.355172413793103)","(2.6, 2.98, 2.9299999999999997)","(21.0, 42.0, 40.666666666666664)","(13.0, 23.0, 22.25)"
05-01-2023 13:17:17.784778,"(2.35, 2.98, 2.9233333333333333)","(31.0, 65.0, 59.0)","(71.0, 240.0, 221.1764705882353)","(3.6, 4.5, 4.2827586206896555)","(2.6, 2.98, 2.975609756097561)","(21.0, 42.0, 41.0)","(13.0, 23.0, 22.25)"
05-01-2023 13:17:18.688798,"(2.35, 2.98, 2.9233333333333333)","(31.0, 65.0, 59.0)","(71.0, 240.0, 225.45454545454544)","(3.6, 4.5, 4.332)","(2.6, 2.98, 2.975609756097561)","(21.0, 42.0, 41.5)","(13.0, 23.0, 22.25)"
05-01-2023 13:17:19.904917,"(2.35, 2.98, 2.9233333333333333)","(31.0, 65.0, 62.0)","(71.0, 310.0, 302.10526315789474)","(3.6, 4.5, 4.235294117647059)","(2.6, 2.98, 2.975609756097561)","(21.0, 42.0, 41.0)","(13.0, 23.0, 22.25)"
05-01-2023 13:17:20.971576,"(2.35, 2.98, 2.9233333333333333)","(31.0, 65.0, 59.0)","(71.0, 290.0, 235.0)","(3.6, 4.5, 4.3125)","(2.6, 2.98, 2.9726829268292683)","(21.0, 42.0, 41.6)","(13.0, 23.0, 22.5)"
05-01-2023 13:17:22.072999,"(2.35, 2.98, 2.9233333333333333)","(31.0, 65.0, 62.0)","(71.0, 290.0, 271.53846153846155)","(3.6, 4.4, 4.333333333333334)","(2.6, 2.98, 2.9726829268292683)","(21.0, 42.0, 41.8)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:23.270923,"(2.35, 2.98, 2.95)","(31.0, 65.0, 63.26923076923077)","(71.0, 290.0, 271.53846153846155)","(3.6, 4.4, 4.32)","(2.6, 2.98, 2.975609756097561)","(21.0, 42.0, 41.55555555555556)","(13.0, 23.0, 22.5)"
05-01-2023 13:17:24.355735,"(2.35, 3.0, 2.96)","(31.0, 65.0, 63.26923076923077)","(71.0, 290.0, 271.53846153846155)","(3.6, 4.4, 4.380000000000001)","(2.6, 2.98, 2.975609756097561)","(21.0, 42.0, 41.63636363636364)","(13.0, 23.0, 22.5)"
05-01-2023 13:17:25.496058,"(2.35, 2.98, 2.95)","(31.0, 65.0, 63.26923076923077)","(71.0, 290.0, 271.53846153846155)","(3.6, 4.4, 4.36)","(2.6, 2.98, 2.975609756097561)","(21.0, 42.0, 41.63636363636364)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:26.517849,"(2.35, 2.98, 2.9274999999999998)","(31.0, 65.0, 62.0)","(71.0, 290.0, 271.53846153846155)","(3.6, 4.4, 4.380000000000001)","(2.6, 2.98, 2.975609756097561)","(21.0, 42.0, 41.333333333333336)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:27.586996,"(2.35, 2.98, 2.966666666666667)","(31.0, 65.0, 59.0)","(71.0, 290.0, 268.1818181818182)","(3.6, 4.4, 4.36)","(2.6, 2.98, 2.9726829268292683)","(21.0, 42.0, 41.63636363636364)","(13.0, 23.0, 22.5)"
05-01-2023 13:17:28.716432,"(2.35, 3.0, 2.98)","(31.0, 65.0, 62.0)","(71.0, 290.0, 253.33333333333331)","(3.6, 4.4, 4.36)","(2.6, 2.98, 2.9726829268292683)","(21.0, 42.0, 41.63636363636364)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:29.869629,"(2.35, 3.0, 2.973333333333333)","(31.0, 65.0, 59.0)","(71.0, 290.0, 270.0)","(3.6, 4.4, 4.380000000000001)","(2.6, 2.98, 2.9726829268292683)","(21.0, 42.0, 41.333333333333336)","(13.0, 23.0, 22.5)"
05-01-2023 13:17:31.061040,"(2.35, 3.05, 2.9705882352941178)","(31.0, 65.0, 59.0)","(71.0, 290.0, 253.33333333333331)","(3.6, 4.4, 4.36)","(2.6, 2.98, 2.9726829268292683)","(21.0, 42.0, 41.63636363636364)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:32.219143,"(2.35, 3.05, 2.9705882352941178)","(31.0, 65.0, 61.25)","(71.0, 290.0, 253.33333333333331)","(3.6, 4.4, 4.36)","(2.6, 2.98, 2.9726829268292683)","(21.0, 42.0, 41.63636363636364)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:33.568214,"(2.35, 3.05, 2.964090909090909)","(31.0, 65.0, 63.26923076923077)","(71.0, 290.0, 260.0)","(3.6, 4.5, 4.392307692307692)","(2.6, 2.98, 2.992)","(21.0, 42.0, 41.333333333333336)","(13.0, 23.0, 22.333333333333332)"
05-01-2023 13:17:34.949044,"(2.35, 3.05, 2.9669230769230768)","(31.0, 65.0, 57.5)","(71.0, 290.0, 260.0)","(3.6, 4.5, 4.363636363636364)","(2.6, 3.0, 2.955121951219512)","(21.0, 42.0, 41.333333333333336)","(13.0, 23.0, 22.142857142857142)"
05-01-2023 13:17:36.131674,"(2.35, 3.05, 2.9669230769230768)","(31.0, 65.0, 57.5)","(71.0, 290.0, 272.8571428571429)","(3.6, 4.4, 4.341666666666667)","(2.6, 2.96, 2.955121951219512)","(21.0, 42.0, 41.63636363636364)","(13.0, 23.0, 20.916666666666668)"
05-01-2023 13:17:37.355953,"(2.35, 3.05, 2.9705882352941178)","(31.0, 65.0, 57.5)","(71.0, 290.0, 260.0)","(3.6, 4.4, 4.333333333333333)","(2.6, 2.96, 2.955121951219512)","(21.0, 42.0, 41.333333333333336)","(13.0, 21.0, 22.734177215189874)"
05-01-2023 13:17:38.625984,"(2.35, 3.05, 2.969)","(31.0, 65.0, 57.5)","(71.0, 290.0, 260.0)","(3.6, 4.4, 4.366666666666666)","(2.6, 2.96, 2.951764705882353)","(21.0, 42.0, 41.333333333333336)","(14.0, 23.0, 22.74074074074074)"
05-01-2023 13:17:39.693807,"(2.35, 3.05, 2.9678260869565216)","(31.0, 65.0, 57.5)","(71.0, 290.0, 253.33333333333331)","(3.6, 4.5, 4.366666666666666)","(2.6, 2.96, 2.951764705882353)","(21.0, 42.0, 41.333333333333336)","(14.0, 23.0, 22.74074074074074)"
05-01-2023 13:17:40.845524,"(2.35, 3.05, 2.9678260869565216)","(31.0, 65.0, 63.26923076923077)","(71.0, 280.0, 224.44444444444446)","(3.6, 4.4, 4.371428571428572)","(2.6, 3.0, 2.9566666666666666)","(21.0, 42.0, 41.333333333333336)","(14.0, 23.0, 22.611764705882354)"
05-01-2023 13:17:41.984368,"(2.35, 3.05, 2.9705882352941178)","(31.0, 65.0, 63.26923076923077)","(71.0, 280.0, 244.28571428571428)","(3.6, 4.4, 4.271428571428571)","(2.6, 2.98, 2.978666666666667)","(21.0, 42.0, 41.63636363636364)","(14.0, 23.0, 22.214285714285715)"
05-01-2023 13:17:43.139312,"(2.35, 3.05, 2.9669230769230768)","(31.0, 65.0, 63.26923076923077)","(71.0, 280.0, 253.33333333333331)","(3.6, 4.4, 4.253846153846154)","(2.6, 2.98, 3.015853658536585)","(26.0, 42.0, 41.333333333333336)","(14.0, 23.0, 22.214285714285715)"
05-01-2023 13:17:44.231129,"(2.35, 3.05, 2.9669230769230768)","(31.0, 65.0, 63.26923076923077)","(71.0, 290.0, 253.33333333333331)","(3.6, 4.4, 4.253846153846154)","(2.6, 3.05, 3.015853658536585)","(26.0, 42.0, 41.333333333333336)","(14.0, 23.0, 22.214285714285715)"
05-01-2023 13:17:45.265470,"(2.35, 3.05, 2.9669230769230768)","(31.0, 65.0, 63.26923076923077)","(71.0, 290.0, 253.33333333333331)","(3.6, 4.4, 4.253846153846154)","(2.6, 3.05, 3.015853658536585)","(26.0, 42.0, 41.333333333333336)","(14.0, 23.0, 22.214285714285715)"
05-01-2023 13:17:46.397871,"(2.35, 3.0, 2.9657142857142857)","(31.0, 65.0, 57.5)","(81.0, 290.0, 253.33333333333331)","(3.6, 4.3, 4.285714285714286)","(2.6, 3.05, 3.030952380952381)","(26.0, 42.0, 41.63636363636364)","(14.0, 23.0, 23.318181818181817)"
05-01-2023 13:17:47.366920,"(2.45, 3.0, 2.9657142857142857)","(31.0, 65.0, 57.5)","(91.0, 290.0, 253.33333333333331)","(3.7, 4.3, 4.285714285714286)","(2.6, 3.05, 3.040625)","(26.0, 42.0, 41.333333333333336)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:48.345145,"(2.45, 3.0, 2.9657142857142857)","(31.0, 65.0, 57.5)","(91.0, 290.0, 270.0)","(3.7, 4.3, 4.285714285714286)","(2.6, 3.05, 3.041176470588235)","(26.0, 42.0, 41.333333333333336)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:49.461855,"(2.45, 3.0, 2.965333333333333)","(31.0, 65.0, 63.26923076923077)","(91.0, 290.0, 253.33333333333331)","(3.7, 4.4, 4.3090909090909095)","(2.6, 3.05, 3.04)","(26.0, 42.0, 41.333333333333336)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:50.576047,"(2.45, 3.0, 2.9657142857142857)","(31.0, 65.0, 63.26923076923077)","(91.0, 290.0, 270.0)","(3.7, 4.4, 4.288888888888889)","(2.6, 3.05, 3.04)","(26.0, 42.0, 41.333333333333336)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:51.631266,"(2.45, 3.0, 2.9657142857142857)","(31.0, 65.0, 57.5)","(91.0, 290.0, 253.33333333333331)","(3.7, 4.3, 4.292307692307692)","(2.6, 3.05, 3.041176470588235)","(26.0, 42.0, 40.857142857142854)","(15.0, 24.0, 23.04)"
05-01-2023 13:17:52.698001,"(2.45, 3.0, 2.9657142857142857)","(31.0, 65.0, 57.5)","(91.0, 290.0, 253.33333333333331)","(3.7, 4.3, 4.275)","(2.6, 3.05, 3.041176470588235)","(26.0, 42.0, 41.333333333333336)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:53.730397,"(2.45, 3.0, 2.9657142857142857)","(31.0, 65.0, 57.5)","(91.0, 290.0, 271.66666666666663)","(3.7, 4.3, 4.285714285714286)","(2.6, 3.05, 3.041176470588235)","(26.0, 42.0, 41.63636363636364)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:54.727237,"(2.45, 2.98, 2.971111111111111)","(31.0, 65.0, 57.5)","(91.0, 280.0, 240.0)","(3.7, 4.3, 4.2875)","(2.6, 3.05, 3.0437499999999997)","(26.0, 42.0, 41.63636363636364)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:55.698100,"(2.45, 2.96, 2.9221052631578948)","(31.0, 65.0, 57.5)","(91.0, 280.0, 240.0)","(3.6, 4.3, 4.290909090909091)","(2.6, 3.05, 3.0454545454545454)","(26.0, 42.0, 41.63636363636364)","(15.0, 24.0, 23.347826086956523)"
05-01-2023 13:17:56.734775,"(2.45, 2.96, 2.9033333333333333)","(31.0, 65.0, 57.5)","(91.0, 280.0, 240.0)","(3.6, 4.3, 4.292307692307692)","(2.6, 3.05, 3.0454545454545454)","(26.0, 42.0, 41.63636363636364)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:57.814979,"(2.45, 2.96, 2.915652173913043)","(31.0, 65.0, 63.26923076923077)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.300000000000001)","(2.6, 3.05, 3.0454545454545454)","(26.0, 42.0, 41.333333333333336)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:17:58.920394,"(2.45, 2.96, 2.915652173913043)","(31.0, 65.0, 63.26923076923077)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.300000000000001)","(2.6, 3.05, 3.0454545454545454)","(26.0, 42.0, 41.333333333333336)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:18:00.196848,"(2.45, 2.96, 2.92)","(31.0, 65.0, 61.666666666666664)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.300000000000001)","(2.6, 3.05, 3.0454545454545454)","(26.0, 42.0, 41.63636363636364)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:18:01.319711,"(2.45, 2.94, 2.92)","(31.0, 65.0, 61.666666666666664)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.300000000000001)","(2.6, 3.05, 3.0454545454545454)","(26.0, 42.0, 41.63636363636364)","(15.0, 24.0, 23.318181818181817)"
05-01-2023 13:18:02.399760,"(2.45, 2.92, 2.901333333333333)","(31.0, 65.0, 57.5)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.341176470588236)","(2.6, 3.05, 3.0217391304347827)","(26.0, 42.0, 41.63636363636364)","(15.0, 24.0, 23.77777777777778)"
05-01-2023 13:18:03.500753,"(2.45, 2.88, 2.862608695652174)","(31.0, 65.0, 57.5)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.392857142857143)","(2.6, 3.05, 3.0038636363636364)","(26.0, 42.0, 41.666666666666664)","(15.0, 24.0, 24.451612903225808)"
05-01-2023 13:18:04.693763,"(2.45, 2.86, 2.8377777777777777)","(31.0, 75.0, 61.666666666666664)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.392857142857143)","(2.6, 3.05, 3.0073529411764706)","(26.0, 42.0, 41.666666666666664)","(15.0, 26.0, 24.73076923076923)"
05-01-2023 13:18:05.825385,"(2.45, 2.86, 2.8484615384615384)","(31.0, 70.0, 67.85714285714286)","(91.0, 280.0, 253.33333333333334)","(3.6, 4.4, 4.392857142857143)","(2.6, 3.05, 3.0073529411764706)","(26.0, 42.0, 41.666666666666664)","(15.0, 26.0, 24.73076923076923)"
05-01-2023 13:18:07.052854,"(2.45, 2.84, 2.7989473684210524)","(31.0, 70.0, 61.81818181818182)","(91.0, 280.0, 253.33333333333334)","(3.6, 4.4, 4.376470588235295)","(2.6, 3.1, 3.0610169491525423)","(26.0, 42.0, 41.666666666666664)","(15.0, 26.0, 24.2)"
05-01-2023 13:18:08.019458,"(2.45, 2.86, 2.7888888888888888)","(31.0, 70.0, 61.81818181818182)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.376470588235295)","(2.6, 3.1, 3.0610169491525423)","(26.0, 42.0, 41.666666666666664)","(15.0, 26.0, 24.5)"
05-01-2023 13:18:09.029190,"(2.45, 2.84, 2.801428571428571)","(31.0, 70.0, 66.84210526315789)","(91.0, 280.0, 240.0)","(3.6, 4.4, 4.376470588235295)","(2.6, 3.1, 3.005)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.523809523809526)"
05-01-2023 13:18:10.144581,"(2.45, 2.84, 2.807142857142857)","(31.0, 70.0, 66.84210526315789)","(91.0, 280.0, 253.33333333333334)","(3.6, 4.4, 4.4125000000000005)","(2.6, 3.05, 3.0285714285714285)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.5)"
05-01-2023 13:18:11.379519,"(2.45, 2.8, 2.76056338028169)","(31.0, 70.0, 63.333333333333336)","(91.0, 280.0, 260.0)","(3.6, 4.5, 4.443137254901961)","(2.6, 3.05, 3.033333333333333)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.57894736842105)"
05-01-2023 13:18:12.492876,"(2.45, 2.78, 2.76)","(31.0, 70.0, 65.71428571428571)","(91.0, 280.0, 265.0)","(3.6, 4.5, 4.445833333333334)","(2.6, 3.05, 3.0306818181818183)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.61904761904762)"
05-01-2023 13:18:13.489874,"(2.4, 2.78, 2.776)","(31.0, 75.0, 65.17241379310344)","(91.0, 280.0, 265.0)","(3.6, 4.5, 4.45)","(2.6, 3.05, 3.0297619047619047)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.61904761904762)"
05-01-2023 13:18:14.422936,"(2.4, 2.78, 2.7616666666666667)","(31.0, 75.0, 62.67857142857143)","(91.0, 280.0, 260.0)","(3.6, 4.5, 4.45)","(2.6, 3.05, 3.028409090909091)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.428571428571427)"
05-01-2023 13:18:15.485733,"(2.4, 2.78, 2.7560000000000002)","(31.0, 75.0, 64.54545454545455)","(91.0, 280.0, 260.0)","(3.6, 4.6, 4.533898305084746)","(2.6, 3.05, 3.0227272727272725)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.428571428571427)"
05-01-2023 13:18:16.566463,"(2.4, 2.78, 2.761052631578947)","(31.0, 75.0, 64.54545454545455)","(91.0, 280.0, 260.0)","(3.6, 4.6, 4.57828947368421)","(2.6, 3.05, 3.0083333333333333)","(26.0, 42.0, 41.666666666666664)","(15.0, 25.0, 24.6)"
05-01-2023 13:18:17.687771,"(2.4, 2.76, 2.7488372093023257)","(31.0, 75.0, 64.54545454545455)","(91.0, 280.0, 260.0)","(3.6, 4.6, 4.572289156626506)","(2.6, 3.05, 3.0935233160621762)","(26.0, 42.0, 41.333333333333336)","(15.0, 25.0, 25.857142857142858)"
05-01-2023 13:18:18.911368,"(2.4, 2.74, 2.721818181818182)","(31.0, 75.0, 62.22222222222222)","(91.0, 280.0, 260.0)","(3.6, 4.6, 4.580813953488372)","(2.6, 3.1, 3.124)","(26.0, 42.0, 41.333333333333336)","(15.0, 26.0, 24.647058823529413)"
05-01-2023 13:18:19.987627,"(2.4, 2.72, 2.7008)","(31.0, 75.0, 62.22222222222222)","(91.0, 280.0, 260.0)","(3.6, 4.6, 4.569354838709677)","(2.6, 3.15, 3.1453124999999997)","(26.0, 42.0, 41.733333333333334)","(15.0, 27.0, 26.25925925925926)"
05-01-2023 13:18:20.950663,"(2.4, 2.7, 2.6895652173913045)","(31.0, 75.0, 61.470588235294116)","(91.0, 280.0, 260.0)","(3.6, 4.6, 4.569354838709677)","(2.6, 3.15, 3.1453124999999997)","(26.0, 42.0, 41.733333333333334)","(15.0, 27.0, 26.0)"
05-01-2023 13:18:22.088550,"(2.4, 2.7, 2.686666666666667)","(31.0, 70.0, 65.43478260869566)","(91.0, 270.0, 223.33333333333334)","(3.6, 4.5, 4.7856)","(2.6, 3.15, 3.0973300970873785)","(26.0, 42.0, 41.46666666666667)","(15.0, 26.0, 26.180722891566266)"
05-01-2023 13:18:23.378202,"(2.4, 2.7, 2.635555555555556)","(31.0, 70.0, 61.666666666666664)","(91.0, 270.0, 253.75)","(3.6, 4.8, 4.8909090909090915)","(2.6, 3.1, 3.094736842105263)","(26.0, 42.0, 40.5)","(15.0, 27.0, 26.09090909090909)"
05-01-2023 13:18:24.530358,"(2.4, 2.64, 2.635555555555556)","(31.0, 70.0, 62.5)","(91.0, 260.0, 253.75)","(3.6, 4.9, 4.887659574468086)","(2.6, 3.1, 3.149056603773585)","(26.0, 42.0, 40.22222222222222)","(15.0, 27.0, 23.82608695652174)"
05-01-2023 13:18:25.738630,"(2.4, 2.62, 2.608888888888889)","(31.0, 70.0, 64.54545454545455)","(91.0, 260.0, 253.75)","(3.6, 4.9, 4.835483870967742)","(2.6, 3.2, 3.1556962025316455)","(26.0, 42.0, 39.333333333333336)","(15.0, 24.0, 23.2)"
05-01-2023 13:18:26.862643,"(2.4, 2.64, 2.6375)","(31.0, 70.0, 64.54545454545455)","(91.0, 260.0, 230.0)","(3.6, 4.9, 4.887417218543047)","(2.6, 3.2, 3.1485465116279068)","(26.0, 42.0, 40.0)","(15.0, 24.0, 23.88888888888889)"
05-01-2023 13:18:27.850512,"(2.4, 2.64, 2.6347826086956525)","(31.0, 65.0, 64.33333333333333)","(91.0, 260.0, 230.0)","(3.6, 4.9, 4.887417218543047)","(2.6, 3.15, 3.1385869565217392)","(26.0, 42.0, 40.0)","(15.0, 25.0, 23.775510204081634)"
05-01-2023 13:18:28.907588,"(2.4, 2.64, 2.621621621621622)","(31.0, 65.0, 62.5)","(91.0, 260.0, 250.0)","(3.6, 4.9, 4.9089285714285715)","(2.6, 3.15, 3.132142857142857)","(26.0, 42.0, 38.666666666666664)","(15.0, 25.0, 23.952380952380953)"
05-01-2023 13:18:29.984208,"(2.4, 2.64, 2.6174545454545455)","(31.0, 65.0, 63.0)","(91.0, 260.0, 230.0)","(3.6, 5.0, 4.933802816901409)","(2.6, 3.15, 3.1155555555555554)","(26.0, 42.0, 38.36363636363637)","(15.0, 24.0, 23.90625)"
05-01-2023 13:18:31.115647,"(2.35, 2.62, 2.601935483870968)","(31.0, 65.0, 64.48275862068965)","(91.0, 260.0, 230.0)","(3.7, 5.0, 4.933802816901409)","(2.6, 3.15, 3.1297619047619047)","(26.0, 42.0, 38.36363636363637)","(15.0, 25.0, 23.970588235294116)"
05-01-2023 13:18:32.143926,"(2.35, 2.62, 2.60875)","(31.0, 65.0, 64.48275862068965)","(91.0, 260.0, 208.57142857142858)","(3.7, 5.0, 4.904166666666667)","(2.6, 3.15, 3.1102739726027395)","(26.0, 42.0, 41.04)","(15.0, 25.0, 23.88888888888889)"
05-01-2023 13:18:33.175211,"(2.35, 2.62, 2.60875)","(31.0, 65.0, 64.34782608695652)","(91.0, 250.0, 242.0)","(3.7, 5.0, 4.929824561403509)","(2.6, 3.15, 3.1091549295774645)","(26.0, 42.0, 42.642857142857146)","(15.0, 25.0, 23.88888888888889)"
05-01-2023 13:18:34.185326,"(2.35, 2.62, 2.6104761904761906)","(31.0, 60.0, 57.85714285714286)","(91.0, 250.0, 242.0)","(3.7, 5.0, 4.899275362318841)","(2.6, 3.15, 3.1088235294117648)","(26.0, 44.0, 42.266666666666666)","(15.0, 25.0, 23.970588235294116)"
