,Runs Like Bluey,Way Too Soft,Petes Prodigy,Springvale Jess,Speed Craze,Acacia Bridge,Wilcott,Roxy Fudge
11-01-2023 12:01:50.751500,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 64.88888888888889)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 495.55555555555554)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:51.876723,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 64.88888888888889)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:53.042390,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:54.082002,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 73.66666666666666)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:55.195023,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:56.318022,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:57.410152,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:58.446938,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:01:59.452263,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:00.513320,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:01.529548,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:02.534150,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:03.530756,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:04.863259,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:06.002497,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:07.069914,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:08.155614,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:09.332629,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:10.321967,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:11.329045,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:12.469357,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:13.494894,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:14.561219,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:15.608423,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:16.602982,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
11-01-2023 12:02:17.597374,"(5.0, 10.0, 8.604878048780488)","(5.0, 8.0, 7.5675675675675675)","(21.0, 100.0, 60.5)","(4.8, 8.0, 7.564102564102564)","(5.0, 8.8, 8.306666666666667)","(71.0, 590.0, 502.5)","(71.0, 550.0, 468.33333333333337)","(2.3, 3.6, 2.842608695652174)"
