,Oreilly Mcluke,Ring Of Honour,Alpine Affair,Lucky Bucky,Gee Gee Als Prince,Power Magnum,Sparkling One,Tiltherewarsyou,Copper Charm
11-01-2023 14:35:18.196846,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 40.05882352941177)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:19.408956,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 40.05882352941177)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:20.676433,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 40.05882352941177)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:21.935008,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 40.05882352941177)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:23.240582,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 40.05882352941177)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:24.554978,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 40.05882352941177)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:25.845573,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:27.120153,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:28.497371,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:29.762870,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:31.017015,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:32.232379,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:33.451801,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:34.701316,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:35.954567,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:37.141467,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:38.361544,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:39.513730,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:40.702364,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 5.02)"
11-01-2023 14:35:41.933320,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:43.146696,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:44.310095,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:45.576306,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:46.846308,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:48.139642,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:49.527434,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 35.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:50.836423,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:52.134025,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:53.371685,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:54.614226,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:55.826838,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:57.011742,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.644444444444445)"
11-01-2023 14:35:58.237339,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.692307692307692)"
11-01-2023 14:35:59.462319,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.752727272727272)"
11-01-2023 14:36:00.733948,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.752727272727272)"
11-01-2023 14:36:02.046568,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.752727272727272)"
11-01-2023 14:36:03.400836,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 13.714285714285714)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 38.0)","(4.2, 5.8, 4.802631578947368)"
11-01-2023 14:36:04.796657,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 15.5)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.7, 5.377777777777777)"
11-01-2023 14:36:06.174254,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:07.573954,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:08.951723,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:10.418664,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:11.779407,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:13.074910,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:14.353838,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:15.686588,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:17.022054,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.377777777777777)"
11-01-2023 14:36:18.318027,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.0375)"
11-01-2023 14:36:19.673246,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.1)"
11-01-2023 14:36:20.941583,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.1)"
11-01-2023 14:36:22.169765,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.1)"
11-01-2023 14:36:23.483166,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.909090909090907)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.1)"
11-01-2023 14:36:24.834387,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.1)"
11-01-2023 14:36:26.226739,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.1)"
11-01-2023 14:36:27.590589,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.1)"
11-01-2023 14:36:28.993871,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.6, 5.25)"
11-01-2023 14:36:30.459226,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:31.835464,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:33.191218,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:34.521439,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:35.908772,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:37.323367,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:38.776873,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:40.212225,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:41.618371,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.9)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:42.985120,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.428571428571427)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:44.362554,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.333333333333332)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:45.611744,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.333333333333332)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:46.961959,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.333333333333332)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:48.322077,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 16.333333333333332)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
11-01-2023 14:36:49.667821,"(5.0, 7.2, 6.726315789473684)","(13.0, 25.0, 23.583333333333336)","(12.0, 18.0, 15.222222222222221)","(20.0, 34.0, 31.333333333333332)","(7.0, 11.0, 9.218181818181819)","(4.0, 4.8, 4.5200000000000005)","(5.0, 9.6, 8.485714285714286)","(17.0, 48.0, 36.18181818181819)","(4.2, 5.5, 5.25)"
