,Windsors Champion,Missing Link,Salsa Rita,Captain Sam,Ms Headley
15-12-2022 12:34:01.096659,"(2.4, 3.0, 2.9175)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.183018867924528)"
15-12-2022 12:34:02.084734,"(2.4, 3.0, 2.9175)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.183018867924528)"
15-12-2022 12:34:03.091129,"(2.4, 2.98, 2.905)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.183018867924528)"
15-12-2022 12:34:04.043744,"(2.4, 2.98, 2.905)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.183018867924528)"
15-12-2022 12:34:04.969461,"(2.4, 2.98, 2.905)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.183018867924528)"
15-12-2022 12:34:05.824670,"(2.4, 2.98, 2.7966666666666664)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.183018867924528)"
15-12-2022 12:34:06.713679,"(2.4, 2.98, 2.7966666666666664)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:07.625206,"(2.4, 2.98, 2.821111111111111)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:08.551604,"(2.4, 2.98, 2.821111111111111)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:09.504511,"(2.4, 2.98, 2.821111111111111)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.875)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:10.442328,"(2.4, 2.98, 2.821111111111111)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:11.431427,"(2.4, 2.98, 2.821111111111111)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:12.259405,"(2.4, 2.98, 2.821111111111111)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:13.117903,"(2.4, 2.98, 2.821111111111111)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:13.944479,"(2.4, 2.98, 2.85)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:14.786377,"(2.4, 2.98, 2.85)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:15.800186,"(2.4, 2.98, 2.85)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:16.708712,"(2.4, 2.98, 2.85)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 18.96153846153846)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:17.504183,"(2.4, 2.98, 2.72)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.25)","(4.8, 5.6, 5.466666666666667)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:18.444849,"(2.4, 2.98, 2.8175)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.25)","(4.8, 5.6, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:19.520232,"(2.4, 2.98, 2.8175)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.25)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:20.446442,"(2.4, 2.98, 2.8175)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.25)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:21.426523,"(2.4, 2.98, 2.8175)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:22.560875,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:23.473772,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:24.375207,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:25.294169,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:26.128261,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:26.924542,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.7, 5.313924050632911)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:27.830889,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.457142857142857)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:28.774945,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.457142857142857)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:29.642877,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.457142857142857)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:30.833021,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.457142857142857)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:31.787064,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.457142857142857)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:32.682765,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.457142857142857)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 12:34:33.568062,"(2.4, 2.98, 2.788421052631579)","(5.5, 6.8, 6.168421052631579)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.05)","(3.5, 4.3, 4.23955223880597)"
15-12-2022 12:34:34.476130,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.055172413793104)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.08235294117647)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:35.468195,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.055172413793104)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.05)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:36.340131,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.055172413793104)","(12.0, 20.0, 19.035714285714285)","(4.8, 5.6, 5.05)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:37.204329,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.055172413793104)","(12.0, 21.0, 19.82142857142857)","(4.8, 5.6, 5.236363636363636)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:38.131214,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.055172413793104)","(12.0, 21.0, 18.0)","(4.8, 5.6, 5.199999999999999)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:39.135427,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.05)","(12.0, 21.0, 19.5)","(4.8, 5.6, 5.199999999999999)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:40.074817,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.2)","(12.0, 21.0, 17.625)","(4.8, 5.6, 5.199999999999999)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:41.083782,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.2)","(12.0, 21.0, 17.625)","(4.8, 5.6, 5.364705882352941)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:42.230359,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.103225806451613)","(12.0, 21.0, 19.125)","(4.8, 5.6, 5.364705882352941)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:43.320574,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.103225806451613)","(12.0, 21.0, 17.923076923076923)","(4.8, 5.6, 5.364705882352941)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:44.471267,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.103225806451613)","(12.0, 22.0, 18.5)","(4.8, 5.6, 5.364705882352941)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:45.581035,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.103225806451613)","(13.0, 20.0, 18.5)","(4.4, 5.6, 5.364705882352941)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:46.623823,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.103225806451613)","(13.0, 20.0, 18.5)","(4.4, 5.6, 5.217391304347826)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:47.782992,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.103225806451613)","(13.0, 20.0, 18.5)","(4.4, 5.6, 5.217391304347826)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:48.838738,"(2.4, 2.98, 2.7777777777777777)","(5.5, 6.8, 6.103225806451613)","(13.0, 20.0, 18.5)","(4.4, 5.6, 5.217391304347826)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:49.910777,"(2.4, 2.96, 2.7265306122448982)","(5.5, 6.8, 6.103225806451613)","(13.0, 20.0, 18.5)","(4.4, 5.6, 5.217391304347826)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:51.054111,"(2.4, 2.96, 2.7265306122448982)","(5.5, 6.8, 6.103225806451613)","(13.0, 20.0, 18.5)","(4.4, 5.6, 5.217391304347826)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:52.204914,"(2.4, 2.96, 2.7265306122448982)","(5.5, 6.8, 6.103225806451613)","(13.0, 20.0, 18.916666666666668)","(4.4, 5.6, 5.147058823529412)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:53.445971,"(2.4, 2.96, 2.7265306122448982)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.147058823529412)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:54.671397,"(2.4, 2.96, 2.7265306122448982)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.147058823529412)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:55.676937,"(2.4, 2.94, 2.8333333333333335)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.351612903225806)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:56.644883,"(2.4, 2.94, 2.741379310344828)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.351612903225806)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:57.686681,"(2.4, 2.94, 2.741379310344828)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.625)","(4.4, 5.6, 5.46)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:58.688142,"(2.4, 2.94, 2.741379310344828)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.625)","(4.4, 5.6, 5.46)","(3.5, 4.3, 4.2675)"
15-12-2022 12:34:59.743282,"(2.4, 2.94, 2.748)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.625)","(4.4, 5.6, 5.423529411764705)","(3.5, 4.3, 4.2675)"
15-12-2022 12:35:00.838998,"(2.4, 2.94, 2.748)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.625)","(4.4, 5.6, 5.423529411764705)","(3.5, 4.3, 4.23955223880597)"
15-12-2022 12:35:01.909367,"(2.4, 2.94, 2.748)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.625)","(4.4, 5.6, 5.423529411764705)","(3.5, 4.3, 4.2675)"
15-12-2022 12:35:02.872354,"(2.4, 2.94, 2.748)","(5.5, 6.8, 6.103225806451613)","(13.0, 19.5, 18.625)","(4.4, 5.6, 5.475)","(3.5, 4.3, 4.270229007633588)"
15-12-2022 12:35:04.156155,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.231578947368421)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.475)","(3.5, 4.3, 4.270229007633588)"
15-12-2022 12:35:05.336356,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.231578947368421)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.475)","(3.5, 4.3, 4.270229007633588)"
15-12-2022 12:35:06.458066,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.231578947368421)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.475)","(3.5, 4.3, 4.2437499999999995)"
15-12-2022 12:35:07.640235,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.231578947368421)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.38)","(3.5, 4.3, 4.244137931034483)"
15-12-2022 12:35:08.994025,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.231578947368421)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.276470588235294)","(3.5, 4.3, 4.244137931034483)"
15-12-2022 12:35:10.078581,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.231578947368421)","(13.0, 19.5, 18.916666666666668)","(4.4, 5.6, 5.388461538461538)","(3.5, 4.3, 4.244137931034483)"
15-12-2022 12:35:11.201825,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.16)","(13.0, 19.5, 19.0)","(4.4, 5.6, 5.438235294117646)","(3.5, 4.3, 4.244137931034483)"
15-12-2022 12:35:12.175112,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.281081081081081)","(13.0, 19.5, 19.0)","(4.4, 5.6, 5.438235294117646)","(3.5, 4.3, 4.244137931034483)"
15-12-2022 12:35:13.131922,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.281081081081081)","(13.0, 19.5, 19.0)","(4.4, 5.6, 5.4)","(3.5, 4.3, 4.244137931034483)"
15-12-2022 12:35:14.151295,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.281081081081081)","(13.0, 19.5, 19.0)","(4.4, 5.6, 5.4)","(3.5, 4.3, 4.244137931034483)"
15-12-2022 12:35:15.290761,"(2.4, 2.92, 2.832)","(5.5, 6.8, 6.08)","(13.0, 19.5, 19.0)","(4.4, 5.6, 5.289795918367347)","(3.5, 4.3, 4.1499999999999995)"
15-12-2022 12:35:16.299618,"(2.4, 2.92, 2.845)","(5.5, 6.8, 6.184615384615384)","(13.0, 19.5, 19.208333333333332)","(4.4, 5.6, 5.289795918367347)","(3.5, 4.3, 4.1499999999999995)"
15-12-2022 12:35:17.214874,"(2.5, 2.92, 2.845)","(6.0, 6.8, 6.184615384615384)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.107407407407408)","(3.7, 4.3, 4.247999999999999)"
15-12-2022 12:35:18.220655,"(2.5, 2.92, 2.8)","(6.0, 6.8, 6.184615384615384)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.04)","(3.7, 4.3, 4.272881355932203)"
15-12-2022 12:35:19.253569,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.182857142857143)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.04)","(3.7, 4.3, 4.272881355932203)"
15-12-2022 12:35:20.319858,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.182857142857143)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.04)","(3.7, 4.3, 4.2746031746031745)"
15-12-2022 12:35:21.348434,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.182857142857143)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.2)","(3.7, 4.3, 4.2746031746031745)"
15-12-2022 12:35:22.318362,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.182857142857143)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.2)","(3.7, 4.3, 4.2746031746031745)"
15-12-2022 12:35:23.217223,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.08)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.133333333333334)","(3.7, 4.3, 4.2746031746031745)"
15-12-2022 12:35:24.239284,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.08)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.133333333333334)","(3.7, 4.3, 4.2746031746031745)"
15-12-2022 12:35:25.259277,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.08)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.133333333333334)","(3.7, 4.3, 4.2746031746031745)"
15-12-2022 12:35:26.177079,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.08)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.133333333333334)","(3.7, 4.3, 4.2746031746031745)"
15-12-2022 12:35:27.128748,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.216216216216217)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.209302325581396)","(3.7, 4.3, 4.278082191780822)"
15-12-2022 12:35:28.134415,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.216216216216217)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.329032258064516)","(3.7, 4.3, 4.278082191780822)"
15-12-2022 12:35:29.134117,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.216216216216217)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.329032258064516)","(3.7, 4.3, 4.278082191780822)"
15-12-2022 12:35:30.156097,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.216216216216217)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.329032258064516)","(3.7, 4.3, 4.278082191780822)"
15-12-2022 12:35:31.109025,"(2.5, 2.92, 2.82)","(6.0, 6.8, 6.216216216216217)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.329032258064516)","(3.7, 4.3, 4.278082191780822)"
15-12-2022 12:35:32.034283,"(2.5, 2.92, 2.9072727272727272)","(6.0, 6.8, 6.216216216216217)","(13.0, 19.5, 19.208333333333332)","(4.2, 5.6, 5.384615384615384)","(3.7, 4.3, 4.272881355932203)"
15-12-2022 12:35:33.032979,"(2.5, 2.92, 2.9072727272727272)","(6.0, 6.8, 6.2441176470588236)","(13.0, 19.5, 19.0)","(4.2, 5.6, 5.384615384615384)","(3.7, 4.3, 4.282142857142857)"
15-12-2022 12:35:34.037760,"(2.5, 2.92, 2.9072727272727272)","(6.0, 6.8, 6.2441176470588236)","(13.0, 19.5, 19.0)","(4.2, 5.6, 5.384615384615384)","(3.7, 4.3, 4.282142857142857)"
15-12-2022 12:35:34.970314,"(2.5, 2.92, 2.916315789473684)","(6.0, 6.8, 6.26)","(13.0, 19.5, 18.8)","(4.2, 5.6, 5.329032258064516)","(3.7, 4.6, 4.352380952380952)"
15-12-2022 12:35:35.839646,"(2.5, 2.92, 2.916315789473684)","(6.0, 6.8, 6.26)","(13.0, 19.5, 18.8)","(4.2, 5.6, 5.329032258064516)","(3.7, 4.7, 4.464705882352941)"
15-12-2022 12:35:36.778892,"(2.5, 2.92, 2.916315789473684)","(6.0, 6.8, 6.26)","(13.0, 19.5, 18.8)","(4.2, 5.6, 5.411538461538461)","(3.7, 4.9, 4.531578947368422)"
15-12-2022 12:35:37.777968,"(2.5, 2.92, 2.913)","(6.0, 6.8, 6.26)","(13.0, 19.5, 18.8)","(4.2, 5.6, 5.411538461538461)","(3.7, 4.9, 4.531578947368422)"
15-12-2022 12:35:38.762687,"(2.5, 2.92, 2.913)","(6.0, 6.8, 6.26)","(13.0, 19.5, 18.8)","(4.2, 5.6, 5.338461538461539)","(3.7, 4.9, 4.356521739130435)"
15-12-2022 12:35:39.700843,"(2.5, 2.92, 2.9197435897435895)","(6.0, 6.8, 6.2073170731707314)","(13.0, 19.5, 18.8)","(4.2, 5.5, 5.3725)","(3.7, 4.6, 4.511111111111111)"
15-12-2022 12:35:40.585404,"(2.5, 2.94, 2.931304347826087)","(6.0, 6.8, 6.1000000000000005)","(13.0, 19.5, 18.8)","(4.2, 5.6, 5.3725)","(3.7, 4.6, 4.472727272727273)"
15-12-2022 12:35:41.579799,"(2.5, 2.94, 2.928235294117647)","(6.0, 6.6, 6.281818181818182)","(13.0, 19.0, 18.4)","(4.2, 5.5, 5.315384615384615)","(3.7, 4.6, 4.472727272727273)"
15-12-2022 12:35:42.577847,"(2.5, 2.94, 2.928235294117647)","(6.0, 6.6, 6.281818181818182)","(13.0, 19.0, 18.0)","(4.2, 5.5, 5.40625)","(3.7, 4.6, 4.540909090909091)"
15-12-2022 12:35:43.550523,"(2.5, 2.94, 2.928235294117647)","(6.0, 6.6, 6.1)","(13.0, 18.5, 17.72222222222222)","(4.2, 5.5, 5.40625)","(3.7, 4.7, 4.729411764705882)"
15-12-2022 12:35:44.577397,"(2.5, 2.94, 2.928235294117647)","(6.0, 6.6, 6.1)","(13.0, 19.5, 17.72222222222222)","(4.2, 5.5, 5.376470588235295)","(3.7, 4.8, 4.458620689655173)"
15-12-2022 12:35:45.416959,"(2.5, 2.94, 2.928235294117647)","(6.0, 6.6, 6.199999999999999)","(13.0, 19.0, 18.416666666666668)","(4.2, 5.5, 5.376470588235295)","(3.7, 4.7, 4.458620689655173)"
15-12-2022 12:35:46.367411,"(2.5, 2.94, 2.936875)","(6.0, 6.6, 6.199999999999999)","(13.0, 19.0, 17.5)","(4.2, 5.5, 5.326315789473684)","(3.7, 4.7, 4.591304347826087)"
15-12-2022 12:35:47.456296,"(2.5, 2.94, 2.9341176470588235)","(6.0, 6.6, 6.1)","(13.0, 19.5, 18.9375)","(4.2, 5.5, 5.295121951219512)","(3.7, 4.8, 4.574999999999999)"
15-12-2022 12:35:48.407697,"(2.5, 2.96, 2.958)","(6.0, 6.6, 5.907692307692307)","(13.0, 21.0, 19.3125)","(4.2, 5.5, 5.3090909090909095)","(3.7, 4.6, 4.574999999999999)"
15-12-2022 12:35:49.278722,"(2.5, 2.98, 2.966285714285714)","(6.0, 6.4, 6.092307692307692)","(13.0, 21.0, 19.3125)","(4.2, 5.4, 5.3090909090909095)","(3.7, 4.6, 4.435294117647059)"
15-12-2022 12:35:50.228725,"(2.5, 2.9, 2.863720930232558)","(6.0, 6.4, 6.092307692307692)","(13.0, 21.0, 19.3125)","(4.2, 5.4, 5.324242424242424)","(3.7, 5.0, 4.7)"
15-12-2022 12:35:51.274853,"(2.5, 2.9, 2.863720930232558)","(6.0, 6.6, 6.266666666666667)","(13.0, 21.0, 19.3125)","(4.2, 5.4, 5.324242424242424)","(3.7, 4.9, 4.7)"
15-12-2022 12:35:52.219407,"(2.5, 2.9, 2.863720930232558)","(6.0, 6.6, 6.266666666666667)","(13.0, 21.0, 19.3125)","(4.2, 5.4, 5.324242424242424)","(3.7, 4.9, 4.7)"
15-12-2022 12:35:53.048374,"(2.5, 2.9, 2.863720930232558)","(6.0, 6.6, 6.070588235294117)","(13.0, 21.0, 19.3125)","(4.2, 5.4, 5.324242424242424)","(3.7, 4.9, 4.7)"
15-12-2022 12:35:54.028229,"(2.5, 2.9, 2.863720930232558)","(6.0, 6.6, 6.070588235294117)","(13.0, 21.0, 19.3125)","(4.6, 5.4, 5.324242424242424)","(3.7, 4.9, 4.7)"
15-12-2022 12:35:55.078653,"(2.5, 2.96, 2.888)","(5.5, 6.6, 6.070588235294117)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.4, 5.425)","(3.7, 4.9, 4.76)"
15-12-2022 12:35:56.049547,"(2.5, 2.96, 2.888)","(5.5, 6.6, 6.070588235294117)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.5, 5.425)","(3.7, 4.9, 4.76)"
15-12-2022 12:35:56.956455,"(2.5, 2.96, 2.888)","(5.5, 6.6, 5.907692307692307)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.5, 5.425)","(3.7, 4.9, 4.741935483870968)"
15-12-2022 12:35:57.896708,"(2.5, 2.96, 2.853333333333333)","(5.5, 6.4, 6.092307692307692)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.4, 5.311764705882354)","(3.7, 4.9, 4.677272727272728)"
15-12-2022 12:35:58.851051,"(2.5, 2.96, 2.9)","(5.5, 6.4, 6.092307692307692)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.5, 5.409090909090909)","(3.7, 4.9, 4.741935483870968)"
15-12-2022 12:35:59.856813,"(2.5, 2.96, 2.924444444444444)","(5.5, 6.4, 5.976470588235294)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.5, 5.409090909090909)","(3.7, 4.9, 4.741935483870968)"
15-12-2022 12:36:00.893259,"(2.5, 2.96, 2.931764705882353)","(5.5, 6.4, 5.976470588235294)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.5, 5.409090909090909)","(3.7, 4.9, 4.741935483870968)"
15-12-2022 12:36:01.841040,"(2.5, 2.96, 2.9386666666666668)","(5.5, 6.4, 5.976470588235294)","(13.0, 21.0, 19.96153846153846)","(4.6, 5.5, 5.409090909090909)","(3.7, 4.9, 4.741935483870968)"
