,Jimmy The Bear,El Crimp Adore,Real Mickoy,Little Amelia,Behind Greywalls,Shes The One,Magic Bee,Donald Lane
10-01-2023 18:57:00.155375,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:01.229648,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:02.263847,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:03.334104,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:04.419165,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:05.525685,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:06.756941,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:07.890886,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:09.059118,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:10.209402,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:11.385961,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:12.544674,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:13.703557,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:14.905778,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:16.133302,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:17.350503,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:18.658723,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:20.217753,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:21.509449,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:22.761538,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:24.223677,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:25.687715,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:26.976209,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:28.193254,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:29.334885,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:30.382942,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:31.392378,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:32.517751,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:33.608376,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:34.693488,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:35.727475,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:36.760546,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:37.871037,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:39.051386,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:40.245136,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 28.81818181818182)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:41.309637,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:42.376396,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:43.580620,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:44.734208,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:45.905704,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:47.102655,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:48.253012,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:49.347498,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:50.444442,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:51.475596,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:52.555564,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 20.5)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:53.791674,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 38.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:54.997934,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:56.181487,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:57.351055,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:58.443850,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:57:59.507888,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:00.625284,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:01.772905,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:02.903622,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:04.004897,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 470.83333333333337)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:05.016626,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.0, 7.25)","(5.0, 8.0, 6.388888888888888)","(81.0, 550.0, 467.5)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:05.994392,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 467.5)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:07.077357,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 467.5)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:08.158658,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 467.5)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:09.273916,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 467.5)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:10.492751,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 467.5)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:11.598272,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 467.5)","(18.0, 55.0, 31.0)","(14.0, 32.0, 28.3)","(9.0, 25.0, 15.523076923076923)"
10-01-2023 18:58:12.730518,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 302.5)","(18.0, 55.0, 39.44444444444444)","(14.0, 32.0, 28.3)","(9.0, 25.0, 19.299999999999997)"
10-01-2023 18:58:13.863805,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 302.5)","(18.0, 65.0, 39.44444444444444)","(14.0, 32.0, 28.3)","(9.0, 29.0, 19.299999999999997)"
10-01-2023 18:58:14.975259,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 302.5)","(18.0, 65.0, 39.44444444444444)","(14.0, 32.0, 28.3)","(9.0, 29.0, 19.299999999999997)"
10-01-2023 18:58:16.090814,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 302.5)","(18.0, 65.0, 39.44444444444444)","(14.0, 32.0, 28.3)","(9.0, 29.0, 19.299999999999997)"
10-01-2023 18:58:17.283652,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 302.5)","(18.0, 65.0, 39.44444444444444)","(14.0, 32.0, 28.3)","(9.0, 29.0, 19.299999999999997)"
10-01-2023 18:58:18.502660,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:19.677887,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:20.808681,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:21.932339,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:23.044384,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:24.170412,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:25.346241,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:26.568645,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:27.764505,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:28.975224,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:30.203766,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:31.387023,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:32.550724,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:33.738487,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
10-01-2023 18:58:34.966309,"(4.4, 7.8, 6.133333333333333)","(2.15, 3.25, 3.2238235294117645)","(5.5, 9.4, 7.45)","(5.0, 8.4, 6.75)","(81.0, 550.0, 245.38461538461542)","(18.0, 65.0, 27.8)","(14.0, 32.0, 28.3)","(9.0, 29.0, 17.06153846153846)"
