,All Inn Aussie,Kaidee Dixie,Be Good Beach,Miss Billy Cargo,Smokin Ziggy,Japanese Black,Aeroplane Lucy,Pepper Sauce
15-12-2022 14:59:49.761432,"(2.4, 3.15, 2.9555555555555553)","(4.0, 7.6, 6.1625)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.0)","(71.0, 470.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 30.0, 20.25)"
15-12-2022 14:59:50.861446,"(2.4, 3.15, 2.995)","(4.0, 9.2, 8.533333333333333)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 24.235294117647058)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 14:59:52.078807,"(2.4, 3.15, 2.96875)","(4.0, 9.0, 8.075)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 14:59:53.233017,"(2.4, 3.15, 2.96875)","(4.0, 9.0, 8.075)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 14:59:54.418970,"(2.4, 3.15, 2.96875)","(4.0, 9.0, 8.5375)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 14:59:55.599977,"(2.4, 3.15, 2.9437499999999996)","(4.0, 9.0, 8.5125)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 14:59:56.656131,"(2.4, 3.15, 2.96875)","(4.0, 9.0, 8.366666666666667)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 14:59:57.753941,"(2.4, 3.15, 2.96875)","(4.0, 9.0, 8.075)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 14:59:58.960808,"(2.4, 3.15, 2.96875)","(4.0, 9.0, 8.075)","(15.0, 44.0, 20.84375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:00.165571,"(2.4, 3.15, 2.96875)","(4.0, 9.0, 8.5125)","(15.0, 44.0, 25.4375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:01.386992,"(2.4, 3.1, 2.8899999999999997)","(4.0, 9.0, 5.726315789473684)","(15.0, 42.0, 22.18181818181818)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:02.551065,"(2.4, 3.1, 2.92)","(4.0, 8.0, 5.726315789473684)","(15.0, 40.0, 22.18181818181818)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:03.674801,"(2.4, 3.1, 2.92)","(4.0, 8.0, 5.810526315789474)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:04.858731,"(2.4, 3.1, 2.932857142857143)","(4.0, 8.0, 5.810526315789474)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:06.013844,"(2.4, 3.1, 2.8923076923076922)","(4.0, 8.0, 5.810526315789474)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:07.198065,"(2.4, 3.1, 2.8923076923076922)","(4.0, 8.0, 5.810526315789474)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:08.332335,"(2.4, 3.1, 2.8923076923076922)","(4.0, 8.0, 5.810526315789474)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:09.440511,"(2.4, 3.1, 2.8923076923076922)","(4.0, 8.0, 5.810526315789474)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:10.543800,"(2.4, 3.1, 2.92)","(4.0, 8.0, 7.285714285714286)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.4375)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:11.698563,"(2.4, 3.1, 2.9755555555555557)","(4.0, 9.0, 8.78125)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 26.63157894736842)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:12.893253,"(2.4, 3.1, 2.9755555555555557)","(4.0, 9.0, 8.73076923076923)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:14.139177,"(2.4, 3.05, 2.8566666666666665)","(4.0, 7.8, 6.1125)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:15.189936,"(2.45, 3.05, 2.915)","(4.0, 7.8, 6.5)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 86.94444444444444)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:16.313617,"(2.45, 3.05, 2.9518181818181817)","(4.0, 7.8, 6.2375)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:17.485130,"(2.45, 3.05, 2.9518181818181817)","(4.0, 7.8, 6.2375)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:18.644254,"(2.45, 3.05, 2.9518181818181817)","(4.0, 7.8, 6.2375)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:19.752770,"(2.45, 3.05, 2.922941176470588)","(4.0, 7.8, 6.675)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:20.874518,"(2.45, 3.05, 2.922941176470588)","(4.0, 7.8, 6.675)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:21.931128,"(2.45, 3.05, 2.896153846153846)","(4.0, 7.8, 6.5)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:23.097802,"(2.45, 3.05, 2.8827272727272724)","(4.0, 7.8, 6.2375)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:24.345261,"(2.45, 3.05, 2.8827272727272724)","(4.0, 7.8, 6.2375)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:25.578332,"(2.45, 3.05, 2.8827272727272724)","(4.0, 7.8, 6.2375)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:26.845467,"(2.45, 3.05, 2.868181818181818)","(4.0, 7.8, 6.675)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:28.094672,"(2.45, 3.05, 2.945)","(4.0, 9.0, 8.4)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:29.241607,"(2.45, 3.05, 2.9637499999999997)","(4.0, 9.0, 8.4)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:30.437696,"(2.45, 3.05, 2.9637499999999997)","(4.0, 9.0, 8.125)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:31.612512,"(2.45, 3.05, 2.925)","(4.0, 9.0, 8.025)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:32.793531,"(2.45, 3.05, 2.9818181818181815)","(4.0, 9.0, 8.366666666666667)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:33.951192,"(2.45, 3.05, 2.9818181818181815)","(4.0, 9.0, 8.366666666666667)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:35.052878,"(2.45, 3.05, 2.9818181818181815)","(4.0, 9.0, 8.366666666666667)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:36.176794,"(2.45, 3.05, 2.9818181818181815)","(4.0, 9.0, 8.366666666666667)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.25)"
15-12-2022 15:00:37.487947,"(2.45, 3.05, 2.9637499999999997)","(4.0, 9.0, 6.31764705882353)","(15.0, 38.0, 23.9375)","(16.0, 44.0, 27.5)","(71.0, 460.0, 95.38461538461539)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 18.7)"
15-12-2022 15:00:38.959879,"(2.45, 3.05, 2.9637499999999997)","(4.0, 9.0, 5.800000000000001)","(15.0, 36.0, 18.295454545454547)","(16.0, 44.0, 27.26923076923077)","(71.0, 460.0, 111.875)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 19.576923076923077)"
15-12-2022 15:00:40.335241,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.8, 5.907692307692307)","(15.0, 36.0, 18.295454545454547)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 90.0)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:41.753405,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.6, 6.541176470588235)","(15.0, 36.0, 18.295454545454547)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 90.0)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:43.033872,"(2.45, 3.05, 2.925)","(4.0, 8.6, 6.266666666666667)","(15.0, 36.0, 19.11764705882353)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 90.0)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:44.261127,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.6, 6.333333333333333)","(15.0, 36.0, 19.11764705882353)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 90.0)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:45.684416,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.6, 6.5375)","(15.0, 36.0, 19.11764705882353)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 227.2)","(2.9, 4.3, 3.83125)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:46.990822,"(2.45, 3.05, 2.945)","(4.0, 8.6, 6.5375)","(15.0, 36.0, 19.11764705882353)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 227.2)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:48.213724,"(2.45, 3.05, 2.925)","(4.0, 8.6, 6.5375)","(15.0, 36.0, 23.1875)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 227.2)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:49.668335,"(2.45, 3.05, 2.945)","(4.0, 8.4, 5.95)","(15.0, 34.0, 21.0)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:51.235840,"(2.45, 3.05, 2.945)","(4.0, 8.2, 6.45)","(15.0, 32.0, 23.75)","(16.0, 34.0, 27.26923076923077)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:52.453478,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.2, 5.989473684210527)","(15.0, 32.0, 23.75)","(16.0, 34.0, 26.25)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:53.550710,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 5.989473684210527)","(15.0, 32.0, 23.75)","(16.0, 36.0, 26.25)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:54.650467,"(2.45, 3.05, 2.9818181818181815)","(4.0, 8.2, 6.439130434782609)","(15.0, 32.0, 23.75)","(16.0, 36.0, 23.0)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:55.892999,"(2.45, 3.05, 2.9818181818181815)","(4.0, 8.2, 6.439130434782609)","(15.0, 32.0, 23.75)","(16.0, 36.0, 23.0)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:57.158115,"(2.45, 3.05, 2.9818181818181815)","(4.0, 8.2, 5.95)","(15.0, 32.0, 23.75)","(16.0, 36.0, 23.0)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:58.442934,"(2.45, 3.05, 2.925)","(4.0, 8.2, 5.95)","(15.0, 32.0, 23.75)","(16.0, 36.0, 23.0)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.675)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 19.576923076923077)"
15-12-2022 15:00:59.669088,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.2, 7.142857142857142)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.3, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 24.0, 20.766666666666666)"
15-12-2022 15:01:00.913180,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 7.142857142857142)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.766666666666666)"
15-12-2022 15:01:02.108924,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 7.142857142857142)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.766666666666666)"
15-12-2022 15:01:03.318222,"(2.45, 3.05, 2.94875)","(4.0, 8.0, 6.666666666666666)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.766666666666666)"
15-12-2022 15:01:04.601203,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 7.28125)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.766666666666666)"
15-12-2022 15:01:05.871034,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 7.115384615384615)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 20.766666666666666)"
15-12-2022 15:01:07.095256,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 7.115384615384615)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 28.0, 22.166666666666664)"
15-12-2022 15:01:08.396935,"(2.45, 3.05, 2.94875)","(4.0, 8.0, 6.85)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:09.676224,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 6.9)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:10.862368,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 7.214285714285714)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.3636363636363633)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:12.005118,"(2.45, 3.05, 2.9637499999999997)","(4.0, 8.0, 7.214285714285714)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:13.146275,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:14.292716,"(2.45, 3.05, 2.95625)","(4.0, 8.2, 6.61875)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:15.408411,"(2.45, 3.05, 2.95625)","(4.0, 8.2, 6.61875)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:16.543165,"(2.45, 3.05, 2.95625)","(4.0, 8.2, 6.61875)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:17.685160,"(2.45, 3.05, 2.95625)","(4.0, 8.2, 6.61875)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:18.736549,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:19.794759,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:20.906810,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:22.051379,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:23.215297,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:24.408719,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.625)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:25.555972,"(2.45, 3.05, 2.94875)","(4.0, 8.2, 6.4399999999999995)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 4.2, 3.21875)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:26.720232,"(2.45, 3.05, 2.95625)","(4.0, 8.2, 7.066666666666666)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 3.5, 3.1999999999999997)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
15-12-2022 15:01:27.865819,"(2.45, 3.05, 2.95625)","(4.0, 8.0, 7.066666666666666)","(15.0, 32.0, 23.75)","(16.0, 36.0, 24.710526315789473)","(71.0, 440.0, 99.33333333333333)","(2.9, 3.5, 3.1999999999999997)","(15.0, 44.0, 39.333333333333336)","(11.0, 27.0, 22.166666666666664)"
