,Thunder Pie,Diversify,Thunder Struck,Eadie,Aston Texan,Caveman,Tinker Dan,Spicy Girl
12-01-2023 10:21:30.611205,"(7.5, 19.0, 18.833333333333332)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.8)","(4.6, 5.4, 5.050000000000001)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:31.788607,"(7.5, 19.0, 18.833333333333332)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.8)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:32.897185,"(7.5, 19.0, 18.833333333333332)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.8)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:34.323819,"(7.5, 19.0, 17.5)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.666666666666668)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:35.445512,"(7.5, 19.0, 18.75)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.4)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:36.921212,"(7.5, 19.0, 18.75)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.4)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:38.086363,"(7.5, 19.0, 18.75)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.4)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:39.229433,"(7.5, 19.5, 19.166666666666668)","(9.0, 11.0, 9.825806451612904)","(12.0, 32.0, 28.4)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:40.571439,"(7.5, 19.5, 19.27777777777778)","(9.0, 11.0, 10.1625)","(12.0, 32.0, 28.8)","(4.6, 5.4, 5.050000000000001)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 62.85714285714286)"
12-01-2023 10:21:42.006743,"(7.5, 19.5, 17.75)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.666666666666668)","(4.6, 5.4, 5.127777777777778)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.0)"
12-01-2023 10:21:43.278606,"(7.5, 19.5, 19.166666666666668)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.666666666666668)","(4.6, 5.4, 5.050000000000001)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 69.0909090909091)"
12-01-2023 10:21:44.647575,"(7.5, 19.5, 19.166666666666668)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.4)","(4.6, 5.4, 5.050000000000001)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:45.948577,"(7.5, 19.5, 19.27777777777778)","(9.0, 10.5, 9.164285714285715)","(12.0, 32.0, 28.8)","(4.6, 5.4, 5.050000000000001)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:47.187562,"(7.5, 19.5, 19.27777777777778)","(9.0, 10.5, 9.164285714285715)","(12.0, 32.0, 28.8)","(4.6, 5.4, 5.050000000000001)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:48.464556,"(7.5, 19.5, 19.0)","(9.0, 10.5, 9.4)","(12.0, 32.0, 28.8)","(4.6, 5.4, 5.050000000000001)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:49.726318,"(7.5, 19.5, 19.25)","(9.0, 10.5, 9.4)","(12.0, 32.0, 29.2)","(4.6, 5.4, 5.14)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:51.013286,"(7.5, 19.5, 19.25)","(9.0, 10.5, 9.4)","(12.0, 32.0, 29.2)","(4.6, 5.3, 5.0473684210526315)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:52.204977,"(7.5, 19.5, 19.25)","(9.0, 10.5, 9.4)","(12.0, 32.0, 29.2)","(4.6, 5.3, 5.0473684210526315)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:53.365127,"(7.5, 19.5, 19.25)","(9.0, 10.5, 9.4)","(12.0, 32.0, 29.2)","(4.6, 5.3, 5.0473684210526315)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:54.496242,"(7.5, 19.5, 19.333333333333332)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 29.2)","(4.6, 5.3, 5.0473684210526315)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:55.682405,"(7.5, 19.5, 19.333333333333332)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 29.2)","(4.6, 5.3, 5.0473684210526315)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:56.928850,"(7.5, 24.0, 19.545454545454547)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.4)","(4.6, 5.3, 4.98)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:58.195797,"(7.5, 24.0, 20.5)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.8)","(4.6, 5.3, 4.98)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 70.0)"
12-01-2023 10:21:59.327858,"(7.5, 24.0, 20.733333333333334)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.8)","(4.6, 5.3, 4.98)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.71428571428572)"
12-01-2023 10:22:00.406660,"(7.5, 24.0, 19.125)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.8)","(4.6, 5.3, 4.98)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.71428571428572)"
12-01-2023 10:22:01.448981,"(7.5, 24.0, 21.833333333333332)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.8)","(4.6, 5.3, 5.0473684210526315)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.71428571428572)"
12-01-2023 10:22:02.580408,"(7.5, 24.0, 21.833333333333332)","(9.0, 10.5, 9.766666666666666)","(12.0, 32.0, 28.8)","(4.6, 5.3, 4.98)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.05)","(51.0, 80.0, 65.71428571428572)"
12-01-2023 10:22:03.786625,"(7.5, 24.0, 19.714285714285715)","(9.0, 10.5, 9.786206896551723)","(12.0, 32.0, 30.4)","(4.6, 5.3, 4.992307692307692)","(12.0, 14.0, 12.043478260869565)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.070833333333333)","(51.0, 80.0, 68.88888888888889)"
12-01-2023 10:22:05.054408,"(7.5, 24.0, 21.833333333333336)","(9.0, 10.5, 9.786206896551723)","(12.0, 32.0, 26.444444444444443)","(4.6, 5.3, 5.06)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.070833333333333)","(51.0, 80.0, 68.88888888888889)"
12-01-2023 10:22:06.128691,"(7.5, 24.0, 21.833333333333336)","(9.0, 10.5, 9.786206896551723)","(12.0, 32.0, 26.444444444444443)","(4.6, 5.3, 5.06)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.070833333333333)","(51.0, 80.0, 68.88888888888889)"
12-01-2023 10:22:07.219103,"(7.5, 24.0, 21.833333333333336)","(9.0, 10.5, 9.6375)","(12.0, 32.0, 28.8)","(4.6, 5.3, 5.06)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.070833333333333)","(51.0, 80.0, 68.88888888888889)"
12-01-2023 10:22:08.420777,"(7.5, 24.0, 21.833333333333336)","(9.0, 10.5, 9.571428571428571)","(12.0, 32.0, 30.4)","(4.6, 5.3, 5.1)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.070833333333333)","(51.0, 80.0, 72.3076923076923)"
12-01-2023 10:22:09.625781,"(7.5, 24.0, 21.833333333333336)","(9.0, 10.0, 9.4)","(12.0, 32.0, 26.0)","(4.6, 5.3, 5.108)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.070833333333333)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:10.738007,"(7.5, 24.0, 21.833333333333336)","(9.0, 10.0, 9.4)","(12.0, 32.0, 26.0)","(4.6, 5.3, 5.108)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:11.839942,"(7.5, 24.0, 20.071428571428573)","(9.0, 10.0, 9.12)","(12.0, 32.0, 28.4)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:12.978716,"(7.5, 24.0, 21.884615384615383)","(9.0, 10.0, 9.12)","(12.0, 32.0, 28.4)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:14.034107,"(7.5, 24.0, 21.884615384615383)","(9.0, 10.0, 9.12)","(12.0, 32.0, 28.4)","(4.6, 5.3, 5.108)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:15.185362,"(7.5, 24.0, 21.884615384615383)","(9.0, 10.0, 8.660869565217391)","(12.0, 32.0, 30.2)","(4.6, 5.3, 5.108)","(12.0, 14.0, 12.714285714285714)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:16.361365,"(7.5, 24.0, 21.916666666666668)","(9.0, 10.0, 9.676923076923076)","(12.0, 32.0, 28.8)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.625)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:17.560448,"(7.5, 24.0, 22.4375)","(9.0, 10.0, 9.710344827586207)","(12.0, 32.0, 30.4)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.625)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:18.586510,"(7.5, 24.0, 22.4375)","(9.0, 10.0, 9.710344827586207)","(12.0, 32.0, 30.4)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.625)","(2.5, 3.75, 3.72)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:19.756102,"(7.5, 24.0, 22.4375)","(9.0, 10.0, 9.723076923076922)","(12.0, 32.0, 28.666666666666668)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.625)","(2.5, 3.75, 3.69)","(3.8, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:20.995839,"(8.5, 24.0, 22.4375)","(9.0, 10.0, 9.723076923076922)","(13.0, 32.0, 28.0)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.625)","(2.6, 3.75, 3.72)","(3.7, 4.1, 4.09375)","(51.0, 80.0, 71.11111111111111)"
12-01-2023 10:22:22.230456,"(8.5, 24.0, 22.4375)","(9.0, 10.0, 9.76)","(13.0, 32.0, 28.0)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.625)","(2.6, 3.75, 3.72)","(3.7, 4.1, 4.09375)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:23.412836,"(8.5, 24.0, 22.4375)","(9.0, 10.0, 8.799999999999999)","(13.0, 32.0, 23.384615384615383)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.714285714285714)","(2.6, 3.75, 3.72)","(3.7, 4.1, 4.09375)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:24.550168,"(8.5, 24.0, 21.115384615384617)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 24.153846153846153)","(4.6, 5.3, 5.071428571428571)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.69)","(3.7, 4.1, 4.09375)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:25.688250,"(8.5, 24.0, 21.115384615384617)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 24.666666666666668)","(4.6, 5.3, 4.951612903225806)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.69)","(3.7, 4.1, 4.09375)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:26.881922,"(8.5, 23.0, 22.666666666666668)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.3, 4.951612903225806)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.732)","(3.7, 4.1, 4.09375)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:28.020563,"(8.5, 23.0, 22.65)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.3, 4.951612903225806)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.732)","(3.7, 4.1, 4.095238095238095)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:29.204953,"(8.5, 23.0, 21.6875)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.3, 4.951612903225806)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.71)","(3.7, 4.1, 4.095238095238095)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:30.380436,"(8.5, 23.0, 21.6875)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 5.025)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.732)","(3.7, 4.1, 4.095238095238095)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:31.489008,"(8.5, 23.0, 21.833333333333332)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 5.025)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.732)","(3.7, 4.1, 4.095238095238095)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:32.581206,"(8.5, 23.0, 21.833333333333332)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 5.025)","(12.0, 14.0, 12.526315789473685)","(2.6, 3.75, 3.732)","(3.7, 4.1, 4.095238095238095)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:33.580802,"(8.5, 23.0, 20.428571428571427)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 5.025)","(12.0, 13.5, 13.363636363636363)","(2.6, 3.75, 3.71)","(3.7, 4.1, 4.09)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:34.712361,"(8.5, 23.0, 20.176470588235293)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.714285714285714)","(2.6, 3.75, 3.732)","(3.7, 4.1, 4.144444444444445)","(51.0, 80.0, 71.66666666666667)"
12-01-2023 10:22:35.731042,"(8.5, 23.0, 20.176470588235293)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.714285714285714)","(2.6, 3.75, 3.6886363636363635)","(3.7, 4.2, 4.176923076923077)","(51.0, 80.0, 61.666666666666664)"
12-01-2023 10:22:36.829828,"(8.5, 21.0, 20.25)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.714285714285714)","(2.6, 3.75, 3.7147058823529413)","(3.7, 4.2, 4.2875)","(51.0, 65.0, 57.0)"
12-01-2023 10:22:37.892294,"(8.5, 21.0, 20.25)","(9.0, 10.0, 9.006451612903225)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.394736842105264)","(2.6, 3.75, 3.7147058823529413)","(3.7, 4.3, 4.29047619047619)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:39.015385,"(8.5, 21.0, 20.25)","(9.0, 10.0, 9.68)","(13.0, 28.0, 25.916666666666668)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.394736842105264)","(2.6, 3.75, 3.6886363636363635)","(3.7, 4.3, 4.29047619047619)","(51.0, 65.0, 59.193548387096776)"
12-01-2023 10:22:40.154875,"(8.5, 21.0, 20.25)","(9.0, 9.8, 9.371428571428572)","(13.0, 28.0, 26.0)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.7147058823529413)","(3.7, 4.3, 4.29047619047619)","(51.0, 65.0, 59.193548387096776)"
12-01-2023 10:22:41.291716,"(8.5, 21.0, 20.25)","(9.0, 9.8, 9.371428571428572)","(13.0, 28.0, 26.0)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.3, 4.279999999999999)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:42.389425,"(8.5, 23.0, 20.3)","(9.0, 9.8, 9.05)","(13.0, 28.0, 26.0)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.3, 4.286666666666666)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:43.446431,"(8.5, 23.0, 20.3)","(9.0, 9.8, 9.05)","(13.0, 28.0, 26.5)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.3, 4.29)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:44.520643,"(8.5, 23.0, 20.3)","(9.0, 9.8, 9.05)","(13.0, 28.0, 26.5)","(4.6, 5.2, 4.916666666666667)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.3, 4.29)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:45.677509,"(8.5, 23.0, 20.3)","(9.0, 9.8, 9.05)","(13.0, 28.0, 26.5)","(4.6, 5.2, 4.855555555555556)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.3, 4.291666666666666)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:46.882546,"(8.5, 21.0, 20.2)","(9.0, 9.6, 9.129411764705882)","(13.0, 28.0, 26.5)","(4.6, 4.9, 4.8578947368421055)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.3, 4.323076923076924)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:48.047051,"(8.5, 21.0, 20.2)","(9.0, 9.6, 9.129411764705882)","(13.0, 28.0, 26.5)","(4.6, 4.9, 4.846666666666667)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.6886363636363635)","(3.7, 4.4, 4.323076923076924)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:49.146716,"(8.5, 21.0, 20.2)","(9.0, 9.6, 9.073684210526315)","(13.0, 28.0, 26.5)","(4.6, 4.9, 4.846666666666667)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.4, 4.323076923076924)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:50.273031,"(8.5, 21.0, 20.2)","(9.0, 9.6, 9.073684210526315)","(13.0, 28.0, 26.5)","(4.6, 4.9, 4.675)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.4, 4.344444444444445)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:51.418504,"(8.5, 21.0, 20.2)","(9.0, 9.6, 9.2)","(13.0, 28.0, 26.5)","(4.6, 4.9, 4.7)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.4, 4.336363636363637)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:52.606199,"(8.5, 23.0, 20.3)","(9.0, 9.6, 9.2)","(13.0, 28.0, 26.5)","(4.6, 4.9, 4.75)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.4, 4.32)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:53.747752,"(8.5, 23.0, 20.3)","(9.0, 9.6, 9.073684210526315)","(13.0, 28.0, 26.5)","(4.6, 4.9, 4.75)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.672222222222222)","(3.7, 4.4, 4.352380952380953)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:54.894081,"(9.0, 21.0, 20.2)","(9.0, 9.6, 8.766666666666666)","(13.0, 28.0, 26.333333333333332)","(4.6, 4.9, 4.7846153846153845)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.7147058823529413)","(3.7, 4.4, 4.361538461538462)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:55.965684,"(9.0, 21.0, 20.2)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.9, 4.769565217391304)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.6411764705882352)","(3.7, 4.4, 4.369565217391305)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:57.093609,"(9.0, 21.0, 20.2)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.9, 4.769565217391304)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.7, 3.6411764705882352)","(3.7, 4.4, 4.369565217391305)","(51.0, 65.0, 60.55555555555556)"
12-01-2023 10:22:58.236981,"(9.0, 21.0, 20.6)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.9, 4.769565217391304)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.7, 3.6411764705882352)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 58.68421052631579)"
12-01-2023 10:22:59.432477,"(9.0, 21.0, 20.6)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.9, 4.792)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.7, 3.6411764705882352)","(3.7, 4.4, 4.368181818181818)","(51.0, 65.0, 58.68421052631579)"
12-01-2023 10:23:00.525460,"(9.0, 23.0, 21.2)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.9, 4.777272727272727)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.7, 3.6411764705882352)","(3.7, 4.4, 4.368181818181818)","(51.0, 65.0, 58.68421052631579)"
12-01-2023 10:23:01.557990,"(9.0, 23.0, 20.9)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.9, 4.777272727272727)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.7, 3.6583333333333337)","(3.7, 4.4, 4.368181818181818)","(51.0, 65.0, 59.705882352941174)"
12-01-2023 10:23:02.584807,"(9.0, 23.0, 20.9)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 27.0)","(4.6, 4.9, 4.752941176470588)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.7, 3.642857142857143)","(3.7, 4.4, 4.372222222222223)","(51.0, 65.0, 60.5)"
12-01-2023 10:23:03.660465,"(9.0, 21.0, 20.666666666666668)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.8, 4.752941176470588)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.625)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 60.5)"
12-01-2023 10:23:04.787869,"(9.0, 21.0, 20.666666666666668)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 27.0)","(4.6, 4.8, 4.752941176470588)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.642857142857143)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 60.5)"
12-01-2023 10:23:05.853065,"(9.0, 21.0, 20.666666666666668)","(9.0, 9.6, 9.044444444444444)","(13.0, 28.0, 27.0)","(4.6, 4.8, 4.752941176470588)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.625)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 60.5)"
12-01-2023 10:23:07.021703,"(9.0, 21.0, 20.666666666666668)","(9.0, 9.6, 9.35)","(13.0, 28.0, 26.666666666666668)","(4.6, 4.8, 4.733333333333333)","(12.0, 13.5, 12.441176470588236)","(2.6, 3.75, 3.625)","(3.7, 4.4, 4.378787878787879)","(51.0, 65.0, 60.5)"
