,Ebby Collerson,Levente,Quest For Extra,Court Jester,Local Doll,Wishing You,Miss Blue Fancy,Agera
07-01-2023 09:18:59.119334,"(18.0, 30.0, 25.8)","(31.0, 50.0, 45.84615384615385)","(1.8, 2.08, 2.0745721271393642)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.42)","(4.8, 6.2, 6.114285714285715)","(12.0, 16.0, 15.289473684210526)","(17.0, 26.0, 23.142857142857142)"
07-01-2023 09:19:00.150820,"(18.0, 30.0, 25.8)","(31.0, 50.0, 45.84615384615385)","(1.8, 2.08, 2.074258373205742)","(31.0, 70.0, 57.142857142857146)","(5.0, 6.6, 6.42)","(4.8, 6.2, 6.1230769230769235)","(12.0, 16.0, 15.289473684210526)","(17.0, 26.0, 22.5)"
07-01-2023 09:19:01.181393,"(18.0, 30.0, 25.8)","(31.0, 50.0, 45.84615384615385)","(1.8, 2.08, 2.0743132530120483)","(31.0, 70.0, 57.142857142857146)","(5.0, 6.6, 6.42)","(4.8, 6.2, 6.1230769230769235)","(12.0, 16.0, 15.076923076923077)","(17.0, 26.0, 22.05263157894737)"
07-01-2023 09:19:02.216565,"(18.0, 29.0, 27.214285714285715)","(31.0, 50.0, 45.285714285714285)","(1.8, 2.1, 2.0895652173913044)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.482352941176471)","(4.8, 6.2, 6.076923076923077)","(12.0, 16.0, 15.196428571428571)","(17.0, 23.0, 21.704545454545453)"
07-01-2023 09:19:03.244657,"(18.0, 29.0, 27.035714285714285)","(31.0, 50.0, 46.275862068965516)","(1.8, 2.1, 2.0954896142433235)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.486792452830189)","(4.8, 6.2, 6.076923076923077)","(12.0, 16.0, 15.196428571428571)","(17.0, 23.0, 21.733333333333334)"
07-01-2023 09:19:04.254744,"(18.0, 29.0, 27.035714285714285)","(31.0, 50.0, 46.275862068965516)","(1.8, 2.1, 2.0954896142433235)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.486792452830189)","(4.8, 6.2, 6.076923076923077)","(12.0, 16.0, 15.285714285714286)","(17.0, 23.0, 21.8125)"
07-01-2023 09:19:05.281449,"(18.0, 29.0, 26.608695652173914)","(31.0, 50.0, 45.84615384615385)","(1.8, 2.08, 2.0779939209726446)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.486792452830189)","(4.8, 6.2, 6.076923076923077)","(12.0, 15.5, 15.166666666666666)","(17.0, 23.0, 21.775510204081634)"
07-01-2023 09:19:06.347616,"(18.0, 28.0, 26.333333333333332)","(31.0, 50.0, 45.84615384615385)","(1.8, 2.08, 2.077602523659306)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.501754385964912)","(4.8, 6.2, 6.072)","(12.0, 15.5, 15.018518518518519)","(17.0, 23.0, 21.783783783783782)"
07-01-2023 09:19:07.386011,"(18.0, 28.0, 26.095238095238095)","(31.0, 50.0, 46.4)","(1.8, 2.08, 2.077602523659306)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.503030303030303)","(4.8, 6.2, 6.072)","(12.0, 15.5, 14.891304347826086)","(17.0, 22.0, 21.783783783783782)"
07-01-2023 09:19:08.467819,"(18.0, 28.0, 26.02325581395349)","(31.0, 50.0, 45.77777777777778)","(1.8, 2.08, 2.077770700636943)","(31.0, 70.0, 62.0)","(5.0, 6.6, 6.466666666666667)","(4.8, 6.2, 5.967441860465116)","(12.0, 15.5, 14.891304347826086)","(17.0, 22.0, 21.783783783783782)"
07-01-2023 09:19:09.500840,"(18.0, 28.0, 26.095238095238095)","(31.0, 48.0, 45.77777777777778)","(1.8, 2.08, 2.077770700636943)","(31.0, 70.0, 66.3076923076923)","(5.0, 6.6, 6.533333333333333)","(4.8, 6.0, 5.941935483870967)","(12.0, 15.5, 14.785714285714286)","(17.0, 22.0, 21.833333333333332)"
07-01-2023 09:19:10.554511,"(18.0, 28.0, 25.77777777777778)","(31.0, 48.0, 43.78947368421053)","(1.8, 2.08, 2.0780582524271844)","(31.0, 70.0, 66.3076923076923)","(5.0, 6.6, 6.533333333333333)","(4.8, 6.0, 5.914285714285715)","(12.0, 15.5, 14.617647058823529)","(17.0, 22.0, 21.833333333333332)"
07-01-2023 09:19:11.652674,"(18.0, 28.0, 25.77777777777778)","(31.0, 48.0, 41.523809523809526)","(1.8, 2.08, 2.077919463087248)","(31.0, 70.0, 66.3076923076923)","(5.0, 6.6, 6.572727272727272)","(4.8, 6.0, 5.914285714285715)","(12.0, 15.5, 14.9)","(17.0, 22.0, 21.833333333333332)"
07-01-2023 09:19:12.735177,"(18.0, 28.0, 25.7)","(31.0, 48.0, 43.310344827586206)","(1.8, 2.08, 2.077919463087248)","(31.0, 70.0, 56.8)","(5.0, 6.6, 6.569230769230769)","(4.8, 6.0, 5.914285714285715)","(12.0, 15.5, 14.944444444444445)","(17.0, 22.0, 21.833333333333332)"
07-01-2023 09:19:13.786340,"(18.0, 28.0, 25.7)","(31.0, 46.0, 44.5)","(1.8, 2.08, 2.078245614035088)","(31.0, 70.0, 60.46666666666667)","(5.0, 6.6, 6.763636363636364)","(4.8, 6.0, 5.914285714285715)","(12.0, 15.5, 14.818181818181818)","(17.0, 22.0, 21.833333333333332)"
07-01-2023 09:19:14.957593,"(18.0, 28.0, 25.38095238095238)","(31.0, 46.0, 44.90909090909091)","(1.8, 2.08, 2.0776727272727276)","(31.0, 65.0, 60.46666666666667)","(5.0, 6.8, 6.926829268292683)","(4.8, 6.0, 5.88)","(12.0, 15.5, 14.944444444444445)","(17.0, 22.0, 21.583333333333332)"
07-01-2023 09:19:16.021883,"(18.0, 28.0, 25.38095238095238)","(31.0, 46.0, 44.0)","(1.8, 2.08, 2.0776642335766424)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.0, 7.073469387755102)","(4.8, 6.0, 5.74)","(12.0, 15.5, 15.051724137931034)","(17.0, 22.0, 21.583333333333332)"
07-01-2023 09:19:17.115901,"(18.0, 28.0, 25.708333333333332)","(31.0, 46.0, 43.4)","(1.8, 2.08, 2.07523178807947)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.2, 7.0588235294117645)","(4.8, 5.8, 5.68)","(12.0, 15.5, 15.051724137931034)","(17.0, 22.0, 21.583333333333332)"
07-01-2023 09:19:18.160383,"(18.0, 28.0, 25.708333333333332)","(31.0, 46.0, 43.4)","(1.8, 2.08, 2.0748201438848923)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.2, 6.952)","(4.8, 5.7, 5.575862068965518)","(12.0, 15.5, 14.777777777777779)","(17.0, 22.0, 21.583333333333332)"
07-01-2023 09:19:19.168629,"(18.0, 28.0, 25.38095238095238)","(31.0, 46.0, 43.111111111111114)","(1.8, 2.08, 2.0789861751152072)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.0, 6.952)","(4.8, 5.7, 5.564705882352941)","(12.0, 15.0, 14.727272727272727)","(17.0, 22.0, 21.125)"
07-01-2023 09:19:20.156309,"(18.0, 28.0, 25.5)","(31.0, 46.0, 43.0)","(1.8, 2.08, 2.078905472636816)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.0, 6.963529411764706)","(4.8, 5.7, 5.551162790697674)","(12.0, 15.0, 14.852941176470589)","(17.0, 22.0, 21.125)"
07-01-2023 09:19:21.175084,"(18.0, 28.0, 25.76595744680851)","(31.0, 46.0, 44.07142857142857)","(1.8, 2.08, 2.078423645320197)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.0, 6.963095238095238)","(4.8, 5.7, 5.546153846153846)","(12.0, 15.0, 14.81578947368421)","(17.0, 22.0, 21.243243243243242)"
07-01-2023 09:19:22.152437,"(18.0, 28.0, 25.76595744680851)","(31.0, 44.0, 43.61904761904762)","(1.8, 2.08, 2.0787939698492464)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.0, 6.963095238095238)","(4.8, 5.7, 5.546153846153846)","(12.0, 15.0, 14.75)","(17.0, 22.0, 21.243243243243242)"
07-01-2023 09:19:23.109689,"(18.0, 28.0, 25.5)","(31.0, 44.0, 43.38461538461539)","(1.8, 2.08, 2.079684210526316)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.0, 6.965168539325843)","(4.8, 5.7, 5.572)","(12.0, 15.0, 14.882352941176471)","(17.0, 22.0, 21.243243243243242)"
07-01-2023 09:19:24.091853,"(18.0, 28.0, 25.5)","(31.0, 44.0, 43.38461538461539)","(1.8, 2.08, 2.079684210526316)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.0, 6.992156862745098)","(4.8, 5.7, 5.557777777777778)","(12.0, 15.0, 14.95)","(17.0, 22.0, 21.243243243243242)"
07-01-2023 09:19:25.027622,"(18.0, 28.0, 25.76595744680851)","(31.0, 44.0, 42.0)","(1.8, 2.08, 2.0790816326530615)","(31.0, 65.0, 59.33333333333333)","(5.0, 7.2, 7.140000000000001)","(4.8, 5.7, 5.557777777777778)","(12.0, 15.0, 15.25)","(17.0, 22.0, 21.243243243243242)"
07-01-2023 09:19:26.006487,"(18.0, 28.0, 25.653061224489797)","(31.0, 44.0, 42.0)","(1.8, 2.08, 2.079)","(31.0, 65.0, 59.6875)","(5.0, 7.2, 7.1866666666666665)","(4.8, 5.7, 5.663636363636364)","(12.0, 15.5, 15.46)","(17.0, 22.0, 21.243243243243242)"
07-01-2023 09:19:27.004741,"(18.0, 27.0, 25.0)","(31.0, 44.0, 42.0)","(1.8, 2.08, 2.079)","(31.0, 65.0, 59.6875)","(5.0, 7.4, 7.1)","(4.8, 5.6, 5.5625)","(12.0, 15.5, 15.46)","(17.0, 22.0, 21.243243243243242)"
07-01-2023 09:19:28.035927,"(18.0, 27.0, 24.73913043478261)","(31.0, 44.0, 41.69230769230769)","(1.8, 2.08, 2.0796610169491525)","(31.0, 65.0, 59.6875)","(5.0, 7.2, 7.118518518518519)","(4.8, 5.6, 5.635714285714285)","(12.0, 15.5, 16.346153846153847)","(17.0, 22.0, 21.526315789473685)"
07-01-2023 09:19:29.103490,"(18.0, 27.0, 24.73913043478261)","(31.0, 44.0, 42.0)","(1.8, 2.04, 2.0231578947368423)","(31.0, 65.0, 59.6875)","(5.0, 7.2, 7.190909090909091)","(4.8, 5.7, 5.7625)","(12.0, 16.5, 16.25)","(17.0, 22.0, 21.526315789473685)"
07-01-2023 09:19:30.210520,"(18.0, 27.0, 25.03921568627451)","(31.0, 44.0, 42.285714285714285)","(1.8, 2.04, 2.0062135922330095)","(31.0, 65.0, 59.6875)","(5.0, 7.4, 7.190909090909091)","(4.8, 5.9, 5.753333333333334)","(12.0, 17.0, 16.25)","(17.0, 22.0, 21.526315789473685)"
07-01-2023 09:19:31.270612,"(18.0, 27.0, 24.2)","(31.0, 44.0, 42.285714285714285)","(1.8, 2.04, 1.9970588235294118)","(31.0, 65.0, 59.6875)","(5.0, 7.4, 7.164102564102564)","(4.8, 5.9, 5.84375)","(12.0, 17.0, 16.045454545454547)","(17.0, 22.0, 21.526315789473685)"
07-01-2023 09:19:32.336156,"(18.0, 27.0, 25.09090909090909)","(31.0, 44.0, 42.0)","(1.8, 2.02, 1.9970588235294118)","(31.0, 65.0, 59.6875)","(5.0, 7.4, 7.1454545454545455)","(4.8, 6.0, 5.8769230769230765)","(12.0, 17.0, 16.045454545454547)","(17.0, 22.0, 21.526315789473685)"
07-01-2023 09:19:33.402900,"(18.0, 27.0, 25.09090909090909)","(31.0, 44.0, 42.0)","(1.8, 2.0, 1.9660714285714285)","(31.0, 65.0, 59.6875)","(5.0, 7.4, 7.256410256410256)","(4.8, 6.0, 6.024)","(12.0, 17.0, 16.464285714285715)","(17.0, 22.0, 21.526315789473685)"
07-01-2023 09:19:34.496281,"(18.0, 27.0, 25.333333333333332)","(31.0, 44.0, 42.285714285714285)","(1.8, 1.98, 1.9588235294117646)","(31.0, 65.0, 59.6875)","(5.0, 7.4, 7.273972602739726)","(4.8, 6.2, 6.052112676056338)","(12.0, 17.0, 16.464285714285715)","(17.0, 22.0, 21.513513513513512)"
07-01-2023 09:19:35.560450,"(18.0, 27.0, 25.333333333333332)","(31.0, 44.0, 42.285714285714285)","(1.8, 1.98, 1.9517647058823528)","(31.0, 65.0, 61.05263157894737)","(5.0, 7.4, 7.220000000000001)","(4.8, 6.2, 6.083050847457628)","(12.0, 17.0, 16.357142857142858)","(17.0, 22.0, 21.470588235294116)"
07-01-2023 09:19:36.636561,"(18.0, 27.0, 24.857142857142858)","(31.0, 44.0, 42.0)","(1.8, 1.98, 1.9475949367088607)","(31.0, 65.0, 62.11538461538461)","(5.0, 7.4, 7.220000000000001)","(4.8, 6.2, 6.083050847457628)","(12.0, 17.0, 16.25)","(17.0, 22.0, 21.515151515151516)"
07-01-2023 09:19:37.733695,"(18.0, 27.0, 24.857142857142858)","(31.0, 44.0, 42.0)","(1.8, 1.98, 1.9475949367088607)","(31.0, 65.0, 63.69565217391305)","(5.0, 7.4, 7.194444444444445)","(4.8, 6.2, 6.0606060606060606)","(12.0, 17.0, 16.464285714285715)","(17.0, 22.0, 21.515151515151516)"
07-01-2023 09:19:38.797740,"(18.0, 27.0, 25.235294117647058)","(31.0, 44.0, 42.285714285714285)","(1.8, 1.98, 1.947142857142857)","(31.0, 65.0, 62.85714285714286)","(5.0, 7.4, 7.165079365079365)","(4.8, 6.2, 6.074545454545455)","(12.0, 17.0, 16.4)","(17.0, 22.0, 21.515151515151516)"
07-01-2023 09:19:39.902211,"(18.0, 27.0, 25.235294117647058)","(31.0, 44.0, 42.285714285714285)","(1.8, 1.96, 1.947142857142857)","(31.0, 65.0, 60.0)","(5.0, 7.4, 7.165079365079365)","(4.8, 6.2, 6.035714285714286)","(12.0, 17.0, 16.571428571428573)","(17.0, 22.0, 21.515151515151516)"
07-01-2023 09:19:41.008658,"(18.0, 27.0, 25.235294117647058)","(31.0, 44.0, 37.6)","(1.8, 1.96, 1.9438961038961038)","(31.0, 65.0, 61.666666666666664)","(5.0, 7.4, 6.932075471698113)","(4.8, 6.2, 6.066666666666666)","(12.0, 17.0, 16.53846153846154)","(17.0, 22.0, 21.53846153846154)"
07-01-2023 09:19:42.112505,"(18.0, 27.0, 24.857142857142858)","(31.0, 44.0, 41.44)","(1.8, 1.96, 1.9504545454545454)","(31.0, 65.0, 61.666666666666664)","(5.0, 7.0, 6.935714285714286)","(4.8, 6.2, 6.066666666666666)","(12.0, 17.0, 16.636363636363637)","(17.0, 22.0, 21.5)"
07-01-2023 09:19:43.267875,"(18.0, 27.0, 24.692307692307693)","(26.0, 44.0, 41.44)","(1.75, 1.96, 1.938095238095238)","(31.0, 65.0, 61.666666666666664)","(5.5, 7.0, 6.976)","(5.0, 6.2, 6.2101694915254235)","(12.0, 17.0, 16.727272727272727)","(16.0, 22.0, 21.5)"
07-01-2023 09:19:44.380471,"(18.0, 27.0, 25.44)","(26.0, 44.0, 41.62962962962963)","(1.75, 1.96, 1.9798181818181817)","(31.0, 65.0, 61.666666666666664)","(5.5, 7.0, 7.047887323943662)","(5.0, 6.4, 6.136)","(12.0, 17.0, 17.945945945945947)","(16.0, 22.0, 21.5)"
07-01-2023 09:19:45.470917,"(18.0, 27.0, 25.44)","(26.0, 44.0, 41.62962962962963)","(1.75, 1.99, 1.9824285714285714)","(31.0, 65.0, 61.666666666666664)","(5.5, 7.2, 6.92972972972973)","(5.0, 6.2, 6.151515151515151)","(12.0, 18.0, 17.945945945945947)","(16.0, 22.0, 21.454545454545453)"
07-01-2023 09:19:46.581594,"(18.0, 27.0, 24.94736842105263)","(26.0, 44.0, 39.733333333333334)","(1.75, 2.0, 1.9889473684210526)","(31.0, 65.0, 61.666666666666664)","(5.5, 7.0, 6.466666666666667)","(5.0, 6.2, 6.130769230769231)","(12.0, 18.0, 18.141304347826086)","(16.0, 22.0, 21.6)"
07-01-2023 09:19:47.651507,"(18.0, 27.0, 24.94736842105263)","(26.0, 44.0, 39.733333333333334)","(1.75, 2.0, 1.9889473684210526)","(31.0, 65.0, 61.666666666666664)","(5.5, 6.6, 6.569811320754717)","(5.0, 6.4, 6.130769230769231)","(12.0, 18.5, 18.15625)","(16.0, 22.0, 21.6)"
07-01-2023 09:19:48.717307,"(18.0, 27.0, 25.058823529411764)","(26.0, 44.0, 42.4)","(1.75, 2.0, 1.9641666666666666)","(31.0, 65.0, 61.666666666666664)","(5.5, 6.6, 6.55)","(5.0, 6.4, 6.301785714285715)","(12.0, 18.5, 18.233333333333334)","(16.0, 22.0, 21.454545454545453)"
07-01-2023 09:19:49.788819,"(18.0, 27.0, 25.058823529411764)","(26.0, 44.0, 42.4)","(1.75, 1.99, 1.9641666666666666)","(31.0, 65.0, 61.666666666666664)","(5.5, 6.6, 6.548275862068965)","(5.0, 6.4, 6.310204081632653)","(12.0, 18.5, 17.6875)","(16.0, 22.0, 21.53846153846154)"
07-01-2023 09:19:50.881074,"(18.0, 27.0, 24.642857142857142)","(26.0, 46.0, 40.44444444444444)","(1.75, 1.97, 1.9649999999999999)","(31.0, 65.0, 61.666666666666664)","(5.5, 6.6, 6.550877192982456)","(5.0, 6.4, 6.328571428571429)","(12.0, 18.5, 17.735294117647058)","(16.0, 22.0, 21.53846153846154)"
07-01-2023 09:19:51.981641,"(18.0, 27.0, 24.642857142857142)","(26.0, 46.0, 40.44444444444444)","(1.75, 1.97, 1.9641304347826087)","(31.0, 65.0, 61.666666666666664)","(5.5, 6.6, 6.546268656716418)","(5.0, 6.4, 6.334883720930232)","(12.0, 18.5, 17.88095238095238)","(16.0, 22.0, 21.52)"
07-01-2023 09:19:53.062383,"(18.0, 27.0, 25.24137931034483)","(26.0, 44.0, 42.54545454545455)","(1.75, 1.99, 1.9880444444444445)","(31.0, 65.0, 61.666666666666664)","(5.5, 6.6, 6.537142857142857)","(5.0, 6.4, 6.335714285714286)","(12.0, 18.5, 17.90909090909091)","(16.0, 22.0, 20.142857142857142)"
07-01-2023 09:19:54.228744,"(18.0, 27.0, 25.24137931034483)","(26.0, 44.0, 42.54545454545455)","(1.75, 1.99, 1.986)","(31.0, 65.0, 63.0)","(5.5, 6.6, 6.515068493150685)","(5.0, 6.4, 6.335714285714286)","(12.0, 18.5, 17.77777777777778)","(16.0, 21.0, 20.11111111111111)"
07-01-2023 09:19:55.387191,"(18.0, 27.0, 24.782608695652172)","(26.0, 44.0, 43.07692307692308)","(1.75, 1.99, 2.020969162995595)","(31.0, 75.0, 66.25)","(5.5, 6.6, 6.503448275862069)","(5.0, 6.4, 6.312941176470589)","(12.0, 18.5, 18.915384615384614)","(16.0, 21.0, 20.333333333333332)"
07-01-2023 09:19:56.548843,"(18.0, 27.0, 24.782608695652172)","(26.0, 44.0, 42.5)","(1.75, 2.04, 2.028985507246377)","(31.0, 70.0, 66.25)","(5.5, 6.6, 6.503448275862069)","(5.0, 6.4, 6.223809523809524)","(12.0, 19.0, 19.425925925925927)","(16.0, 21.0, 20.57894736842105)"
07-01-2023 09:19:57.681980,"(18.0, 27.0, 24.620689655172413)","(26.0, 44.0, 42.5)","(1.75, 2.04, 2.028985507246377)","(31.0, 70.0, 66.25)","(5.5, 6.6, 6.48)","(5.0, 6.4, 6.183333333333334)","(12.0, 19.5, 19.354545454545455)","(16.0, 21.0, 20.52)"
07-01-2023 09:19:58.816615,"(18.0, 27.0, 24.75)","(26.0, 44.0, 42.5)","(1.75, 2.02, 2.0042105263157897)","(31.0, 70.0, 66.25)","(5.5, 6.6, 6.48)","(5.0, 6.2, 6.183333333333334)","(12.0, 19.5, 19.354545454545455)","(16.0, 21.0, 20.52)"
07-01-2023 09:19:59.944629,"(18.0, 27.0, 24.394736842105264)","(26.0, 44.0, 42.5)","(1.75, 2.04, 2.01)","(31.0, 70.0, 66.25)","(5.5, 6.6, 6.488888888888889)","(5.0, 5.9, 5.7316666666666665)","(12.0, 19.0, 18.6)","(16.0, 21.0, 20.625)"
07-01-2023 09:20:00.998726,"(18.0, 27.0, 24.394736842105264)","(26.0, 44.0, 40.0)","(1.75, 2.06, 2.035)","(31.0, 70.0, 65.71428571428571)","(5.5, 6.6, 6.488888888888889)","(5.0, 5.9, 5.7316666666666665)","(12.0, 19.0, 18.6)","(16.0, 21.0, 20.625)"
07-01-2023 09:20:02.056709,"(18.0, 27.0, 24.697674418604652)","(26.0, 44.0, 40.0)","(1.75, 2.04, 2.0152941176470587)","(31.0, 70.0, 65.71428571428571)","(5.5, 6.6, 6.484210526315789)","(5.0, 5.9, 5.70952380952381)","(12.0, 19.0, 18.454545454545453)","(16.0, 21.0, 20.833333333333332)"
07-01-2023 09:20:03.134812,"(18.0, 27.0, 25.16216216216216)","(26.0, 44.0, 41.0)","(1.75, 2.04, 2.0301754385964914)","(31.0, 70.0, 63.333333333333336)","(5.5, 6.6, 6.329032258064516)","(5.0, 5.8, 5.716129032258064)","(12.0, 19.0, 18.857142857142858)","(16.0, 21.0, 20.8)"
07-01-2023 09:20:04.188704,"(18.0, 25.0, 24.857142857142858)","(26.0, 44.0, 41.0)","(1.75, 2.06, 2.0201136363636363)","(31.0, 70.0, 63.333333333333336)","(5.5, 6.6, 6.3924050632911396)","(5.0, 5.8, 5.664864864864865)","(12.0, 19.0, 18.833333333333332)","(16.0, 22.0, 20.8)"
07-01-2023 09:20:05.261011,"(18.0, 27.0, 24.513513513513512)","(26.0, 44.0, 41.6)","(1.75, 2.06, 2.018705882352941)","(31.0, 70.0, 63.333333333333336)","(5.5, 6.6, 6.448148148148149)","(5.0, 5.8, 5.661111111111111)","(12.0, 19.0, 19.8125)","(16.0, 22.0, 21.333333333333332)"
07-01-2023 09:20:06.320105,"(18.0, 27.0, 24.674418604651162)","(26.0, 44.0, 41.333333333333336)","(1.75, 2.06, 2.0212598425196853)","(31.0, 70.0, 63.333333333333336)","(5.5, 6.6, 6.473846153846154)","(5.0, 5.7, 5.693333333333333)","(12.0, 20.0, 19.804347826086957)","(16.0, 22.0, 21.333333333333332)"
07-01-2023 09:20:07.390240,"(18.0, 25.0, 24.636363636363637)","(26.0, 44.0, 41.333333333333336)","(1.75, 2.06, 2.0212598425196853)","(31.0, 70.0, 61.0)","(5.5, 6.6, 6.433766233766234)","(5.0, 5.7, 5.658823529411765)","(12.0, 20.0, 18.8)","(16.0, 22.0, 21.333333333333332)"
07-01-2023 09:20:08.439366,"(18.0, 23.0, 22.666666666666668)","(26.0, 44.0, 42.0)","(1.75, 2.06, 2.020851063829787)","(31.0, 70.0, 61.0)","(5.5, 6.6, 6.433766233766234)","(5.0, 5.7, 5.742857142857143)","(12.0, 20.0, 18.666666666666668)","(16.0, 22.0, 21.533333333333335)"
07-01-2023 09:20:09.515525,"(18.0, 23.0, 22.6)","(26.0, 44.0, 41.0)","(1.75, 2.06, 2.025333333333333)","(31.0, 70.0, 62.5)","(5.5, 6.6, 6.191304347826087)","(5.0, 5.8, 5.753846153846154)","(12.0, 20.0, 18.533333333333335)","(16.0, 23.0, 21.533333333333335)"
07-01-2023 09:20:10.615081,"(18.0, 24.0, 23.466666666666665)","(26.0, 44.0, 41.0)","(1.75, 2.06, 2.0294117647058822)","(31.0, 70.0, 62.5)","(5.5, 6.2, 6.107936507936508)","(5.0, 5.8, 5.753846153846154)","(12.0, 20.0, 19.0)","(16.0, 23.0, 21.533333333333335)"
07-01-2023 09:20:11.699817,"(18.0, 24.0, 23.57894736842105)","(26.0, 44.0, 38.857142857142854)","(1.75, 2.06, 2.0294117647058822)","(31.0, 70.0, 62.5)","(5.5, 6.4, 6.125373134328358)","(5.0, 5.8, 5.753846153846154)","(13.0, 19.5, 19.441176470588236)","(16.0, 23.0, 21.533333333333335)"
07-01-2023 09:20:12.836698,"(18.0, 24.0, 23.363636363636363)","(26.0, 44.0, 41.42857142857143)","(1.75, 2.06, 2.0244444444444443)","(31.0, 70.0, 51.81818181818182)","(5.5, 6.4, 6.373041709053917)","(5.0, 5.8, 6.036734693877551)","(13.0, 19.5, 19.479166666666668)","(16.0, 23.0, 21.444444444444443)"
07-01-2023 09:20:13.917610,"(18.0, 24.0, 23.11111111111111)","(26.0, 44.0, 39.714285714285715)","(1.75, 2.06, 2.0244444444444443)","(31.0, 55.0, 52.1875)","(5.5, 6.4, 6.081632653061225)","(5.0, 6.2, 6.140322580645162)","(13.0, 19.5, 19.401639344262296)","(16.0, 22.0, 21.785714285714285)"
07-01-2023 09:20:14.992221,"(18.0, 24.0, 23.304347826086957)","(26.0, 44.0, 39.86206896551724)","(1.75, 2.06, 2.0238095238095237)","(31.0, 55.0, 52.1875)","(5.5, 6.2, 6.0701754385964914)","(5.0, 6.2, 6.012121212121212)","(13.0, 19.5, 19.39189189189189)","(16.0, 22.0, 21.70967741935484)"
07-01-2023 09:20:16.081416,"(18.0, 24.0, 23.304347826086957)","(26.0, 44.0, 39.86206896551724)","(1.75, 2.06, 2.0242105263157897)","(31.0, 55.0, 52.1875)","(5.5, 6.2, 6.094736842105263)","(5.0, 6.2, 6.148901098901099)","(13.0, 19.5, 19.39189189189189)","(16.0, 22.0, 21.927272727272726)"
07-01-2023 09:20:17.151234,"(18.0, 24.0, 23.304347826086957)","(26.0, 44.0, 39.86206896551724)","(1.75, 2.06, 2.0242105263157897)","(31.0, 55.0, 52.1875)","(5.5, 6.2, 6.085057471264368)","(5.0, 6.2, 6.096551724137931)","(13.0, 19.5, 19.397435897435898)","(16.0, 22.0, 21.892857142857142)"
07-01-2023 09:20:18.184550,"(18.0, 24.0, 23.11111111111111)","(26.0, 44.0, 39.714285714285715)","(1.75, 2.06, 2.022105263157895)","(31.0, 55.0, 52.5)","(5.5, 6.2, 6.164444444444444)","(5.0, 6.2, 6.161904761904762)","(13.0, 19.5, 19.11111111111111)","(16.0, 22.0, 22.40909090909091)"
07-01-2023 09:20:19.213888,"(18.0, 24.0, 23.333333333333332)","(26.0, 44.0, 40.15384615384615)","(1.75, 2.06, 2.021818181818182)","(31.0, 55.0, 52.5)","(5.5, 6.2, 6.191011235955056)","(5.0, 6.2, 6.0710280373831775)","(13.0, 20.0, 19.40909090909091)","(16.0, 23.0, 22.40909090909091)"
07-01-2023 09:20:20.321794,"(18.0, 24.0, 23.5)","(26.0, 44.0, 37.142857142857146)","(1.75, 2.04, 1.9983333333333333)","(31.0, 55.0, 52.5)","(5.5, 6.2, 6.24179104477612)","(5.0, 6.4, 6.0710280373831775)","(13.0, 19.5, 19.40909090909091)","(16.0, 23.0, 22.23943661971831)"
07-01-2023 09:20:21.553315,"(18.0, 24.0, 23.57894736842105)","(26.0, 44.0, 37.142857142857146)","(1.75, 2.04, 2.0054545454545454)","(31.0, 55.0, 52.5)","(5.5, 6.4, 6.254794520547946)","(5.0, 6.4, 6.0710280373831775)","(13.0, 19.5, 19.375)","(16.0, 23.0, 22.23943661971831)"
07-01-2023 09:20:22.711384,"(18.0, 24.0, 23.428571428571427)","(26.0, 44.0, 37.142857142857146)","(1.75, 2.02, 1.9729577464788732)","(31.0, 55.0, 52.5)","(5.5, 6.4, 6.46)","(5.0, 6.4, 6.096551724137931)","(13.0, 19.5, 19.414893617021278)","(16.0, 23.0, 21.363636363636363)"
07-01-2023 09:20:23.839565,"(17.0, 24.0, 23.25)","(26.0, 44.0, 37.142857142857146)","(1.8, 1.98, 1.9763636363636363)","(31.0, 55.0, 58.75)","(4.8, 6.6, 6.459259259259259)","(5.0, 6.4, 6.0710280373831775)","(13.0, 19.5, 19.3125)","(16.0, 23.0, 21.434782608695652)"
07-01-2023 09:20:24.973524,"(17.0, 24.0, 23.428571428571427)","(26.0, 44.0, 37.6)","(1.8, 2.02, 1.9784615384615385)","(31.0, 65.0, 58.75)","(4.8, 6.6, 6.464285714285714)","(5.0, 6.4, 6.210752688172043)","(13.0, 20.0, 19.3125)","(16.0, 23.0, 21.434782608695652)"
