,Ferocious George,Jiminy Terror,Sick Bubblegum,Black Danger,Kubota Girl,Mighty Night,Miss Piccolo,Buckle Up Rigel
831,"[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 12.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 26.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 51.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 385178), 5.0, 8.8]"
832,"[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 12.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 26.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 51.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 524746), 5.0, 8.6]"
833,"[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 12.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 26.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 51.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 649541), 5.0, 8.6]"
834,"[datetime.datetime(2022, 11, 28, 18, 14, 38, 782360), 12.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 782360), 26.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 782360), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 782360), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 782360), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 782360), 51.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 783359), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 783359), 5.0, 8.6]"
835,"[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 12.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 26.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 2.4, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 989439), 5.5, 8.6]"
836,"[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 41, 174842), 5.5, 8.6]"
837,"[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 333016), 5.5, 8.6]"
838,"[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 473439), 5.5, 8.4]"
839,"[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 601362), 5.5, 8.4]"
840,"[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 736203), 5.5, 8.4]"
841,"[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 866473), 5.5, 8.4]"
842,"[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 990759), 5.5, 8.4]"
843,"[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 129841), 5.5, 8.4]"
844,"[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 258022), 5.5, 8.4]"
845,"[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 2.45, 3.15]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 391604), 5.5, 8.4]"
846,"[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 2.45, 3.15]","[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 52, 517962), 5.5, 8.4]"
847,"[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 2.45, 3.15]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 669864), 5.5, 8.4]"
848,"[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 859301), 5.5, 8.4]"
849,"[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 131722), 5.5, 8.4]"
850,"[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 359904), 5.5, 8.4]"
851,"[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 502690), 5.5, 8.4]"
852,"[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 647464), 5.5, 8.4]"
853,"[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 774338), 5.5, 8.4]"
854,"[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 1, 913911), 5.5, 8.4]"
855,"[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 43854), 5.5, 8.4]"
856,"[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 189837), 5.5, 8.4]"
857,"[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 324827), 5.5, 8.4]"
858,"[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 477517), 5.5, 8.4]"
859,"[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 635429), 5.5, 8.4]"
860,"[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 766557), 5.5, 8.2]"
861,"[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 903961), 5.5, 8.2]"
862,"[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 11, 38420), 5.5, 8.2]"
863,"[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 183361), 5.5, 8.2]"
864,"[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 319024), 5.5, 8.2]"
865,"[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 463453), 5.5, 8.2]"
866,"[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 589051), 5.5, 8.2]"
867,"[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 722873), 5.5, 8.0]"
868,"[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 21.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 856288), 5.5, 8.0]"
869,"[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 21.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 983163), 5.5, 8.0]"
870,"[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 21.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 2.45, 3.1]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 41.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 115617), 5.5, 8.0]"
