,Emiko,Chief Bronie,Not Today,Zulu Boy,Casual Glance,Sketchy Zara,Fernandos Gal,Murphey
05-01-2023 14:28:04.241754,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.82)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.622)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.933333333333334)"
05-01-2023 14:28:05.401280,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.82)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.622)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.933333333333334)"
05-01-2023 14:28:06.630616,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.86)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.622)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.7)"
05-01-2023 14:28:07.911663,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.86)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.622)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.7)"
05-01-2023 14:28:09.110201,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.36)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.7)"
05-01-2023 14:28:10.274731,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.86)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.7)"
05-01-2023 14:28:11.491461,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.86)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.7)"
05-01-2023 14:28:12.756837,"(6.0, 15.5, 14.5)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 7.984615384615385)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.780000000000001)"
05-01-2023 14:28:14.002250,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 79.23076923076923)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.54)"
05-01-2023 14:28:15.312230,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.54)"
05-01-2023 14:28:16.632661,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.54)"
05-01-2023 14:28:17.943510,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 9.54)"
05-01-2023 14:28:19.174616,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 34.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:20.407886,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 34.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:21.660011,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 34.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:22.827553,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 34.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:23.987506,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:25.191781,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:26.316691,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:27.515150,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:28.715719,"(6.0, 14.5, 13.7)","(101.0, 650.0, 375.0)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:29.858320,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 79.23076923076923)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:31.043282,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:32.238800,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:33.358399,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:34.399996,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:35.556948,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:36.705377,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:37.881433,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:39.116632,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:40.268264,"(6.0, 14.5, 13.7)","(101.0, 650.0, 311.53846153846155)","(5.0, 8.4, 8.0)","(31.0, 340.0, 63.07692307692308)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:41.483727,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:42.707670,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:43.957654,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:45.154290,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:46.354585,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:47.557030,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:48.771992,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:49.917446,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:51.121340,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:52.289749,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:53.420373,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 79.23076923076923)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:54.623937,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:55.853153,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:57.222609,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:58.490522,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:28:59.729327,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:01.013617,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:02.300667,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:03.546332,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:04.856056,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:06.164264,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:07.489801,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:08.984568,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:10.484589,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:11.838998,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 79.23076923076923)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:13.138445,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:14.483900,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:15.850932,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:17.176688,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:18.403817,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:19.736865,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:21.042971,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.0)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.75)","(51.0, 370.0, 100.0)","(19.0, 60.0, 26.22222222222222)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:22.488980,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:23.844029,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:25.218361,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:26.812432,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:28.290635,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:29.745186,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 79.23076923076923)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:31.089948,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:32.494297,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:33.908972,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:35.353414,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:36.798121,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:38.225828,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:39.712335,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:41.229588,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:42.754248,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 8.028571428571428)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:44.075588,"(6.0, 14.5, 13.7)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 7.866666666666667)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.66)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:45.439530,"(6.0, 14.5, 13.916666666666668)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 6.6000000000000005)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 79.23076923076923)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:46.741884,"(6.0, 14.5, 13.56)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 7.5)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:48.026654,"(6.0, 14.5, 13.56)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 7.466666666666667)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 30.18181818181818)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:49.207114,"(6.0, 14.5, 13.56)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 7.466666666666667)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:50.474789,"(6.0, 14.5, 12.25)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 7.466666666666667)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 32.666666666666664)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:51.803392,"(6.0, 14.5, 12.25)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 7.466666666666667)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 60.0, 35.0)","(6.0, 11.5, 9.15)"
05-01-2023 14:29:53.009507,"(6.0, 14.5, 12.25)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.4, 7.466666666666667)","(31.0, 340.0, 66.76923076923077)","(1.45, 1.99, 1.7766666666666666)","(51.0, 370.0, 100.0)","(19.0, 55.0, 35.0)","(6.0, 11.5, 9.15)"
