,Whitestarchristian,Bettor Be Lively,Longtan Cassanova,Dont Tell Alice,Shazzam,Uncle Leo,Joonior Brown
12-01-2023 13:33:49.651359,"(2.2, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.120000000000001)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:50.875755,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:52.088131,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:53.228724,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.742857142857144)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:54.465019,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:55.764051,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:57.041845,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:58.242166,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:33:59.551730,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:00.616092,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:01.778649,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:02.910716,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:04.069624,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:05.234514,"(2.15, 3.05, 2.884)","(10.0, 17.5, 16.1)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:06.420200,"(2.15, 3.05, 2.884)","(10.0, 17.5, 15.166666666666668)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:07.455460,"(2.15, 3.05, 2.8425)","(10.0, 18.0, 15.666666666666668)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:08.528427,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:09.691357,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:10.932766,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:12.301078,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:13.538303,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:14.709486,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:15.841463,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:17.100767,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:18.338737,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.266666666666666)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:19.447694,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 13.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:20.643595,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:21.844471,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:23.112268,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:24.307288,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:25.434656,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.3100000000000005)"
12-01-2023 13:34:26.474819,"(2.15, 3.05, 2.899090909090909)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 5.32)"
12-01-2023 13:34:27.640107,"(2.15, 3.05, 2.9523529411764704)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 18.0)","(3.5, 5.7, 4.9875)"
12-01-2023 13:34:28.821971,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 4.9875)"
12-01-2023 13:34:30.003232,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 12.3)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:31.256635,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:32.447233,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:33.727857,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:34.948152,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:36.171308,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:37.346584,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:38.611574,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:39.830513,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:40.961079,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:42.139863,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:43.319078,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:44.431750,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:45.646643,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:46.887177,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:48.040891,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.9)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:49.160183,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.333333333333332)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:50.407899,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.333333333333332)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:52.821943,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.333333333333332)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.46875)"
12-01-2023 13:34:54.032238,"(2.15, 3.05, 2.9577777777777774)","(10.0, 15.5, 11.944444444444445)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.914285714285715)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:55.264614,"(2.15, 3.05, 2.645)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.914285714285715)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:56.519323,"(2.15, 3.05, 2.645)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.914285714285715)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:57.868322,"(2.15, 3.05, 2.645)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.914285714285715)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:34:59.098580,"(2.15, 3.05, 2.645)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.914285714285715)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 5.145)"
12-01-2023 13:35:00.383334,"(2.15, 3.05, 2.645)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.914285714285715)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.7, 4.8)"
12-01-2023 13:35:01.568942,"(2.15, 3.05, 2.523333333333333)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.5, 4.74)"
12-01-2023 13:35:02.831881,"(2.15, 3.05, 2.5366666666666666)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.4, 4.9125)"
12-01-2023 13:35:04.039100,"(2.15, 3.05, 2.55)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.3, 4.68)"
12-01-2023 13:35:05.346810,"(2.15, 3.05, 2.55)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.3, 4.62)"
12-01-2023 13:35:06.588988,"(2.15, 3.05, 2.563333333333333)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.2)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.25625)"
12-01-2023 13:35:07.865739,"(2.15, 3.05, 2.5766666666666667)","(10.0, 14.5, 12.5)","(4.4, 6.0, 5.4)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 23.0, 17.0)","(3.5, 5.1, 4.0)"
12-01-2023 13:35:09.098089,"(2.15, 2.98, 2.802857142857143)","(10.0, 14.5, 12.5)","(4.4, 5.9, 4.892307692307693)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 21.0, 16.25)","(3.5, 5.0, 4.44)"
12-01-2023 13:35:10.360827,"(2.15, 3.0, 2.7)","(10.0, 14.5, 12.5)","(4.4, 6.0, 4.892307692307693)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 19.5, 18.333333333333332)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:11.563173,"(2.15, 2.98, 2.7)","(10.0, 14.5, 12.5)","(4.4, 5.8, 5.333333333333333)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 21.0, 16.5)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:12.696639,"(2.15, 3.0, 2.888)","(10.0, 14.5, 12.5)","(4.4, 5.7, 4.833333333333334)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.366666666666667)","(12.0, 20.0, 14.555555555555555)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:13.829426,"(2.15, 3.0, 2.71)","(10.0, 14.5, 13.5)","(4.4, 5.9, 4.866666666666667)","(31.0, 75.0, 53.5)","(8.5, 13.0, 11.914285714285715)","(12.0, 20.0, 14.555555555555555)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:15.115684,"(2.15, 3.0, 2.9033333333333333)","(10.0, 14.5, 12.5)","(4.4, 5.8, 4.866666666666667)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.325)","(12.0, 20.0, 16.0)","(3.5, 4.9, 4.612500000000001)"
12-01-2023 13:35:17.361163,"(2.15, 3.0, 2.64)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.15)","(31.0, 75.0, 53.5)","(8.5, 11.0, 10.325)","(12.0, 19.0, 16.0)","(3.5, 4.9, 4.516666666666667)"
12-01-2023 13:35:18.900272,"(2.15, 3.0, 2.64)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.15)","(31.0, 75.0, 53.5)","(8.5, 11.0, 10.16)","(12.0, 19.0, 16.5)","(3.5, 4.9, 4.166666666666667)"
12-01-2023 13:35:20.020711,"(2.15, 3.0, 2.6550000000000002)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.4)","(31.0, 75.0, 53.5)","(8.5, 10.5, 10.16)","(12.0, 20.0, 16.5)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:21.264792,"(2.15, 3.0, 2.58)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.733333333333333)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.16)","(12.0, 20.0, 16.0)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:22.549197,"(2.15, 3.0, 2.58)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.733333333333333)","(31.0, 75.0, 53.5)","(8.5, 13.0, 12.16)","(12.0, 19.0, 15.75)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:23.826950,"(2.15, 3.0, 2.58)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.733333333333333)","(31.0, 75.0, 53.5)","(8.5, 13.0, 10.48)","(12.0, 18.5, 17.333333333333332)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:25.071883,"(2.15, 3.0, 2.58)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 57.8)","(8.5, 13.0, 10.48)","(12.0, 19.5, 16.25)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:26.259218,"(2.15, 3.0, 2.58)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 13.0, 10.48)","(12.0, 19.5, 14.444444444444445)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:27.497102,"(2.15, 3.0, 2.58)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 13.0, 10.48)","(12.0, 19.5, 15.0)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:28.813852,"(2.15, 3.0, 2.58)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 13.0, 10.48)","(12.0, 19.0, 15.0)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:30.033263,"(2.15, 3.0, 2.7199999999999998)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 13.0, 11.266666666666667)","(12.0, 19.0, 15.0)","(3.5, 4.9, 4.44)"
12-01-2023 13:35:31.187541,"(2.15, 3.0, 2.73)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 12.5, 10.933333333333334)","(12.0, 19.0, 17.333333333333332)","(3.5, 4.9, 4.516666666666667)"
12-01-2023 13:35:32.352406,"(2.15, 3.0, 2.74)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 12.0, 10.933333333333334)","(12.0, 19.5, 16.25)","(3.5, 4.9, 4.516666666666667)"
12-01-2023 13:35:33.682598,"(2.15, 3.0, 2.74)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 12.0, 10.933333333333334)","(12.0, 19.5, 17.333333333333332)","(3.5, 4.9, 4.516666666666667)"
12-01-2023 13:35:35.021317,"(2.15, 3.0, 2.74)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 12.0, 10.933333333333334)","(12.0, 19.5, 17.333333333333332)","(3.5, 4.9, 4.516666666666667)"
12-01-2023 13:35:36.293001,"(2.15, 3.0, 2.74)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 12.0, 10.933333333333334)","(12.0, 19.5, 17.333333333333332)","(3.5, 4.9, 4.516666666666667)"
12-01-2023 13:35:37.587578,"(2.15, 3.0, 2.74)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(8.5, 12.0, 10.933333333333334)","(12.0, 19.5, 17.333333333333332)","(3.5, 4.9, 4.516666666666667)"
12-01-2023 13:35:38.867453,"(2.15, 3.0, 2.74)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(9.0, 12.0, 12.25)","(12.0, 19.5, 17.333333333333332)","(3.6, 4.9, 4.5375)"
12-01-2023 13:35:40.664632,"(2.15, 3.0, 2.7)","(10.0, 14.5, 12.5)","(4.4, 5.9, 5.7444444444444445)","(31.0, 75.0, 47.666666666666664)","(9.0, 12.5, 13.166666666666666)","(12.0, 19.5, 17.333333333333332)","(3.6, 4.8, 4.6875)"
12-01-2023 13:35:42.147447,"(2.15, 3.0, 2.67)","(10.0, 14.5, 13.0)","(4.4, 5.9, 5.2)","(31.0, 75.0, 47.666666666666664)","(9.0, 13.5, 11.8875)","(12.0, 19.5, 16.5)","(3.6, 5.0, 4.375)"
12-01-2023 13:35:43.510991,"(2.15, 2.94, 2.6399999999999997)","(10.0, 14.5, 13.0)","(4.4, 6.2, 5.342857142857143)","(31.0, 75.0, 47.666666666666664)","(9.0, 13.5, 11.8875)","(12.0, 20.0, 16.5)","(3.6, 5.0, 4.612500000000001)"
12-01-2023 13:35:44.725683,"(2.15, 2.94, 2.824)","(10.0, 14.5, 11.928571428571429)","(4.4, 6.2, 5.6)","(31.0, 75.0, 47.666666666666664)","(9.0, 13.5, 11.31111111111111)","(12.0, 20.0, 18.142857142857142)","(3.6, 4.9, 4.6875)"
12-01-2023 13:35:46.127577,"(2.15, 2.94, 2.79)","(10.0, 14.5, 11.928571428571429)","(4.4, 6.2, 6.0)","(31.0, 75.0, 47.666666666666664)","(9.0, 13.0, 10.7)","(12.0, 20.0, 18.142857142857142)","(3.6, 5.0, 4.6875)"
12-01-2023 13:35:47.485750,"(2.15, 2.94, 2.8)","(10.0, 14.5, 11.928571428571429)","(4.4, 6.4, 6.0)","(31.0, 75.0, 47.666666666666664)","(9.0, 11.0, 10.7)","(12.0, 20.0, 16.0)","(3.6, 5.0, 4.6875)"
12-01-2023 13:35:48.833551,"(2.15, 2.94, 2.8)","(10.0, 14.5, 11.928571428571429)","(4.4, 6.4, 6.0)","(31.0, 75.0, 47.666666666666664)","(9.0, 11.0, 10.0)","(12.0, 20.0, 18.5)","(3.6, 5.0, 4.6875)"
12-01-2023 13:35:50.123093,"(2.15, 2.94, 2.8)","(10.0, 14.5, 11.928571428571429)","(4.4, 6.4, 6.0)","(31.0, 75.0, 47.666666666666664)","(9.0, 11.0, 10.0)","(12.0, 20.0, 18.625)","(3.6, 5.0, 4.6875)"
12-01-2023 13:35:51.472175,"(2.15, 2.94, 2.78)","(10.0, 14.5, 11.928571428571429)","(4.4, 6.4, 5.45)","(31.0, 75.0, 47.666666666666664)","(9.0, 11.0, 11.666666666666666)","(12.0, 20.0, 18.625)","(3.6, 5.0, 4.6875)"
