,Olsen Gang,Surface,Radley Erskin,Cosmic Journey,Sadie Seahorse,Arctic Blizzard,Willina Charm,Twist And Shake
14-12-2022 13:18:37.820066,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 171.57894736842104)","(4.4, 5.4, 4.85)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.307692307692308)","(14.0, 32.0, 29.875)","(5.0, 10.5, 6.36)","(2.0, 3.1, 2.3222222222222224)"
14-12-2022 13:18:39.074884,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 5.4, 4.945454545454545)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.092307692307692)","(14.0, 32.0, 30.11111111111111)","(5.0, 10.5, 6.736363636363636)","(2.0, 3.1, 2.2133333333333334)"
14-12-2022 13:18:40.253664,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 5.4, 4.945454545454545)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.092307692307692)","(14.0, 32.0, 30.11111111111111)","(5.0, 10.5, 6.736363636363636)","(2.0, 3.1, 2.3857142857142857)"
14-12-2022 13:18:41.446056,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 5.4, 4.945454545454545)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 9.966666666666667)","(14.0, 32.0, 30.11111111111111)","(5.0, 10.5, 6.736363636363636)","(2.0, 3.05, 2.3857142857142857)"
14-12-2022 13:18:42.731195,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 5.4, 4.566666666666667)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.307692307692308)","(14.0, 32.0, 30.11111111111111)","(5.0, 10.5, 6.736363636363636)","(2.0, 3.05, 2.3857142857142857)"
14-12-2022 13:18:44.040126,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 5.4, 4.507142857142857)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.307692307692308)","(14.0, 32.0, 30.11111111111111)","(5.0, 10.5, 6.736363636363636)","(2.0, 3.05, 2.3857142857142857)"
14-12-2022 13:18:45.309101,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.6, 4.507142857142857)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.307692307692308)","(14.0, 32.0, 30.11111111111111)","(5.0, 10.5, 7.433333333333334)","(2.0, 3.05, 2.6708333333333334)"
14-12-2022 13:18:46.572960,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.6, 4.507142857142857)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.2)","(14.0, 32.0, 33.66666666666667)","(5.0, 10.5, 8.1)","(2.0, 3.05, 2.522222222222222)"
14-12-2022 13:18:47.788875,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.6, 4.507142857142857)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 10.2)","(14.0, 36.0, 33.66666666666667)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.522222222222222)"
14-12-2022 13:18:49.084609,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.6, 4.507142857142857)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.0, 9.93)","(14.0, 36.0, 33.66666666666667)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.522222222222222)"
14-12-2022 13:18:50.347493,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.6, 4.403030303030303)","(8.5, 16.0, 13.155555555555555)","(7.0, 13.5, 10.323076923076922)","(14.0, 36.0, 33.375)","(5.0, 10.0, 7.071428571428571)","(2.0, 3.0, 2.522222222222222)"
14-12-2022 13:18:51.818879,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.6, 4.183333333333333)","(8.5, 16.0, 12.253846153846153)","(7.0, 13.5, 10.175)","(14.0, 36.0, 25.75)","(5.0, 10.0, 7.071428571428571)","(2.0, 3.0, 2.522222222222222)"
14-12-2022 13:18:53.115338,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.6, 4.366666666666666)","(8.5, 16.5, 12.253846153846153)","(7.0, 13.5, 10.222222222222221)","(14.0, 36.0, 17.75)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.522222222222222)"
14-12-2022 13:18:54.611836,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.5, 4.35)","(8.5, 16.5, 12.253846153846153)","(7.0, 13.0, 10.5)","(14.0, 38.0, 17.75)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.522222222222222)"
14-12-2022 13:18:56.167274,"(41.0, 280.0, 135.14285714285714)","(51.0, 380.0, 182.0)","(4.4, 4.5, 4.35)","(8.5, 16.5, 12.253846153846153)","(7.0, 13.0, 10.5)","(14.0, 38.0, 17.75)","(5.0, 10.0, 7.071428571428571)","(2.0, 3.0, 2.522222222222222)"
14-12-2022 13:18:57.643650,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.35)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.866666666666667)","(16.0, 38.0, 22.423076923076923)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:18:59.367489,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.166666666666666)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.371428571428572)","(16.0, 38.0, 25.34375)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:00.951278,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.388888888888888)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.84)","(16.0, 38.0, 25.34375)","(5.0, 10.0, 7.071428571428571)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:02.387219,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.357142857142857)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.68888888888889)","(16.0, 38.0, 22.76923076923077)","(5.0, 10.0, 7.071428571428571)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:03.683074,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.475)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 11.0)","(16.0, 38.0, 22.76923076923077)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:04.981045,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.4375)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.5)","(16.0, 38.0, 23.857142857142858)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:06.430274,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.364583333333333)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.5)","(16.0, 38.0, 23.857142857142858)","(5.0, 10.0, 8.1)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:07.883117,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.364583333333333)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.371428571428572)","(16.0, 38.0, 23.857142857142858)","(5.0, 10.0, 7.7)","(2.0, 3.0, 2.3857142857142857)"
14-12-2022 13:19:09.276177,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.364583333333333)","(9.0, 16.5, 12.253846153846153)","(7.0, 13.0, 10.371428571428572)","(16.0, 38.0, 23.857142857142858)","(5.0, 11.0, 7.7)","(2.0, 3.05, 2.1612)"
14-12-2022 13:19:10.631738,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.364583333333333)","(9.0, 16.5, 14.225)","(7.0, 13.0, 10.585714285714285)","(16.0, 38.0, 20.81818181818182)","(5.0, 11.0, 8.0)","(2.0, 3.15, 2.3657142857142857)"
14-12-2022 13:19:12.008446,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.226315789473684)","(9.0, 17.0, 14.225)","(7.0, 13.5, 10.585714285714285)","(16.0, 38.0, 20.81818181818182)","(5.0, 9.8, 7.014285714285714)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:13.328433,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.226315789473684)","(9.0, 17.0, 13.711111111111112)","(7.0, 13.5, 10.357142857142858)","(16.0, 38.0, 24.17857142857143)","(5.0, 9.8, 8.0)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:14.717761,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.226315789473684)","(9.0, 17.0, 13.711111111111112)","(7.0, 13.5, 11.3)","(16.0, 38.0, 24.17857142857143)","(5.0, 9.8, 8.0)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:16.010371,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.226315789473684)","(9.0, 17.0, 13.711111111111112)","(7.0, 13.5, 10.75)","(16.0, 38.0, 24.17857142857143)","(5.0, 9.8, 8.0)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:17.265256,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.226315789473684)","(9.0, 17.0, 13.711111111111112)","(7.0, 13.5, 10.75)","(16.0, 38.0, 24.17857142857143)","(5.0, 9.8, 7.014285714285714)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:18.535326,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.226315789473684)","(9.0, 17.0, 13.711111111111112)","(7.0, 13.5, 11.144444444444444)","(16.0, 38.0, 24.17857142857143)","(5.0, 9.8, 8.0)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:19.831179,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.226315789473684)","(9.0, 17.0, 13.711111111111112)","(7.0, 13.5, 11.144444444444444)","(16.0, 38.0, 24.17857142857143)","(5.0, 9.8, 8.0)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:21.159119,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.226315789473684)","(9.0, 17.0, 13.711111111111112)","(7.5, 13.5, 10.585714285714285)","(16.0, 38.0, 24.17857142857143)","(5.0, 9.8, 8.0)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:19:22.473313,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.364583333333333)","(9.0, 17.0, 13.988888888888889)","(7.5, 13.5, 11.14)","(16.0, 38.0, 18.2)","(5.0, 9.8, 8.273913043478261)","(2.0, 2.98, 2.3714285714285714)"
14-12-2022 13:19:23.861838,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.364583333333333)","(9.0, 17.5, 13.988888888888889)","(7.5, 13.5, 11.14)","(16.0, 38.0, 18.2)","(5.0, 11.0, 6.6000000000000005)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:25.205208,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.364583333333333)","(9.0, 17.5, 13.988888888888889)","(7.5, 13.5, 11.14)","(16.0, 38.0, 22.76923076923077)","(5.0, 11.0, 6.757142857142857)","(2.0, 3.0, 2.1612)"
14-12-2022 13:19:26.507586,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.364583333333333)","(9.0, 17.5, 13.988888888888889)","(7.5, 13.5, 10.75)","(16.0, 38.0, 25.625)","(5.0, 11.0, 6.757142857142857)","(2.0, 3.15, 2.283333333333333)"
14-12-2022 13:19:27.819500,"(41.0, 280.0, 135.14285714285714)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.364583333333333)","(9.0, 17.5, 13.988888888888889)","(7.5, 13.5, 10.75)","(16.0, 38.0, 25.625)","(5.0, 11.0, 6.757142857142857)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:29.093073,"(41.0, 280.0, 163.0)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.035714285714286)","(9.0, 17.5, 13.988888888888889)","(7.5, 13.5, 10.75)","(16.0, 38.0, 18.2)","(5.0, 11.0, 8.014285714285714)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:30.414901,"(41.0, 280.0, 163.0)","(61.0, 380.0, 182.0)","(3.6, 4.5, 4.035714285714286)","(9.0, 17.5, 13.988888888888889)","(7.5, 13.5, 10.75)","(16.0, 38.0, 18.2)","(5.0, 11.0, 8.014285714285714)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:31.684617,"(41.0, 280.0, 163.0)","(61.0, 380.0, 80.0)","(3.6, 4.5, 4.035714285714286)","(9.0, 17.5, 13.988888888888889)","(7.5, 13.5, 11.46)","(16.0, 38.0, 22.76923076923077)","(5.0, 11.0, 6.678571428571429)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:32.916554,"(41.0, 280.0, 163.0)","(61.0, 380.0, 80.0)","(3.6, 4.5, 4.035714285714286)","(9.0, 17.5, 14.07777777777778)","(7.5, 13.5, 9.93)","(16.0, 38.0, 22.76923076923077)","(5.0, 11.0, 6.678571428571429)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:34.080981,"(41.0, 280.0, 163.0)","(61.0, 380.0, 80.0)","(3.6, 4.5, 4.035714285714286)","(9.0, 17.5, 13.214285714285715)","(7.5, 13.5, 8.911111111111111)","(16.0, 38.0, 22.76923076923077)","(5.0, 11.0, 8.014285714285714)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:35.415309,"(41.0, 280.0, 190.0)","(61.0, 380.0, 80.0)","(3.6, 4.5, 4.035714285714286)","(9.0, 17.5, 14.5)","(7.5, 13.5, 10.323076923076922)","(16.0, 38.0, 22.76923076923077)","(5.0, 11.0, 8.014285714285714)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:36.666463,"(41.0, 280.0, 190.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.214285714285715)","(7.5, 13.5, 10.538461538461538)","(16.0, 38.0, 27.25)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:37.947192,"(41.0, 280.0, 190.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.9)","(7.5, 13.5, 10.538461538461538)","(16.0, 38.0, 28.325)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:39.232919,"(41.0, 280.0, 135.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.9)","(7.5, 13.5, 10.0)","(16.0, 38.0, 28.325)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:40.495452,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 14.627272727272727)","(7.5, 13.5, 10.0)","(16.0, 38.0, 31.705882352941174)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:41.796767,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.214285714285715)","(7.5, 13.5, 10.08)","(16.0, 40.0, 31.705882352941174)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:43.116286,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 12.1)","(7.5, 14.0, 11.46)","(16.0, 40.0, 31.705882352941174)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:44.426234,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 14.26)","(7.5, 13.5, 11.46)","(16.0, 40.0, 31.705882352941174)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.283333333333333)"
14-12-2022 13:19:45.862395,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.65)","(7.5, 13.5, 9.833333333333334)","(16.0, 40.0, 31.705882352941174)","(5.5, 11.0, 7.15)","(2.0, 3.1, 2.3857142857142857)"
14-12-2022 13:19:47.257841,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.65)","(7.5, 13.5, 11.5)","(16.0, 40.0, 31.705882352941174)","(5.5, 11.0, 7.15)","(2.0, 3.05, 2.263076923076923)"
14-12-2022 13:19:48.574275,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.65)","(7.5, 13.5, 10.85)","(16.0, 40.0, 31.705882352941174)","(5.5, 11.0, 7.15)","(2.0, 3.05, 2.263076923076923)"
14-12-2022 13:19:50.151733,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.75)","(7.5, 13.5, 10.85)","(16.0, 40.0, 31.375)","(5.5, 11.0, 7.15)","(2.0, 3.05, 2.263076923076923)"
14-12-2022 13:19:51.439479,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.75)","(7.5, 13.5, 10.85)","(16.0, 40.0, 31.375)","(5.5, 11.0, 7.15)","(2.0, 3.05, 2.263076923076923)"
14-12-2022 13:19:52.758287,"(41.0, 280.0, 222.0)","(61.0, 380.0, 182.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 11.875)","(7.5, 13.5, 10.7)","(16.0, 40.0, 31.375)","(5.5, 11.0, 7.15)","(2.0, 3.05, 2.263076923076923)"
14-12-2022 13:19:53.936451,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 11.875)","(7.5, 13.5, 10.7)","(16.0, 40.0, 31.375)","(5.5, 11.0, 7.5058823529411764)","(2.0, 3.05, 2.263076923076923)"
14-12-2022 13:19:55.191556,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 11.875)","(7.5, 13.5, 9.833333333333334)","(16.0, 40.0, 28.75)","(5.5, 11.0, 7.5058823529411764)","(2.0, 3.05, 2.3714285714285714)"
14-12-2022 13:19:56.451032,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 11.875)","(7.5, 13.5, 9.833333333333334)","(16.0, 40.0, 28.75)","(5.5, 11.0, 7.5058823529411764)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:57.696878,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 11.875)","(7.5, 13.5, 9.833333333333334)","(16.0, 40.0, 28.75)","(5.5, 11.0, 7.5058823529411764)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:19:58.915980,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 11.875)","(7.5, 13.5, 9.833333333333334)","(16.0, 40.0, 28.75)","(5.5, 11.0, 7.5058823529411764)","(2.0, 3.0, 2.3714285714285714)"
14-12-2022 13:20:00.108668,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.75)","(7.5, 13.5, 11.5)","(16.0, 40.0, 28.75)","(5.5, 11.0, 7.5625)","(2.0, 3.0, 2.2800000000000002)"
14-12-2022 13:20:01.328410,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.75)","(7.5, 13.5, 10.85)","(16.0, 40.0, 28.75)","(5.5, 10.5, 8.272727272727273)","(2.0, 3.0, 2.2800000000000002)"
14-12-2022 13:20:02.449885,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 15.357142857142858)","(7.5, 13.5, 10.95)","(16.0, 40.0, 28.75)","(5.5, 10.5, 8.1)","(2.0, 3.0, 2.2800000000000002)"
14-12-2022 13:20:03.711095,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.5, 10.7)","(16.0, 40.0, 28.75)","(5.5, 10.5, 8.1)","(2.0, 3.0, 2.2800000000000002)"
14-12-2022 13:20:04.959808,"(41.0, 280.0, 222.0)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.5, 11.15)","(16.0, 40.0, 28.75)","(5.5, 10.5, 7.625)","(2.0, 3.0, 2.2800000000000002)"
14-12-2022 13:20:06.228048,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.5, 10.928571428571429)","(16.0, 40.0, 28.75)","(5.5, 10.5, 8.15)","(2.0, 3.0, 2.2800000000000002)"
14-12-2022 13:20:07.554242,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.5, 10.928571428571429)","(16.0, 40.0, 28.75)","(5.5, 10.5, 8.15)","(2.0, 3.0, 2.3657142857142857)"
14-12-2022 13:20:08.817080,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.5, 10.8)","(16.0, 40.0, 28.75)","(5.5, 10.5, 8.15)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:20:10.095159,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.035714285714286)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.0, 11.533333333333333)","(16.0, 40.0, 28.75)","(5.5, 10.5, 8.15)","(2.0, 2.98, 2.3657142857142857)"
14-12-2022 13:20:11.371684,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.5, 4.079166666666667)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.0, 11.0)","(16.0, 40.0, 28.75)","(5.5, 10.5, 7.425)","(2.0, 2.98, 2.2633333333333336)"
14-12-2022 13:20:12.640184,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.4, 4.079166666666667)","(10.0, 17.5, 13.409090909090908)","(7.5, 13.0, 11.0)","(16.0, 40.0, 25.0)","(5.5, 11.0, 7.425)","(2.0, 2.98, 2.2633333333333336)"
14-12-2022 13:20:13.877698,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.4, 4.133333333333333)","(10.0, 17.5, 15.357142857142858)","(7.5, 13.0, 11.54)","(16.0, 40.0, 31.0)","(5.5, 11.0, 7.661111111111111)","(2.0, 2.98, 2.2633333333333336)"
14-12-2022 13:20:15.076091,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.3, 4.133333333333333)","(10.0, 17.5, 15.357142857142858)","(7.5, 13.5, 11.54)","(16.0, 40.0, 25.666666666666668)","(5.5, 12.5, 9.244444444444444)","(2.0, 2.98, 2.2633333333333336)"
14-12-2022 13:20:16.496500,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.3, 4.133333333333333)","(10.0, 17.5, 14.772727272727273)","(7.5, 13.5, 11.54)","(16.0, 42.0, 26.6875)","(5.5, 12.0, 9.244444444444444)","(2.0, 2.98, 2.2633333333333336)"
14-12-2022 13:20:18.000852,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.3, 4.133333333333333)","(10.0, 17.5, 13.75)","(7.5, 13.5, 11.7)","(16.0, 42.0, 28.38888888888889)","(5.5, 12.0, 9.244444444444444)","(2.0, 2.98, 2.2633333333333336)"
14-12-2022 13:20:19.482549,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.3, 4.061111111111111)","(10.0, 17.5, 13.75)","(7.5, 13.5, 11.7)","(16.0, 42.0, 28.38888888888889)","(5.5, 12.0, 7.714285714285714)","(2.0, 2.98, 2.36)"
14-12-2022 13:20:20.929157,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.2, 4.061111111111111)","(10.0, 17.5, 16.136363636363637)","(7.5, 13.5, 11.54)","(16.0, 42.0, 28.38888888888889)","(5.5, 11.5, 7.714285714285714)","(2.0, 2.96, 2.36)"
14-12-2022 13:20:22.314560,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.2, 4.061111111111111)","(10.0, 17.5, 14.38888888888889)","(7.5, 13.5, 11.7)","(16.0, 42.0, 28.38888888888889)","(5.5, 11.5, 7.714285714285714)","(2.0, 2.96, 2.36)"
14-12-2022 13:20:23.583444,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.2, 4.061111111111111)","(10.0, 17.5, 15.75)","(7.5, 13.5, 11.7)","(16.0, 42.0, 28.38888888888889)","(5.5, 11.5, 7.714285714285714)","(2.0, 2.96, 2.249230769230769)"
14-12-2022 13:20:24.787804,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.2, 4.061111111111111)","(10.0, 17.5, 15.75)","(7.5, 13.5, 11.733333333333333)","(16.0, 42.0, 28.38888888888889)","(5.5, 11.5, 7.714285714285714)","(2.0, 2.96, 2.249230769230769)"
14-12-2022 13:20:26.025202,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.2, 3.9954545454545456)","(10.0, 17.5, 14.9)","(7.5, 13.5, 11.54)","(16.0, 42.0, 28.38888888888889)","(5.5, 11.5, 7.714285714285714)","(2.0, 2.96, 2.249230769230769)"
14-12-2022 13:20:27.243416,"(41.0, 280.0, 254.44444444444446)","(61.0, 380.0, 80.0)","(3.7, 4.2, 3.9954545454545456)","(10.0, 17.5, 14.9)","(7.5, 13.5, 11.54)","(16.0, 42.0, 28.38888888888889)","(5.5, 11.5, 7.714285714285714)","(2.0, 2.96, 2.249230769230769)"
