,Major Noah William,Pretty Reason,Dark Side Nz,Happy As,Kimchi,Manhattan Lass,Pocket More For Less Nz,Tackas Last Dance,Cobla Royale
15-12-2022 13:04:56.688017,"(10.0, 16.0, 14.615384615384615)","(7.0, 12.0, 10.350000000000001)","(41.0, 99999, 99990)","(2.1, 2.34, 2.27375)","(26.0, 90.0, 69.66666666666666)","(12.0, 19.0, 18.5)","(4.8, 99999, 99990)","(14.0, 24.0, 20.75)","(6.0, 8.8, 8.266666666666667)"
15-12-2022 13:04:57.915435,"(10.0, 16.0, 14.615384615384615)","(7.0, 12.5, 11.6)","(41.0, 99999, 99990)","(2.1, 2.34, 2.2888)","(26.0, 90.0, 70.0)","(12.0, 19.0, 18.666666666666668)","(4.8, 99999, 99990)","(14.0, 24.0, 22.555555555555557)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:04:59.143617,"(10.0, 16.0, 14.615384615384615)","(7.5, 12.5, 12.1625)","(41.0, 99999, 99990)","(2.1, 2.34, 2.288108108108108)","(26.0, 90.0, 70.0)","(13.0, 19.0, 18.666666666666668)","(5.0, 99999, 99990)","(15.0, 24.0, 22.555555555555557)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:05:00.314643,"(10.0, 15.5, 14.590909090909092)","(7.5, 12.5, 11.666666666666666)","(41.0, 99999, 99990)","(2.1, 2.34, 2.288108108108108)","(26.0, 90.0, 57.5)","(13.0, 19.0, 18.7)","(5.0, 99999, 99990)","(15.0, 24.0, 21.77777777777778)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:05:01.554814,"(10.0, 15.5, 14.590909090909092)","(7.5, 12.5, 11.833333333333334)","(41.0, 99999, 99990)","(2.1, 2.34, 2.2746938775510204)","(26.0, 85.0, 48.0)","(13.0, 19.0, 17.0609756097561)","(5.0, 99999, 99990)","(15.0, 23.0, 20.5)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:05:02.779245,"(10.0, 15.5, 14.590909090909092)","(7.5, 15.0, 13.5)","(41.0, 99999, 99990)","(2.1, 2.34, 2.2746938775510204)","(26.0, 80.0, 48.0)","(13.0, 17.5, 14.833333333333334)","(5.0, 99999, 99990)","(15.0, 23.0, 20.5)","(6.5, 8.8, 8.333333333333334)"
15-12-2022 13:05:03.922904,"(10.0, 15.5, 14.590909090909092)","(7.5, 14.5, 12.75)","(41.0, 99999, 99990)","(2.1, 2.34, 2.2746938775510204)","(26.0, 80.0, 48.0)","(13.0, 16.5, 15.0)","(5.0, 99999, 99990)","(15.0, 23.0, 20.5)","(6.5, 9.0, 8.333333333333334)"
15-12-2022 13:05:05.070068,"(10.0, 15.5, 14.590909090909092)","(7.5, 14.5, 13.625)","(41.0, 99999, 99990)","(2.1, 2.34, 2.2616326530612247)","(26.0, 80.0, 48.0)","(13.0, 16.0, 14.1875)","(5.0, 99999, 99990)","(15.0, 23.0, 20.5)","(6.5, 9.0, 8.266666666666667)"
15-12-2022 13:05:06.293643,"(10.0, 16.0, 14.615384615384615)","(7.5, 14.5, 12.75)","(41.0, 99999, 99990)","(2.1, 2.46, 2.2644444444444445)","(26.0, 80.0, 48.0)","(13.0, 15.5, 14.166666666666666)","(5.0, 99999, 99990)","(15.0, 23.0, 20.25)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:05:07.525401,"(10.0, 16.0, 14.615384615384615)","(7.5, 14.5, 13.0)","(41.0, 99999, 99990)","(2.1, 2.44, 2.4182608695652172)","(26.0, 80.0, 48.0)","(13.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 23.0, 20.25)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:05:08.811152,"(10.0, 26.0, 19.75)","(7.5, 15.5, 12.285714285714286)","(41.0, 99999, 99990)","(2.1, 2.46, 2.4163636363636365)","(26.0, 80.0, 55.0)","(13.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 23.0, 18.25)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:05:10.047322,"(10.0, 25.0, 19.75)","(7.5, 14.0, 12.285714285714286)","(41.0, 99999, 99990)","(2.1, 2.46, 2.4347368421052633)","(26.0, 80.0, 55.0)","(13.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 22.0, 19.833333333333332)","(6.5, 8.8, 8.266666666666667)"
15-12-2022 13:05:11.331542,"(10.0, 25.0, 19.75)","(7.5, 13.5, 12.75)","(41.0, 99999, 99990)","(2.1, 2.46, 2.4347368421052633)","(26.0, 80.0, 55.0)","(12.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 21.0, 18.75)","(6.5, 8.8, 8.55)"
15-12-2022 13:05:12.505267,"(10.0, 25.0, 19.75)","(7.5, 13.5, 12.75)","(41.0, 99999, 99990)","(2.1, 2.46, 2.4347368421052633)","(26.0, 80.0, 48.0)","(12.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 20.0, 18.5)","(6.5, 8.8, 8.55)"
15-12-2022 13:05:13.555030,"(10.0, 24.0, 20.4)","(7.5, 13.5, 12.75)","(41.0, 99999, 99990)","(2.1, 2.46, 2.4347368421052633)","(26.0, 80.0, 48.0)","(12.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 19.5, 18.5)","(6.5, 8.8, 8.55)"
15-12-2022 13:05:14.687317,"(10.0, 23.0, 17.333333333333332)","(7.5, 13.5, 12.1875)","(41.0, 99999, 99990)","(2.1, 2.46, 2.437777777777778)","(26.0, 75.0, 46.333333333333336)","(12.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 19.5, 17.785714285714285)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:15.829291,"(10.0, 21.0, 16.666666666666668)","(7.5, 13.5, 12.1875)","(41.0, 99999, 99990)","(2.1, 2.46, 2.414285714285714)","(26.0, 70.0, 44.666666666666664)","(12.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 19.5, 17.785714285714285)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:17.055736,"(10.0, 21.0, 18.0)","(7.5, 13.5, 12.1875)","(41.0, 99999, 99990)","(2.1, 2.46, 2.414285714285714)","(26.0, 70.0, 44.666666666666664)","(12.0, 15.5, 14.214285714285714)","(5.0, 99999, 99990)","(15.0, 19.5, 17.785714285714285)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:18.203686,"(11.0, 20.0, 17.333333333333332)","(8.5, 13.5, 12.1875)","(31.0, 99999, 99990)","(2.1, 2.46, 2.4066666666666667)","(21.0, 70.0, 49.5)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.5, 17.785714285714285)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:19.369383,"(11.0, 20.0, 17.333333333333332)","(8.5, 13.5, 12.1875)","(31.0, 99999, 99990)","(2.1, 2.46, 2.4066666666666667)","(21.0, 65.0, 49.5)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.5, 18.5)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:20.458825,"(11.0, 20.0, 17.333333333333332)","(8.5, 13.5, 12.1875)","(31.0, 99999, 99990)","(2.1, 2.46, 2.4066666666666667)","(21.0, 65.0, 49.5)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.0, 18.5)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:21.566645,"(11.0, 20.0, 17.333333333333332)","(8.5, 13.5, 12.1875)","(31.0, 99999, 99990)","(2.1, 2.46, 2.4066666666666667)","(21.0, 65.0, 44.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.0, 16.75)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:22.651214,"(11.0, 20.0, 17.333333333333332)","(8.5, 13.5, 13.125)","(31.0, 99999, 99990)","(2.1, 2.46, 2.4066666666666667)","(21.0, 60.0, 49.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.0, 16.5)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:23.751472,"(10.0, 20.0, 17.333333333333332)","(8.5, 16.5, 15.375)","(31.0, 99999, 99990)","(2.1, 2.46, 2.417333333333333)","(21.0, 60.0, 53.714285714285715)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 18.5, 16.5)","(6.5, 8.8, 8.600000000000001)"
15-12-2022 13:05:24.887824,"(10.0, 20.0, 17.333333333333332)","(8.5, 16.5, 15.166666666666666)","(31.0, 99999, 99990)","(2.1, 2.46, 2.566666666666667)","(21.0, 60.0, 54.5)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 18.5, 18.0)","(6.5, 8.8, 8.711111111111112)"
15-12-2022 13:05:25.958995,"(10.0, 20.0, 16.571428571428573)","(8.5, 16.5, 15.8)","(31.0, 99999, 99990)","(2.1, 2.7, 2.566666666666667)","(21.0, 60.0, 51.25)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.5, 18.0)","(6.5, 8.8, 8.711111111111112)"
15-12-2022 13:05:27.084064,"(10.0, 19.5, 17.166666666666668)","(8.5, 16.5, 15.8)","(31.0, 99999, 99990)","(2.1, 2.7, 2.52)","(21.0, 55.0, 70.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.5, 19.3)","(6.5, 8.8, 8.711111111111112)"
15-12-2022 13:05:28.527139,"(10.0, 19.5, 17.166666666666668)","(8.5, 16.5, 14.833333333333334)","(31.0, 99999, 99990)","(2.1, 2.62, 2.565)","(21.0, 80.0, 55.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.5, 19.3)","(6.5, 8.8, 8.711111111111112)"
15-12-2022 13:05:29.763327,"(10.0, 19.5, 17.166666666666668)","(8.5, 15.5, 14.833333333333334)","(31.0, 99999, 99990)","(2.1, 2.62, 2.5414285714285714)","(21.0, 65.0, 55.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 19.5, 21.763157894736842)","(6.5, 8.8, 8.6)"
15-12-2022 13:05:30.989190,"(10.0, 19.5, 17.166666666666668)","(8.5, 16.0, 15.166666666666666)","(31.0, 99999, 99990)","(2.1, 2.62, 2.4699999999999998)","(21.0, 60.0, 70.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 22.0, 21.763157894736842)","(6.5, 9.0, 8.3)"
15-12-2022 13:05:32.419357,"(10.0, 19.0, 16.6)","(8.5, 15.5, 15.5)","(31.0, 99999, 99990)","(2.1, 2.62, 2.6342857142857143)","(21.0, 80.0, 62.5)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 22.0, 21.763157894736842)","(6.5, 8.8, 8.6)"
15-12-2022 13:05:33.692407,"(10.0, 19.0, 14.6)","(8.5, 16.5, 15.5)","(31.0, 99999, 99990)","(2.1, 2.72, 2.6342857142857143)","(26.0, 100.0, 62.5)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 22.0, 21.763157894736842)","(6.5, 9.0, 8.6)"
15-12-2022 13:05:35.041584,"(10.0, 19.0, 14.6)","(8.5, 16.5, 15.5)","(31.0, 99999, 99990)","(2.1, 2.58, 2.5533333333333332)","(26.0, 120.0, 100.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 22.0, 20.666666666666668)","(6.5, 9.0, 8.48)"
15-12-2022 13:05:36.245031,"(10.0, 18.0, 15.75)","(8.5, 16.5, 14.7)","(31.0, 99999, 99990)","(2.1, 2.58, 2.49)","(26.0, 120.0, 125.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 22.0, 19.5)","(6.5, 8.8, 8.3)"
15-12-2022 13:05:37.434424,"(10.0, 18.0, 15.1875)","(8.5, 16.5, 14.166666666666666)","(31.0, 99999, 99990)","(2.1, 2.56, 2.4475)","(26.0, 210.0, 125.0)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 21.0, 18.857142857142858)","(6.5, 8.8, 8.622222222222224)"
15-12-2022 13:05:38.565016,"(10.0, 18.0, 15.1875)","(8.5, 16.0, 14.214285714285714)","(31.0, 99999, 99990)","(2.1, 2.54, 2.37)","(26.0, 190.0, 95.71428571428572)","(12.0, 15.5, 14.214285714285714)","(4.8, 99999, 99990)","(13.0, 21.0, 20.23913043478261)","(6.5, 8.8, 8.622222222222224)"
15-12-2022 13:05:39.655445,"(10.0, 16.0, 14.571428571428571)","(8.5, 16.0, 14.214285714285714)","(31.0, 99999, 99990)","(2.1, 2.38, 2.366046511627907)","(26.0, 170.0, 120.0)","(12.0, 15.5, 14.375)","(4.8, 99999, 99990)","(13.0, 21.0, 18.5)","(6.5, 8.8, 8.5)"
15-12-2022 13:05:40.899352,"(10.0, 13.5, 13.0)","(8.5, 16.0, 14.214285714285714)","(31.0, 99999, 99990)","(2.1, 2.38, 2.366046511627907)","(26.0, 160.0, 85.0)","(12.0, 15.5, 15.0)","(4.8, 99999, 99990)","(13.0, 21.0, 18.5)","(6.5, 8.8, 8.65)"
15-12-2022 13:05:42.112484,"(10.0, 16.0, 12.88888888888889)","(8.5, 16.0, 14.75)","(31.0, 99999, 99990)","(2.1, 2.38, 2.366046511627907)","(26.0, 160.0, 85.0)","(12.0, 15.5, 14.75)","(4.8, 99999, 99990)","(13.0, 21.0, 19.5)","(6.5, 8.8, 8.8)"
15-12-2022 13:05:43.275044,"(10.0, 16.0, 13.454545454545455)","(8.5, 15.5, 13.75)","(31.0, 99999, 99990)","(2.1, 2.38, 2.366046511627907)","(26.0, 160.0, 85.0)","(12.0, 15.5, 14.75)","(4.8, 99999, 99990)","(13.0, 20.0, 19.285714285714285)","(6.5, 9.0, 8.5)"
15-12-2022 13:05:44.592092,"(10.0, 16.0, 13.666666666666666)","(8.5, 15.5, 13.571428571428571)","(31.0, 99999, 99990)","(2.1, 2.38, 2.2268354430379746)","(26.0, 160.0, 106.66666666666667)","(12.0, 15.5, 14.75)","(4.8, 99999, 99990)","(13.0, 20.0, 19.285714285714285)","(6.5, 9.4, 8.642105263157895)"
15-12-2022 13:05:45.837091,"(10.0, 16.0, 14.0)","(8.5, 15.5, 13.8125)","(31.0, 99999, 99990)","(2.1, 2.28, 2.2808333333333333)","(26.0, 140.0, 104.0)","(12.0, 15.5, 14.75)","(4.8, 99999, 99990)","(13.0, 20.0, 19.285714285714285)","(6.5, 9.4, 8.559999999999999)"
15-12-2022 13:05:47.132966,"(10.0, 16.0, 13.714285714285714)","(8.5, 15.5, 13.25)","(31.0, 99999, 99990)","(2.1, 2.38, 2.4466666666666668)","(26.0, 120.0, 71.25)","(12.0, 15.5, 14.75)","(4.8, 99999, 99990)","(13.0, 20.0, 19.285714285714285)","(6.5, 9.4, 8.466666666666667)"
15-12-2022 13:05:48.389212,"(10.0, 16.0, 12.88888888888889)","(8.5, 15.5, 13.25)","(31.0, 99999, 99990)","(2.1, 2.5, 2.4466666666666668)","(26.0, 120.0, 71.25)","(12.0, 15.5, 14.9375)","(4.8, 99999, 99990)","(13.0, 20.0, 18.7)","(6.5, 9.4, 8.763636363636364)"
15-12-2022 13:05:49.652157,"(11.0, 15.5, 14.145833333333334)","(9.0, 15.5, 14.428571428571429)","(31.0, 99999, 99990)","(2.1, 2.36, 2.3099999999999996)","(26.0, 120.0, 76.66666666666666)","(12.0, 15.5, 14.9375)","(4.8, 99999, 99990)","(13.0, 19.5, 18.7)","(6.5, 9.4, 8.622222222222222)"
15-12-2022 13:05:50.914306,"(11.0, 15.5, 14.131578947368421)","(9.0, 15.5, 14.0)","(31.0, 99999, 99990)","(2.1, 2.36, 2.3225)","(26.0, 120.0, 76.66666666666666)","(12.0, 15.5, 18.285714285714285)","(4.8, 99999, 99990)","(13.0, 19.5, 18.7)","(6.5, 9.4, 8.581818181818182)"
15-12-2022 13:05:52.206797,"(10.0, 15.5, 14.131578947368421)","(9.0, 15.5, 14.428571428571429)","(31.0, 99999, 99990)","(2.05, 2.36, 2.1833333333333336)","(31.0, 120.0, 80.83333333333333)","(12.0, 26.0, 20.0)","(4.8, 99999, 99990)","(14.0, 19.5, 24.833333333333332)","(7.0, 9.4, 8.933333333333334)"
15-12-2022 13:05:53.430485,"(10.0, 15.0, 14.625)","(9.0, 15.5, 14.428571428571429)","(31.0, 99999, 99990)","(2.05, 2.24, 2.1833333333333336)","(31.0, 110.0, 80.83333333333333)","(12.0, 21.0, 20.0)","(4.8, 99999, 99990)","(14.0, 28.0, 24.833333333333332)","(7.0, 9.2, 8.933333333333334)"
15-12-2022 13:05:54.662723,"(10.0, 15.0, 14.75)","(9.0, 15.5, 14.0)","(31.0, 99999, 99990)","(2.05, 2.24, 2.1956521739130435)","(31.0, 110.0, 75.0)","(12.0, 21.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 28.0, 22.0625)","(7.0, 9.2, 8.745454545454544)"
15-12-2022 13:05:55.801465,"(10.0, 16.0, 14.75)","(9.0, 15.5, 14.0)","(31.0, 99999, 99990)","(2.05, 2.24, 2.1956521739130435)","(31.0, 100.0, 75.0)","(12.0, 21.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 28.0, 22.0625)","(7.0, 9.2, 8.745454545454544)"
15-12-2022 13:05:56.979608,"(10.0, 16.0, 14.75)","(9.0, 15.5, 14.0)","(31.0, 99999, 99990)","(2.05, 2.24, 2.1956521739130435)","(31.0, 100.0, 75.0)","(12.0, 21.0, 17.88888888888889)","(4.8, 99999, 99990)","(14.0, 28.0, 22.0625)","(7.0, 9.2, 8.745454545454544)"
15-12-2022 13:05:58.250966,"(10.0, 16.0, 14.928571428571429)","(9.0, 15.5, 14.0)","(31.0, 99999, 99990)","(2.05, 2.22, 2.182926829268293)","(31.0, 100.0, 75.0)","(12.0, 19.5, 18.0)","(4.8, 99999, 99990)","(14.0, 26.0, 20.25)","(7.0, 9.2, 8.866666666666667)"
15-12-2022 13:05:59.676473,"(10.0, 15.5, 14.5625)","(9.0, 18.5, 14.333333333333334)","(31.0, 99999, 99990)","(2.05, 2.18, 2.1607058823529415)","(31.0, 100.0, 92.5)","(12.0, 18.5, 17.5)","(4.8, 99999, 99990)","(14.0, 24.0, 20.142857142857142)","(7.0, 9.2, 8.5)"
15-12-2022 13:06:00.915665,"(10.0, 29.0, 20.714285714285715)","(9.0, 18.0, 14.785714285714286)","(31.0, 99999, 99990)","(2.05, 2.22, 2.168780487804878)","(31.0, 100.0, 95.0)","(12.0, 18.0, 17.5)","(4.8, 99999, 99990)","(14.0, 24.0, 20.666666666666668)","(7.0, 9.4, 8.95)"
15-12-2022 13:06:02.097902,"(10.0, 29.0, 16.555555555555557)","(9.0, 18.0, 14.785714285714286)","(31.0, 99999, 99990)","(2.05, 2.22, 2.168780487804878)","(31.0, 100.0, 166.0)","(12.0, 18.0, 17.892857142857142)","(4.8, 99999, 99990)","(14.0, 23.0, 22.0)","(7.0, 9.2, 8.661538461538461)"
15-12-2022 13:06:03.328070,"(10.0, 25.0, 17.083333333333332)","(9.0, 17.5, 16.7)","(31.0, 99999, 99990)","(2.05, 2.22, 2.168780487804878)","(31.0, 180.0, 112.0)","(12.0, 18.0, 17.892857142857142)","(4.8, 99999, 99990)","(14.0, 23.0, 22.142857142857142)","(7.0, 9.2, 8.661538461538461)"
15-12-2022 13:06:04.552249,"(10.0, 25.0, 17.083333333333332)","(9.0, 17.5, 16.7)","(31.0, 99999, 99990)","(2.05, 2.22, 2.164)","(31.0, 120.0, 112.0)","(12.0, 18.0, 17.892857142857142)","(4.8, 99999, 99990)","(14.0, 23.0, 22.142857142857142)","(7.0, 9.2, 8.8)"
15-12-2022 13:06:05.773275,"(10.0, 25.0, 17.875)","(9.0, 17.5, 16.7)","(31.0, 99999, 99990)","(2.05, 2.22, 2.1855172413793107)","(31.0, 120.0, 112.0)","(12.0, 18.0, 17.892857142857142)","(4.8, 99999, 99990)","(14.0, 23.0, 22.142857142857142)","(7.0, 9.0, 8.8)"
15-12-2022 13:06:06.933475,"(10.0, 25.0, 19.6)","(9.0, 17.5, 16.7)","(31.0, 99999, 99990)","(2.05, 2.2, 2.2342372881355934)","(31.0, 120.0, 112.0)","(12.0, 18.0, 17.892857142857142)","(4.8, 99999, 99990)","(14.0, 23.0, 22.142857142857142)","(7.0, 9.0, 8.8)"
15-12-2022 13:06:08.133502,"(11.0, 24.0, 17.035714285714285)","(9.0, 17.5, 16.7)","(31.0, 99999, 99990)","(1.95, 2.24, 2.2199999999999998)","(31.0, 120.0, 97.27272727272727)","(13.0, 18.0, 17.875)","(4.8, 99999, 99990)","(14.0, 23.0, 21.428571428571427)","(7.0, 9.0, 8.8)"
15-12-2022 13:06:09.316877,"(12.0, 23.0, 19.911764705882355)","(9.0, 17.5, 17.15)","(31.0, 99999, 99990)","(1.95, 2.28, 2.26)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.5)","(4.8, 99999, 99990)","(14.0, 22.0, 21.636363636363637)","(7.0, 9.0, 8.88)"
15-12-2022 13:06:10.468993,"(12.0, 23.0, 18.0)","(9.0, 17.5, 17.15)","(31.0, 99999, 99990)","(1.95, 2.28, 2.26)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.666666666666668)","(4.8, 99999, 99990)","(14.0, 22.0, 24.11111111111111)","(7.0, 9.0, 9.054545454545455)"
15-12-2022 13:06:11.636285,"(12.0, 23.0, 15.916666666666666)","(9.0, 17.5, 15.1875)","(31.0, 99999, 99990)","(1.95, 2.28, 2.22)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.666666666666668)","(4.8, 99999, 99990)","(14.0, 25.0, 24.2)","(7.0, 9.2, 8.733333333333334)"
15-12-2022 13:06:12.850499,"(12.0, 23.0, 16.928571428571427)","(9.0, 20.0, 15.1875)","(31.0, 99999, 99990)","(1.95, 2.28, 2.22)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.857142857142858)","(4.8, 99999, 99990)","(14.0, 25.0, 24.2)","(7.0, 9.4, 9.054545454545455)"
15-12-2022 13:06:13.979760,"(12.0, 23.0, 19.136363636363637)","(9.0, 20.0, 16.791666666666668)","(31.0, 99999, 99990)","(1.95, 2.26, 2.14)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.857142857142858)","(4.8, 99999, 99990)","(14.0, 25.0, 24.2)","(7.0, 9.2, 9.054545454545455)"
15-12-2022 13:06:15.114316,"(12.0, 23.0, 19.136363636363637)","(9.0, 20.0, 16.791666666666668)","(31.0, 99999, 99990)","(1.95, 2.26, 2.14)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.857142857142858)","(4.8, 99999, 99990)","(14.0, 25.0, 24.2)","(7.0, 9.2, 9.054545454545455)"
15-12-2022 13:06:16.359557,"(12.0, 23.0, 17.0)","(9.0, 19.5, 16.125)","(31.0, 99999, 99990)","(1.95, 2.24, 2.158823529411765)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.857142857142858)","(4.8, 99999, 99990)","(14.0, 24.0, 23.4)","(7.0, 9.2, 8.953846153846154)"
15-12-2022 13:06:17.518131,"(12.0, 23.0, 18.5)","(9.0, 19.0, 16.5)","(31.0, 99999, 99990)","(1.95, 2.2, 2.158823529411765)","(31.0, 110.0, 97.27272727272727)","(13.0, 18.0, 17.9)","(4.8, 99999, 99990)","(14.0, 24.0, 23.4)","(7.0, 9.2, 8.953846153846154)"
15-12-2022 13:06:18.752016,"(12.0, 22.0, 18.75)","(9.0, 19.0, 16.5)","(31.0, 99999, 99990)","(1.95, 2.2, 2.1833333333333336)","(31.0, 100.0, 69.5)","(13.0, 18.0, 17.928571428571427)","(4.8, 99999, 99990)","(14.0, 24.0, 23.4)","(7.0, 9.2, 9.054545454545455)"
15-12-2022 13:06:19.942996,"(12.0, 21.0, 18.25)","(9.0, 19.0, 16.5)","(31.0, 99999, 99990)","(1.95, 2.2, 2.1924528301886794)","(31.0, 95.0, 75.4)","(13.0, 18.0, 17.928571428571427)","(4.8, 99999, 99990)","(14.0, 24.0, 23.4)","(7.0, 9.2, 9.054545454545455)"
15-12-2022 13:06:21.105564,"(12.0, 21.0, 17.071428571428573)","(10.0, 18.5, 15.342105263157894)","(31.0, 99999, 99990)","(1.95, 2.2, 2.1924528301886794)","(31.0, 95.0, 71.5)","(13.0, 18.0, 17.928571428571427)","(4.8, 99999, 99990)","(14.0, 24.0, 22.666666666666668)","(7.0, 9.2, 9.054545454545455)"
15-12-2022 13:06:22.273992,"(12.0, 21.0, 17.071428571428573)","(10.0, 18.0, 17.3)","(31.0, 99999, 99990)","(1.95, 2.16, 2.125714285714286)","(31.0, 95.0, 72.5)","(13.0, 18.0, 17.928571428571427)","(4.8, 99999, 99990)","(14.0, 24.0, 22.666666666666668)","(7.0, 9.2, 9.054545454545455)"
15-12-2022 13:06:23.466896,"(12.0, 21.0, 17.071428571428573)","(10.0, 18.0, 16.5)","(31.0, 99999, 99990)","(1.95, 2.16, 2.194545454545455)","(31.0, 95.0, 83.75)","(13.0, 18.0, 17.928571428571427)","(4.8, 99999, 99990)","(14.0, 24.0, 22.666666666666668)","(7.0, 9.2, 8.88888888888889)"
15-12-2022 13:06:24.675805,"(12.0, 20.0, 16.25)","(10.0, 18.0, 15.1875)","(31.0, 99999, 99990)","(1.95, 2.22, 2.162857142857143)","(31.0, 95.0, 83.75)","(13.0, 18.0, 20.625)","(4.8, 99999, 99990)","(14.0, 24.0, 23.0)","(7.0, 9.2, 8.533333333333333)"
15-12-2022 13:06:25.902711,"(12.0, 20.0, 15.821428571428571)","(10.0, 18.0, 15.65625)","(31.0, 99999, 99990)","(1.95, 2.18, 2.162857142857143)","(31.0, 95.0, 83.75)","(13.0, 21.0, 18.941176470588236)","(4.8, 99999, 99990)","(14.0, 26.0, 22.5)","(7.0, 9.2, 8.872727272727273)"
15-12-2022 13:06:27.102219,"(12.0, 20.0, 15.210526315789473)","(10.0, 18.0, 16.075)","(31.0, 99999, 99990)","(1.95, 2.18, 2.239648682559599)","(31.0, 95.0, 83.75)","(13.0, 20.0, 19.166666666666668)","(4.8, 99999, 99990)","(14.0, 26.0, 22.5)","(7.0, 9.2, 8.866666666666665)"
15-12-2022 13:06:28.325264,"(12.0, 15.5, 14.75)","(10.0, 18.0, 17.61111111111111)","(31.0, 99999, 99990)","(1.95, 2.24, 2.2554098360655734)","(31.0, 95.0, 83.75)","(13.0, 19.5, 19.166666666666668)","(4.8, 99999, 99990)","(14.0, 26.0, 22.5)","(7.0, 9.2, 8.272727272727273)"
15-12-2022 13:06:29.561291,"(12.0, 15.5, 14.75)","(10.0, 18.0, 16.653846153846153)","(31.0, 99999, 99990)","(1.95, 2.26, 2.2755555555555556)","(31.0, 95.0, 83.75)","(13.0, 19.5, 19.2)","(4.8, 99999, 99990)","(14.0, 26.0, 22.5)","(7.0, 9.0, 8.11111111111111)"
15-12-2022 13:06:30.744117,"(12.0, 15.5, 14.75)","(10.0, 18.0, 16.0)","(41.0, 99999, 99990)","(1.95, 2.3, 2.2638461538461536)","(31.0, 95.0, 83.75)","(13.0, 19.5, 19.333333333333332)","(4.6, 99999, 99990)","(15.0, 25.0, 22.5)","(7.0, 9.0, 8.272727272727273)"
