,Chi Lin,Big Time Pacman,Big Time Brynley,Big Time Express,Joan Jet,Big Time Foxy,Opawa Andy
16-12-2022 12:46:32.716005,"(21.0, 210.0, 115.0)","(2.15, 3.1, 2.41)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 17.755555555555556)"
16-12-2022 12:46:33.708252,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.403076923076923)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 309.0)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 17.755555555555556)"
16-12-2022 12:46:34.765815,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.403076923076923)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:35.821591,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.403076923076923)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:36.833755,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.60551724137931)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:37.837279,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.60551724137931)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:38.833237,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.60551724137931)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 14.100000000000001)"
16-12-2022 12:46:39.844133,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.628235294117647)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 21.0, 12.466666666666667)"
16-12-2022 12:46:40.830639,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.628235294117647)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 23.0, 13.100000000000001)"
16-12-2022 12:46:41.736613,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.628235294117647)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 13.100000000000001)"
16-12-2022 12:46:42.662907,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.628235294117647)","(2.3, 3.2, 3.0610526315789475)","(7.5, 15.0, 11.742857142857144)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 17.57777777777778)"
16-12-2022 12:46:43.574436,"(21.0, 210.0, 115.0)","(2.15, 3.15, 3.0444444444444443)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 16.2)"
16-12-2022 12:46:44.519838,"(21.0, 210.0, 115.0)","(2.15, 3.15, 3.0444444444444443)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 13.100000000000001)"
16-12-2022 12:46:45.434233,"(21.0, 210.0, 115.0)","(2.15, 3.15, 3.0444444444444443)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 13.100000000000001)"
16-12-2022 12:46:46.339918,"(21.0, 210.0, 115.0)","(2.15, 3.15, 3.0444444444444443)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 13.100000000000001)"
16-12-2022 12:46:47.253374,"(21.0, 210.0, 115.0)","(2.15, 3.15, 3.0444444444444443)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 13.100000000000001)"
16-12-2022 12:46:48.208684,"(21.0, 210.0, 115.0)","(2.15, 3.15, 3.0444444444444443)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 13.100000000000001)"
16-12-2022 12:46:49.163201,"(21.0, 210.0, 115.0)","(2.15, 3.15, 3.0444444444444443)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 13.100000000000001)"
16-12-2022 12:46:50.361568,"(21.0, 210.0, 115.0)","(2.15, 3.1, 2.7877551020408164)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.0, 15.400000000000002)"
16-12-2022 12:46:51.332330,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.6479999999999997)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.400000000000002)"
16-12-2022 12:46:52.267582,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.6479999999999997)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.400000000000002)"
16-12-2022 12:46:53.324392,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.6479999999999997)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.400000000000002)"
16-12-2022 12:46:54.302624,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.6479999999999997)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.400000000000002)"
16-12-2022 12:46:55.236026,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.6479999999999997)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 18.19)"
16-12-2022 12:46:56.147638,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.6479999999999997)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.466666666666667)"
16-12-2022 12:46:57.122287,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.6479999999999997)","(2.3, 3.2, 2.822857142857143)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.466666666666667)"
16-12-2022 12:46:58.072842,"(21.0, 210.0, 115.0)","(2.15, 2.76, 2.4276923076923076)","(2.3, 3.2, 2.8775)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.466666666666667)"
16-12-2022 12:46:58.968727,"(21.0, 210.0, 115.0)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.2, 2.8775)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.466666666666667)"
16-12-2022 12:46:59.858176,"(21.0, 210.0, 115.0)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.2, 2.8775)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.466666666666667)"
16-12-2022 12:47:00.764033,"(21.0, 210.0, 115.0)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.2, 2.8775)","(7.5, 15.0, 12.927272727272728)","(41.0, 400.0, 359.55555555555554)","(21.0, 230.0, 192.03703703703704)","(7.0, 19.5, 15.466666666666667)"
16-12-2022 12:47:01.716313,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.2, 3.0425)","(7.5, 15.0, 10.777777777777779)","(41.0, 400.0, 220.0)","(21.0, 220.0, 109.14285714285714)","(7.0, 19.5, 16.92)"
16-12-2022 12:47:02.639039,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.25, 2.9109523809523807)","(7.5, 15.0, 10.777777777777779)","(41.0, 400.0, 220.0)","(21.0, 220.0, 109.14285714285714)","(7.0, 19.5, 16.92)"
16-12-2022 12:47:03.559403,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.5, 2.832307692307692)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 109.14285714285714)","(7.0, 19.5, 16.92)"
16-12-2022 12:47:04.531557,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.35, 2.9505882352941177)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 109.14285714285714)","(7.0, 19.5, 16.92)"
16-12-2022 12:47:05.469537,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.4, 2.780952380952381)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 109.14285714285714)","(7.0, 19.5, 13.149999999999999)"
16-12-2022 12:47:06.479589,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.333636363636364)","(2.3, 3.4, 2.780952380952381)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 142.39999999999998)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:07.399096,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.780952380952381)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 142.39999999999998)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:08.306609,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.747826086956522)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 142.39999999999998)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:09.268225,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.747826086956522)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 109.45454545454547)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:10.613541,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.5352941176470587)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:11.590259,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.5352941176470587)","(7.5, 14.5, 12.133333333333333)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:12.575444,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.745454545454545)","(7.5, 14.5, 10.24)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:13.624554,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.742857142857143)","(7.5, 14.5, 10.24)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:14.593859,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.65)","(7.5, 14.5, 10.24)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:15.620239,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.584375)","(7.5, 14.5, 9.981818181818182)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:16.670261,"(21.0, 210.0, 39.9)","(2.15, 2.5, 2.3200000000000003)","(2.3, 3.4, 2.584375)","(7.5, 14.5, 9.981818181818182)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 19.5, 16.325)"
16-12-2022 12:47:17.691088,"(21.0, 210.0, 39.9)","(2.15, 3.1, 2.4045454545454548)","(2.3, 3.4, 2.584375)","(7.5, 14.5, 9.981818181818182)","(41.0, 400.0, 220.0)","(21.0, 220.0, 150.71428571428572)","(7.0, 19.5, 15.963636363636361)"
16-12-2022 12:47:18.617588,"(21.0, 210.0, 39.9)","(2.15, 3.05, 2.377083333333333)","(2.3, 3.35, 2.670909090909091)","(7.5, 14.5, 11.223076923076924)","(41.0, 400.0, 220.0)","(21.0, 220.0, 150.71428571428572)","(7.0, 18.0, 15.963636363636361)"
16-12-2022 12:47:19.574891,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.416666666666667)","(2.3, 3.35, 2.9855)","(7.5, 9.4, 8.476923076923077)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 18.0, 13.11111111111111)"
16-12-2022 12:47:20.553117,"(21.0, 210.0, 39.9)","(2.15, 2.72, 2.416666666666667)","(2.3, 3.35, 2.631818181818182)","(7.5, 14.0, 11.866666666666667)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 18.0, 11.82857142857143)"
16-12-2022 12:47:21.540115,"(21.0, 210.0, 39.9)","(2.15, 2.68, 2.309090909090909)","(2.3, 3.3, 3.12)","(7.5, 13.5, 10.65)","(41.0, 400.0, 220.0)","(21.0, 220.0, 160.30769230769232)","(7.0, 18.0, 14.676923076923078)"
16-12-2022 12:47:22.514898,"(21.0, 210.0, 69.0)","(2.15, 2.68, 2.309090909090909)","(2.3, 3.3, 2.9)","(7.5, 13.5, 10.65)","(41.0, 400.0, 220.0)","(21.0, 220.0, 167.23076923076923)","(7.0, 18.0, 16.03636363636364)"
16-12-2022 12:47:23.499655,"(21.0, 210.0, 69.0)","(2.15, 2.68, 2.2224)","(2.3, 3.35, 2.7045454545454546)","(7.5, 13.5, 9.833333333333334)","(41.0, 400.0, 220.0)","(21.0, 230.0, 167.23076923076923)","(7.0, 18.0, 16.03636363636364)"
16-12-2022 12:47:24.512049,"(21.0, 210.0, 89.14285714285714)","(2.15, 2.62, 2.436)","(2.3, 3.35, 2.986842105263158)","(7.5, 13.5, 9.7)","(41.0, 400.0, 310.5)","(21.0, 230.0, 167.23076923076923)","(7.0, 18.0, 16.03636363636364)"
16-12-2022 12:47:25.495574,"(21.0, 210.0, 89.14285714285714)","(2.15, 2.62, 2.203125)","(2.3, 3.35, 2.740909090909091)","(7.5, 13.0, 11.125)","(41.0, 400.0, 364.0)","(21.0, 230.0, 184.66666666666669)","(7.0, 18.0, 16.03636363636364)"
16-12-2022 12:47:26.440485,"(21.0, 210.0, 89.14285714285714)","(2.15, 2.62, 2.203125)","(2.3, 3.35, 2.8685185185185187)","(7.5, 12.5, 11.461538461538462)","(41.0, 400.0, 364.0)","(21.0, 230.0, 184.66666666666669)","(7.0, 18.0, 16.212500000000002)"
16-12-2022 12:47:27.458752,"(21.0, 200.0, 149.14285714285714)","(2.15, 2.58, 2.22)","(2.3, 3.35, 2.956060606060606)","(7.5, 11.5, 10.5)","(41.0, 400.0, 364.0)","(21.0, 230.0, 184.66666666666669)","(7.0, 17.5, 15.211111111111112)"
16-12-2022 12:47:28.482168,"(21.0, 160.0, 37.333333333333336)","(2.15, 2.56, 2.3080000000000003)","(2.3, 3.35, 2.956060606060606)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 364.0)","(21.0, 230.0, 184.66666666666669)","(7.0, 17.5, 15.211111111111112)"
16-12-2022 12:47:29.532352,"(21.0, 160.0, 37.333333333333336)","(2.15, 2.54, 2.3505263157894736)","(2.3, 3.35, 3.0094594594594595)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 364.0)","(21.0, 230.0, 184.66666666666669)","(7.0, 17.5, 14.066666666666666)"
16-12-2022 12:47:30.480704,"(21.0, 160.0, 37.333333333333336)","(2.15, 2.52, 2.271034482758621)","(2.3, 3.3, 3.011111111111111)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 364.0)","(21.0, 230.0, 184.66666666666669)","(7.0, 17.5, 14.066666666666666)"
16-12-2022 12:47:31.440187,"(21.0, 160.0, 37.333333333333336)","(2.15, 2.52, 2.271034482758621)","(2.3, 3.3, 3.2527272727272725)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 364.0)","(21.0, 250.0, 222.0)","(7.0, 17.5, 14.066666666666666)"
16-12-2022 12:47:32.506849,"(21.0, 160.0, 37.333333333333336)","(2.15, 2.52, 2.271034482758621)","(2.3, 3.3, 3.2199999999999998)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 364.0)","(21.0, 250.0, 222.0)","(7.0, 17.5, 14.066666666666666)"
16-12-2022 12:47:33.555894,"(21.0, 160.0, 81.14285714285714)","(2.15, 2.5, 2.2733333333333334)","(2.3, 3.4, 3.11)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 364.0)","(21.0, 250.0, 222.0)","(7.0, 17.5, 14.066666666666666)"
16-12-2022 12:47:34.568205,"(21.0, 160.0, 81.14285714285714)","(2.15, 2.48, 2.257241379310345)","(2.3, 3.4, 3.0533333333333332)","(7.5, 11.5, 9.818181818181818)","(41.0, 400.0, 364.0)","(21.0, 250.0, 222.0)","(7.0, 17.5, 14.066666666666666)"
16-12-2022 12:47:35.658323,"(21.0, 160.0, 81.14285714285714)","(2.15, 2.48, 2.257241379310345)","(2.3, 3.4, 3.073529411764706)","(7.5, 11.5, 10.266666666666666)","(41.0, 400.0, 364.0)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.440000000000001)"
16-12-2022 12:47:36.645799,"(21.0, 160.0, 81.14285714285714)","(2.15, 2.46, 2.308421052631579)","(2.3, 3.35, 3.162)","(7.5, 11.5, 10.266666666666666)","(41.0, 400.0, 364.0)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.816666666666666)"
16-12-2022 12:47:37.685667,"(21.0, 160.0, 81.14285714285714)","(2.15, 2.46, 2.308421052631579)","(2.35, 3.35, 3.085294117647059)","(7.5, 11.5, 9.385714285714286)","(41.0, 400.0, 328.8)","(21.0, 250.0, 222.0)","(7.0, 17.5, 13.54)"
16-12-2022 12:47:38.598572,"(21.0, 160.0, 60.36363636363637)","(2.15, 2.46, 2.2161904761904765)","(2.35, 3.35, 3.1545454545454548)","(7.5, 11.5, 9.385714285714286)","(41.0, 400.0, 328.8)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:39.563022,"(21.0, 160.0, 38.22222222222222)","(2.15, 2.44, 2.2763636363636364)","(2.35, 3.35, 3.178)","(7.5, 11.5, 8.954545454545455)","(41.0, 400.0, 328.8)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:40.511104,"(21.0, 160.0, 38.22222222222222)","(2.15, 2.44, 2.2763636363636364)","(2.35, 3.35, 3.178)","(7.5, 11.5, 8.954545454545455)","(41.0, 400.0, 328.8)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:41.494291,"(21.0, 160.0, 38.22222222222222)","(2.15, 2.3, 2.2242105263157894)","(2.35, 3.3, 3.142142857142857)","(7.5, 11.5, 8.954545454545455)","(41.0, 400.0, 328.8)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:42.565585,"(21.0, 160.0, 38.22222222222222)","(2.15, 2.3, 2.2242105263157894)","(2.35, 3.3, 3.215)","(7.5, 11.5, 9.944444444444445)","(41.0, 400.0, 340.3333333333333)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:43.576796,"(21.0, 160.0, 38.22222222222222)","(2.15, 2.3, 2.2242105263157894)","(2.35, 3.3, 3.215)","(7.5, 11.5, 9.944444444444445)","(41.0, 400.0, 340.3333333333333)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:44.627490,"(21.0, 140.0, 42.5)","(2.15, 2.3, 2.2242105263157894)","(2.35, 3.3, 3.215)","(7.5, 11.5, 9.944444444444445)","(41.0, 400.0, 340.3333333333333)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:45.672098,"(21.0, 140.0, 55.63636363636363)","(2.15, 2.3, 2.2242105263157894)","(2.35, 3.3, 3.214285714285714)","(7.5, 11.5, 9.944444444444445)","(41.0, 400.0, 340.3333333333333)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:46.755971,"(21.0, 140.0, 68.61538461538461)","(2.15, 2.3, 2.2066666666666666)","(2.35, 3.35, 3.1833333333333336)","(7.5, 11.5, 9.944444444444445)","(41.0, 400.0, 340.3333333333333)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:47.869524,"(21.0, 140.0, 68.61538461538461)","(2.15, 2.3, 2.2066666666666666)","(2.35, 3.35, 3.1833333333333336)","(7.5, 11.5, 9.944444444444445)","(41.0, 400.0, 311.5)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:48.834493,"(21.0, 140.0, 68.61538461538461)","(2.15, 2.3, 2.2066666666666666)","(2.35, 3.4, 3.2607142857142857)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 329.2)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:49.822122,"(21.0, 140.0, 68.61538461538461)","(2.15, 2.3, 2.2066666666666666)","(2.35, 3.4, 3.3133333333333335)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 329.2)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:50.880286,"(21.0, 140.0, 36.888888888888886)","(2.15, 2.3, 2.2066666666666666)","(2.35, 3.4, 3.335)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 329.2)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:51.918043,"(21.0, 140.0, 36.888888888888886)","(2.15, 2.3, 2.2466666666666666)","(2.35, 3.4, 3.335)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 329.2)","(21.0, 250.0, 222.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:52.860566,"(21.0, 140.0, 36.888888888888886)","(2.15, 2.3, 2.2466666666666666)","(2.35, 3.4, 3.335)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 329.2)","(21.0, 250.0, 182.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:53.822502,"(21.0, 140.0, 36.888888888888886)","(2.15, 2.3, 2.2466666666666666)","(2.35, 3.5, 3.285263157894737)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 329.2)","(21.0, 260.0, 182.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:54.919436,"(21.0, 140.0, 36.888888888888886)","(2.15, 2.3, 2.1833333333333336)","(2.35, 3.5, 3.3430379746835444)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 364.40000000000003)","(21.0, 260.0, 182.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:55.947408,"(21.0, 140.0, 36.888888888888886)","(2.15, 2.3, 2.1833333333333336)","(2.35, 3.5, 3.3541176470588234)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 364.40000000000003)","(21.0, 260.0, 182.0)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:56.887208,"(21.0, 140.0, 36.888888888888886)","(2.15, 2.38, 2.3702702702702703)","(2.35, 3.5, 3.363013698630137)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 364.40000000000003)","(21.0, 260.0, 198.42105263157896)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:57.855867,"(21.0, 140.0, 56.36363636363637)","(2.15, 2.38, 2.3702702702702703)","(2.35, 3.4, 3.3692307692307693)","(7.5, 11.5, 10.333333333333334)","(41.0, 400.0, 364.40000000000003)","(21.0, 240.0, 213.25)","(7.0, 17.5, 15.52)"
16-12-2022 12:47:58.883830,"(21.0, 140.0, 63.333333333333336)","(2.15, 2.38, 2.3505747126436782)","(2.35, 3.4, 3.3692307692307693)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 364.40000000000003)","(21.0, 240.0, 104.9090909090909)","(7.0, 17.5, 15.52)"
16-12-2022 12:48:00.091203,"(21.0, 140.0, 63.333333333333336)","(2.15, 2.38, 2.3608955223880597)","(2.35, 3.4, 3.3727272727272726)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 312.0)","(21.0, 150.0, 104.9090909090909)","(7.0, 17.5, 15.52)"
16-12-2022 12:48:01.220207,"(21.0, 140.0, 69.23076923076923)","(2.15, 2.38, 2.3608955223880597)","(2.35, 3.4, 3.3727272727272726)","(7.5, 11.5, 9.4375)","(41.0, 400.0, 360.6666666666667)","(21.0, 150.0, 104.9090909090909)","(7.0, 17.5, 13.7)"
16-12-2022 12:48:02.308585,"(21.0, 140.0, 69.23076923076923)","(2.15, 2.38, 2.3608955223880597)","(2.35, 3.4, 3.3516129032258064)","(7.5, 11.5, 9.299999999999999)","(41.0, 400.0, 367.8181818181818)","(21.0, 150.0, 110.32)","(7.0, 17.5, 11.454545454545455)"
16-12-2022 12:48:03.436002,"(21.0, 140.0, 78.66666666666667)","(2.15, 2.38, 2.360444444444444)","(2.35, 3.6, 3.4214285714285717)","(7.5, 11.5, 9.7)","(41.0, 400.0, 367.8181818181818)","(21.0, 150.0, 110.32)","(7.0, 17.5, 14.399999999999999)"
16-12-2022 12:48:04.628662,"(21.0, 120.0, 69.33333333333333)","(2.15, 2.38, 2.360444444444444)","(2.35, 3.6, 3.4469387755102043)","(7.5, 11.5, 9.299999999999999)","(41.0, 400.0, 367.8181818181818)","(21.0, 150.0, 110.32)","(7.0, 17.5, 16.3375)"
