,Blackwood Echo,My Mate Bluey,Golly Gosh Raja,Talking Raja,Big Joe,Miss Wilder,Tommy Rico
12-01-2023 18:13:38.426612,"(41.0, 210.0, 98.57142857142857)","(6.5, 12.5, 7.681818181818182)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 41.57142857142857)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.229411764705882)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:39.568362,"(41.0, 200.0, 104.0)","(6.5, 12.5, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 41.57142857142857)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.135714285714286)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:40.744399,"(41.0, 190.0, 102.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 41.57142857142857)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1722222222222225)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:41.923660,"(41.0, 180.0, 130.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 59.48275862068965)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1722222222222225)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:42.988471,"(41.0, 180.0, 113.33333333333334)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 51.31578947368421)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.228125)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:43.953342,"(41.0, 180.0, 113.33333333333334)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 51.31578947368421)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.228125)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:45.021957,"(41.0, 170.0, 98.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.228125)","(81.0, 450.0, 211.11111111111111)"
12-01-2023 18:13:46.063775,"(41.0, 160.0, 106.66666666666667)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.228125)","(81.0, 460.0, 315.0)"
12-01-2023 18:13:47.234850,"(41.0, 160.0, 106.66666666666667)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:48.432283,"(41.0, 150.0, 94.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:49.637662,"(41.0, 140.0, 110.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6875609756097563)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:50.785849,"(41.0, 140.0, 100.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.718409090909091)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:51.965287,"(41.0, 140.0, 92.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.7046341463414634)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:53.106141,"(41.0, 140.0, 92.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.7046341463414634)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:54.263272,"(41.0, 140.0, 100.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.7046341463414634)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:55.294867,"(41.0, 120.0, 100.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6702631578947367)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:56.301731,"(41.0, 120.0, 93.33333333333333)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6702631578947367)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:57.412710,"(41.0, 120.0, 93.33333333333333)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6702631578947367)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:58.469677,"(41.0, 100.0, 90.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.6702631578947367)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.275531914893617)","(81.0, 450.0, 315.0)"
12-01-2023 18:13:59.576393,"(41.0, 100.0, 90.0)","(6.5, 11.0, 9.1)","(1.5, 2.14, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.0375)","(81.0, 450.0, 315.0)"
12-01-2023 18:14:00.774904,"(41.0, 100.0, 90.0)","(6.5, 11.0, 9.1)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 450.0, 315.0)"
12-01-2023 18:14:01.889347,"(41.0, 130.0, 88.33333333333333)","(6.5, 11.0, 9.1)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 450.0, 211.11111111111111)"
12-01-2023 18:14:03.029303,"(41.0, 95.0, 87.5)","(6.5, 11.0, 9.1)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:04.164427,"(41.0, 95.0, 87.5)","(6.5, 11.0, 9.1)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:05.316428,"(41.0, 95.0, 87.5)","(6.5, 11.0, 9.1)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:06.432176,"(41.0, 95.0, 87.5)","(6.5, 11.0, 9.1)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:07.509761,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.868965517241378)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:08.599105,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.723076923076924)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:09.686387,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.723076923076924)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:10.680822,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.723076923076924)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:11.722925,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:12.839444,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 1.9825)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:13.933570,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 1.9466666666666668)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:15.015427,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 2.008)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:16.169302,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 2.0357142857142856)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:17.349732,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 2.0357142857142856)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 4.1499999999999995)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:18.431808,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 2.0357142857142856)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.6205882352941177)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:19.496384,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 1.8)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.6205882352941177)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:20.598315,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 1.8)","(21.0, 75.0, 30.9)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.6205882352941177)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:21.720597,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.907692307692308)","(1.5, 2.1, 1.756)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.6205882352941177)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:22.740230,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.66)","(1.5, 2.1, 1.756)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.475)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:23.816059,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.8)","(1.5, 2.1, 1.756)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.475)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:24.871781,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.8)","(1.5, 2.1, 1.756)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.475)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:25.929095,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.8)","(1.5, 2.1, 1.756)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.6205882352941177)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:27.018966,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.8)","(1.5, 2.1, 1.8133333333333332)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.6205882352941177)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:28.204929,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.1, 1.8133333333333332)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.6205882352941177)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:29.479142,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.1, 1.7741176470588236)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.475)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:30.639007,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.08, 1.984)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.475)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:31.841610,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.984)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.475)","(81.0, 460.0, 211.11111111111111)"
12-01-2023 18:14:33.145942,"(41.0, 95.0, 83.0)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.984)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(3.0, 4.3, 3.475)","(81.0, 460.0, 295.55555555555554)"
12-01-2023 18:14:34.324264,"(41.0, 95.0, 59.0)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.832)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 460.0, 150.83333333333334)"
12-01-2023 18:14:35.717531,"(41.0, 95.0, 57.5)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.7523809523809524)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 430.0, 114.70588235294117)"
12-01-2023 18:14:36.898089,"(41.0, 95.0, 57.5)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.7523809523809524)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 430.0, 200.0)"
12-01-2023 18:14:38.080500,"(41.0, 95.0, 79.33333333333333)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.7523809523809524)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:39.174645,"(41.0, 95.0, 79.33333333333333)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.7523809523809524)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:40.317967,"(41.0, 95.0, 79.33333333333333)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.7523809523809524)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:41.483096,"(41.0, 95.0, 79.33333333333333)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.7523809523809524)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:42.504254,"(41.0, 95.0, 79.33333333333333)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.06, 1.7523809523809524)","(21.0, 75.0, 47.4375)","(20.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.475)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:43.616406,"(41.0, 95.0, 81.17647058823529)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.952)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:44.706892,"(41.0, 95.0, 81.94444444444444)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.952)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:45.697356,"(41.0, 95.0, 81.17647058823529)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.952)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:46.854635,"(41.0, 95.0, 81.17647058823529)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:48.027087,"(41.0, 95.0, 81.17647058823529)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:49.138033,"(41.0, 95.0, 81.17647058823529)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:50.267305,"(41.0, 95.0, 79.33333333333334)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:51.628180,"(41.0, 95.0, 79.33333333333334)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:52.867936,"(41.0, 95.0, 79.33333333333334)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.775)","(81.0, 220.0, 200.0)"
12-01-2023 18:14:53.960640,"(41.0, 95.0, 79.33333333333334)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.8722222222222222)","(81.0, 220.0, 160.0)"
12-01-2023 18:14:55.180760,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.8722222222222222)","(81.0, 220.0, 160.0)"
12-01-2023 18:14:56.401181,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 3.8722222222222222)","(81.0, 220.0, 160.0)"
12-01-2023 18:14:57.576063,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:14:58.718758,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:14:59.855543,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:01.004679,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:02.161865,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:03.355060,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:04.566410,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:05.760573,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.765)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 29.666666666666668)","(2.9, 4.3, 4.086111111111111)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:06.933039,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.917948717948718)","(1.5, 2.02, 1.928)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.3, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:08.105773,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.533333333333333)","(1.5, 1.99, 1.928)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:09.235971,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.825)","(1.5, 1.99, 1.928)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:10.319198,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.825)","(1.5, 1.99, 1.928)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 211.07142857142856)"
12-01-2023 18:15:11.461686,"(41.0, 95.0, 76.2)","(6.5, 11.0, 10.92)","(1.5, 1.99, 1.928)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:12.696671,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.92)","(1.5, 1.99, 1.928)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:13.750568,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.92)","(1.5, 1.99, 1.928)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:14.890837,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.92)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:16.063772,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.92)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:17.208545,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.92)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:18.342783,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.92)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:19.495845,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.688888888888888)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 35.05882352941177)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:20.702037,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.711111111111112)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:21.824014,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.711111111111112)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:22.892240,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.711111111111112)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:24.002026,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.903703703703703)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:25.134188,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.903703703703703)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
