,Disguise,Destini Rebel,Lily Luna Potter,Cement Mixer,Tiger Newly,Thats Rare,Paddy The Baddy,Aston Randal
10-01-2023 14:21:36.012075,"(3.4, 4.4, 4.15)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.114285714285715)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 8.0, 7.241666666666666)","(11.0, 19.5, 15.9)"
10-01-2023 14:21:37.412915,"(3.4, 4.4, 4.275)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 6.830075187969925)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 8.0, 7.241666666666666)","(11.0, 19.5, 15.9)"
10-01-2023 14:21:38.944515,"(3.4, 4.4, 4.275)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.6, 6.830075187969925)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 8.0, 7.241666666666666)","(11.0, 19.5, 15.9)"
10-01-2023 14:21:40.349794,"(3.4, 4.4, 4.275)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.6, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 8.0, 7.241666666666666)","(11.0, 19.5, 15.9)"
10-01-2023 14:21:41.680880,"(3.4, 4.4, 4.275)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 8.0, 7.7)","(11.0, 19.5, 15.9)"
10-01-2023 14:21:42.940639,"(3.4, 4.4, 4.185714285714286)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 7.8, 7.7)","(11.0, 19.5, 17.72222222222222)"
10-01-2023 14:21:44.264483,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 7.8, 7.7)","(11.0, 19.5, 17.72222222222222)"
10-01-2023 14:21:46.254707,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.375)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:47.679085,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:48.941923,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:50.232155,"(3.4, 4.4, 4.2846153846153845)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:51.515672,"(3.4, 4.4, 4.2846153846153845)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:52.914731,"(3.4, 4.4, 4.2846153846153845)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:54.301948,"(3.4, 4.4, 4.2846153846153845)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:55.693312,"(3.4, 4.4, 4.2846153846153845)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:57.160327,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:58.589090,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:21:59.936238,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:01.270495,"(3.4, 4.4, 4.35)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 13.863636363636363)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:02.607236,"(3.4, 4.4, 4.333333333333333)","(9.0, 15.5, 12.227272727272727)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:03.913466,"(3.4, 4.4, 4.1499999999999995)","(9.0, 15.5, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:05.229467,"(3.4, 4.4, 4.22)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.45)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:06.692979,"(3.4, 4.4, 4.22)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:08.215726,"(3.4, 4.4, 4.22)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:10.032402,"(3.4, 4.4, 4.22)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:11.714014,"(3.4, 4.4, 4.22)","(9.0, 15.0, 12.666666666666666)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:13.197653,"(3.4, 4.4, 4.325)","(9.0, 15.0, 12.666666666666666)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:14.680234,"(3.4, 4.4, 4.325)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:16.131839,"(3.4, 4.4, 4.325)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.333333333333334)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:17.549572,"(3.4, 4.4, 4.325)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.327272727272727)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:18.921362,"(3.4, 4.4, 4.325)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.327272727272727)","(5.5, 7.8, 7.7)","(11.0, 20.0, 16.4)"
10-01-2023 14:22:20.274245,"(3.4, 4.4, 4.325)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.327272727272727)","(5.5, 7.8, 7.7)","(12.0, 20.0, 16.4)"
10-01-2023 14:22:21.604881,"(3.4, 4.4, 4.325)","(9.0, 15.0, 13.25)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.327272727272727)","(5.5, 7.8, 7.7)","(12.0, 20.0, 16.4)"
10-01-2023 14:22:22.935354,"(3.4, 4.4, 4.325)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.014285714285714)","(9.0, 17.5, 14.0)","(6.5, 10.5, 9.866666666666667)","(4.8, 5.9, 5.327272727272727)","(5.5, 7.8, 7.7)","(12.0, 20.0, 16.4)"
10-01-2023 14:22:24.343967,"(3.4, 4.4, 4.51578947368421)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.184)","(9.0, 17.5, 13.538461538461538)","(6.5, 10.5, 9.125)","(4.8, 5.9, 5.327272727272727)","(5.5, 7.8, 7.7)","(12.0, 20.0, 16.4)"
10-01-2023 14:22:25.719793,"(3.4, 4.6, 4.485714285714286)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.7)","(12.0, 20.0, 16.4)"
10-01-2023 14:22:27.158230,"(3.4, 4.6, 4.485714285714286)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:28.556513,"(3.4, 4.6, 4.485714285714286)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:29.945679,"(3.4, 4.6, 4.485714285714286)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:31.312718,"(3.4, 4.6, 4.51578947368421)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:32.701037,"(3.4, 4.6, 4.51578947368421)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:34.027071,"(3.4, 4.6, 4.51578947368421)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:35.382901,"(3.4, 4.6, 4.51578947368421)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.799999999999999)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:36.769955,"(3.4, 4.6, 4.51578947368421)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.747826086956522)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:38.190631,"(3.4, 4.6, 4.507692307692308)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.690909090909091)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:39.712286,"(3.4, 4.6, 4.507692307692308)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.257142857142857)","(9.0, 17.0, 13.538461538461538)","(6.5, 10.0, 8.666666666666668)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:41.144625,"(3.4, 4.6, 4.514285714285714)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 10.0, 8.830769230769231)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.142857142857142)"
10-01-2023 14:22:42.464113,"(3.4, 4.3, 4.290909090909091)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.8, 9.022222222222222)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.666666666666668)"
10-01-2023 14:22:43.859619,"(3.4, 4.6, 4.4714285714285715)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.8, 9.022222222222222)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.666666666666668)"
10-01-2023 14:22:45.185592,"(3.4, 4.6, 4.4714285714285715)","(9.0, 15.0, 12.083333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.8, 9.022222222222222)","(4.8, 5.9, 5.529411764705882)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 16.666666666666668)"
10-01-2023 14:22:46.688817,"(3.4, 4.6, 4.547058823529412)","(9.0, 15.0, 12.25)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.8, 9.022222222222222)","(4.8, 5.9, 5.5769230769230775)","(5.5, 7.8, 7.745454545454545)","(12.0, 20.0, 17.166666666666668)"
10-01-2023 14:22:48.090541,"(3.4, 4.6, 4.547058823529412)","(9.0, 14.5, 12.25)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.8, 8.711111111111112)","(4.8, 5.9, 5.3315789473684205)","(5.5, 7.8, 7.745454545454545)","(12.0, 19.5, 17.166666666666668)"
10-01-2023 14:22:49.507754,"(3.4, 4.6, 4.535714285714286)","(9.0, 14.5, 12.25)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.8, 8.711111111111112)","(4.8, 5.9, 5.3315789473684205)","(5.5, 7.8, 7.745454545454545)","(12.0, 19.5, 17.166666666666668)"
10-01-2023 14:22:50.969144,"(3.4, 4.6, 4.552631578947368)","(9.0, 14.5, 12.25)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.8, 8.914285714285715)","(4.8, 5.9, 5.3315789473684205)","(5.5, 7.8, 7.745454545454545)","(12.0, 19.5, 17.166666666666668)"
10-01-2023 14:22:52.479756,"(3.4, 4.6, 4.552631578947368)","(9.0, 14.5, 12.25)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.6, 8.914285714285715)","(4.8, 5.9, 5.3315789473684205)","(5.5, 7.8, 7.745454545454545)","(12.0, 19.5, 17.166666666666668)"
10-01-2023 14:22:53.941774,"(3.4, 4.6, 4.552631578947368)","(9.0, 14.5, 12.25)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.6, 8.914285714285715)","(4.8, 5.9, 5.3315789473684205)","(5.5, 7.8, 7.745454545454545)","(12.0, 19.5, 17.166666666666668)"
10-01-2023 14:22:55.334258,"(3.4, 4.6, 4.552631578947368)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.6, 8.611764705882353)","(4.8, 5.9, 5.527586206896552)","(5.5, 7.8, 7.745454545454545)","(12.0, 19.5, 17.166666666666668)"
10-01-2023 14:22:56.745026,"(3.4, 4.6, 4.535714285714286)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.6, 8.700000000000001)","(4.8, 5.9, 5.63)","(5.5, 7.8, 7.745454545454545)","(12.0, 19.5, 17.166666666666668)"
10-01-2023 14:22:58.124833,"(3.4, 4.6, 4.525)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.4, 8.753846153846153)","(4.8, 5.9, 5.63)","(5.5, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:22:59.585108,"(3.4, 4.6, 4.4799999999999995)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.4, 8.753846153846153)","(4.8, 5.9, 5.63)","(5.5, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:01.054111,"(3.4, 4.6, 4.4799999999999995)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.4, 8.753846153846153)","(4.8, 5.9, 5.63)","(5.5, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:02.613206,"(3.4, 4.6, 4.4799999999999995)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.4, 8.753846153846153)","(4.8, 5.9, 5.63)","(5.5, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:04.045514,"(3.4, 4.6, 4.4799999999999995)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.4, 8.513043478260869)","(4.8, 5.9, 5.63)","(5.5, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:05.546749,"(3.4, 4.6, 4.4799999999999995)","(9.0, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(7.0, 9.4, 8.513043478260869)","(4.8, 5.9, 5.63)","(5.5, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:07.192009,"(3.3, 4.6, 4.4799999999999995)","(8.5, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.9, 5.63)","(5.0, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:08.772106,"(3.3, 4.6, 4.4799999999999995)","(8.5, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.9, 5.63)","(5.0, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:10.368023,"(3.3, 4.6, 4.4799999999999995)","(8.5, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.9, 5.63)","(5.0, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:11.862991,"(3.3, 4.6, 4.4799999999999995)","(8.5, 14.5, 11.833333333333334)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(6.5, 9.4, 8.44)","(4.6, 5.9, 5.63)","(5.0, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:13.226828,"(3.3, 4.6, 4.4799999999999995)","(8.5, 14.5, 11.714285714285714)","(6.0, 7.4, 7.1692307692307695)","(9.0, 17.0, 13.538461538461538)","(6.5, 9.4, 8.44)","(4.6, 5.9, 5.63)","(5.0, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:14.630965,"(3.3, 4.6, 4.54)","(8.5, 14.5, 11.714285714285714)","(6.0, 7.4, 6.933333333333334)","(9.0, 17.0, 13.08695652173913)","(6.5, 9.4, 8.363636363636363)","(4.6, 5.9, 5.6069767441860465)","(5.0, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:15.950037,"(3.3, 4.6, 4.512499999999999)","(8.5, 14.5, 11.714285714285714)","(6.0, 7.6, 6.933333333333334)","(9.0, 17.0, 13.0625)","(6.5, 9.4, 8.379999999999999)","(4.6, 5.9, 5.585714285714285)","(5.0, 7.8, 7.747826086956522)","(12.0, 19.5, 16.333333333333332)"
10-01-2023 14:23:17.293779,"(3.3, 4.6, 4.512499999999999)","(8.5, 14.5, 11.875)","(6.0, 7.6, 6.933333333333334)","(9.0, 17.0, 13.0625)","(6.5, 9.4, 8.379999999999999)","(4.6, 5.8, 5.59)","(5.0, 7.8, 7.595121951219512)","(12.0, 19.5, 16.26923076923077)"
10-01-2023 14:23:18.617242,"(3.3, 4.6, 4.482142857142857)","(8.5, 14.0, 11.8125)","(6.0, 7.6, 6.933333333333334)","(9.0, 17.0, 14.5)","(6.5, 9.4, 8.451162790697675)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.26923076923077)"
10-01-2023 14:23:20.013051,"(3.3, 4.6, 4.482142857142857)","(8.5, 14.0, 11.8125)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 14.5)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.26923076923077)"
10-01-2023 14:23:21.378761,"(3.3, 4.6, 4.482142857142857)","(8.5, 14.0, 11.8125)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 14.5)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.26923076923077)"
10-01-2023 14:23:22.791069,"(3.3, 4.6, 4.482142857142857)","(8.5, 14.0, 11.692307692307692)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 13.25)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.26923076923077)"
10-01-2023 14:23:24.181904,"(3.3, 4.6, 4.39375)","(8.5, 14.0, 11.63888888888889)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 12.887096774193548)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.26923076923077)"
10-01-2023 14:23:25.471875,"(3.3, 4.6, 4.39375)","(8.5, 14.0, 11.678571428571429)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 12.887096774193548)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.318181818181817)"
10-01-2023 14:23:26.831880,"(3.3, 4.6, 4.39375)","(8.5, 14.0, 11.678571428571429)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 12.887096774193548)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.318181818181817)"
10-01-2023 14:23:28.164158,"(3.3, 4.6, 4.39375)","(8.5, 14.0, 11.678571428571429)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 12.887096774193548)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.318181818181817)"
10-01-2023 14:23:29.548311,"(3.3, 4.6, 4.325)","(8.5, 14.0, 11.678571428571429)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 12.887096774193548)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.318181818181817)"
10-01-2023 14:23:30.906268,"(3.3, 4.6, 4.233333333333333)","(8.5, 14.0, 11.678571428571429)","(6.0, 7.6, 6.933333333333334)","(9.0, 16.5, 12.887096774193548)","(6.5, 9.4, 8.513043478260869)","(4.6, 5.8, 5.554385964912281)","(5.0, 7.8, 7.45)","(12.0, 19.5, 16.318181818181817)"
