,Erupting Avatar,Liberty Royal,Wagtail Demon,Emmas Image,Leo Giblet,Hillbilly Joker,Afro Puff,Reel It In
15-12-2022 13:10:42.926288,"(6.5, 11.5, 9.05)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.45, 2.61625)","(6.5, 9.8, 8.8)","(5.5, 9.8, 9.171428571428573)","(9.0, 27.0, 15.375)","(13.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:44.003124,"(6.5, 11.5, 9.05)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.5, 2.6413333333333333)","(6.5, 9.8, 8.8)","(5.5, 9.8, 9.171428571428573)","(9.0, 27.0, 15.375)","(13.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:44.989426,"(6.5, 12.0, 9.3)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.5, 2.6413333333333333)","(6.5, 9.8, 8.8)","(5.5, 9.8, 9.171428571428573)","(9.0, 27.0, 16.26923076923077)","(13.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:46.076684,"(6.5, 12.0, 9.3)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.45, 2.6421428571428573)","(6.5, 9.6, 8.618181818181817)","(5.5, 9.8, 9.185714285714287)","(9.0, 27.0, 18.0)","(13.0, 38.0, 27.318181818181817)","(15.0, 38.0, 28.96153846153846)"
15-12-2022 13:10:47.189722,"(6.5, 12.0, 10.266666666666666)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.45, 2.6421428571428573)","(6.5, 9.6, 8.618181818181817)","(5.5, 9.8, 9.185714285714287)","(9.0, 27.0, 16.125)","(13.0, 38.0, 23.625)","(15.0, 38.0, 23.625)"
15-12-2022 13:10:48.345506,"(6.5, 12.0, 9.5)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.45, 2.6421428571428573)","(6.5, 9.6, 8.618181818181817)","(5.5, 9.8, 9.185714285714287)","(9.0, 27.0, 16.125)","(13.0, 38.0, 23.625)","(15.0, 38.0, 23.625)"
15-12-2022 13:10:49.560164,"(6.5, 12.0, 9.5)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.45, 2.743125)","(6.5, 9.6, 8.618181818181817)","(5.5, 9.8, 9.185714285714287)","(9.0, 27.0, 16.125)","(13.0, 38.0, 23.625)","(15.0, 38.0, 23.625)"
15-12-2022 13:10:50.722069,"(6.5, 12.0, 9.5)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.45, 2.726875)","(6.5, 9.6, 8.618181818181817)","(5.5, 9.8, 9.185714285714287)","(9.0, 27.0, 16.125)","(13.0, 38.0, 23.625)","(15.0, 38.0, 23.625)"
15-12-2022 13:10:51.855042,"(6.5, 12.0, 9.5)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.4, 2.708235294117647)","(6.5, 9.6, 8.618181818181817)","(5.5, 9.8, 8.3)","(9.0, 27.0, 13.05)","(13.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:53.121533,"(6.5, 12.0, 9.3)","(5.0, 9.8, 8.266666666666667)","(2.5, 3.4, 2.781052631578947)","(6.5, 9.8, 8.9)","(5.5, 9.8, 8.3)","(9.0, 27.0, 13.05)","(13.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:54.294138,"(6.5, 12.0, 10.05)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.7957894736842106)","(6.5, 9.8, 8.9)","(5.5, 9.8, 8.3)","(9.0, 27.0, 13.05)","(14.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:55.549958,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.7411764705882353)","(6.5, 9.8, 8.9)","(5.5, 9.8, 9.171428571428573)","(9.0, 27.0, 13.05)","(14.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:56.760156,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.6708333333333334)","(6.5, 9.8, 8.9)","(5.5, 9.8, 9.171428571428573)","(9.0, 27.0, 13.15)","(14.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:57.932280,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.45, 2.8)","(6.5, 9.8, 8.9)","(5.5, 9.8, 9.171428571428573)","(9.0, 28.0, 13.15)","(14.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:10:59.133254,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.8)","(6.5, 9.8, 8.9)","(5.5, 9.8, 9.171428571428573)","(9.0, 28.0, 13.15)","(14.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:00.322004,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.8)","(6.5, 9.8, 8.9)","(5.5, 9.8, 9.171428571428573)","(9.0, 28.0, 16.576923076923077)","(14.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:01.490700,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.8)","(6.5, 9.8, 8.9)","(5.5, 9.8, 8.3)","(9.0, 28.0, 16.576923076923077)","(14.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:02.679101,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.8)","(6.5, 9.8, 8.9)","(5.5, 9.8, 8.3)","(9.0, 28.0, 16.576923076923077)","(14.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.11111111111111)"
15-12-2022 13:11:03.800318,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.6923076923076925)","(6.5, 9.8, 8.9)","(5.5, 9.8, 8.3)","(9.0, 28.0, 16.576923076923077)","(14.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.11111111111111)"
15-12-2022 13:11:04.927883,"(6.5, 12.0, 9.5)","(5.5, 9.8, 8.266666666666667)","(2.5, 3.4, 2.6923076923076925)","(6.5, 9.8, 8.9)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:06.102464,"(6.5, 12.0, 9.5)","(5.5, 9.8, 9.580952380952382)","(2.5, 3.4, 2.7592857142857143)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 24.666666666666664)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:07.260846,"(6.5, 12.0, 9.3)","(5.5, 9.8, 9.580952380952382)","(2.5, 3.35, 2.833636363636364)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:08.342480,"(6.5, 12.0, 9.3)","(5.5, 9.8, 9.580952380952382)","(2.5, 3.35, 2.833636363636364)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.333333333333334)","(14.0, 38.0, 18.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:09.497278,"(6.5, 12.0, 9.3)","(5.5, 11.0, 8.941935483870967)","(2.5, 3.35, 2.833636363636364)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:10.530318,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.35, 2.833636363636364)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:11.690679,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.35, 2.833636363636364)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:12.800581,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.35, 2.833636363636364)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:13.976829,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.5, 2.791764705882353)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 28.96153846153846)"
15-12-2022 13:11:15.022461,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.5, 2.791764705882353)","(6.5, 9.8, 9.0)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 23.625)"
15-12-2022 13:11:16.103232,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.5, 2.94375)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 17.583333333333332)","(15.0, 38.0, 23.625)"
15-12-2022 13:11:17.220070,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.591666666666667)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 17.583333333333332)","(15.0, 38.0, 23.625)"
15-12-2022 13:11:18.316868,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.591666666666667)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 17.583333333333332)","(15.0, 38.0, 23.625)"
15-12-2022 13:11:19.353543,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.591666666666667)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 17.583333333333332)","(15.0, 38.0, 23.625)"
15-12-2022 13:11:20.443540,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.4555172413793103)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 17.583333333333332)","(15.0, 38.0, 23.625)"
15-12-2022 13:11:21.630266,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.4555172413793103)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:22.793089,"(6.5, 12.0, 10.266666666666666)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.4555172413793103)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:24.055458,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.4555172413793103)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:25.339663,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.45, 2.4608333333333334)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.15)","(14.0, 38.0, 23.0)","(15.0, 38.0, 24.666666666666664)"
15-12-2022 13:11:26.613725,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 28.0, 13.916666666666666)","(14.0, 38.0, 27.791666666666664)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:27.788523,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.247619047619047)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 38.0, 27.791666666666664)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:29.073982,"(6.5, 12.0, 9.5)","(5.5, 10.5, 8.733333333333334)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 38.0, 31.291666666666664)","(15.0, 38.0, 28.892857142857142)"
15-12-2022 13:11:30.323780,"(6.5, 12.0, 9.5)","(5.5, 10.5, 8.8)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 28.892857142857142)"
15-12-2022 13:11:31.538528,"(6.5, 12.0, 9.5)","(5.5, 10.5, 8.8)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:32.680982,"(6.5, 12.0, 9.3)","(5.5, 10.5, 9.944444444444445)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:33.909767,"(6.5, 12.0, 9.3)","(5.5, 10.5, 9.944444444444445)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:35.089015,"(6.5, 12.0, 9.3)","(5.5, 10.5, 9.944444444444445)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:36.253343,"(6.5, 12.0, 9.3)","(5.5, 10.5, 9.944444444444445)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.2)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:37.367306,"(6.5, 12.0, 9.3)","(5.5, 10.5, 9.944444444444445)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.55)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.916666666666666)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:38.461494,"(6.5, 12.0, 9.3)","(5.5, 10.5, 9.944444444444445)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 18.272727272727273)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:39.662887,"(6.5, 12.0, 10.333333333333334)","(5.5, 10.5, 9.944444444444445)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.083333333333334)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:40.918838,"(6.5, 12.0, 10.885714285714286)","(5.5, 10.5, 10.320689655172414)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.083333333333334)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:42.091477,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.320689655172414)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.083333333333334)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:43.251084,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.083333333333334)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:44.437107,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.083333333333334)","(14.0, 44.0, 18.583333333333332)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:45.527343,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.083333333333334)","(14.0, 44.0, 33.83333333333333)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:46.554023,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 13.083333333333334)","(14.0, 44.0, 33.83333333333333)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:47.749291,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 26.0, 14.428571428571429)","(14.0, 44.0, 33.83333333333333)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:48.884678,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 38.0, 14.428571428571429)","(14.0, 44.0, 33.83333333333333)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:50.035581,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.4608333333333334)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 33.83333333333333)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:51.249415,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.622758620689655)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 33.83333333333333)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:52.406005,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.622758620689655)","(6.5, 9.8, 9.3)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 33.83333333333333)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:53.661865,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 39.378787878787875)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:54.817965,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 39.378787878787875)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:55.914229,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 39.378787878787875)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:56.916245,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 39.378787878787875)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:58.024984,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 25.5625)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:11:59.141913,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 27.61111111111111)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:00.296090,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 27.61111111111111)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:01.486852,"(6.5, 12.0, 9.3)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:02.669774,"(6.5, 12.0, 10.885714285714286)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:03.843608,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:04.928023,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:06.053971,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:07.125802,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:08.180089,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:09.349129,"(6.5, 12.0, 9.5)","(5.5, 10.5, 10.075)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.100000000000001)","(5.5, 9.8, 8.3)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:10.481279,"(6.5, 12.0, 9.5)","(5.5, 11.0, 10.533333333333333)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.2)","(5.5, 9.8, 9.066666666666666)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:11.630338,"(6.5, 12.0, 9.5)","(5.5, 11.0, 10.3125)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.2)","(5.5, 9.8, 9.066666666666666)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.5)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:12.761923,"(6.5, 12.0, 9.5)","(5.5, 11.0, 10.3125)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 8.2)","(5.5, 9.8, 9.066666666666666)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 29.75)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:13.975841,"(6.5, 12.0, 9.5)","(5.5, 11.0, 10.3125)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 6.425)","(9.0, 25.0, 12.916666666666666)","(14.0, 44.0, 28.75)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:15.169978,"(6.5, 12.0, 9.5)","(5.5, 11.0, 10.3125)","(2.5, 3.4, 2.5507692307692307)","(6.5, 9.8, 9.05)","(5.5, 9.8, 7.4)","(9.0, 25.0, 12.916666666666666)","(14.0, 42.0, 28.75)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:16.392875,"(6.5, 12.0, 9.5)","(5.5, 11.0, 10.3125)","(2.5, 3.35, 2.842142857142857)","(6.5, 9.8, 8.2)","(5.5, 9.8, 7.4)","(9.0, 25.0, 12.916666666666666)","(14.0, 42.0, 28.75)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:17.626579,"(6.5, 12.0, 9.3)","(5.5, 11.0, 10.3125)","(2.5, 3.35, 2.842142857142857)","(6.5, 9.8, 8.2)","(5.5, 9.8, 7.4)","(9.0, 25.0, 12.916666666666666)","(14.0, 42.0, 28.75)","(15.0, 38.0, 26.863636363636363)"
15-12-2022 13:12:18.789304,"(6.5, 12.0, 9.3)","(5.5, 11.0, 10.3125)","(2.5, 3.35, 2.7725)","(6.5, 9.8, 8.2)","(5.5, 9.8, 6.425)","(9.0, 25.0, 12.916666666666666)","(14.0, 42.0, 28.75)","(15.0, 38.0, 29.428571428571427)"
15-12-2022 13:12:19.895385,"(6.5, 12.0, 10.266666666666666)","(5.5, 11.0, 10.38888888888889)","(2.5, 3.35, 2.7725)","(6.5, 9.8, 9.05)","(5.5, 9.8, 6.425)","(9.0, 25.0, 12.916666666666666)","(14.0, 42.0, 28.75)","(15.0, 38.0, 29.428571428571427)"
