,Love My Key,Terrific Janine,Agera,Levente,Local Doll,Potch,Copy Cat,Quest For Extra
12-01-2023 17:48:35.965891,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 16.125)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 15.5, 11.75)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:37.285032,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 16.125)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 15.5, 11.75)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:38.599658,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 15.5, 11.75)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:40.072227,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 15.5, 11.75)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:41.541214,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 15.5, 13.2)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:42.928494,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 14.5, 13.2)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:44.343370,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 14.5, 13.2)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:45.663187,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 14.5, 13.2)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:46.917055,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.476923076923077)","(7.5, 14.5, 13.2)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:48.191890,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.600000000000001)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 14.5, 12.642857142857142)","(10.0, 23.0, 15.333333333333334)","(1.55, 1.8, 1.7951724137931035)"
12-01-2023 17:48:49.520870,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.5)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 14.5, 10.666666666666666)","(10.0, 23.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:48:50.867515,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.5)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:48:52.192991,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.5)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:48:53.450808,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.8)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:48:54.752652,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.8)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:48:56.069604,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:48:57.473705,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:48:58.811578,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:00.212820,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:01.747763,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:03.148162,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:04.752470,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:06.137479,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.442857142857143)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 10.666666666666666)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:07.427320,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.5)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 16.0, 12.6875)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:08.711244,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.5)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 15.5, 12.6875)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:09.948597,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.5)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 15.5, 12.6875)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:11.253157,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.8)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.700000000000001)","(7.5, 15.5, 12.6875)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:12.554876,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.8)","(9.0, 18.5, 15.785714285714286)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.222222222222221)","(7.5, 15.5, 12.6875)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:13.842521,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.0)","(9.0, 18.5, 14.78)","(41.0, 440.0, 171.875)","(7.5, 20.0, 15.666666666666666)","(7.5, 15.5, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:15.164231,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.076923076923077)","(9.0, 18.5, 15.2)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.222222222222221)","(7.5, 15.0, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:16.493130,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 13.076923076923077)","(9.0, 18.5, 15.2)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.222222222222221)","(7.5, 15.0, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:17.852995,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.875)","(9.0, 18.5, 16.38888888888889)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.333333333333332)","(7.5, 15.0, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:19.216909,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.875)","(9.0, 18.5, 16.38888888888889)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.333333333333332)","(7.5, 15.0, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:20.514243,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.875)","(9.0, 18.5, 15.333333333333332)","(41.0, 440.0, 171.875)","(7.5, 20.0, 12.75)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:21.846293,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 12.875)","(9.0, 18.5, 15.333333333333332)","(41.0, 440.0, 171.875)","(7.5, 20.0, 14.727272727272727)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:23.186798,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.399999999999999)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.555555555555555)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:24.524194,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.86)","(41.0, 440.0, 171.875)","(7.5, 20.0, 13.555555555555555)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:25.860205,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 16.816666666666666)","(41.0, 440.0, 341.6666666666667)","(7.5, 20.0, 14.3)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:26.973804,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 16.816666666666666)","(41.0, 400.0, 244.44444444444443)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:28.109793,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.72857142857143)","(41.0, 400.0, 220.0)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7951851851851852)"
12-01-2023 17:49:29.427377,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 16.38888888888889)","(41.0, 390.0, 233.33333333333331)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:30.767953,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 16.38888888888889)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:31.890874,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 16.38888888888889)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:33.181048,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.333333333333332)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:34.585768,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.86)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:35.954492,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.86)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:37.244342,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 16.816666666666666)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:38.490382,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.2)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:39.766766,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.72857142857143)","(41.0, 380.0, 228.88888888888889)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.0, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:41.135934,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.78)","(41.0, 380.0, 174.6153846153846)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.0, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:42.432211,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.78)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.0, 12.085714285714285)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:43.708477,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.2)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.0, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:44.865904,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.2)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:46.271592,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.333333333333332)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:47.585788,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.333333333333332)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:48.938271,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.333333333333332)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:50.466468,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.399999999999999)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:51.854215,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.86)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:53.407380,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 16.816666666666666)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:54.639886,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.2)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:55.900369,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.72857142857143)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:57.171860,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 15.333333333333332)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:58.532243,"(13.0, 32.0, 30.055555555555557)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.428571428571429)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 17.066666666666666)","(1.55, 1.8, 1.7975)"
12-01-2023 17:49:59.864550,"(13.0, 32.0, 28.5)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.428571428571429)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:01.141839,"(13.0, 32.0, 28.5)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 13.95)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:02.576959,"(13.0, 32.0, 28.5)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.257142857142856)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:04.108757,"(13.0, 32.0, 28.5)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.257142857142856)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:05.614199,"(13.0, 30.0, 26.9)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.257142857142856)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:07.021348,"(13.0, 30.0, 26.9)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.428571428571429)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.085714285714285)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:08.337995,"(13.0, 30.0, 26.9)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.428571428571429)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.0, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:09.686376,"(13.0, 30.0, 26.9)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 14.514285714285714)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:10.965394,"(13.0, 30.0, 26.9)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 13.95)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 12.37142857142857)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:12.274296,"(13.0, 30.0, 26.9)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 13.95)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 16.6875)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:13.530803,"(13.0, 30.0, 26.9)","(10.0, 20.0, 14.65625)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:14.748144,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:15.926931,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:17.220943,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:18.576083,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:19.816226,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:21.055401,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:22.431945,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:23.758419,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 11.825)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
12-01-2023 17:50:25.175090,"(13.0, 32.0, 20.666666666666668)","(10.0, 20.0, 11.9)","(9.0, 18.5, 14.15)","(41.0, 390.0, 149.375)","(7.5, 20.0, 15.615384615384615)","(7.5, 15.5, 10.175)","(10.0, 24.0, 13.2)","(1.55, 1.8, 1.7975)"
