,Off Beat,Atomic Hope,Shes So Cosmic,Counter Proposal,Little Hercules,Chase Me Lady,Last Date,Rosas Legend
14-12-2022 18:50:41.809042,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.55, 3.529166666666667)","(26.0, 55.0, 45.69230769230769)","(3.4, 4.4, 4.340944881889764)","(31.0, 85.0, 79.375)","(16.0, 28.0, 26.0)","(41.0, 70.0, 59.54545454545455)","(3.4, 4.0, 3.8899999999999997)"
14-12-2022 18:50:42.951105,"(6.0, 7.4, 7.348387096774194)","(3.0, 3.6, 3.5533333333333332)","(26.0, 55.0, 48.27777777777778)","(3.4, 4.4, 4.333035714285715)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.473684210526315)","(41.0, 70.0, 59.54545454545455)","(3.4, 4.0, 3.853333333333333)"
14-12-2022 18:50:44.049624,"(6.0, 7.6, 7.376744186046511)","(3.0, 3.6, 3.5300000000000002)","(26.0, 50.0, 46.333333333333336)","(3.4, 4.4, 4.366326530612245)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.473684210526315)","(41.0, 70.0, 59.54545454545455)","(3.4, 4.0, 3.9058823529411764)"
14-12-2022 18:50:45.146018,"(6.0, 7.6, 7.24)","(3.0, 3.55, 3.507142857142857)","(26.0, 50.0, 45.5)","(3.4, 4.4, 4.315384615384616)","(31.0, 85.0, 81.53846153846153)","(16.0, 28.0, 25.473684210526315)","(41.0, 70.0, 59.54545454545455)","(3.4, 4.0, 3.881818181818182)"
14-12-2022 18:50:46.254911,"(6.0, 7.6, 7.372)","(3.0, 3.5, 3.4722222222222223)","(26.0, 55.0, 44.758620689655174)","(3.4, 4.4, 4.388571428571429)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.473684210526315)","(41.0, 70.0, 59.54545454545455)","(3.4, 4.0, 3.7666666666666666)"
14-12-2022 18:50:47.302489,"(6.0, 7.6, 7.3076923076923075)","(3.0, 3.5, 3.4642857142857144)","(26.0, 50.0, 45.09090909090909)","(3.4, 4.5, 4.388571428571429)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.473684210526315)","(41.0, 70.0, 59.54545454545455)","(3.4, 3.85, 3.757142857142857)"
14-12-2022 18:50:48.405416,"(6.0, 7.6, 7.3076923076923075)","(3.0, 3.5, 3.4642857142857144)","(26.0, 50.0, 46.0)","(3.4, 4.5, 4.385294117647059)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.473684210526315)","(41.0, 70.0, 59.54545454545455)","(3.4, 3.85, 3.738571428571429)"
14-12-2022 18:50:49.489814,"(6.0, 7.6, 7.3076923076923075)","(3.0, 3.6, 3.5862745098039217)","(26.0, 50.0, 46.36363636363636)","(3.5, 4.5, 4.385294117647059)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.473684210526315)","(41.0, 70.0, 76.875)","(3.4, 3.85, 3.7181818181818183)"
14-12-2022 18:50:50.519239,"(6.0, 7.6, 7.283333333333333)","(3.0, 3.6, 3.5833333333333335)","(26.0, 48.0, 45.0)","(3.5, 4.5, 4.385714285714286)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.321428571428573)","(41.0, 80.0, 78.26086956521739)","(3.4, 3.85, 3.7384615384615385)"
14-12-2022 18:50:51.512230,"(6.0, 7.6, 7.3076923076923075)","(3.0, 3.65, 3.5769230769230766)","(26.0, 48.0, 42.44444444444444)","(3.5, 4.5, 4.385714285714286)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.321428571428573)","(41.0, 80.0, 78.4)","(3.4, 3.8, 3.6625)"
14-12-2022 18:50:52.587753,"(6.0, 7.6, 7.45925925925926)","(3.0, 3.65, 3.5804347826086955)","(26.0, 48.0, 44.36363636363636)","(3.5, 4.5, 4.385714285714286)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.321428571428573)","(41.0, 80.0, 78.4)","(3.4, 3.8, 3.7152173913043476)"
14-12-2022 18:50:53.774698,"(6.0, 7.6, 7.45925925925926)","(3.0, 3.7, 3.585)","(26.0, 48.0, 43.0)","(3.5, 4.5, 4.417241379310345)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.321428571428573)","(41.0, 80.0, 78.4)","(3.4, 3.8, 3.6916666666666664)"
14-12-2022 18:50:54.931563,"(6.0, 7.6, 7.45925925925926)","(3.0, 3.6, 3.5733333333333333)","(26.0, 48.0, 43.0)","(3.5, 4.5, 4.4399999999999995)","(31.0, 85.0, 79.375)","(16.0, 28.0, 25.321428571428573)","(41.0, 80.0, 78.4)","(3.4, 3.8, 3.6916666666666664)"
14-12-2022 18:50:56.126453,"(6.0, 7.6, 7.45925925925926)","(3.0, 3.6, 3.695992366412214)","(26.0, 48.0, 44.36363636363636)","(3.5, 4.5, 4.475)","(31.0, 85.0, 79.375)","(16.0, 28.0, 26.5)","(41.0, 80.0, 78.4)","(3.3, 3.8, 3.635)"
14-12-2022 18:50:57.347941,"(6.0, 7.6, 7.388888888888888)","(3.0, 3.7, 3.6985887096774195)","(26.0, 48.0, 43.0)","(3.5, 4.5, 4.455555555555556)","(31.0, 85.0, 79.375)","(16.0, 27.0, 26.5)","(41.0, 80.0, 78.4)","(3.3, 3.65, 3.635)"
14-12-2022 18:50:58.530563,"(6.0, 7.6, 7.388888888888888)","(3.0, 3.75, 3.7472)","(26.0, 48.0, 43.0)","(3.5, 4.5, 4.458620689655173)","(31.0, 85.0, 79.375)","(16.0, 27.0, 25.785714285714285)","(41.0, 80.0, 78.4)","(3.3, 3.65, 3.646875)"
14-12-2022 18:50:59.636595,"(6.0, 7.4, 7.241379310344827)","(3.0, 3.8, 3.7266666666666666)","(26.0, 48.0, 43.0)","(3.5, 4.5, 4.458333333333333)","(31.0, 85.0, 79.375)","(16.0, 26.0, 24.333333333333332)","(41.0, 80.0, 78.4)","(3.3, 3.75, 3.666176470588235)"
14-12-2022 18:51:00.644477,"(6.0, 7.4, 7.241379310344827)","(3.0, 3.8, 3.7905797101449274)","(26.0, 48.0, 44.36363636363636)","(3.5, 4.5, 4.458333333333333)","(31.0, 85.0, 79.375)","(16.0, 25.0, 24.81818181818182)","(41.0, 80.0, 78.4)","(3.3, 3.75, 3.675)"
14-12-2022 18:51:01.716451,"(6.0, 7.4, 7.235714285714286)","(3.0, 3.8, 3.775)","(26.0, 48.0, 43.0)","(3.5, 4.5, 4.414285714285715)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.5)","(41.0, 80.0, 78.4)","(3.3, 3.75, 3.6625)"
14-12-2022 18:51:02.764958,"(6.0, 7.4, 7.1692307692307695)","(3.0, 3.8, 3.753846153846154)","(26.0, 48.0, 43.0)","(3.5, 4.5, 4.408333333333333)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.5)","(41.0, 80.0, 78.4)","(3.3, 3.75, 3.6725806451612906)"
14-12-2022 18:51:03.776329,"(6.0, 7.4, 7.229411764705882)","(3.0, 3.8, 3.701538461538462)","(26.0, 48.0, 44.0)","(3.5, 4.5, 4.4192307692307695)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.285714285714285)","(41.0, 80.0, 78.4)","(3.3, 3.75, 3.6725806451612906)"
14-12-2022 18:51:05.001066,"(6.0, 7.4, 7.24)","(3.0, 3.75, 3.7370967741935486)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.396296296296296)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.285714285714285)","(41.0, 80.0, 78.4)","(3.3, 3.75, 3.684)"
14-12-2022 18:51:06.090992,"(6.0, 7.4, 7.24)","(3.0, 3.75, 3.7370967741935486)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.388135593220339)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.285714285714285)","(41.0, 80.0, 78.4)","(3.2, 3.75, 3.6865384615384618)"
14-12-2022 18:51:07.250467,"(6.0, 7.4, 7.286956521739131)","(3.0, 3.75, 3.7370967741935486)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.396875)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.285714285714285)","(41.0, 80.0, 78.4)","(3.2, 3.75, 3.684)"
14-12-2022 18:51:08.326359,"(6.0, 7.4, 7.315384615384616)","(3.0, 3.75, 3.7353982300884954)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.396875)","(31.0, 85.0, 81.53846153846153)","(16.0, 25.0, 23.285714285714285)","(41.0, 80.0, 78.4)","(3.2, 3.75, 3.7161290322580647)"
14-12-2022 18:51:09.456001,"(6.0, 7.4, 7.36875)","(3.0, 3.75, 3.7353982300884954)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.426530612244898)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.285714285714285)","(41.0, 80.0, 78.57142857142857)","(3.2, 3.75, 3.6985714285714284)"
14-12-2022 18:51:10.536122,"(6.0, 7.4, 7.344444444444445)","(3.0, 3.75, 3.7370967741935486)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.426530612244898)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.666666666666668)","(41.0, 80.0, 78.57142857142857)","(3.2, 3.75, 3.6985714285714284)"
14-12-2022 18:51:11.619212,"(6.0, 7.4, 7.344444444444445)","(3.0, 3.75, 3.7370967741935486)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.429166666666666)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.666666666666668)","(41.0, 80.0, 78.57142857142857)","(3.2, 3.75, 3.6985714285714284)"
14-12-2022 18:51:12.734705,"(6.0, 7.4, 7.358333333333333)","(3.0, 3.75, 3.732819383259912)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.464583333333334)","(31.0, 85.0, 79.375)","(16.0, 24.0, 22.76923076923077)","(41.0, 80.0, 78.125)","(3.2, 3.75, 3.6985714285714284)"
14-12-2022 18:51:13.722344,"(6.0, 7.4, 7.318181818181818)","(3.0, 3.75, 3.733189655172414)","(26.0, 48.0, 42.8235294117647)","(3.5, 4.5, 4.464583333333334)","(31.0, 85.0, 79.375)","(16.0, 24.0, 22.76923076923077)","(41.0, 80.0, 78.125)","(3.2, 3.75, 3.6985714285714284)"
14-12-2022 18:51:14.814597,"(6.0, 7.4, 7.318181818181818)","(3.0, 3.75, 3.739351851851852)","(26.0, 48.0, 44.36363636363636)","(3.5, 4.5, 4.459574468085107)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.833333333333332)","(41.0, 80.0, 78.125)","(3.2, 3.75, 3.6514285714285717)"
14-12-2022 18:51:15.898890,"(6.0, 7.4, 7.311111111111112)","(3.0, 3.75, 3.739351851851852)","(26.0, 48.0, 42.18181818181818)","(3.5, 4.5, 4.459574468085107)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.833333333333332)","(41.0, 80.0, 78.125)","(3.2, 3.75, 3.6514285714285717)"
14-12-2022 18:51:16.948302,"(6.0, 7.4, 7.258064516129032)","(3.0, 3.8, 3.783455882352941)","(26.0, 46.0, 41.76470588235294)","(3.5, 4.5, 4.445283018867925)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.818181818181817)","(41.0, 80.0, 78.125)","(3.2, 3.75, 3.6658536585365855)"
14-12-2022 18:51:17.992832,"(6.0, 7.4, 7.258064516129032)","(3.0, 3.8, 3.783455882352941)","(26.0, 46.0, 41.76470588235294)","(3.5, 4.5, 4.445283018867925)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.692307692307693)","(41.0, 80.0, 78.125)","(3.2, 3.75, 3.6658536585365855)"
14-12-2022 18:51:19.079671,"(6.0, 7.4, 7.258064516129032)","(3.0, 3.8, 3.783455882352941)","(26.0, 46.0, 42.57142857142857)","(3.5, 4.5, 4.463218390804598)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.5625)","(41.0, 80.0, 78.125)","(3.2, 3.75, 3.664)"
14-12-2022 18:51:20.191233,"(6.0, 7.4, 7.333333333333334)","(3.0, 3.8, 3.7777777777777777)","(26.0, 46.0, 42.57142857142857)","(3.5, 4.5, 4.445833333333333)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.5)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.637857142857143)"
14-12-2022 18:51:21.250711,"(6.0, 7.4, 7.318181818181818)","(3.0, 3.8, 3.767213114754098)","(26.0, 46.0, 42.57142857142857)","(3.5, 4.5, 4.449019607843137)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.5)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.636619718309859)"
14-12-2022 18:51:22.317762,"(6.0, 7.4, 7.355555555555556)","(3.0, 3.8, 3.752)","(26.0, 46.0, 44.5)","(3.5, 4.5, 4.449019607843137)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.536585365853657)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.637857142857143)"
14-12-2022 18:51:23.373269,"(6.0, 7.4, 7.355555555555556)","(3.0, 3.8, 3.75607476635514)","(26.0, 46.0, 44.5)","(3.5, 4.5, 4.465217391304348)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.536585365853657)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.637857142857143)"
14-12-2022 18:51:24.436813,"(6.0, 7.4, 7.311111111111112)","(3.0, 3.8, 3.75607476635514)","(26.0, 46.0, 44.15384615384615)","(3.5, 4.5, 4.450537634408602)","(31.0, 85.0, 79.375)","(16.0, 25.0, 23.46153846153846)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.6546875)"
14-12-2022 18:51:25.670526,"(6.0, 7.4, 7.311111111111112)","(3.0, 3.8, 3.740566037735849)","(26.0, 46.0, 44.666666666666664)","(3.5, 4.5, 4.45)","(31.0, 85.0, 79.375)","(16.0, 25.0, 22.523809523809526)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.638732394366197)"
14-12-2022 18:51:26.829749,"(6.0, 7.4, 7.32)","(3.0, 3.8, 3.740566037735849)","(26.0, 46.0, 44.666666666666664)","(3.5, 4.5, 4.45)","(31.0, 85.0, 79.375)","(16.0, 23.0, 22.23076923076923)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.646951219512195)"
14-12-2022 18:51:27.917917,"(6.0, 7.4, 7.32)","(3.0, 3.8, 3.740566037735849)","(26.0, 46.0, 45.0)","(3.5, 4.5, 4.446511627906976)","(31.0, 85.0, 79.375)","(16.0, 23.0, 23.6)","(41.0, 80.0, 77.0)","(3.2, 3.7, 3.646951219512195)"
14-12-2022 18:51:29.012727,"(6.0, 7.4, 7.311111111111112)","(3.0, 3.8, 3.742574257425743)","(26.0, 46.0, 45.0)","(3.5, 4.5, 4.446511627906976)","(31.0, 85.0, 79.375)","(16.0, 24.0, 23.2)","(41.0, 80.0, 75.0)","(3.2, 3.7, 3.5498533724340176)"
14-12-2022 18:51:30.278751,"(6.0, 7.4, 7.409090909090909)","(3.1, 3.8, 3.7447916666666665)","(26.0, 46.0, 43.333333333333336)","(3.5, 4.5, 4.442465753424657)","(41.0, 85.0, 79.375)","(16.0, 24.0, 23.307692307692307)","(31.0, 80.0, 76.66666666666667)","(3.2, 3.55, 3.563157894736842)"
14-12-2022 18:51:31.480857,"(6.0, 7.6, 7.409090909090909)","(3.1, 3.8, 3.7447916666666665)","(26.0, 46.0, 45.27272727272727)","(3.5, 4.5, 4.446153846153846)","(41.0, 85.0, 79.375)","(16.0, 24.0, 23.1)","(31.0, 80.0, 76.66666666666667)","(3.2, 3.65, 3.548542274052478)"
14-12-2022 18:51:32.591103,"(6.0, 7.6, 7.409090909090909)","(3.1, 3.8, 3.7550847457627117)","(26.0, 46.0, 44.90909090909091)","(3.5, 4.5, 4.449253731343283)","(41.0, 85.0, 79.0)","(16.0, 24.0, 23.2)","(31.0, 80.0, 75.0)","(3.2, 3.55, 3.545491803278688)"
14-12-2022 18:51:33.852203,"(6.0, 7.6, 7.378947368421053)","(3.1, 3.8, 3.77625)","(26.0, 46.0, 43.333333333333336)","(3.5, 4.5, 4.449253731343283)","(41.0, 85.0, 79.0)","(16.0, 24.0, 23.17241379310345)","(31.0, 80.0, 75.0)","(3.2, 3.55, 3.5484011627906975)"
14-12-2022 18:51:35.023505,"(6.0, 7.6, 7.561904761904762)","(3.1, 3.8, 3.77625)","(26.0, 46.0, 43.333333333333336)","(3.5, 4.5, 4.459420289855072)","(41.0, 85.0, 79.0)","(16.0, 24.0, 23.17241379310345)","(31.0, 80.0, 78.125)","(3.2, 3.55, 3.5962427745664742)"
14-12-2022 18:51:36.156038,"(6.0, 7.8, 7.579710144927536)","(3.1, 3.8, 3.767032967032967)","(26.0, 46.0, 45.0)","(3.5, 4.5, 4.459420289855072)","(41.0, 85.0, 79.0)","(16.0, 24.0, 23.17241379310345)","(31.0, 80.0, 80.55555555555556)","(3.2, 3.6, 3.611627906976744)"
14-12-2022 18:51:37.230053,"(6.0, 7.8, 7.594594594594595)","(3.1, 3.8, 3.77625)","(26.0, 46.0, 45.0)","(3.5, 4.5, 4.35)","(41.0, 80.0, 78.33333333333333)","(16.0, 24.0, 23.17241379310345)","(31.0, 85.0, 80.55555555555556)","(3.2, 3.65, 3.611627906976744)"
14-12-2022 18:51:38.378727,"(6.0, 7.8, 7.62962962962963)","(3.1, 3.85, 3.783333333333333)","(26.0, 46.0, 43.333333333333336)","(3.5, 4.4, 4.316)","(41.0, 80.0, 78.33333333333333)","(16.0, 24.0, 23.17241379310345)","(31.0, 85.0, 78.33333333333333)","(3.2, 3.65, 3.5826530612244896)"
14-12-2022 18:51:39.502140,"(6.0, 7.8, 7.580952380952381)","(3.1, 3.85, 3.796511627906977)","(26.0, 46.0, 43.529411764705884)","(3.5, 4.4, 4.286538461538461)","(41.0, 80.0, 76.25)","(16.0, 24.0, 23.17241379310345)","(31.0, 85.0, 79.28571428571429)","(3.2, 3.65, 3.5826530612244896)"
14-12-2022 18:51:40.521566,"(6.0, 7.8, 7.590909090909091)","(3.1, 3.85, 3.796511627906977)","(26.0, 46.0, 44.61538461538461)","(3.5, 4.3, 4.286538461538461)","(41.0, 80.0, 73.84615384615384)","(16.0, 24.0, 23.17241379310345)","(31.0, 90.0, 77.5)","(3.2, 3.65, 3.5749999999999997)"
14-12-2022 18:51:41.623467,"(6.0, 7.8, 7.604878048780488)","(3.1, 3.85, 3.7939024390243903)","(26.0, 46.0, 43.333333333333336)","(3.5, 4.3, 4.270370370370371)","(41.0, 80.0, 73.84615384615384)","(16.0, 24.0, 23.416666666666668)","(31.0, 90.0, 77.5)","(3.2, 3.65, 3.596153846153846)"
14-12-2022 18:51:42.783826,"(6.0, 7.6, 7.536842105263157)","(3.1, 3.85, 3.81969696969697)","(26.0, 42.0, 42.0)","(3.5, 4.3, 4.2677966101694915)","(41.0, 80.0, 72.0)","(16.0, 24.0, 23.333333333333332)","(31.0, 90.0, 74.0909090909091)","(3.2, 3.65, 3.6130434782608694)"
14-12-2022 18:51:43.892206,"(6.0, 7.6, 7.512195121951219)","(3.1, 3.85, 3.825)","(26.0, 46.0, 42.0)","(3.5, 4.3, 4.2677966101694915)","(41.0, 75.0, 72.0)","(16.0, 24.0, 23.333333333333332)","(31.0, 90.0, 73.33333333333333)","(3.2, 3.65, 3.57)"
14-12-2022 18:51:45.032258,"(6.0, 7.6, 7.484615384615385)","(3.1, 3.85, 3.79375)","(26.0, 44.0, 43.76)","(3.5, 4.3, 4.266071428571428)","(41.0, 75.0, 74.0)","(16.0, 24.0, 23.333333333333332)","(31.0, 90.0, 76.66666666666667)","(3.2, 3.65, 3.5566666666666666)"
14-12-2022 18:51:46.224711,"(6.0, 7.6, 7.484615384615385)","(3.1, 3.85, 3.800909090909091)","(26.0, 44.0, 43.76)","(3.5, 4.3, 4.279591836734694)","(41.0, 80.0, 72.0)","(16.0, 24.0, 23.333333333333332)","(31.0, 90.0, 70.0)","(3.2, 3.65, 3.5848837209302324)"
14-12-2022 18:51:47.389314,"(6.0, 7.6, 7.564102564102564)","(3.1, 3.85, 3.808823529411765)","(26.0, 46.0, 45.82608695652174)","(3.5, 4.3, 4.275609756097561)","(41.0, 75.0, 72.5)","(16.0, 24.0, 23.333333333333332)","(31.0, 75.0, 70.71428571428571)","(3.2, 3.65, 3.549855072463768)"
14-12-2022 18:51:48.481951,"(6.0, 7.6, 7.5649999999999995)","(3.1, 3.85, 3.8045454545454542)","(26.0, 46.0, 45.82608695652174)","(3.5, 4.3, 4.275609756097561)","(41.0, 80.0, 71.25)","(16.0, 24.0, 23.333333333333332)","(31.0, 75.0, 70.71428571428571)","(3.2, 3.55, 3.59344262295082)"
14-12-2022 18:51:49.510896,"(6.0, 7.8, 7.744)","(3.1, 3.85, 3.811904761904762)","(26.0, 48.0, 47.875)","(3.5, 4.3, 4.271428571428571)","(41.0, 75.0, 71.25)","(16.0, 24.0, 23.333333333333332)","(31.0, 75.0, 70.71428571428571)","(3.2, 3.6, 3.5915119363395225)"
14-12-2022 18:51:50.587019,"(6.0, 7.6, 7.572)","(3.1, 3.85, 3.8026315789473686)","(26.0, 48.0, 47.875)","(3.5, 4.4, 4.289189189189189)","(41.0, 85.0, 84.10714285714286)","(16.0, 24.0, 23.333333333333332)","(31.0, 75.0, 70.71428571428571)","(3.2, 3.6, 3.5915119363395225)"
14-12-2022 18:51:51.597119,"(6.0, 7.6, 7.568888888888889)","(3.1, 3.85, 3.8011627906976746)","(26.0, 48.0, 47.875)","(3.5, 4.4, 4.281159420289855)","(41.0, 90.0, 88.27586206896552)","(16.0, 24.0, 23.0)","(31.0, 75.0, 70.71428571428571)","(3.2, 3.6, 3.591755319148936)"
14-12-2022 18:51:52.772475,"(6.0, 7.6, 7.568888888888889)","(3.1, 3.85, 3.8011627906976746)","(26.0, 48.0, 47.875)","(3.5, 4.4, 4.286153846153846)","(41.0, 90.0, 88.0)","(16.0, 24.0, 22.85185185185185)","(31.0, 75.0, 63.0)","(3.2, 3.6, 3.638617886178862)"
14-12-2022 18:51:53.948244,"(6.0, 7.6, 7.572)","(3.1, 3.8, 3.7958333333333334)","(26.0, 48.0, 47.86666666666667)","(3.5, 4.4, 4.383333333333333)","(41.0, 90.0, 89.52380952380952)","(16.0, 23.0, 21.884615384615383)","(31.0, 75.0, 71.84210526315789)","(3.2, 3.65, 3.574324324324324)"
14-12-2022 18:51:55.062584,"(6.0, 7.8, 7.675)","(3.1, 3.75, 3.6800884955752213)","(26.0, 48.0, 47.55555555555556)","(3.5, 4.5, 4.383333333333333)","(41.0, 90.0, 89.52380952380952)","(16.0, 22.0, 21.92)","(31.0, 75.0, 69.13043478260869)","(3.2, 3.65, 3.6060975609756096)"
14-12-2022 18:51:56.217741,"(6.0, 7.6, 7.534883720930233)","(3.1, 3.7, 3.647222222222222)","(26.0, 48.0, 47.55555555555556)","(3.5, 4.5, 4.482170542635659)","(41.0, 100.0, 86.875)","(16.0, 22.0, 21.92)","(31.0, 70.0, 69.44444444444444)","(3.2, 3.65, 3.5552631578947365)"
14-12-2022 18:51:57.384352,"(6.0, 7.6, 7.534883720930233)","(3.1, 3.7, 3.647222222222222)","(26.0, 48.0, 47.55555555555556)","(3.5, 4.5, 4.489473684210527)","(41.0, 100.0, 86.875)","(16.0, 22.0, 21.92)","(31.0, 70.0, 69.44444444444444)","(3.2, 3.65, 3.5552631578947365)"
14-12-2022 18:51:58.514669,"(6.0, 7.6, 7.464444444444444)","(3.1, 3.7, 3.6447368421052633)","(26.0, 48.0, 46.666666666666664)","(3.5, 4.5, 4.490756302521008)","(41.0, 100.0, 95.625)","(16.0, 22.0, 21.92)","(31.0, 70.0, 69.16666666666667)","(3.2, 3.65, 3.6374365482233504)"
14-12-2022 18:51:59.539787,"(6.0, 7.6, 7.492063492063492)","(3.1, 3.7, 3.6529411764705886)","(26.0, 46.0, 45.0)","(3.5, 4.5, 4.490756302521008)","(41.0, 100.0, 95.625)","(16.0, 22.0, 21.916666666666668)","(31.0, 70.0, 69.70588235294117)","(3.2, 3.65, 3.6369897959183675)"
14-12-2022 18:52:00.672767,"(6.0, 7.6, 7.474193548387097)","(3.1, 3.7, 3.651515151515152)","(26.0, 46.0, 45.0)","(3.5, 4.5, 4.5430379746835445)","(41.0, 100.0, 95.625)","(16.0, 22.0, 21.77777777777778)","(31.0, 70.0, 69.70588235294117)","(3.2, 3.65, 3.590350877192982)"
14-12-2022 18:52:01.721249,"(6.0, 7.6, 7.529824561403509)","(3.1, 3.7, 3.6657894736842107)","(26.0, 46.0, 45.0)","(3.5, 4.6, 4.543949044585987)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.823529411764707)","(31.0, 70.0, 69.70588235294117)","(3.2, 3.65, 3.5921052631578947)"
14-12-2022 18:52:02.745068,"(6.0, 7.6, 7.517460317460317)","(3.1, 3.7, 3.65952380952381)","(26.0, 46.0, 45.833333333333336)","(3.5, 4.6, 4.4984)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.823529411764707)","(31.0, 70.0, 73.75)","(3.2, 3.65, 3.5749999999999997)"
14-12-2022 18:52:03.878871,"(6.0, 7.6, 7.538095238095238)","(3.1, 3.7, 3.6514285714285717)","(26.0, 48.0, 47.75)","(3.5, 4.5, 4.469491525423729)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.736842105263158)","(31.0, 75.0, 73.75)","(3.2, 3.65, 3.5865384615384612)"
14-12-2022 18:52:05.080637,"(6.0, 7.6, 7.544444444444444)","(3.1, 3.7, 3.68)","(31.0, 48.0, 45.81818181818182)","(3.6, 4.6, 4.546)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.705882352941178)","(31.0, 75.0, 73.75)","(3.1, 3.65, 3.5749999999999997)"
14-12-2022 18:52:06.155750,"(6.0, 7.6, 7.528767123287671)","(3.1, 3.7, 3.69)","(31.0, 46.0, 45.81818181818182)","(3.6, 4.6, 4.546)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.705882352941178)","(31.0, 75.0, 73.75)","(3.1, 3.65, 3.5749999999999997)"
14-12-2022 18:52:07.322958,"(6.0, 7.6, 7.499047619047619)","(3.1, 3.7, 3.669230769230769)","(31.0, 46.0, 45.80952380952381)","(3.6, 4.6, 4.546268656716418)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.705882352941178)","(31.0, 75.0, 72.0)","(3.1, 3.65, 3.5749999999999997)"
14-12-2022 18:52:08.531194,"(6.0, 7.6, 7.499047619047619)","(3.1, 3.7, 3.669230769230769)","(31.0, 46.0, 45.80952380952381)","(3.6, 4.6, 4.546268656716418)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.6)","(31.0, 75.0, 72.0)","(3.1, 3.65, 3.5710526315789473)"
14-12-2022 18:52:09.740026,"(6.0, 8.0, 7.9670886075949365)","(3.1, 3.7, 3.6620689655172414)","(31.0, 44.0, 43.904761904761905)","(3.6, 4.6, 4.543157894736842)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.6)","(31.0, 75.0, 72.0)","(3.1, 3.6, 3.5710526315789473)"
14-12-2022 18:52:10.866167,"(6.0, 8.0, 7.9411764705882355)","(3.1, 3.75, 3.7023809523809526)","(31.0, 44.0, 43.904761904761905)","(3.6, 4.6, 4.5464646464646465)","(41.0, 100.0, 95.48387096774194)","(16.0, 22.0, 21.48)","(31.0, 75.0, 72.0)","(3.1, 3.6, 3.5527027027027027)"
14-12-2022 18:52:12.011749,"(6.0, 8.0, 7.942857142857143)","(3.1, 3.75, 3.6806122448979592)","(31.0, 44.0, 43.904761904761905)","(3.6, 4.6, 4.568867924528302)","(41.0, 100.0, 96.12903225806451)","(16.0, 22.0, 21.38095238095238)","(31.0, 75.0, 72.0)","(3.1, 3.6, 3.5372448979591837)"
