,Jelly Bean Jojo,Smokin Charlie,Special Talent,Silver Brute,Zella Bale
11-01-2023 20:57:28.250635,"(3.5, 4.5, 4.233333333333333)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5355555555555556)","(6.0, 14.0, 13.023809523809524)"
11-01-2023 20:57:29.126063,"(3.5, 4.5, 4.233333333333333)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5355555555555556)","(6.0, 14.0, 13.023809523809524)"
11-01-2023 20:57:29.950839,"(3.5, 4.5, 4.233333333333333)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5355555555555556)","(6.0, 14.0, 13.023809523809524)"
11-01-2023 20:57:30.803663,"(3.5, 4.5, 4.233333333333333)","(15.0, 36.0, 35.2)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.54)","(6.0, 14.0, 13.068181818181818)"
11-01-2023 20:57:31.817456,"(3.5, 4.5, 4.233333333333333)","(15.0, 36.0, 33.77777777777778)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5254166666666666)","(6.0, 14.0, 13.145833333333334)"
11-01-2023 20:57:32.591221,"(3.5, 4.5, 4.239428571428571)","(15.0, 36.0, 34.57142857142857)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5254166666666666)","(6.0, 14.0, 13.145833333333334)"
11-01-2023 20:57:33.420814,"(3.5, 4.4, 4.317391304347826)","(15.0, 36.0, 34.6)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5259550561797752)","(6.0, 14.0, 13.211538461538462)"
11-01-2023 20:57:34.290603,"(3.5, 4.4, 4.317391304347826)","(15.0, 36.0, 35.2)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5259550561797752)","(6.0, 14.0, 13.211538461538462)"
11-01-2023 20:57:35.144154,"(3.5, 4.4, 4.317391304347826)","(15.0, 36.0, 34.6)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5259550561797752)","(6.0, 14.0, 13.211538461538462)"
11-01-2023 20:57:35.940841,"(3.5, 4.4, 4.335714285714285)","(15.0, 36.0, 34.75)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5292105263157896)","(6.0, 14.0, 13.211538461538462)"
11-01-2023 20:57:36.741014,"(3.5, 4.4, 4.335714285714285)","(15.0, 36.0, 34.46153846153846)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5292105263157896)","(6.0, 14.0, 13.18)"
11-01-2023 20:57:37.591225,"(3.5, 4.5, 4.312658227848101)","(15.0, 36.0, 35.2)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5282857142857142)","(6.0, 14.0, 13.18)"
11-01-2023 20:57:38.409469,"(3.5, 4.5, 4.312658227848101)","(15.0, 36.0, 34.44444444444444)","(21.0, 70.0, 56.578947368421055)","(1.5, 1.53, 1.5282857142857142)","(6.0, 14.0, 13.18)"
11-01-2023 20:57:39.263785,"(3.5, 4.5, 4.312658227848101)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.875)","(1.5, 1.53, 1.5282857142857142)","(6.0, 14.0, 13.225)"
11-01-2023 20:57:40.123872,"(3.5, 4.4, 4.352)","(15.0, 36.0, 34.44444444444444)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5442105263157895)","(6.0, 13.5, 13.0)"
11-01-2023 20:57:40.922917,"(3.5, 4.4, 4.38)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5444)","(6.0, 13.0, 12.235294117647058)"
11-01-2023 20:57:41.721549,"(3.5, 4.4, 4.36896551724138)","(15.0, 34.0, 33.333333333333336)","(21.0, 70.0, 56.875)","(1.5, 1.56, 1.5550000000000002)","(6.0, 12.5, 12.25)"
11-01-2023 20:57:42.574671,"(3.5, 4.4, 4.331818181818182)","(15.0, 34.0, 32.72727272727273)","(21.0, 70.0, 56.875)","(1.5, 1.57, 1.555263157894737)","(6.0, 12.0, 11.875)"
11-01-2023 20:57:43.388800,"(3.5, 4.4, 4.331818181818182)","(15.0, 36.0, 33.45454545454545)","(21.0, 70.0, 56.578947368421055)","(1.5, 1.57, 1.5583333333333333)","(6.0, 12.0, 11.954545454545455)"
11-01-2023 20:57:44.231002,"(3.5, 4.4, 4.321052631578947)","(15.0, 36.0, 34.666666666666664)","(21.0, 70.0, 56.875)","(1.5, 1.57, 1.555263157894737)","(6.0, 12.5, 12.233333333333333)"
11-01-2023 20:57:45.108049,"(3.5, 4.4, 4.321052631578947)","(15.0, 36.0, 33.45454545454545)","(21.0, 70.0, 56.875)","(1.5, 1.57, 1.559090909090909)","(6.0, 12.5, 12.233333333333333)"
11-01-2023 20:57:46.023424,"(3.5, 4.4, 4.321052631578947)","(15.0, 36.0, 33.77777777777778)","(21.0, 70.0, 56.875)","(1.5, 1.57, 1.5616666666666668)","(6.0, 12.5, 12.346153846153847)"
11-01-2023 20:57:46.995750,"(3.5, 4.3, 4.2176470588235295)","(15.0, 36.0, 33.142857142857146)","(21.0, 70.0, 56.875)","(1.5, 1.57, 1.5616666666666668)","(6.0, 12.5, 12.346153846153847)"
11-01-2023 20:57:47.954887,"(3.6, 4.3, 4.203448275862069)","(15.0, 36.0, 33.77777777777778)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5625)","(6.5, 12.5, 12.366666666666667)"
11-01-2023 20:57:48.804736,"(3.6, 4.3, 4.203448275862069)","(15.0, 36.0, 33.333333333333336)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5625)","(6.5, 12.5, 12.366666666666667)"
11-01-2023 20:57:49.694779,"(3.6, 4.3, 4.203448275862069)","(15.0, 40.0, 32.71111111111111)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5625)","(6.5, 12.5, 12.366666666666667)"
11-01-2023 20:57:50.558222,"(3.6, 4.3, 4.203448275862069)","(15.0, 40.0, 32.71111111111111)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5625)","(6.5, 12.5, 12.366666666666667)"
11-01-2023 20:57:51.462112,"(3.6, 4.3, 4.203448275862069)","(15.0, 40.0, 32.8)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5625)","(6.5, 12.5, 12.366666666666667)"
11-01-2023 20:57:52.366767,"(3.6, 4.3, 4.203448275862069)","(15.0, 40.0, 32.72727272727273)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5625)","(6.5, 12.5, 12.264705882352942)"
11-01-2023 20:57:53.321584,"(3.6, 4.3, 4.192307692307692)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5625)","(6.5, 12.5, 12.2)"
11-01-2023 20:57:54.265357,"(3.6, 4.3, 4.199999999999999)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.333333333333334)"
11-01-2023 20:57:55.106552,"(3.6, 4.3, 4.17)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.333333333333334)"
11-01-2023 20:57:55.930103,"(3.6, 4.3, 4.147058823529411)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.416666666666666)"
11-01-2023 20:57:56.772199,"(3.6, 4.2, 4.144444444444444)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:57:57.710460,"(3.6, 4.3, 4.126666666666666)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:57:58.645480,"(3.6, 4.3, 4.123529411764705)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:57:59.457714,"(3.6, 4.3, 4.123529411764705)","(15.0, 40.0, 32.6530612244898)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:58:00.401460,"(3.6, 4.3, 4.123529411764705)","(15.0, 38.0, 34.666666666666664)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:58:01.316359,"(3.6, 4.3, 4.123529411764705)","(15.0, 38.0, 32.857142857142854)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:58:02.142006,"(3.6, 4.3, 4.123529411764705)","(15.0, 38.0, 32.857142857142854)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:58:02.977557,"(3.6, 4.3, 4.123529411764705)","(15.0, 38.0, 32.857142857142854)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.57, 1.5625)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:58:03.930223,"(3.6, 4.3, 4.123529411764705)","(15.0, 38.0, 32.8)","(21.0, 70.0, 56.875)","(1.45, 1.57, 1.5633333333333335)","(6.5, 13.0, 12.454545454545455)"
11-01-2023 20:58:04.814283,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.888888888888886)","(21.0, 70.0, 56.875)","(1.45, 1.58, 1.5780952380952382)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:05.626919,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.888888888888886)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5776470588235294)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:06.453324,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.888888888888886)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5776470588235294)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:07.330345,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.888888888888886)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5771428571428572)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:08.290209,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.8)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5766666666666667)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:09.123105,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.8)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5766666666666667)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:09.987501,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.8)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5766666666666667)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:10.897753,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.8)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5766666666666667)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:11.758715,"(3.6, 4.3, 4.121621621621621)","(15.0, 38.0, 32.8)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.5705263157894738)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:12.651067,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 32.8)","(21.0, 70.0, 56.578947368421055)","(1.45, 1.58, 1.56875)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:13.532456,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 34.1)","(21.0, 70.0, 61.20689655172414)","(1.45, 1.58, 1.5714285714285714)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:14.389988,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 34.1)","(21.0, 70.0, 61.05263157894737)","(1.45, 1.57, 1.568)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:15.268170,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 34.1)","(21.0, 70.0, 61.25)","(1.45, 1.57, 1.568)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:16.185697,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 61.76470588235294)","(1.45, 1.57, 1.5654545454545454)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:17.082818,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 61.76470588235294)","(1.45, 1.57, 1.5654545454545454)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:17.934567,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 61.76470588235294)","(1.45, 1.57, 1.568)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:18.819034,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 61.76470588235294)","(1.45, 1.57, 1.568)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:19.678913,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 64.16666666666667)","(1.45, 1.57, 1.568)","(6.5, 13.0, 12.214285714285714)"
11-01-2023 20:58:20.576208,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5663157894736843)","(6.5, 13.0, 12.38888888888889)"
11-01-2023 20:58:21.474135,"(3.6, 4.3, 4.1625)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 65.625)","(1.45, 1.57, 1.565)","(6.5, 13.0, 12.38888888888889)"
11-01-2023 20:58:22.374879,"(3.6, 4.3, 4.148387096774194)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 65.625)","(1.45, 1.57, 1.5633333333333335)","(6.5, 13.0, 12.38888888888889)"
11-01-2023 20:58:23.288907,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 33.411764705882355)","(21.0, 70.0, 65.625)","(1.45, 1.57, 1.5633333333333335)","(6.5, 13.0, 12.333333333333334)"
11-01-2023 20:58:24.180375,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.75)","(21.0, 70.0, 65.88235294117646)","(1.45, 1.57, 1.5633333333333335)","(6.5, 13.0, 12.263157894736842)"
11-01-2023 20:58:25.070152,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.75)","(21.0, 70.0, 65.88235294117646)","(1.45, 1.57, 1.5593333333333335)","(6.5, 13.0, 12.176470588235293)"
11-01-2023 20:58:25.867992,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.75)","(21.0, 70.0, 65.88235294117646)","(1.45, 1.57, 1.5593333333333335)","(6.5, 13.0, 12.176470588235293)"
11-01-2023 20:58:26.748099,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.88235294117646)","(1.45, 1.57, 1.5686666666666667)","(6.5, 13.0, 12.16)"
11-01-2023 20:58:27.699343,"(3.6, 4.3, 4.156603773584905)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.88235294117646)","(1.45, 1.57, 1.5686666666666667)","(6.5, 13.0, 12.25)"
11-01-2023 20:58:28.624330,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.88235294117646)","(1.45, 1.57, 1.5686666666666667)","(6.5, 13.0, 12.25)"
11-01-2023 20:58:29.436556,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.88235294117646)","(1.45, 1.57, 1.5686666666666667)","(6.5, 13.0, 12.25)"
11-01-2023 20:58:30.333131,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.625)","(1.45, 1.57, 1.5621739130434784)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:31.224082,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 35.09090909090909)","(21.0, 70.0, 65.625)","(1.45, 1.57, 1.5621739130434784)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:32.082819,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.625)","(1.45, 1.58, 1.5762500000000002)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:32.875268,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.625)","(1.45, 1.58, 1.5682608695652174)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:33.755590,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.625)","(1.45, 1.58, 1.5682608695652174)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:34.680502,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.52631578947368)","(1.45, 1.58, 1.5682608695652174)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:35.621925,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.625)","(1.45, 1.58, 1.5682608695652174)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:36.567465,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.625)","(1.45, 1.58, 1.578)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:37.377739,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.33333333333333)","(1.45, 1.57, 1.5686666666666667)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:38.245844,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.33333333333333)","(1.45, 1.57, 1.5655555555555556)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:39.252044,"(3.6, 4.3, 4.151724137931034)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 65.33333333333333)","(1.45, 1.57, 1.5588)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:40.259910,"(3.6, 4.3, 4.1535714285714285)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5591666666666668)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:41.144516,"(3.6, 4.3, 4.156140350877193)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.56, 1.5591666666666668)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:41.954863,"(3.6, 4.3, 4.1535714285714285)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5685714285714287)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:42.818456,"(3.6, 4.3, 4.1535714285714285)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5685714285714287)","(6.5, 13.0, 12.222222222222221)"
11-01-2023 20:58:43.773214,"(3.6, 4.3, 4.169767441860465)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.569047619047619)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:44.604630,"(3.6, 4.3, 4.169767441860465)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.569047619047619)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:45.418473,"(3.6, 4.3, 4.203448275862069)","(15.0, 38.0, 34.888888888888886)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.569047619047619)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:46.363951,"(3.6, 4.3, 4.203448275862069)","(15.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.58, 1.5681818181818183)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:47.291239,"(3.6, 4.3, 4.1909090909090905)","(15.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5681818181818183)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:48.231721,"(3.6, 4.3, 4.1909090909090905)","(15.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5681818181818183)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:49.168173,"(3.6, 4.3, 4.203448275862069)","(15.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.58, 1.5711111111111111)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:49.966324,"(3.6, 4.3, 4.203448275862069)","(15.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5683333333333334)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:50.826527,"(3.6, 4.3, 4.203448275862069)","(15.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5681818181818183)","(6.5, 13.0, 12.057142857142857)"
11-01-2023 20:58:51.815532,"(3.6, 4.3, 4.203448275862069)","(15.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5653846153846154)","(6.5, 13.0, 12.129032258064516)"
11-01-2023 20:58:52.825831,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5653846153846154)","(6.5, 13.0, 12.0)"
11-01-2023 20:58:53.627429,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.0)"
11-01-2023 20:58:54.576316,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.129032258064516)"
11-01-2023 20:58:55.670421,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.307692307692308)"
11-01-2023 20:58:56.732332,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.307692307692308)"
11-01-2023 20:58:57.723972,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:58:58.661774,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:58:59.626395,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:00.564993,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:01.483490,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 34.16)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:02.405664,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:03.361337,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:04.264827,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:05.221106,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:06.104860,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.46153846153846)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:06.900449,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:07.777684,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:08.779907,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:09.742735,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:10.571886,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:11.422256,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:12.376143,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.5658620689655174)","(6.5, 13.0, 12.346153846153847)"
11-01-2023 20:59:13.338024,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.565)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:14.286431,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.565)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:15.168930,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.565)","(6.5, 13.0, 12.433333333333334)"
11-01-2023 20:59:16.047951,"(3.5, 4.3, 4.203448275862069)","(17.0, 38.0, 33.8)","(21.0, 70.0, 63.91304347826087)","(1.45, 1.57, 1.565)","(6.5, 13.0, 12.433333333333334)"
