,Fun Idol,Burn Rate,Dr Bella,Dan Dan,Dr Rogan,Phelan Seedy,Down Under Boy,Superb
14-12-2022 19:15:49.980921,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:51.067893,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:52.138570,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:53.193086,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:54.287974,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:55.425255,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:56.500533,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:57.647587,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:58.800475,"(3.8, 5.7, 4.51)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:15:59.809302,"(3.8, 5.7, 5.422641509433962)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:00.817500,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:01.842238,"(3.8, 5.7, 4.335)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:02.910032,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 24.75)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:04.034762,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:05.103100,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:06.243395,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 12.703846153846154)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:07.366507,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 12.703846153846154)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:08.503205,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.672727272727272)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:09.644965,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:10.782721,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:11.844685,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:12.808443,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:13.867111,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 20.5)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:15.002988,"(3.8, 5.7, 4.300000000000001)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:16.096397,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:17.169728,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:18.275927,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:19.418277,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:20.704209,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:21.820998,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:22.856468,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:23.949508,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:25.099147,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 25.142857142857142)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:26.143068,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 55.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 11.2125)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:27.225694,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:28.326720,"(3.8, 5.7, 4.37)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 9.72)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.294642857142858)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:29.435110,"(3.8, 5.7, 4.265)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:30.570616,"(3.8, 5.7, 5.248387096774193)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:31.722971,"(3.8, 5.7, 5.248387096774193)","(3.5, 6.6, 6.273684210526316)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:32.798387,"(3.8, 5.7, 4.725)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:33.893596,"(3.8, 5.7, 4.725)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:34.976554,"(3.8, 5.7, 4.725)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:36.029458,"(3.8, 5.7, 4.725)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:37.068441,"(3.8, 5.7, 4.725)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 24.916666666666668)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:38.028811,"(3.8, 5.7, 4.591666666666667)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:39.019864,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 10.9875)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:40.066851,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.341666666666667)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:41.195436,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.925)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:42.401966,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.5, 8.8)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:43.666226,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 8.8)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:44.898773,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 8.8)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:46.055123,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 8.8)","(13.0, 27.0, 25.0)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:47.186567,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 8.8)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:48.342017,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 8.8)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:49.384626,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 8.8)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:50.491165,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 8.8)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:51.703273,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.1)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:52.745296,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.1)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:53.889109,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.1)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:54.912660,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.1)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:56.041258,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.1)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:57.309818,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.1)","(13.0, 27.0, 25.083333333333336)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:58.437164,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.9)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:16:59.603726,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.235294117647059)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.9)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:17:00.815480,"(3.8, 5.6, 4.792307692307692)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.9)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.5, 4.65625)","(26.0, 110.0, 39.166666666666664)"
14-12-2022 19:17:01.973717,"(3.8, 5.7, 4.775)","(3.5, 6.6, 6.40625)","(26.0, 95.0, 59.5)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 11.65)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.5, 4.875)","(26.0, 110.0, 62.0)"
14-12-2022 19:17:03.149453,"(3.8, 5.6, 5.38125)","(3.5, 6.6, 4.905555555555555)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 12.5, 11.042857142857143)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.4, 5.143750000000001)","(26.0, 100.0, 62.0)"
14-12-2022 19:17:04.315068,"(3.8, 5.6, 5.38125)","(3.5, 6.6, 5.35)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 12.5, 11.042857142857143)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.4, 5.143750000000001)","(26.0, 100.0, 62.0)"
14-12-2022 19:17:05.454173,"(3.8, 5.6, 5.38125)","(3.5, 6.6, 5.35)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 11.4)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.4, 4.375)","(26.0, 100.0, 62.0)"
14-12-2022 19:17:06.507479,"(3.8, 5.6, 4.258333333333333)","(3.5, 6.4, 5.107692307692307)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 11.4)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.4, 4.246875)","(26.0, 100.0, 62.0)"
14-12-2022 19:17:07.656827,"(3.8, 5.6, 4.203571428571428)","(3.5, 6.2, 5.95)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 11.4)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.4, 4.26)","(26.0, 100.0, 62.0)"
14-12-2022 19:17:08.787965,"(3.8, 5.6, 4.140384615384615)","(3.5, 6.2, 5.95)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 11.4)","(13.0, 27.0, 25.166666666666664)","(3.4, 5.3, 5.05625)","(26.0, 100.0, 62.0)"
14-12-2022 19:17:09.975258,"(3.8, 5.6, 4.335)","(3.5, 6.2, 5.95)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 11.4)","(13.0, 27.0, 25.25)","(3.4, 5.3, 5.05625)","(26.0, 100.0, 78.57142857142857)"
14-12-2022 19:17:11.179027,"(3.8, 5.6, 4.335)","(3.5, 6.2, 5.95)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.68)","(13.0, 27.0, 25.25)","(3.4, 5.3, 5.143750000000001)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:12.376552,"(3.8, 5.6, 4.43125)","(3.5, 6.6, 5.4399999999999995)","(26.0, 90.0, 64.0)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.68)","(13.0, 27.0, 25.25)","(3.4, 5.4, 4.425000000000001)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:13.641998,"(3.8, 5.6, 4.491304347826087)","(3.5, 6.4, 6.130000000000001)","(26.0, 90.0, 71.42857142857143)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.68)","(13.0, 27.0, 25.25)","(3.4, 5.4, 4.815)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:14.836876,"(3.8, 5.6, 4.491304347826087)","(3.5, 6.4, 6.130000000000001)","(26.0, 90.0, 71.42857142857143)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.68)","(13.0, 27.0, 25.25)","(3.4, 5.4, 4.815)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:15.982482,"(3.8, 5.6, 4.491304347826087)","(3.5, 6.4, 6.130000000000001)","(26.0, 90.0, 71.42857142857143)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 10.68)","(13.0, 27.0, 25.25)","(3.4, 5.4, 4.815)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:17.082984,"(3.8, 5.6, 4.491304347826087)","(3.5, 6.4, 6.130000000000001)","(26.0, 90.0, 71.42857142857143)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 9.133333333333333)","(13.0, 27.0, 25.25)","(3.4, 5.4, 4.815)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:18.140760,"(3.8, 5.6, 4.491304347826087)","(3.5, 6.4, 6.130000000000001)","(26.0, 90.0, 71.42857142857143)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 9.133333333333333)","(13.0, 27.0, 25.25)","(3.4, 5.4, 4.815)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:19.189252,"(3.8, 5.6, 4.491304347826087)","(3.5, 6.4, 6.130000000000001)","(26.0, 90.0, 71.42857142857143)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 9.133333333333333)","(13.0, 27.0, 25.25)","(3.4, 5.4, 4.815)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:20.360069,"(3.8, 5.4, 5.228571428571429)","(3.5, 6.2, 4.95)","(26.0, 90.0, 71.42857142857143)","(5.0, 10.5, 8.833333333333334)","(7.5, 13.0, 9.133333333333333)","(13.0, 27.0, 25.25)","(3.4, 5.2, 4.964285714285714)","(26.0, 100.0, 87.5)"
14-12-2022 19:17:21.511357,"(3.8, 5.4, 5.242857142857143)","(3.5, 6.2, 4.975)","(26.0, 90.0, 74.0)","(5.0, 10.5, 9.875)","(7.5, 13.0, 12.107692307692307)","(13.0, 27.0, 25.25)","(3.4, 5.2, 4.453333333333333)","(26.0, 100.0, 88.61538461538461)"
14-12-2022 19:17:22.633504,"(3.8, 5.4, 5.242857142857143)","(3.5, 6.2, 4.85)","(26.0, 90.0, 74.0)","(5.0, 10.5, 9.875)","(7.5, 13.0, 12.107692307692307)","(13.0, 27.0, 24.833333333333332)","(3.4, 5.2, 4.453333333333333)","(26.0, 100.0, 88.61538461538461)"
14-12-2022 19:17:23.793349,"(3.8, 5.4, 5.242857142857143)","(3.5, 6.2, 4.85)","(26.0, 90.0, 74.0)","(5.0, 10.5, 8.14)","(7.5, 13.0, 12.107692307692307)","(13.0, 27.0, 24.833333333333332)","(3.4, 5.2, 4.521875)","(26.0, 100.0, 95.06666666666666)"
