,Blount County,Royston Head,Your Not The Boss,Cab Perrio,Kirrek,Let There Be Peace,Tequila Shots,Theclan
10-01-2023 12:02:38.295456,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 9.4)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.727272727272727)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:39.383778,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 9.4)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.727272727272727)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:40.514684,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 9.4)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.805555555555557)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:41.625590,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 9.4)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.84090909090909)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:42.721487,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 9.4)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.727272727272727)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:43.861456,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 9.4)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.727272727272727)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:44.938257,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 9.5)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.727272727272727)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:46.035333,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.5)","(6.0, 9.8, 10.227272727272727)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.805555555555557)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:47.163876,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.0)","(6.0, 10.5, 9.964285714285714)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:48.287418,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 26.0)","(6.0, 10.5, 9.818181818181818)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:49.424253,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 27.0, 25.5)","(6.0, 10.0, 9.818181818181818)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:50.580525,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.818181818181818)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 11.5, 10.7)"
10-01-2023 12:02:51.736417,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.714285714285714)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 11.5, 10.714285714285714)"
10-01-2023 12:02:52.863095,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.057142857142857)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.625)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:02:54.010322,"(12.0, 16.5, 16.166666666666668)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.454545454545455)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:02:55.158266,"(12.0, 16.5, 15.5)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.454545454545455)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:02:56.263299,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.454545454545455)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:02:57.379062,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.454545454545455)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:02:58.465068,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 24.857142857142858)","(6.0, 10.0, 9.454545454545455)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:02:59.593322,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 24.857142857142858)","(6.0, 10.0, 9.625)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:00.723337,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 24.857142857142858)","(6.0, 10.0, 9.625)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:01.847615,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 30.0, 24.857142857142858)","(6.0, 10.0, 9.625)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:03.026994,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 29.0, 27.333333333333332)","(6.0, 10.0, 9.625)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:04.168177,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 29.0, 27.333333333333332)","(6.0, 10.0, 9.625)","(21.0, 70.0, 56.666666666666664)","(15.0, 20.0, 19.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:05.328797,"(12.0, 16.5, 15.214285714285714)","(2.0, 2.24, 2.2333333333333334)","(4.2, 5.4, 5.072727272727273)","(12.0, 29.0, 28.166666666666668)","(6.0, 10.0, 9.714285714285714)","(21.0, 70.0, 60.0)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:06.540781,"(12.0, 16.5, 15.75)","(2.0, 2.26, 2.243333333333333)","(4.2, 5.4, 5.213333333333334)","(12.0, 29.0, 25.90909090909091)","(6.0, 10.0, 9.714285714285714)","(21.0, 70.0, 60.0)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:07.645892,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.95)","(12.0, 30.0, 28.375)","(6.0, 10.0, 9.714285714285714)","(21.0, 70.0, 60.0)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:08.754455,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.95)","(12.0, 29.0, 28.375)","(6.0, 10.0, 9.714285714285714)","(21.0, 70.0, 60.0)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:09.853431,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.95)","(12.0, 29.0, 28.375)","(6.0, 10.0, 9.818181818181818)","(21.0, 70.0, 62.5)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:10.929945,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.92)","(12.0, 29.0, 28.375)","(6.0, 10.0, 9.818181818181818)","(21.0, 75.0, 62.5)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:12.113323,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.92)","(12.0, 29.0, 28.375)","(6.0, 10.0, 9.818181818181818)","(21.0, 75.0, 62.5)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:13.248141,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.92)","(12.0, 29.0, 28.375)","(6.0, 10.0, 9.818181818181818)","(21.0, 75.0, 62.5)","(15.0, 20.0, 19.57142857142857)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:14.438578,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.92)","(12.0, 29.0, 28.375)","(6.0, 10.0, 9.818181818181818)","(21.0, 75.0, 62.5)","(15.0, 20.0, 20.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:15.591986,"(12.0, 16.5, 16.071428571428573)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.9714285714285715)","(12.0, 29.0, 28.0)","(6.0, 10.0, 9.818181818181818)","(21.0, 75.0, 62.5)","(15.0, 26.0, 21.785714285714285)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:16.786683,"(12.0, 16.5, 15.5)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 4.9714285714285715)","(12.0, 29.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 25.0, 20.78125)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:17.974768,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 25.0, 20.78125)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:19.133737,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 25.0, 20.263157894736842)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:20.259626,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 25.0, 20.263157894736842)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:21.383499,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 25.0, 21.291666666666668)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:22.523843,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 24.0, 21.0)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:23.656874,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 23.0, 20.708333333333332)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:24.805775,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 23.0, 20.5)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:25.958397,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 23.0, 21.92857142857143)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:27.079334,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 23.0, 21.92857142857143)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:28.313913,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.2377777777777776)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 23.0, 21.92857142857143)","(8.5, 12.0, 10.65)"
10-01-2023 12:03:29.576015,"(12.0, 17.0, 15.08)","(2.0, 2.26, 2.21)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.777777777777779)","(21.0, 75.0, 62.5)","(15.0, 23.0, 21.772727272727273)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:30.849425,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 25.5)","(6.0, 10.0, 10.166666666666666)","(21.0, 75.0, 62.5)","(15.0, 23.0, 21.65)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:32.044456,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 11.0, 10.166666666666666)","(21.0, 75.0, 62.5)","(15.0, 23.0, 21.636363636363637)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:33.151669,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 24.705882352941178)","(6.0, 11.0, 10.166666666666666)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:34.425284,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.166666666666666)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:35.548004,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.0)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:36.745929,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.1000000000000005)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.25)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:37.990340,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.142857142857143)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.25)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:39.159470,"(12.0, 17.0, 15.344827586206897)","(2.0, 2.2, 2.1933333333333334)","(4.2, 5.4, 5.263636363636364)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.25)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:40.395895,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.25)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:41.647707,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.11111111111111)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:42.882524,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.11111111111111)","(21.0, 75.0, 62.5)","(15.0, 23.0, 22.0)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:44.061080,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.333333333333334)","(21.0, 75.0, 62.5)","(15.0, 23.0, 21.428571428571427)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:45.121318,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.333333333333334)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.823529411764707)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:46.255865,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.333333333333334)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.46153846153846)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:47.381951,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.333333333333334)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.46153846153846)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:48.550383,"(12.0, 17.0, 15.08)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.166666666666666)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.46153846153846)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:49.675147,"(12.0, 17.0, 15.4)","(2.0, 2.2, 2.1911111111111112)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 10.166666666666666)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.46153846153846)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:50.816210,"(12.0, 17.0, 15.4)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 9.88888888888889)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.46153846153846)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:52.018001,"(12.0, 17.0, 15.4)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 9.88888888888889)","(21.0, 75.0, 62.5)","(15.0, 22.0, 19.5)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:53.222448,"(12.0, 17.0, 15.4)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 9.88888888888889)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:54.397997,"(12.0, 17.0, 15.4)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 9.88888888888889)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:55.566905,"(12.0, 17.0, 15.4)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 11.0, 9.666666666666666)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:56.745825,"(12.0, 17.0, 15.545454545454545)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 10.5, 9.444444444444445)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:57.900812,"(12.0, 17.0, 15.545454545454545)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.444444444444445)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:03:59.019005,"(12.0, 17.0, 15.714285714285714)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.444444444444445)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:04:00.181827,"(12.0, 17.0, 15.714285714285714)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.444444444444445)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:04:01.315583,"(12.0, 17.0, 15.714285714285714)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.444444444444445)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:04:02.439850,"(12.0, 17.0, 15.714285714285714)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 5.185714285714286)","(12.0, 30.0, 25.5)","(6.0, 10.0, 9.444444444444445)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.75)"
10-01-2023 12:04:03.617694,"(12.0, 17.0, 15.714285714285714)","(2.0, 2.2, 2.1885714285714286)","(4.2, 5.4, 4.8238095238095235)","(12.0, 30.0, 28.5)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 12.0, 10.537037037037036)"
10-01-2023 12:04:04.751873,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.3, 4.95)","(12.0, 30.0, 28.5)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 22.0, 19.5)","(8.5, 11.5, 10.537037037037036)"
10-01-2023 12:04:05.946561,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 30.0, 28.5)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 22.0, 19.5)","(8.5, 11.5, 10.537037037037036)"
10-01-2023 12:04:07.095646,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 30.0, 28.5)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 22.0, 19.5)","(8.5, 11.5, 10.537037037037036)"
10-01-2023 12:04:08.264534,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 30.0, 28.5)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 22.0, 20.333333333333332)","(8.5, 11.5, 10.537037037037036)"
10-01-2023 12:04:09.333729,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 30.0, 30.413793103448278)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 22.0, 19.5)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:04:10.439480,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 36.0, 30.3)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 22.0, 18.81818181818182)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:04:11.579416,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 36.0, 30.3)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 21.0, 19.0)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:04:12.845822,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 36.0, 30.3)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 21.0, 19.285714285714285)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:04:14.007781,"(12.0, 16.5, 15.681818181818182)","(2.0, 2.26, 2.2239344262295084)","(4.2, 5.2, 4.92)","(12.0, 36.0, 30.3)","(6.0, 10.0, 9.625)","(21.0, 75.0, 62.5)","(15.0, 21.0, 21.076923076923077)","(8.5, 11.5, 10.833333333333334)"
