,Arrogant Suzy,Charming Spirit,Fake Promises,Django Riggs,Lieutenant Dan,Borrowed Angel,All Inn Aussie,Davettes Diva
08-12-2022 15:24:45.452045,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 8.1)","(4.8, 8.0, 5.68)","(4.8, 7.6, 6.975)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:46.762516,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 7.15)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:48.206684,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 7.15)","(8.5, 16.5, 13.25)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:49.318612,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 7.15)","(8.5, 16.5, 13.25)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:50.528119,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 7.15)","(8.5, 16.5, 13.25)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:51.858003,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 7.15)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:53.093696,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 7.15)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:54.275361,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 7.15)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:55.679170,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 7.6, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:56.938144,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 6.8, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:58.131657,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 6.8, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:24:59.301842,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 6.8, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:25:00.503102,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 6.8, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:25:01.638653,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 5.68)","(4.8, 6.8, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:25:02.829595,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 6.45)","(4.8, 6.8, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:25:03.875697,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 6.45)","(4.8, 6.8, 5.85)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:25:05.077183,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 7.294117647058824)","(4.8, 6.8, 5.7375)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:25:06.291248,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 7.294117647058824)","(4.8, 6.8, 5.7375)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 6.66)"
08-12-2022 15:25:07.483498,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.633333333333333)","(4.8, 8.0, 7.294117647058824)","(4.8, 6.8, 5.7375)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.283333333333333)","(4.4, 6.8, 5.942857142857143)"
08-12-2022 15:25:08.917783,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.6, 7.8999999999999995)","(4.8, 7.8, 7.0)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:10.014240,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.0)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:11.144405,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.0)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:12.284170,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.0)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:13.454097,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.0)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:14.633166,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.0)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:16.033241,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 6.688888888888888)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:17.630852,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 6.688888888888888)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:18.887817,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 6.688888888888888)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:20.413850,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.16)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 13.25)","(91.0, 650.0, 588.8888888888889)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:21.680780,"(41.0, 240.0, 127.63636363636363)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.16)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:22.856640,"(41.0, 220.0, 127.0)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.16)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:24.216844,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.16)","(4.8, 6.8, 6.26875)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:25.433147,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.16)","(4.8, 6.8, 5.7375)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:26.595178,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.066666666666666)","(4.8, 6.8, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:27.758205,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.213333333333333)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:29.103973,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.213333333333333)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:30.313456,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.8, 7.213333333333333)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 560.0)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:31.499281,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.8, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:32.701116,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:33.891647,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:35.117911,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:36.276732,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.625)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:37.677388,"(41.0, 220.0, 118.54545454545455)","(5.5, 8.0, 6.4)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:39.087134,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.8, 6.345454545454546)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:40.423396,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.8, 7.314285714285714)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:41.738439,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.4, 6.8375)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:43.512393,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.4, 7.213333333333333)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:45.005389,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.213333333333333)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:46.545429,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.213333333333333)","(4.8, 6.6, 6.175)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:47.920588,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.616666666666666)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:49.986699,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.616666666666666)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 12.88888888888889)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:51.213180,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.616666666666666)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:52.621310,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.616666666666666)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:53.970279,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.616666666666666)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:55.255775,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.616666666666666)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.6)"
08-12-2022 15:25:56.628232,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.359999999999999)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.8, 5.533333333333333)"
08-12-2022 15:25:57.975362,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:25:59.166831,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:00.398730,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:01.581677,"(41.0, 220.0, 118.54545454545455)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:02.785629,"(41.0, 210.0, 144.0)","(5.5, 7.6, 7.314285714285714)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:04.041618,"(41.0, 210.0, 122.0)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:05.289958,"(41.0, 200.0, 137.75)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:06.430152,"(41.0, 200.0, 137.75)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:07.492365,"(41.0, 200.0, 137.75)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.6, 5.363636363636364)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:08.691765,"(41.0, 200.0, 137.75)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:09.992159,"(41.0, 220.0, 111.5)","(5.5, 7.6, 7.171428571428571)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:11.295148,"(41.0, 220.0, 105.53846153846155)","(5.5, 7.6, 7.171428571428571)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:12.319706,"(41.0, 220.0, 105.53846153846155)","(5.5, 7.6, 7.171428571428571)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:13.441654,"(41.0, 220.0, 137.33333333333334)","(5.5, 7.6, 7.171428571428571)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:14.703146,"(41.0, 310.0, 187.33333333333334)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:15.965713,"(41.0, 310.0, 159.45454545454544)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:17.197325,"(41.0, 310.0, 159.45454545454544)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:18.611701,"(41.0, 310.0, 159.45454545454544)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:19.675738,"(41.0, 310.0, 159.45454545454544)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:20.770125,"(41.0, 310.0, 159.45454545454544)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:21.816773,"(41.0, 310.0, 159.45454545454544)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:22.991461,"(41.0, 310.0, 159.45454545454544)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:24.125134,"(41.0, 310.0, 199.6)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:25.312449,"(41.0, 310.0, 199.6)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:26.459627,"(41.0, 310.0, 199.6)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:27.564079,"(41.0, 310.0, 199.6)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:28.670392,"(41.0, 310.0, 199.6)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.542857142857143)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
08-12-2022 15:26:29.837772,"(41.0, 310.0, 199.6)","(5.5, 7.6, 6.6)","(4.8, 7.8, 7.5777777777777775)","(4.8, 6.4, 5.457142857142857)","(8.5, 16.5, 14.0)","(91.0, 650.0, 372.5)","(3.0, 3.85, 3.4050000000000002)","(4.4, 6.6, 5.533333333333333)"
