,Amen Brother,Bia Tinne,Burrandana,Open Sky,Take On Manhattan,The Big Shamrock,Toro Magic,Brave Image,County Kilkenny,Mo Chara,Sonny Fella
05-01-2023 12:43:03.017913,"(7.5, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.694736842105264)","(4.2, 5.1, 5.016666666666667)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(20.0, 85.0, 45.25)","(101.0, 170.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(15.0, 26.0, 24.071428571428573)","(17.0, 55.0, 34.77777777777778)"
05-01-2023 12:43:04.318606,"(7.5, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.572727272727274)","(4.2, 5.1, 5.016666666666667)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(20.0, 85.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(15.0, 26.0, 24.071428571428573)","(17.0, 55.0, 33.48214285714286)"
05-01-2023 12:43:05.637989,"(7.5, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.572727272727274)","(4.2, 5.1, 5.016666666666667)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(20.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(15.0, 26.0, 24.071428571428573)","(17.0, 34.0, 33.48214285714286)"
05-01-2023 12:43:06.972222,"(7.5, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.572727272727274)","(4.2, 5.1, 5.016666666666667)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(20.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(15.0, 26.0, 24.071428571428573)","(17.0, 34.0, 30.5)"
05-01-2023 12:43:08.388600,"(7.5, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.572727272727274)","(4.2, 5.1, 5.016666666666667)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(20.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(15.0, 26.0, 24.071428571428573)","(17.0, 34.0, 32.0)"
05-01-2023 12:43:09.838117,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.572727272727274)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(16.0, 26.0, 24.071428571428573)","(18.0, 34.0, 32.0)"
05-01-2023 12:43:11.295982,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.572727272727274)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(16.0, 26.0, 24.071428571428573)","(18.0, 34.0, 32.0)"
05-01-2023 12:43:12.692399,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.572727272727274)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.73)","(16.0, 26.0, 24.071428571428573)","(18.0, 34.0, 32.0)"
05-01-2023 12:43:14.136461,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.8, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.5, 9.8)","(16.0, 26.0, 24.071428571428573)","(18.0, 34.0, 29.666666666666664)"
05-01-2023 12:43:15.458981,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.6, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.0, 9.8)","(16.0, 26.0, 24.071428571428573)","(18.0, 34.0, 32.14285714285714)"
05-01-2023 12:43:16.796365,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.6, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.0, 9.8)","(16.0, 26.0, 24.071428571428573)","(18.0, 34.0, 32.14285714285714)"
05-01-2023 12:43:18.216485,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.6, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.0)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.0394736842105265)","(7.0, 10.0, 9.8)","(16.0, 26.0, 24.071428571428573)","(18.0, 34.0, 32.285714285714285)"
05-01-2023 12:43:19.604661,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.6, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 34.0, 30.857142857142858)","(19.0, 80.0, 48.0)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.166666666666667)","(7.0, 10.0, 9.8)","(16.0, 26.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:20.964629,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.6, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 38.0, 30.857142857142858)","(19.0, 80.0, 59.599999999999994)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.2, 5.214285714285714)","(7.0, 10.0, 9.8)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:22.411461,"(7.0, 8.4, 7.9411764705882355)","(7.0, 9.6, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 38.0, 30.857142857142858)","(19.0, 80.0, 59.599999999999994)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.3, 5.115384615384615)","(7.0, 10.0, 9.8)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:23.885289,"(7.0, 8.4, 7.96)","(7.0, 9.6, 9.51578947368421)","(4.2, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 38.0, 30.857142857142858)","(19.0, 80.0, 59.599999999999994)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.3, 5.115384615384615)","(7.0, 10.0, 9.8)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:25.296343,"(7.0, 8.2, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 38.0, 30.857142857142858)","(19.0, 80.0, 59.599999999999994)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.3, 5.115384615384615)","(7.5, 10.0, 9.911111111111111)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:26.661082,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 38.0, 32.0)","(19.0, 80.0, 56.599999999999994)","(101.0, 160.0, 132.72727272727272)","(3.5, 5.3, 5.115384615384615)","(7.5, 10.0, 9.911111111111111)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:28.053990,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 5.1, 4.926086956521739)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 56.599999999999994)","(101.0, 160.0, 152.5)","(3.5, 5.3, 5.115384615384615)","(7.5, 10.0, 9.7)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:29.449690,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 5.1, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 56.599999999999994)","(101.0, 170.0, 157.27272727272725)","(3.5, 5.3, 5.115384615384615)","(7.5, 10.0, 9.7)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:30.892004,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 4.9, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 56.599999999999994)","(101.0, 170.0, 137.5)","(3.5, 5.3, 5.115384615384615)","(7.5, 10.0, 9.7)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:32.264466,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 4.9, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 44.333333333333336)","(101.0, 150.0, 137.5)","(3.5, 5.3, 5.115384615384615)","(7.5, 10.0, 9.56)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:33.635892,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 4.9, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 44.333333333333336)","(101.0, 150.0, 137.5)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 29.0, 27.8)","(18.0, 34.0, 33.0)"
05-01-2023 12:43:34.976248,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.51578947368421)","(4.0, 4.9, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 44.333333333333336)","(101.0, 150.0, 137.5)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 29.0, 27.8)","(18.0, 34.0, 32.166666666666664)"
05-01-2023 12:43:36.345989,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.5)","(4.0, 4.9, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 44.333333333333336)","(101.0, 150.0, 137.5)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 29.0, 27.8)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:37.729148,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.5)","(4.0, 4.9, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 44.333333333333336)","(101.0, 150.0, 137.5)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 29.0, 27.8)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:39.140999,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.57777777777778)","(4.0, 4.9, 4.8500000000000005)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 44.333333333333336)","(101.0, 150.0, 126.0)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 29.0, 27.0)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:40.539776,"(7.0, 8.0, 7.8)","(7.0, 9.8, 9.5)","(4.0, 4.9, 4.8860465116279075)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 75.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 28.0, 27.0)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:41.910975,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.8, 9.530434782608696)","(4.0, 4.9, 4.8860465116279075)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 28.0, 25.18181818181818)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:43.270694,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 26.0, 24.125)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:44.649906,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.115384615384615)","(7.5, 9.8, 9.56)","(16.0, 26.0, 24.5)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:45.973658,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.140625)","(7.5, 9.8, 9.56)","(16.0, 26.0, 24.5)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:47.345978,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.140625)","(7.5, 9.8, 9.56)","(16.0, 26.0, 24.5)","(18.0, 34.0, 32.9)"
05-01-2023 12:43:48.729773,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.673469387755102)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.140625)","(7.5, 9.8, 9.56)","(16.0, 26.0, 24.5)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:50.084345,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.326315789473684)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.140625)","(7.5, 9.8, 9.56)","(16.0, 26.0, 24.5)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:51.438536,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.140625)","(7.5, 9.8, 9.56)","(16.0, 26.0, 24.5)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:52.772912,"(7.0, 8.0, 7.8545454545454545)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 42.666666666666664)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.140625)","(7.5, 9.8, 9.56)","(16.0, 26.0, 23.81818181818182)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:54.136948,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 67.37931034482759)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.140625)","(7.5, 9.8, 9.56)","(16.0, 25.0, 23.81818181818182)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:55.567408,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 67.37931034482759)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.3, 5.12)","(7.5, 9.8, 9.56)","(16.0, 25.0, 23.81818181818182)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:56.987446,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 67.37931034482759)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 5.12)","(7.5, 9.8, 9.56)","(16.0, 25.0, 23.81818181818182)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:58.336529,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 67.37931034482759)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 5.12)","(7.5, 9.8, 9.56)","(16.0, 25.0, 23.81818181818182)","(18.0, 34.0, 31.8)"
05-01-2023 12:43:59.798820,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.886956521739131)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 67.37931034482759)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 5.12)","(7.5, 9.8, 9.56)","(16.0, 25.0, 23.81818181818182)","(18.0, 34.0, 31.8)"
05-01-2023 12:44:01.105373,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.835714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 67.37931034482759)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 5.12)","(7.5, 9.8, 9.56)","(16.0, 25.0, 23.81818181818182)","(18.0, 34.0, 31.8)"
05-01-2023 12:44:02.391537,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.835714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 46.0)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 5.12)","(7.5, 9.8, 9.56)","(16.0, 25.0, 23.81818181818182)","(18.0, 34.0, 29.0)"
05-01-2023 12:44:03.712767,"(7.0, 8.0, 7.8)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.835714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 53.0)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 5.12)","(7.5, 9.8, 9.56)","(16.0, 25.0, 22.0)","(18.0, 34.0, 32.333333333333336)"
05-01-2023 12:44:05.062068,"(7.0, 8.0, 7.7)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.835714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 32.0)","(19.0, 70.0, 72.0)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 5.1230769230769235)","(7.5, 9.8, 9.56)","(16.0, 25.0, 22.0)","(18.0, 34.0, 32.333333333333336)"
05-01-2023 12:44:06.435594,"(7.0, 8.0, 7.7)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 36.0, 31.0)","(19.0, 90.0, 72.0)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.2, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 25.0, 19.75)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:07.699027,"(7.0, 8.0, 7.7)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 90.0, 72.0)","(101.0, 150.0, 136.66666666666666)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 19.75)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:08.985347,"(7.0, 8.0, 7.7)","(7.0, 9.6, 9.530434782608696)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 90.0, 60.5)","(101.0, 150.0, 140.0)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:10.236232,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.133333333333335)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 85.0, 60.5)","(101.0, 150.0, 140.0)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:11.438307,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.133333333333335)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 85.0, 60.5)","(101.0, 150.0, 140.0)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:12.600515,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.53913043478261)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 85.0, 60.5)","(101.0, 150.0, 140.0)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:13.808453,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.53913043478261)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 80.0, 58.0)","(101.0, 150.0, 140.0)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:15.065226,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.453846153846154)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 80.0, 58.0)","(101.0, 150.0, 140.0)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:16.305835,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.453846153846154)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 80.0, 58.0)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:17.610292,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.453846153846154)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 80.0, 55.5)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:18.986882,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.453846153846154)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 75.0, 55.5)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.833333333333336)"
05-01-2023 12:44:20.322640,"(7.0, 8.0, 7.7)","(7.0, 9.8, 8.773333333333333)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 75.0, 55.5)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 32.333333333333336)"
05-01-2023 12:44:21.655519,"(7.0, 8.0, 7.7)","(7.0, 8.8, 8.773333333333333)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 75.0, 55.5)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 30.666666666666668)"
05-01-2023 12:44:23.061673,"(7.0, 8.0, 7.7)","(7.0, 9.8, 9.2)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 75.0, 55.5)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.847368421052631)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 30.666666666666668)"
05-01-2023 12:44:24.468494,"(7.0, 8.0, 7.7)","(7.0, 9.8, 8.9)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 75.0, 65.25)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.709756097560975)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 30.666666666666668)"
05-01-2023 12:44:25.871683,"(7.0, 8.0, 7.8)","(7.0, 9.8, 8.9)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 75.0, 65.25)","(101.0, 140.0, 130.9090909090909)","(3.5, 5.1, 4.678947368421052)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.125)","(18.0, 34.0, 30.666666666666668)"
05-01-2023 12:44:27.208978,"(7.0, 8.0, 7.8)","(7.0, 9.8, 8.933333333333334)","(4.0, 4.9, 4.885714285714286)","(8.0, 10.0, 9.443478260869565)","(21.0, 34.0, 31.0)","(19.0, 75.0, 49.0)","(101.0, 140.0, 131.66666666666666)","(3.5, 5.1, 4.678947368421052)","(7.5, 9.8, 9.766666666666667)","(16.0, 22.0, 20.2)","(18.0, 34.0, 30.666666666666668)"
