,Wild Ollie,Sanitized,Blackwood Blue,Tiger Town,Elite Judan,Pauline Keeping,Ninja Fun,Cool Myra
11-01-2023 22:08:25.524565,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 11.457142857142857)","(51.0, 550.0, 326.0)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:26.462521,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 11.457142857142857)","(51.0, 550.0, 326.0)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:27.392769,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 11.457142857142857)","(51.0, 550.0, 326.0)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:28.361735,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 11.457142857142857)","(51.0, 550.0, 326.0)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:29.304064,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 336.6666666666667)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:30.253842,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 336.6666666666667)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:31.196759,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 336.6666666666667)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:32.168679,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:33.135603,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:34.069768,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:34.995481,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:35.932494,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:36.873875,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:37.808889,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:38.734380,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:39.665904,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:40.607138,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:41.544814,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:42.500290,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:43.455782,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:44.404215,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:45.369830,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:46.311874,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:47.266429,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:48.253898,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:49.230410,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:50.178210,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:51.114340,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:52.056834,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:53.023614,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:53.968403,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:54.910737,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:55.844295,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.410526315789474)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:56.793359,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:57.713558,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:58.662827,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:08:59.628546,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:00.564743,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:01.521487,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:02.498209,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:03.499000,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:04.529703,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:05.538372,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:06.552210,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:07.519657,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:08.515550,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:09.511103,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:10.492025,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:11.470541,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:12.457066,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:13.483660,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:14.474044,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:15.498367,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:16.543616,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:17.533382,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:18.520270,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:19.532203,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:20.534662,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:21.474910,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:22.463553,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:23.393494,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:24.360243,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:25.341776,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:26.307798,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:27.287413,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:28.254976,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:29.221067,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:30.186856,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:31.124630,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:32.104568,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:33.074438,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:34.024935,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:35.004695,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:35.967227,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:36.931826,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:37.903004,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:38.887655,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:39.832437,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:40.836175,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:41.803924,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 25.846153846153847)","(12.0, 26.0, 24.636363636363633)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 332.22222222222223)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:42.744936,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 264.1666666666667)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:43.730219,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 264.1666666666667)","(3.9, 7.6, 5.480434782608695)"
11-01-2023 22:09:44.666471,"(6.0, 11.0, 9.0125)","(11.0, 27.0, 23.375)","(12.0, 26.0, 22.375)","(3.8, 6.2, 5.054545454545455)","(3.5, 4.7, 3.575)","(7.5, 13.0, 12.425)","(51.0, 550.0, 264.1666666666667)","(3.9, 7.6, 5.480434782608695)"
