,Spring Monica,Bow Down,Roxy Rover,Undoing,Snowy Jinx,Shakira Blaze
06-01-2023 10:49:50.780798,"(2.3, 3.6, 2.76)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.0, 5.8)","(2.7, 5.5, 4.133333333333334)","(6.0, 11.0, 6.2727272727272725)"
06-01-2023 10:49:51.896997,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.0, 5.8)","(2.7, 5.5, 4.9875)","(6.0, 11.0, 6.2727272727272725)"
06-01-2023 10:49:53.036326,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.0, 5.8)","(2.7, 5.5, 4.5)","(6.0, 11.0, 6.2727272727272725)"
06-01-2023 10:49:54.095822,"(2.3, 3.05, 2.813333333333333)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.0, 5.8)","(2.7, 5.5, 4.5)","(6.0, 11.0, 6.2727272727272725)"
06-01-2023 10:49:55.072366,"(2.3, 3.05, 2.813333333333333)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.0, 5.8)","(2.7, 5.5, 4.5)","(6.0, 11.0, 6.363636363636363)"
06-01-2023 10:49:56.019100,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.0, 5.8)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:49:56.906903,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:49:57.785581,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:49:58.680842,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:49:59.623579,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:00.593611,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:01.537607,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:02.476944,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:03.444781,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:04.412711,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:05.278263,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:06.245950,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:07.156715,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:08.128022,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:09.134649,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.5)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:10.078356,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 142.5)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.9875)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:10.988765,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.525)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:11.888247,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.816666666666666)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:12.945874,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.525)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:13.926396,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 5.233333333333333)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:14.870015,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 5.233333333333333)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:16.018220,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 5.233333333333333)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:17.143611,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 5.233333333333333)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:18.297680,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 5.233333333333333)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:19.339924,"(2.3, 3.05, 2.5766666666666667)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.954545454545455)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:20.280001,"(2.3, 3.05, 2.42875)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.954545454545455)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:21.114892,"(2.3, 3.05, 2.42875)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.954545454545455)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:22.045122,"(2.3, 3.05, 2.42875)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.84)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:23.004675,"(2.3, 3.05, 2.598181818181818)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.768421052631579)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:23.973351,"(2.3, 3.05, 2.695)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.181818181818182)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:24.929272,"(2.3, 3.05, 2.4819999999999998)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 4.6)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:25.818975,"(2.3, 3.0, 2.56)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:26.742802,"(2.3, 3.0, 2.56)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:27.737594,"(2.3, 3.0, 2.56)","(71.0, 580.0, 251.875)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:28.703557,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 7.571428571428571)"
06-01-2023 10:50:29.651713,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:30.586739,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:31.461129,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:32.396237,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:33.326228,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:34.338710,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:35.281108,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:36.125656,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:36.963617,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:37.925001,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:38.879276,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:39.864580,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:40.833674,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:41.759315,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:42.633013,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:43.583025,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:44.549868,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:45.486491,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:46.388075,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:47.232922,"(2.3, 3.0, 2.56)","(71.0, 480.0, 237.14285714285714)","(14.0, 30.0, 20.4)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 6.363636363636363)"
06-01-2023 10:50:48.105332,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.8, 5.036363636363636)","(2.7, 5.5, 4.981818181818182)","(6.0, 12.0, 8.65)"
06-01-2023 10:50:49.020257,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:49.935487,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 29.0, 25.22222222222222)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:50.822235,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:51.658248,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:52.592884,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:53.470157,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:54.327739,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:55.247710,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:56.107096,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:57.005340,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:57.912882,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:58.801248,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:50:59.647179,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:00.533344,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:01.382686,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:02.284951,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:03.262532,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:04.184920,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:05.138001,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:06.003638,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:06.910669,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:07.848527,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:08.759736,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:09.635122,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:10.519977,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:11.376305,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:12.229073,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:13.108733,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:14.010516,"(2.3, 3.0, 2.56)","(71.0, 480.0, 373.75)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:14.861140,"(2.3, 3.0, 2.56)","(71.0, 570.0, 441.25)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:15.729270,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:16.627011,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:17.531221,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 19.875)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 8.65)"
06-01-2023 10:51:18.496474,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 9.633333333333333)"
06-01-2023 10:51:19.397325,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:20.254656,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:21.168190,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:22.046938,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:22.972786,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:23.916423,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:24.757548,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:25.617783,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:26.474834,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:27.326264,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:28.232982,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:29.111865,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:30.034153,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:30.946345,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:31.880146,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:32.841503,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
06-01-2023 10:51:33.793183,"(2.3, 3.0, 2.56)","(71.0, 570.0, 485.0)","(14.0, 30.0, 14.25)","(4.2, 7.6, 7.085714285714285)","(2.7, 5.5, 4.981818181818182)","(6.0, 11.5, 10.36)"
