,Splash Of Crimson Nz,Lucky Beach Boy,Watts Up Sunshine,Joe Nien,Firestorm Red,Reign Maker,Aalesund,Everybodylovedray,R Eleven Art Nz,Yoha Nz
07-01-2023 20:03:45.391947,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:46.668508,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:48.034753,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:49.480661,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:50.960454,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:52.362413,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:53.765484,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:55.188186,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:56.672111,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:58.049605,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:03:59.375833,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:00.745582,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:02.022847,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:03.430382,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:04.813315,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.536)","(4.6, 7.4, 5.9)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:06.173730,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:07.442649,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:08.686403,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:10.446369,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:11.820932,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:13.042274,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:14.303978,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:15.874601,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:17.216436,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:18.521750,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:20.320441,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:21.904425,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:23.407212,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:24.832804,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:27.054302,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:28.422481,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:29.860229,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:31.399363,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:32.888563,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:34.332092,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:35.789791,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:37.459715,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:38.860314,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.245)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:40.371317,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.74, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.5, 11.433333333333334)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:41.884956,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.5, 10.55)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:43.254687,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 10.55)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:44.743352,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 10.55)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:46.268165,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:47.662653,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:49.053842,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:50.680531,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:52.256036,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:53.744246,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:55.139661,"(6.5, 99999, 99990)","(13.0, 28.0, 25.583333333333332)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 31.181818181818183)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:56.495921,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:57.924876,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:04:59.424055,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:00.933916,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:02.415034,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:03.878934,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:05.271278,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:06.599675,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:07.922854,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:09.326691,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:10.937834,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:12.484937,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:14.234794,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:15.788369,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:17.213943,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:18.627325,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:20.083339,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:21.556079,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:23.067356,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:24.870292,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:26.475827,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:28.102273,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:29.734153,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:31.291037,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:05:32.784817,"(6.5, 99999, 99990)","(13.0, 28.0, 23.166666666666664)","(1.9, 2.76, 2.114)","(4.6, 7.4, 6.15)","(9.0, 17.0, 11.0)","(101.0, 230.0, 165.0)","(21.0, 65.0, 38.05555555555556)","(31.0, 130.0, 53.333333333333336)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
