,Orson Laurie,Blink You Lose,Double Happiness,Boston Budgies,Fernando Diva,Kingsbrae Anna
15-12-2022 12:47:58.158724,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 400.0, 210.0)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:47:59.247327,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 410.0, 210.0)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:00.259349,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:01.139053,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:02.101069,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:03.184331,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:04.237864,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:05.167489,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:06.124793,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.36)"
15-12-2022 12:48:07.134592,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:08.086443,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 15.0625)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:09.038287,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:09.971621,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:10.876576,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:11.979956,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:13.004638,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:14.010193,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:15.057478,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:15.972094,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:16.918299,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:17.956392,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:19.071169,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:20.103348,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:21.117498,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:22.128939,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:23.075111,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:24.036691,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:24.934731,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:25.911268,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:26.849473,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:27.804923,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:28.822624,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:29.700953,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:30.740661,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:31.650690,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:32.697953,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:33.658867,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:34.680432,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 301.66666666666663)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:35.802912,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 298.33333333333337)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:36.835025,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 298.33333333333337)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:37.950738,"(1.26, 1.45, 1.3840000000000001)","(8.5, 21.0, 13.5)","(51.0, 420.0, 214.28571428571428)","(17.0, 60.0, 35.55555555555556)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:39.102995,"(1.26, 1.45, 1.3840000000000001)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 55.0, 35.55555555555556)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:40.069820,"(1.26, 1.45, 1.3840000000000001)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 55.0, 40.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:41.020537,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 40.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:42.264502,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 40.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:43.373481,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:44.314350,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:45.579312,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:46.667380,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:47.780565,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:48.932409,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:50.208535,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:51.362783,"(1.26, 1.44, 1.3763636363636365)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:52.326096,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:53.533393,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:54.719657,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:55.905941,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 214.28571428571428)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:56.920890,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:58.060185,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:48:59.124659,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:49:00.001517,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:49:01.044767,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:49:02.179811,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 35.0)","(7.5, 17.0, 9.825000000000001)","(6.5, 14.0, 9.2)"
15-12-2022 12:49:03.268081,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 12.9375)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:04.264496,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:05.137340,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:06.166327,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:07.142885,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:08.187387,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 32.27272727272727)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:09.155828,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 65.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:10.131642,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:11.148624,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:12.123056,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:13.083612,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:14.182907,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:15.222224,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:16.194545,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:17.195778,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:18.266376,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:19.168101,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:20.083363,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:21.095251,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:22.124396,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.9)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:23.140864,"(1.26, 1.43, 1.3505882352941176)","(8.5, 19.5, 13.1)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:24.039352,"(1.26, 1.42, 1.3690909090909091)","(8.5, 19.5, 14.7)","(51.0, 420.0, 262.22222222222223)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:24.934824,"(1.26, 1.42, 1.378)","(8.5, 19.5, 13.5)","(51.0, 420.0, 318.57142857142856)","(17.0, 60.0, 30.909090909090907)","(7.5, 17.0, 13.08)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:25.956084,"(1.26, 1.41, 1.366923076923077)","(8.5, 19.5, 13.852941176470589)","(51.0, 420.0, 220.0)","(17.0, 60.0, 31.636363636363637)","(7.5, 17.0, 14.92)","(6.5, 14.0, 10.9)"
15-12-2022 12:49:26.987209,"(1.26, 1.41, 1.366923076923077)","(8.5, 19.5, 13.852941176470589)","(51.0, 420.0, 220.0)","(17.0, 60.0, 31.636363636363637)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 9.707692307692307)"
15-12-2022 12:49:27.918691,"(1.26, 1.41, 1.3518181818181818)","(8.5, 19.5, 13.5)","(51.0, 420.0, 220.0)","(17.0, 60.0, 31.636363636363637)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 9.35)"
15-12-2022 12:49:28.806956,"(1.26, 1.41, 1.33)","(8.5, 19.5, 13.5)","(51.0, 420.0, 220.0)","(17.0, 60.0, 31.636363636363637)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 9.5)"
15-12-2022 12:49:29.780941,"(1.26, 1.41, 1.3166666666666667)","(8.5, 19.5, 13.5)","(51.0, 420.0, 220.0)","(17.0, 60.0, 31.636363636363637)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 11.463636363636363)"
15-12-2022 12:49:30.714212,"(1.26, 1.41, 1.3166666666666667)","(8.5, 19.5, 13.5)","(51.0, 420.0, 220.0)","(17.0, 60.0, 31.636363636363637)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 9.5)"
15-12-2022 12:49:31.711988,"(1.26, 1.41, 1.3436842105263158)","(8.5, 19.5, 13.5)","(51.0, 420.0, 220.0)","(17.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 9.5)"
15-12-2022 12:49:32.658100,"(1.26, 1.41, 1.334516129032258)","(8.5, 19.5, 14.763157894736842)","(51.0, 420.0, 220.0)","(17.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 10.71764705882353)"
15-12-2022 12:49:33.635656,"(1.26, 1.41, 1.334516129032258)","(8.5, 19.5, 14.763157894736842)","(51.0, 420.0, 220.0)","(17.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(6.5, 14.0, 10.71764705882353)"
15-12-2022 12:49:34.620215,"(1.26, 1.4, 1.328)","(8.5, 19.5, 16.375)","(51.0, 420.0, 220.0)","(18.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 9.5)"
15-12-2022 12:49:35.592845,"(1.26, 1.4, 1.328)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 220.0)","(18.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 10.929411764705883)"
15-12-2022 12:49:36.593310,"(1.26, 1.4, 1.34)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 220.0)","(18.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 9.418181818181818)"
15-12-2022 12:49:37.673187,"(1.26, 1.4, 1.315625)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 220.0)","(18.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 9.95)"
15-12-2022 12:49:38.817298,"(1.26, 1.4, 1.3205882352941176)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 9.95)"
15-12-2022 12:49:39.788337,"(1.26, 1.4, 1.315625)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 32.36363636363636)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 9.95)"
15-12-2022 12:49:40.665924,"(1.26, 1.4, 1.315625)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 33.09090909090909)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 9.95)"
15-12-2022 12:49:41.695763,"(1.26, 1.4, 1.34)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 33.09090909090909)","(7.5, 16.5, 15.446666666666667)","(7.0, 14.0, 9.95)"
15-12-2022 12:49:42.748798,"(1.26, 1.4, 1.328888888888889)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 33.09090909090909)","(7.5, 16.5, 14.305555555555555)","(7.0, 14.0, 11.141176470588235)"
15-12-2022 12:49:43.786256,"(1.26, 1.4, 1.328888888888889)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 33.09090909090909)","(7.5, 16.5, 14.305555555555555)","(7.0, 14.0, 11.141176470588235)"
15-12-2022 12:49:44.706796,"(1.26, 1.4, 1.32)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 33.09090909090909)","(7.5, 16.5, 14.305555555555555)","(7.0, 14.0, 11.141176470588235)"
15-12-2022 12:49:45.624693,"(1.26, 1.4, 1.32)","(8.5, 19.5, 17.294117647058822)","(51.0, 420.0, 264.44444444444446)","(18.0, 60.0, 41.0)","(7.5, 16.5, 14.305555555555555)","(7.0, 14.0, 10.528571428571428)"
